search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
41, Funda Protector Aluminio Metalico Premium iPhone 8 Plus Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405516-funda-protector-aluminio-metalico-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449405516,Apple,Aluminio,NA,NA
42, Estuche Carcasa Funda Spigen Para iPhone 7 7 Plus 8 Plus ,90,NA,57,97,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.6,9,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442174868-estuche-carcasa-funda-spigen-para-iphone-7-7-plus-8-plus-_JM,8,0,0,0,1,#442174868,Apple,TPU,Iphone,Spigen
43, Protector Silicona Diseños 3d iPhone X 10 8 7 6 Plus 5s Se 5 ,50,NA,58,493,18 cuotas,2.78,NA,Envío a todo el país,NA,NA,2.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333987-protector-silicona-disenos-3d-iphone-x-10-8-7-6-plus-5s-se-5-_JM,0,0,1,1,0,#443333987,Apple,Silicona,NA,NA
44, Funda Protector Estuche Premium iPhone 8 5 6 Plus 7 7 Plus ,90,NA,106,91,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,3.9,7,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442497245-funda-protector-estuche-premium-iphone-8-5-6-plus-7-7-plus-_JM,5,0,0,0,2,#442497245,Apple,TPU,Iphone,Borde Color
45, Funda Protector Fino Tpu Degrade Premium iPhone 8 Plus Febo ,90,290,4,99995,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449004038-funda-protector-fino-tpu-degrade-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449004038,Apple,TPU,NA,NA
46, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
47, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,3,111,18 cuotas,27.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
48, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,4,2,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
49, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,5,17,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,1,0,0,0,0,#448209107,Apple,Silicona,Apple,NA
50, Protector Case Fundas Apple iPhone 6-6s-7-7plus-8-8plus-x ,640,NA,3,37,18 cuotas,35.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/I..STORE,https://articulo.mercadolibre.com.uy/MLU-456106311-protector-case-fundas-apple-iphone-6-6s-7-7plus-8-8plus-x-_JM,NA,NA,NA,NA,NA,#456106311,Apple,Silicona,Apple,NA
51, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
52, Protector Tpu Funda iPhone Corazón iPhone 6 6s 7 8 8plus X ,300,NA,8,92,18 cuotas,16.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-448800672-protector-tpu-funda-iphone-corazon-iphone-6-6s-7-8-8plus-x-_JM,NA,NA,NA,NA,NA,#448800672,Apple,TPU,NA,NA
53, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,100,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457854270-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#457854270,Apple,NA,Zover,iPhone 7 Plus Leather-Black
54, Funda Brillos Strass Ring Aro iPhone 7/8/plus/x ,239,NA,2,22,18 cuotas,13.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-463824789-funda-brillos-strass-ring-aro-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#463824789,Apple,NA,NA,NA
55, Protector Funda Carcasa Protector iPhone Tpu 8 8 Plus ,210,NA,2,48,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-453015876-protector-funda-carcasa-protector-iphone-tpu-8-8-plus-_JM,NA,NA,NA,NA,NA,#453015876,Apple,TPU,NA,NA
56, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,107,22,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
57," Fundas Para iPhone 6 Plus, 7 Plus Y 8 Plus.nuevas A Estrenar ",120,NA,5,3,18 cuotas,6.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ACHO84,https://articulo.mercadolibre.com.uy/MLU-460540249-fundas-para-iphone-6-plus-7-plus-y-8-plusnuevas-a-estrenar-_JM,NA,NA,NA,NA,NA,#460540249,Apple,NA,NA,NA
58," I-blason Funda iPhone 8 Plus, [protección Heavy Duty] [serie ",1563,NA,1,100,18 cuotas,86.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457480684-i-blason-funda-iphone-8-plus-proteccion-heavy-duty-serie-_JM,NA,NA,NA,NA,NA,#457480684,Apple,TPU,i-Blason,IPH8P-MAGMA-RG
59, Protector Simil Madera Ultra Delgado iPhone 8 7 6 5 Y Plus ® ,150,NA,64,4000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443463096-protector-simil-madera-ultra-delgado-iphone-8-7-6-5-y-plus--_JM,NA,NA,NA,NA,NA,#443463096,Apple,Cuero,NA,NA
60," Funda Case iPhone 7 , 8 Plus Muy Lindo Diseño Para Damas ",440,NA,2,18,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453263029-funda-case-iphone-7-8-plus-muy-lindo-diseno-para-damas-_JM,NA,NA,NA,NA,NA,#453263029,Apple,NA,NA,NA
61, Protector Spigen Neo Hybrid + Vidrio iPhone 8 7 6s 6 Plus ® ,270,NA,100,473,18 cuotas,15.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440256854-protector-spigen-neo-hybrid-vidrio-iphone-8-7-6s-6-plus--_JM,1,1,0,0,0,#440256854,Apple,TPU,Spigen,Neo Hybrid
62," Funda iPhone 7 , 8 Plus Diseño Delgado Con Corazones ",440,NA,3,17,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453262988-funda-iphone-7-8-plus-diseno-delgado-con-corazones-_JM,NA,NA,NA,NA,NA,#453262988,Apple,NA,NA,NA
63, Funda Transparente iPhone 8 Plus Ultra Slim Hybrid Hard ,420,NA,3,10,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-449580489-funda-transparente-iphone-8-plus-ultra-slim-hybrid-hard-_JM,NA,NA,NA,NA,NA,#449580489,Apple,NA,NA,NA
64, Funda Protector Estuche Armor Para iPhone 8 Plus Febo ,290,NA,3,99996,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452389204-funda-protector-estuche-armor-para-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#452389204,Apple,TPU,NA,NA
65, Funda Tpu+vidrio Templado+cable Nokia 5 6 iPhone 7 8 Plus ,399,NA,3,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449593112-funda-tpuvidrio-templadocable-nokia-5-6-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#449593112,Apple,TPU,NA,NA
66, Funda Silicone Case Para iPhone 7 7 Plus 8 8 Plus + Templado ,690,NA,9,91,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/APPLE.BLUE,https://articulo.mercadolibre.com.uy/MLU-455755333-funda-silicone-case-para-iphone-7-7-plus-8-8-plus-templado-_JM,0,0,0,0,1,#455755333,Apple,Silicona,Silicone,NA
67, Protector Pantalla Fulflex iPhone 7 8 Plus+ Funda Diseño 3d ,799,NA,0,3,18 cuotas,44.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=PTxQqXprC%2F1RrzGNThSyq0mQIqvjPtjcGKxRM3yKbDAYS6m5%2B9TZ%2BpWpMKGcS6Uajp%2F89hLG9OQf%2BiZCl2LgPmag5VEgPAWCjHh5H91Q9Lv38ZcPtD32pyC9yztUipA%2FWDdmXi3MiKk9H5S%2BsI1Mrv51xiRAbcTWIyVSE5Ff8YuiR6bIv1lE21R%2F1c05XcOSo%2Fu9z0INxoPJ9eje7%2BhQG%2FjUMnEbk2o6x3RagCCK5xZGUjuHUZpEdEAQajZdMQJzLyq%2FnvO3w%2FH3EHY3AzW8SGH9C6gLYBnaqW0H1%2BbCqHYw9k4ehQ05BqamIpElmvh6itDWPez1Suzg4nC%2BSpHa%2B3hX44ne5IoKiurt0hxUvs2lN4izwqPp0ANevIkmwXg5TGOqrjloq1IZzt7CPUcQ%2BPNVbQB%2F56TPWry5K5qSXvlFClDFP7QK0%2FzlQgLQmlaOoTMz%2BIDN%2B2VV%2B6JM5wurTkEkrIn7pxU3fijqtXJ9W1dpgAkeYYfd5Dsq4lMbuCxfpTfNpDY7%2B%2BaAHR8dAqCablp51b%2Fq9t5Uz7ihWCQ3mSTZTR2a2onmAz3IDu05ODhQiE%2Fd4zPS8XKdYqZPrHSZysZWeNAAyFEagtCSNXRmr2wrne%2FEflClLGa3YWLj01IabNuUSGzIIMqj%2BA1FIWOU1ehvZn72wn7R%2BbkRKH1Rqq8yJxGYJOYrAD9A2h019Ipy5ai%2B8ekvLZrpjRChdAnLv7UlASWZSzCBMzSzAjQmUxwbtUo6yLzKDPX5xZiTSDFwMIxnTfMxcVNgfBoVg5Hxw01IkN%2FK78NtFBLG3uIPHuPjIXwHaVyBKhr9TLzJK4klxi5Olt0vkUNw6Y5BBrmZuypW3QOz387uj%2FLSmBDLa59tR45Vgw2q0Ktbd6BJw9L3X4MbFlj08ZPSnKBiyN49aytUgQ9I8bLxUPrmd5txorSqQrWUQaqJnXqagAsvKdK60IbzoTCCUdWTb0dXuMkSxj%2BmPWlaXPatBZ2pw65bLEKzb%2BhJJfZ0dzNmwFcySWj0lS5Xx4uFRDyiqC5SFMttnh5YhNLDivzcbVd%2B8N8564zGZc5AM1z4dB947fEmdyKC1fw86P4qQQBgD%2FhHFW9z7nU3AJA89p%2Frv8Hw9hznFmFY%2FFlSI0Rk0M29vCyKbZKtZNCDm%2F5cWKB1%2F0k189F44FrWHBvrBYrvAi%2Bo7GtaFpKPHzZ3C2qCls5iTHclHnci8i5wJYXTCVNUFSa2e1jvaeeP3rf7hUGcfkMqEzPq3H3kSB%2BQMy4653dAQm%2BluaAshhVqGYaxrb9HY8EI9%2B0mp1I5Olsg41MyU0P4BQuXNQVj%2BsETZgxKzwXIWcop630sr2OfM3Zv1geR9zxwy%2FYCyE44rRmdd7HOrVZsOQYXNHldtLFEQ%2FVlTkHe1FsI5gamUQ8ZWCRp%2BEhosr4K8pCIUE7YLREiWaky7qVf79u0gt8zmi6iy2ODP0DBNPQQ0UbB6t7%2FhHxRc5i%2BrwZQk8l6obyAO42uSSL3ZQHl7sNSoWlIVHfWh47RzBSVfVg1USOxbpzkNFKOySp3JKgTQXP7rJFI0%2FipuieC8QAoLZag7NkVNPmRjX2nmxuqdtzSausCmskVLpS734YIm6OkBQ9n%2BLgHT2dhqPtHy8VV5ynxY8MvydpXX%2B5zgDNoUnmkRKtY5Qlagy%2F%2FzSOpH3GxoXt%2FmsqmPprabVOMuu0VWSX%2Fca4XB4%2F16kJzBKpV70YBo9zJGvbwVRf9tZmN5jY%2FELg%2FUcudP9DL7%2BvcBPLjdQ%3D%3D,NA,NA,NA,NA,NA,#463878106,NA,NA,Apple,NA
68," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Mármol B ",1090,NA,1,100,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457719683-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-marmol-b-_JM,NA,NA,NA,NA,NA,#457719683,Apple,NA,NA,NA
69, Funda Protector Case Para iPhone 6 / 7 / 8 Plus De Tpu ,190,NA,4,56,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AR+IMPORT.,https://articulo.mercadolibre.com.uy/MLU-459555710-funda-protector-case-para-iphone-6-7-8-plus-de-tpu-_JM,NA,NA,NA,NA,NA,#459555710,Apple,TPU,NA,NA
70, Protector 360 Magnetico iPhone Xs Max Xs X Xr 8 7 6s 6 ® ,490,NA,101,3999,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333994-protector-360-magnetico-iphone-xs-max-xs-x-xr-8-7-6s-6--_JM,3,0,0,0,0,#443333994,Apple,TPU,NA,NA
71, Protector Funda iPhone 8 7 Plus+ Pantalla Nflex Full ,749,NA,0,3,18 cuotas,41.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=7iQ%2FgmvNgWSv%2F%2Bv4lnhm7rgEXL4OQRRJ2v9AN04qtARjVTfFmD5FfbkpKYe2MzCy6X%2FyoNrzBMyd3qqaW1EoRj7lfRaLY9EBDYhKaK0KM3jVbZNQGaqQMFntH9ioRQ67%2F%2FO7DZfx1PZjMUf4Jm5AxXWgIEL8K3wwAJR4sTYQRmJOyMWrufawlnWWNbGHXgvfWvUChLEhmnEpNq8JXbH47T0CMQIsBMSsYH1QjaD6l7le3NRDAr7c4q%2BZ1pUORqa8ed2vOcIDbBSnnQX%2FDEKouviPq4Fc0B9o4jjJ%2FYgOxbxGWm1MY9DRe8VjfMR9OJTBZTf2Oa7jFlqhmU5sbr6Enx9kNumVdzFbtYHWsZ9ZRgpijsgX0dxlAEqVh142hor73Pi5WDjESD80E%2F6paNPtN%2FDcWHcaa7kAdqvwXCE4JNv3veUI7a0NSlUiAZghFQjzuvo%2FTP%2BVBo2OGn6k20yRcV1pWyDTfMinSBYHCJdyRwrcmgTVM4TJzBHyDD%2F1CM5Oo0J3oH7SEV3%2BHSehWfJJay7MOpxzSF5IG%2Fudq6xUlNxrl%2BIO2Fg7wLIJiDVic0825ASyNYuG5MnxzEGz3adUwaaIUV0PNmGz93u%2FLx7FLXqTXILn6FWTJfxh7wbjAAkJ3y8Td%2BDKuybmkq209tVwBReSGRviMjca0YsCzOAFwIupzupfFf2BOiZB6RE4LdZ09rMhLrQymSCr64Lq%2Fhtdc2D0qGE3F5PcBGwJ6ZXMVTkc%2FlL5BB%2F3gKBIe66eo5yAyxKFSiedbrlW4kdfDn1qmjk%2Bo29oogJupa8kKaRmd6nfCnzFnI9qu7cVonQ5mnCubznJhJ0NOsE0R6vImf%2FELr6X7bw8M2FZpyR89c6a7%2Bkwve%2Bx6wq2dTgtNHsdn6IWFFz2eLlx4Kk827OOkLh0eCvQK86rFOLV1S9xp28SssZKq5OHLHxwF9jeXP%2BM4UE9K4mtg19qLEUuTHQ1eCC9Nd1ULjdw%2FYqTI1Hxyaupk5olPtrHYAoIhdoLNBFycpeUB5PNx8lolkcodRzgOQ7ViF8NFai9IwHgnC3o177cAHNJO%2FUIvEMJwx0Jl9IVUnn8sFmCAwqtmX5R8PrRl6huSCoYk%2BsuToRE3NDY3cOLGOFuFTUPHFSjSfq52sdyQ%2F4b9%2FNi7NytoxtDJAh4rxZBSAdTKOKJblosFoBp%2BnO9AA8242kQd7VQ3GMzvKrtw8bHPVPNZxhCEPwPVBwqWU7Ye7bnM%2BbT4Fqqxr044INpN3daqufxxxIEy4fHtXd5fGYTOD8sJmG%2B6pB4JRebjIWbHjHeRVn%2FCH3CnIzK%2BC5UeUdxNJupKULnak4cF0o6XnWwV8DoGEDaBzzVrhbeU5rvlOf73t7sL%2FWLdwcuhuXw94NG5feA%2BkpAmzerOSgQd%2F2ryM5d4OBZsYjvdK0Xb31yXCmd5p7dGEQDU4ycd2MKJzJGqJcjWkZ89tbv88byuD3j8I%2BDNZcQ29%2F3TCnb7rlhDqQFuGBX5IzG52I3k6OIJRxcCqDSc6aTMjCwRLrv6L7zj6h84oQ1hZ3zED8%2FeiZ0IM%2FVuOYR%2BnmMOllQSIUoM1S9gE%2BVe7y%2BlH%2FP4UWhzQt4nI0auZVVzsW32Ve7gsEa7NmPZTRvvAqPIwswFJDmw7LVc1WTdJcBflRWIiH1a7%2FLmOVX22MO3WlyBk29yeHl%2BphCxg%2BfBJzj3SgsjOia%2BLaBs4uJODiEji7GvdmaQVJJ2IStTl%2F5ZfRvhkw7NHwB%2F6m%2BNrWk,NA,NA,NA,NA,NA,#453565161,Apple,NA,NA,NA
72, Funda Protector 360 + Templado iPhone 6s 6plus 7 8 Plus X 10 ,190,NA,29,5,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/DIMARTUY,https://articulo.mercadolibre.com.uy/MLU-444755747-funda-protector-360-templado-iphone-6s-6plus-7-8-plus-x-10-_JM,1,1,0,0,0,#444755747,Apple,NA,NA,NA
73, iPhone 7 Plus / iPhone 8 Plus Funda De Cuero Con Monedero Co ,1274,NA,1,100,18 cuotas,70.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758276-iphone-7-plus-iphone-8-plus-funda-de-cuero-con-monedero-co-_JM,NA,NA,NA,NA,NA,#457758276,Apple,Cuero,WaterFox,W-SJT037PGR
74, Protector Funda iPhone 8 7 Plus Peluche Teddy Original Pk ,299,NA,5,2,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449469338-protector-funda-iphone-8-7-plus-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#449469338,Apple,NA,Apple,NA
75, Fundas iPhone 5...6...7...8 Y 6.7.8 Plus.. Xr.. Etc $80 C/u ,80,NA,2,98,18 cuotas,4.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SPWA738479,https://articulo.mercadolibre.com.uy/MLU-461649386-fundas-iphone-5678-y-678-plus-xr-etc-80-cu-_JM,NA,NA,NA,NA,NA,#461649386,Apple,NA,NA,NA
76, Carcasa Funda Protectora Remax iPhone 8 7 / 7 Plus ® Calidad ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453221505-carcasa-funda-protectora-remax-iphone-8-7-7-plus-calidad-_JM,NA,NA,NA,NA,NA,#453221505,Apple,NA,NA,NA
77, Protector iPhone X Xs 8 7 6 Plus Se 5s Ultrahybrid Funda ,199,NA,5,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450410996-protector-iphone-x-xs-8-7-6-plus-se-5s-ultrahybrid-funda-_JM,NA,NA,NA,NA,NA,#450410996,Apple,NA,NA,NA
78, Funda Cargador Con Batería 2400 Mah iPhone 7 8 / 7 Plus ® ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452731619-funda-cargador-con-bateria-2400-mah-iphone-7-8-7-plus--_JM,NA,NA,NA,NA,NA,#452731619,Apple,NA,NA,NA
79, Protector Tpu Transparente + Vidrio iPhone 8 7 / 8 Y 7 Plus® ,120,NA,162,243,18 cuotas,6.67,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443199999-protector-tpu-transparente-vidrio-iphone-8-7-8-y-7-plus-_JM?searchVariation=39315336089,3,0,0,0,0,#443199999,Apple,TPU,NA,NA
80, Protector Tough Armor iPhone 7 8 7 8 Plus + Vidrio Case ,190,NA,35,5,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/KING-SALE,https://articulo.mercadolibre.com.uy/MLU-443492218-protector-tough-armor-iphone-7-8-7-8-plus-vidrio-case-_JM,1,0,0,0,0,#443492218,Apple,NA,NA,NA
81, Estuche Funda iPhone 7 Plus 8 Plus ® Blister En Silicona ,450,NA,1,24,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTAUY,https://articulo.mercadolibre.com.uy/MLU-455406861-estuche-funda-iphone-7-plus-8-plus-blister-en-silicona-_JM,NA,NA,NA,NA,NA,#455406861,Apple,Silicona,NA,NA
82, Protector 360 + V. Templado Total Protección iPhone 8 8 Plus ,150,NA,56,44,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-451072990-protector-360-v-templado-total-proteccion-iphone-8-8-plus-_JM,0,1,0,0,0,#451072990,Apple,TPU,NA,NA
83, Funda iPhone 8 Plus 7 Plus Y 6 Plus Flip Case Inteligent ,1790,NA,1,NA,18 cuotas,99.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,https://articulo.mercadolibre.com.uy/MLU-453381187-funda-iphone-8-plus-7-plus-y-6-plus-flip-case-inteligent-_JM,NA,NA,NA,NA,NA,#453381187,Apple,NA,NA,NA
84, Protector Tpu Transparente iPhone 8 7 5 5s Se / 6s 6 Plus ® ,50,NA,279,3998,18 cuotas,2.78,NA,Envío a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443180283-protector-tpu-transparente-iphone-8-7-5-5s-se-6s-6-plus--_JM,3,1,0,0,0,#443180283,Apple,TPU,NA,NA
85, Sobre Funda Protector Estuche Cuero iPhone 6 7 8 Plus Sena ,252,360,1,99998,18 cuotas,14.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-455640663-sobre-funda-protector-estuche-cuero-iphone-6-7-8-plus-sena-_JM,NA,NA,NA,NA,NA,#455640663,Apple,Cuero,NA,NA
86, Funda Protector Fino Tpu Premium iPhone 8 Plus Febo ,150,NA,12,99987,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449005200-funda-protector-fino-tpu-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449005200,Apple,TPU,NA,NA
87, Protector Funda iPhone 8 7 Plus 6 6s Spm Carcasa ,450,NA,2,NA,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412069-protector-funda-iphone-8-7-plus-6-6s-spm-carcasa-_JM,NA,NA,NA,NA,NA,#450412069,Apple,NA,NA,NA
