search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
387, Funda De Brazo Deportiva Armband iPhone X / 6 / 7 / 8 Plus ,99,NA,578,945,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,21,https://perfil.mercadolibre.com.mx/GOGO+ELECTRONICS?brandId=1136,https://articulo.mercadolibre.com.mx/MLM-554599077-funda-de-brazo-deportiva-armband-iphone-x-6-7-8-plus-_JM?searchVariation=19642287201,15,6,0,0,0,#554599077,Apple,iphone,Gogo Electronics,brazoss,Plástico,Gogo Electronics,NA
388, Funda Sailor Moon Para iPhone Silicón ,229,NA,105,15,12 meses,22.62,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,10,https://perfil.mercadolibre.com.mx/BNJAMING,https://articulo.mercadolibre.com.mx/MLM-589319635-funda-sailor-moon-para-iphone-silicon-_JM,8,0,0,1,1,#589319635,Apple,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / XS / XR,MLRGP,Sailor Moon,Silicona,Regalop,NA
389," Funda Survivor iPhone 7 / 7 Plus, 6, 6+ Sumergible En Agua ",664,699,201,224,18 meses,36.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,10,https://perfil.mercadolibre.com.mx/PILILASTEAM,https://articulo.mercadolibre.com.mx/MLM-606306575-funda-survivor-iphone-7-7-plus-6-6-sumergible-en-agua-_JM?searchVariation=23055019609,6,3,0,0,1,#606306575,Apple,"IPHONE 7, 7 PLUS, 6, 6 PLUS, 6S, 6S PLUS",LUPHIE,"IPHONE 7, 7PLUS, 6, 6PLUS, 6S, 6S PLUS",Aluminio,Apple,SURVIVOR ALTO IMPACTO SUMERGIBLE
390, Funda Case iPhone 7 8 Plus Ultra Delgada Slim + Cristal 9h ,290,NA,86,50,18 meses,16.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,4,https://perfil.mercadolibre.com.mx/APPLENEXT,https://articulo.mercadolibre.com.mx/MLM-609701617-funda-case-iphone-7-8-plus-ultra-delgada-slim-cristal-9h-_JM,2,2,0,0,0,#609701617,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8 Plus, iPhone 8",AppleNext,AirSkin,Policarbonato,Applenext,Ultra Delgada
391, Funda Batería Externa iPhone 6s+ 7+ 8+ Plus 4200 Mah ,468,NA,42,85,12 meses,46.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/GADGETME2002,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=%2BD1UaDZjQPffjHd9Nv1mh1uCPabEdBAABt1xHq552iashBEx%2Ber6LcJuWL1uqHW4oG9J%2BF4mh7zkHLDKHojxWzyUKTMMg4890MxqByQQyG0RIxLKe1DGo%2BKWUrnp6pE%2BrzK1GMtiFQaGi1RGS4jWyOr%2Benj0IVLHbbqFlPRdPzrQchyhBwcVYbv1pr5FpekxuIcigp3EKrM1Ub1J25%2FyWqnH4w0KlLRx1vyQpw0D4G%2B%2BITxRvTz86ChZiyOLxDBvP0Jj2CAHpqrlZiLAa2TQmU7yPxAz3mFe20aWG11sNf5oKVCTZw3DuV3rYSMDkOTgytXVAAhokocmr17VPHT3jxjj0eWIduG%2F2HHalrxMJNueiNNwcTZuigWNqFs1ZfVWqLFXZgJFigKKbNok0MYQ2%2FTX8mL0P1%2BDYut4Nzwo93JycD27lstB0QmHK1th5mux3zG2tsD%2FgfvMDiFcxARYUn7%2BjXXWu%2BJdZz%2FcZxrNfg3osdSHGCGH5wqXnaFfCOvzQ1zk6sUj2XiaRTTTdr%2FwwFq3hOcSLlExlqFpYsX3J%2FSDIype9tkuaTc%2B3rAN8nkrSWo39VToGI8chLochJfLr9EKwaD5pVMJhbsvmJWcjG3J2%2FXrQbFSChWeVc9%2BJ1Z3osZExrnFV%2Fg2iVsnAuRm8CdWwEE2FOAChOh2h2Y5FSvIyrrA5i0jI3i0glH41agF8EUnGlJN8M54GXq%2BYuUzeMH2bJGUISukT%2Btai2TBFa%2FQFSzbuy9fhXHjtQhqTKTHtEic8tu8g3eAyawxfYZB3Kz%2FSv4GXIM92jwBBXTftopLMGjOfcxZS6MI7woMpvG5GXY%2B4Uwm5vYE98CSNGkX%2FRESZmwpIJ3ndWu7IKCz0wbnE7DCR7S9YYWthvU1fVUro4ABUwQQAvJD5CA7ST%2Bc3j08LpcmgUPZqTtD3Zx3TDPIrZMcEGugpzXAdJlWQZ1%2FMAW78u9SfVnFBfgfqIvbHd2cf4TxrCtARQMAmJiuoiW7YCxdZwzFN4adZNFS%2B2r0mlst49ji4gFdGyibTWjKlSSwGLPJI8NW4Hido4MkLTgQRjme%2FgvCjpKjh%2BVf%2B8xm2cBhSMOlV4Puan05pahVpcBu2cM5eo0Mh4BS38Qwh8X5dEKHik0ZjMLeETx3QjGIyiIxPmmJrmyDsVzC19uwizrExQ078Td6NE8Lm2EDdtBDY2GAA048eI3L29Gf7dUBuoB6N7r4ODjLi%2FH55V2Lf%2BfozhUmNQCvLUAzCgPMSzwu0rijRyEisc9RekX5T6jr6eLfab7ww01HzjkgywIIT5VOalvlBJEeEl3YDyEgST74c9tXSq3akDEFL07Lyqxgt%2FTRuaWOcH8v3gSOxVe1ejbNIEiE3X6ILtNld21XCpin1BmbGYS66Ng6%2BFVG3Pow5yCLqnlf6sK6xjG%2F8S%2Bh4UVoa%2F%2Ftrnnh0FwsRS4ICZYIsFgRN7SKjsFOFi73HDZUgbgnpk%2FU5D5EdVagAjLoH9s1t1SIEKsRfm5pz5ci2urd4xvQ92PBqZsBcxvyL843DtVKtbFi%2FIOVdYWeiox3e8szYzI8LwShTeNz%2FSWUshq36ftY21dfwaNb%2FiAK4ShKTI%2FLQv%2Fh90RZcxNgDFCCgAgE5Zc2p0eaeRE4oiOW43VvXCeK5xL0zV2Ec7bBDg%3D%3D,1,2,0,0,0,#553580544,Apple,iPhone,OEM,iPhone 6+ 6S+ 7+ 8+ PLUS,Plástico,OEM,Batería
392, Funda Ultra Slim Silicon iPhone 6 7 8 + X Xr Xs Max Mayoreo ,49,NA,32,70,12 meses,4.84,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS-YM,https://articulo.mercadolibre.com.mx/MLM-696496265-funda-ultra-slim-silicon-iphone-6-7-8-x-xr-xs-max-mayoreo-_JM?searchVariation=39972799099,NA,NA,NA,NA,NA,#696496265,Apple,iPhone 6s/7/8/ X/ Xs /Xr / Xs Max,Genérico,Genérico,TPU/Policarbonato,NA,Protector
393," Funda De Silicón Case Apple Original iPhone Se, 6s, 6s Plus ",349,NA,227,115,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,15,https://perfil.mercadolibre.com.mx/NEGOCELL_MX,https://articulo.mercadolibre.com.mx/MLM-599847595-funda-de-silicon-case-apple-original-iphone-se-6s-6s-plus-_JM,13,1,1,0,0,#599847595,Apple,"iPhone 5, 6, 6 Plus",Apple,"iPhone 5, SE, 6, 6 plus",Silicona,Apple,Silicón Case
394," Funda Case iPhone 360 5s/se,6/6s,7,8 Plus,iPhone X + Cristal ",169,NA,602,28,12 meses,16.70,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,37,https://perfil.mercadolibre.com.mx/PROTECH+LR,https://articulo.mercadolibre.com.mx/MLM-599655192-funda-case-iphone-360-5sse66s78-plusiphone-x-cristal-_JM?searchVariation=25072034664,31,3,1,1,1,#599655192,Apple,X,Apple,iPhone,Plástico,Iphone,360
395, Case Marmol Mandala Pop Pompon iPhone 6 7 8 Plus X Xr Xs Max ,350,NA,50,38,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-673093297-case-marmol-mandala-pop-pompon-iphone-6-7-8-plus-x-xr-xs-max-_JM,2,0,0,0,0,#673093297,Apple,iPhone 6 6s 7 8 Plus X XS XR XS MAX,iPhoneMX,Mandalas Tribal Espiritual Ritual Marmol Pop Sujetador Diamantes Correa colguije Pon Pom Peluche Piel piedras arcoiris diamante tornasol galaxia marble negra blanca sock lila morada dama caballero niño niña mujer hombre love mayoreo lote negocio Budismo,Goma Dura con Sujetador y Pompon,NA,Case Protector Resistente
396, Funda Protector Silicon iPhone 7 8 6 / Plus 5 Se Case Suave ,199,NA,67,25,18 meses,11.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-602406334-funda-protector-silicon-iphone-7-8-6-plus-5-se-case-suave-_JM?searchVariation=29066506502,2,0,0,0,0,#602406334,Apple,"iPhone 5, 5s, SE / iPhone 6, 6s, 6 plus / iPhone 7, 7 plus / iPhone 8, 8 plus",FIXEALO,Silicon,Silicona,FIXEALO,Silicon
397, Funda Madera Oro Personalizada iPhone X Max 8 7 6 Plus Art ,549,NA,15,85,18 meses,30.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ARTCASES_CO,https://articulo.mercadolibre.com.mx/MLM-682376471-funda-madera-oro-personalizada-iphone-x-max-8-7-6-plus-art-_JM,NA,NA,NA,NA,NA,#682376471,Apple,iPhone,zzignoo,Madera,Madera,NA,Madera
398, Funda iPhone 6 8 7 Plus Cartera Lv Louis Vuitton Case Ghjk ,599,NA,27,2,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-592727585-funda-iphone-6-8-7-plus-cartera-lv-louis-vuitton-case-ghjk-_JM,NA,NA,NA,NA,NA,#592727585,Apple,iphone,cartera case,monograma chocolate,Piel,cartera case,DISEÑO
399, Funda 3 En 1survivor 360 Usorudo iPhone 6 7 8 Plus X Xr Max ,259,NA,170,336,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/XUEHUANG,https://articulo.mercadolibre.com.mx/MLM-629046999-funda-3-en-1survivor-360-usorudo-iphone-6-7-8-plus-x-xr-max-_JM?searchVariation=31429899546,5,0,0,0,0,#629046999,Apple,8G,NA,NA,Silicona,NA,survivor
400, Funda Gato Flexible Para iPhone 5|5s|se|6|7|6p|7p|8p ,199,NA,121,51,12 meses,19.66,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/LASHESANDFUN,https://articulo.mercadolibre.com.mx/MLM-593994824-funda-gato-flexible-para-iphone-55sse676p7p8p-_JM,2,0,0,0,0,#593994824,Apple,iPhone,Apple,gato bigotes,Silicona,General,Bumper
401, Funda Fendi iPhone X 7 8 Y Plus Xsmax Negro Protector Xs Xr ,400,NA,39,3,18 meses,22.22,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-630480861-funda-fendi-iphone-x-7-8-y-plus-xsmax-negro-protector-xs-xr-_JM?searchVariation=32105548587,1,0,0,0,0,#630480861,Apple,iPhone x 7 8 plus xsmax Xr,Genérico,mounstro amarillo,Silicona,protector,case diseño
402, Case Bumper Espejo Aluminio iPhone 5 Se 6 7 8 Plus Resistent ,195,NA,69,35,18 meses,10.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-666402976-case-bumper-espejo-aluminio-iphone-5-se-6-7-8-plus-resistent-_JM?searchVariation=33424659570,NA,NA,NA,NA,NA,#666402976,Apple,iphone 5 5s se 5c 6 6s 7 8 plus,IphoneMx,Ipaky Espejo bumper aluminio transparente acrilico resistente uso rudo mirror brilloso brillo fuerte,Aluminio Con Plastico Rigido,NA,Case Bumper Protector
403, Funda Lujo Moda Silicona Para iPhone 6 6plus 7 7plus 8 ,59,NA,21,94,18 meses,3.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ILIOS+INNOVA,https://articulo.mercadolibre.com.mx/MLM-656343812-funda-lujo-moda-silicona-para-iphone-6-6plus-7-7plus-8-_JM?searchVariation=32166372525,NA,NA,NA,NA,NA,#656343812,Apple,"6, 6plus, 7/8 7plus",Ilios,Funda,Silicona,Ilios Innova,silicon
404, Funda Original Apple 7/7p 8/8 Plus Silicon Case ,199,NA,112,6,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/CITYCELMX,https://articulo.mercadolibre.com.mx/MLM-614160295-funda-original-apple-77p-88-plus-silicon-case-_JM?searchVariation=32219149551,4,0,0,0,0,#614160295,Apple,iPhone 7/8 7/8 Plus,Apple,Silicone Case,Silicona,Apple,Silicon Case
405, Funda 360 + Cristal Templado Para iPhone ,189,NA,17,27,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-640858172-funda-360-cristal-templado-para-iphone-_JM?searchVariation=27132148676,1,0,0,0,0,#640858172,Apple,5/5s/SE/6/6s/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,360 + Cristal templado,Plástico,iBumper Ver,Funda 360 Plástico
406," Funda Bumper Survivor Lunatik Taktik iPhone 6, 6+, 6s,6s+ ",550,NA,225,401,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,19,https://perfil.mercadolibre.com.mx/PILILASTEAM,https://articulo.mercadolibre.com.mx/MLM-594515074-funda-bumper-survivor-lunatik-taktik-iphone-6-6-6s6s-_JM?searchVariation=23054917647,15,4,0,0,0,#594515074,Apple,"IPHONE XS MX, XR, XS, X, 8, 8 PLUS, 7, 7 PLUS, 6, 6S, 6 PLUS, 6S PLUS, 5, SE",NA,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",Aluminio,IPHONE,SURVIVOR ALTO IMPACTO
407, Corazon Love Amor Pop iPhone 6 7 8 Plus X Xr Xs Max Mujer ,330,NA,25,18,18 meses,18.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-679925624-corazon-love-amor-pop-iphone-6-7-8-plus-x-xr-xs-max-mujer-_JM?searchVariation=36202685051,1,0,0,0,0,#679925624,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus / X / XS / XR / XS Max,iPhoneMX,Corazones de goma sujetador dama amor mujer REGALO soporte love amor novio novios pareja boyfriend girlfriend wedding groom bride,Goma Dura Flexible con Pop,NA,Bumper Case Protector Funda
408," Funda Caramelo Uso Rudo iPhone 6, 7, 8, X, Xs, Xr, Xs Max ",209,NA,14,444,12 meses,20.65,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-675407769-funda-caramelo-uso-rudo-iphone-6-7-8-x-xs-xr-xs-max-_JM?searchVariation=35055273011,NA,NA,NA,NA,NA,#675407769,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs, Xr, Xs Max",Apple,360°,TPU/Policarbonato,NA,Uso rudo
409, Crystal Case iPhone 5s 5c 6 6s 7 8 Plus X + Cristal Templado ,189,NA,160,10,18 meses,10.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,8,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-552794249-crystal-case-iphone-5s-5c-6-6s-7-8-plus-x-cristal-templado-_JM,6,1,0,0,1,#552794249,Apple,iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 5C iPhone 6 iPhone 6s iPhone 6 Plus iPhone 6s Plus iPhone 7 iPhone 7 Plus iPhone 8 iPhone 8 Plus,NETONBOX,Funda Rígida Acrilico Transparente,Acrílico,NETONBOX,Rigida Transparente
410, Protector Funda Uso Rudo Elegante Clip iPhone 6 7 8 Plus ,149,NA,199,30,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,15,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592680078-protector-funda-uso-rudo-elegante-clip-iphone-6-7-8-plus-_JM?searchVariation=23994157831,13,0,1,0,1,#592680078,Apple,VARIOS,Shopeame,ROBOT PLUS,TPU/Policarbonato,Shopeame,Rugerizada
411, Funda Case iPhone 5 6 7 8 X Plus Nike Etiqueta Jordan Air ,269,NA,73,74,18 meses,14.94,NA,Envío gratis a todo el país,NA,NA,2.5,2,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-674635331-funda-case-iphone-5-6-7-8-x-plus-nike-etiqueta-jordan-air-_JM,0,0,1,1,0,#674635331,Apple,iphone,glam,Case,plástico rígido,NA,case
412, Funda Otterbox Survivor iPhone 6 7 8 Plus X Xr Xs Max Rudo ,259,NA,24,440,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/ISTORE-GDL,https://articulo.mercadolibre.com.mx/MLM-693901831-funda-otterbox-survivor-iphone-6-7-8-plus-x-xr-xs-max-rudo-_JM?searchVariation=39548168052,0,1,0,0,0,#693901831,Apple,IPHONE 6 PLUS / 6S PLUS,Genérico,CASE IPHONE 6 PLUS / 6 PLUS,Plástico,NA,USO RUDO
413," Funda Survivor iPhone Xs Max, Xs, X, Xr, 6, 6s, 7. 7+, 8, 8+ ",550,NA,96,793,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,6,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-587147720-funda-survivor-iphone-xs-max-xs-x-xr-6-6s-7-7-8-8-_JM?searchVariation=38763159988,3,0,2,1,0,#587147720,Apple,"Iphone 8, 7 y Iphone 8 plus y  7 plus",LUNATIK,IPHONE 7 / IPHONE 7 PLUS,Aluminio,PARA IPHONE,FUNDA CASE BUMPER SURVIVOR
414, Funda Transparente iPhone 6s 7 8 Plus X Xr Xs Max Tpu ,89,NA,41,75,18 meses,4.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,https://articulo.mercadolibre.com.mx/MLM-643563555-funda-transparente-iphone-6s-7-8-plus-x-xr-xs-max-tpu-_JM,NA,NA,NA,NA,NA,#643563555,Apple,6 6s 7 8 plus X Xs max t,Apple,TPU USO RUDO,Plástico,NA,TPU
415, Funda Pareja Mickey Minnie iPhone ,149,NA,47,34,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-640758470-funda-pareja-mickey-minnie-iphone-_JM,NA,NA,NA,NA,NA,#640758470,Apple,5/5S/SE/6/6S/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,Mickey Minnie,Plástico,iBumper Ver,Mickey & Minnie
416, Funda Pareja Cerditos iPhone ,165,NA,20,13,18 meses,9.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-660235840-funda-pareja-cerditos-iphone-_JM,NA,NA,NA,NA,NA,#660235840,Apple,6/6S/6plus/6splus/7/7Plus/8/8Plus/X/XS/XS/XR/XSMAX,iBumper Veracruz,Cerditos,Plástico,iBumper Veracruz,Cerditos
417, Funda Neo Hybrid Case iPhone 8 | 7 | 6 | 5 | Se ,39,NA,209,55,18 meses,2.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,32,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-568339415-funda-neo-hybrid-case-iphone-8-7-6-5-se-_JM?searchVariation=23552274702,16,8,6,2,0,#568339415,Apple,5 5S SE | 6 6S | 6 Plus 6S Plus | 7 | 7 Plus | 8 | 8 Plus,OEM,Neo Hybrid,Plástico,NA,Neo Hybrid
418, Funda Camara Profesional 3d iPhone 6 7 8 Plus X Xr Xs Max ,400,NA,54,10,18 meses,22.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-662395951-funda-camara-profesional-3d-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=32333167585,2,0,0,0,0,#662395951,Apple,iPhone 6 7 8 Plus X XR XS Max,Iphonemx,Camara Profesional Correa colguije colgante liston cuello selfie,Goma y Plastico,NA,Case Bumper Protector
419, iPhone 7 Plus 8 Plus Apple Funda Cartera Piel Tarjetero ,569,NA,27,19,18 meses,31.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/COOL+SMART,https://articulo.mercadolibre.com.mx/MLM-655953180-iphone-7-plus-8-plus-apple-funda-cartera-piel-tarjetero-_JM?searchVariation=34700973247,2,0,0,0,0,#655953180,Apple,iPhone 7 Plus y 8 Plus,KISSCASE,PANTALLA LIBRE Luxor Leather Wallet,Piel,KISSCASE,CARTERA
420, Funda iPhone X Xs Max Xr 6 7 8 Plus Rudo Otterbox Protector ,189,NA,24,106,12 meses,18.67,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650090511-funda-iphone-x-xs-max-xr-6-7-8-plus-rudo-otterbox-protector-_JM?searchVariation=29528074336,NA,NA,NA,NA,NA,#650090511,Apple,"Iphone 6, Iphone 7 Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X, Iphone XS, Iphone XS MAX",COVER CASE,OtterBox,TPU/Policarbonato,COVER CASE,OtterBox
421," Funda Survivor iPhone Xs Max, Xr, Xs, X, 6,6+, 7, 7+, 8+ ",550,NA,402,397,18 meses,30.56,NA,Envío gratis a todo el país,NA,NA,4.7,47,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-591744272-funda-survivor-iphone-xs-max-xr-xs-x-66-7-7-8-_JM?searchVariation=38708563879,35,11,0,0,1,#591744272,Apple,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",LUNATIK,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",Aluminio,IPHONE,FUNDA CASE BUMPER SURVIVOR
422, Funda Otterbox Survivor iPhone 6 7 8 Plus X Xr Xs Max Rudo ,159,NA,21,443,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ISTORE-GDL,https://articulo.mercadolibre.com.mx/MLM-693901874-funda-otterbox-survivor-iphone-6-7-8-plus-x-xr-xs-max-rudo-_JM?searchVariation=39548362518,NA,NA,NA,NA,NA,#693901874,Apple,IPHONE 6 PLUS / 6S PLUS,Genérico,CASE IPHONE 6 PLUS / 6 PLUS,Plástico,NA,USO RUDO
423," Funda Glitter Goma iPhone 5, 6, 7, 8, X, Xs Max, Xr ",239,NA,161,31,12 meses,23.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,11,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-605925368-funda-glitter-goma-iphone-5-6-7-8-x-xs-max-xr-_JM,10,0,1,0,0,#605925368,Apple,"IPhone 5, 5s, Se, 6, 6s, 6 Plus, 6s Plus, 7 ,7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",Apple,Glitter / Water,TPU,Desconocido,Flexible
424, Funda Ultra Hybrid Case iPhone 8 | 7 | 6 | 5 | Se ,25,NA,396,59,18 meses,1.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,25,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-568346227-funda-ultra-hybrid-case-iphone-8-7-6-5-se-_JM?searchVariation=23552275376,18,4,1,0,2,#568346227,Apple,5 5S SE | 6 6S | 6 Plus 6S Plus | 7 | 7 Plus | 8 | 8 Plus,OEM,Ultra Hybrid,Plástico,NA,Ultra Hybrid
425, Funda Magnetica 360 Imán iPhone 7 8 7+ 8+ X Xs Xr Xs Max ,420,NA,44,6,18 meses,23.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,1,1,https://perfil.mercadolibre.com.mx/ZACKMART,https://articulo.mercadolibre.com.mx/MLM-663843335-funda-magnetica-360-iman-iphone-7-8-7-8-x-xs-xr-xs-max-_JM?searchVariation=32771999257,0,0,0,0,1,#663843335,Apple,Iphone,Malee,Magnetic 360,Aluminio,NA,Magnetica
426, Funda Cartera Protector iPhone 4 / 5 / 6 / 7 / 8 / Plus ,199,NA,61,2,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-621194146-funda-cartera-protector-iphone-4-5-6-7-8-plus-_JM?searchVariation=33609468955,5,0,0,0,0,#621194146,Apple,NA,Fixealo,Funda Cartera,Piel,Fixealo,Funda Cartera
427, Funda Lujo Anillo Uso Rudo iPhone 5 6 7 8 / Plus ,149,NA,156,119,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,4,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592680077-funda-lujo-anillo-uso-rudo-iphone-5-6-7-8-plus-_JM?searchVariation=23647789258,2,2,0,0,0,#592680077,Apple,VARIOS,Shopeame,RING CASE,TPU/Policarbonato,Shopeame,Rugerizada
428, Funda iPhone Xs Max X Xr 8 7 6 Plus Protector Otterbox Rudo ,199,NA,15,148,18 meses,11.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650079369-funda-iphone-xs-max-x-xr-8-7-6-plus-protector-otterbox-rudo-_JM?searchVariation=32287980537,NA,NA,NA,NA,NA,#650079369,Apple,NA,FIXEALO,NA,TPU/Policarbonato,FIXEALO,Otterbox
