search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
506, Funda Silicon Pelushe Real iPhone 6/6s Plus 7/7plus 8/8plusx ,99,NA,78,56,18 meses,5.55,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/LAPLATADISE%C3%91OS,https://articulo.mercadolibre.com.mx/MLM-626022527-funda-silicon-pelushe-real-iphone-66s-plus-77plus-88plusx-_JM,1,0,0,0,0,#626022527,Apple,NA,Genérico,CORAZON PELUSHE,Silicon,Silicona,NA
507, Funda Uso Rudo iPhone 7 / iPhone 8 + Cristal Templado ,195,NA,4,36,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TCNOLOGIA,https://articulo.mercadolibre.com.mx/MLM-584404542-funda-uso-rudo-iphone-7-iphone-8-cristal-templado-_JM,NA,NA,NA,NA,NA,#584404542,Apple,iPhone 7,Apple,Robot case,NA,Piel,iPhone
508, iPhone 8 Funda Encendedor Y Destapador Alta Calidad ,649,NA,3,97,18 meses,36.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ONME9713628,https://articulo.mercadolibre.com.mx/MLM-641078620-iphone-8-funda-encendedor-y-destapador-alta-calidad-_JM?searchVariation=34938276529,NA,NA,NA,NA,NA,#641078620,Apple,iPhone 8,Fundas Poderosas,iPhone,Con encendedor y destapador,Plastico y metal,MCP
509, Funda De Silicon Para iPhone Xs Max/xr/xs/8/7 Y Plus ,299,NA,120,493,18 meses,16.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-599996657-funda-de-silicon-para-iphone-xs-maxxrxs87-y-plus-_JM?searchVariation=32805633391,3,1,0,0,0,#599996657,Apple,iPhone 8 Plus / 7 Plus,Brandtrendy,Cubierta,Cubierta,Silicona,.
510, Funda Batería Para iPhone 8 Plus /7 Plus/6 Plus/6s Plus ,849,NA,0,1,18 meses,47.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/JCARLOSVILOP,https://articulo.mercadolibre.com.mx/MLM-636007890-funda-bateria-para-iphone-8-plus-7-plus6-plus6s-plus-_JM?searchVariation=37273724137,NA,NA,NA,NA,NA,#636007890,Apple,iPhone 8 plus /7 plus / iPhone 6 Plus / 6S Plus,Choetech,B625-BK,Recargable,TPU + ABS + PC,Choetech
511, Funda Case Marmol iPhone 6 7 8 Plus C/mica Cristal 9h Gratis ,249,NA,212,138,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,17,https://perfil.mercadolibre.com.mx/VENTAMTY_56,https://articulo.mercadolibre.com.mx/MLM-594605450-funda-case-marmol-iphone-6-7-8-plus-cmica-cristal-9h-gratis-_JM?searchVariation=18507293186,12,4,0,0,1,#594605450,Apple,"Iphone 6, 6s 7",tpu,iphone  6 6S 7 8 6 Plus 7 Plus 8 Plus,Marmol,Plástico,iphone
512, Funda iPhone 8 Y 8plus + Cristal Templado Entrega Inmediata ,349,NA,350,931,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,33,https://perfil.mercadolibre.com.mx/MEXICO+ONLINE%21,https://articulo.mercadolibre.com.mx/MLM-565681370-funda-iphone-8-y-8plus-cristal-templado-entrega-inmediata-_JM,24,7,1,1,0,#565681370,Apple,iphone,NA,"iphone 8, 8+",NA,NA,NA
513, Funda iPhone 8 / 7 Plus Spigen Neo Hybrid Original Elegante ,499,NA,26,12,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/PROTECMANIA,https://articulo.mercadolibre.com.mx/MLM-602815296-funda-iphone-8-7-plus-spigen-neo-hybrid-original-elegante-_JM?searchVariation=33224586749,2,0,0,0,0,#602815296,Apple,Iphone 8 / 7 Plus,Spigen,Neo Hybrid Herringbone,Resistente,Plástico,Spigen
514, Funda Para iPhone 8 Plus Pure Gear Slim Shell Orilla Negra ,450,NA,12,3,18 meses,25.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600084357-funda-para-iphone-8-plus-pure-gear-slim-shell-orilla-negra-_JM?searchVariation=34360651921,1,0,0,0,0,#600084357,Apple,S8 Plus,PureGear,SLIM SHELL,FUNDA TRASERA,Plástico,PureGear
515, iPhone 8 7 Funda Guess Patch Gold 4.7pulg Hard Case Dorada ,489,NA,3,7,18 meses,27.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-647896543-iphone-8-7-funda-guess-patch-gold-47pulg-hard-case-dorada-_JM?searchVariation=33540221580,NA,NA,NA,NA,NA,#647896543,Apple,IPHONE 7 Y 8 4.7 pulg.,Guess,Patch Gold,FUNDA TRASERA,Plástico,GUESS
516, Funda Protector Bmw iPhone 8 5.5 Plus ,430,NA,2,3,18 meses,23.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600597648-funda-protector-bmw-iphone-8-55-plus-_JM,NA,NA,NA,NA,NA,#600597648,Apple,IPHONE 8 PLUS,BMW,FUNDA BMW,FUNDA TRASERA,Aluminio,BMW
517, iPhone 8 7 Guess Charm 4.7 Pulg Hard Case Dorada ,399,NA,2,8,18 meses,22.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-669263928-iphone-8-7-guess-charm-47-pulg-hard-case-dorada-_JM?searchVariation=34020479277,NA,NA,NA,NA,NA,#669263928,Apple,IPHONE 8 Y 7 4.7,Guess,Hard Case,Funda Trasera,Plástico,NA
518, Funda iPhone 8 Plus + Cristal Templado Ipaky Lgo Series ,199,299,40,8,12 meses,19.66,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/COMPUPRICE,https://articulo.mercadolibre.com.mx/MLM-602645515-funda-iphone-8-plus-cristal-templado-ipaky-lgo-series-_JM?searchVariation=18577482148,1,1,0,0,0,#602645515,Apple,IPHONE 8 PLUS,IPAKY,Lego,Bumper,Plástico,IPAKY
519, Case Uso Rudo Funda iPhone X iPhone 8 iPhone 8 Plus + Envío ,195,NA,24,11,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,3,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,https://articulo.mercadolibre.com.mx/MLM-615532931-case-uso-rudo-funda-iphone-x-iphone-8-iphone-8-plus-envio-_JM?searchVariation=21187149114,2,1,0,0,0,#615532931,Apple,"iPhone X, iPhone 8 y iPhone 8 Plus",NA,NA,Case Uso Rudo,Plástico,NA
520, Funda Deportiva De Brazo Armband Para iPhone 8 8s Y 8 Plus ,59,NA,66,64,18 meses,3.31,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IDEAS+DIGITALESS,https://articulo.mercadolibre.com.mx/MLM-606056554-funda-deportiva-de-brazo-armband-para-iphone-8-8s-y-8-plus-_JM,1,0,0,0,0,#606056554,Apple,Universal,Genérico,Sportband,Funda deportiva de brazo,"plastico, tela y fibra",Hecho en Mexico
521, Funda Para iPhone 8 Y Plus Pure Gear Slim Shell Transparente ,499,NA,7,5,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600084251-funda-para-iphone-8-y-plus-pure-gear-slim-shell-transparente-_JM?searchVariation=40793116627,NA,NA,NA,NA,NA,#600084251,Apple,iphone 8 plus,PureGear,SLIM SHELL,funda trasera,Acrílico,PureGear
522, Funda Case Uso Rudo iPhone 7 / iPhone 8 Rose Gold Envíograti ,324,NA,75,1,18 meses,18.05,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,7,https://perfil.mercadolibre.com.mx/GREAT+CASES,https://articulo.mercadolibre.com.mx/MLM-565609942-funda-case-uso-rudo-iphone-7-iphone-8-rose-gold-enviograti-_JM,5,1,1,0,0,#565609942,Apple,iPhone 7 / iPhone 8,Mbt,Hibrido,Uso Rudo,Silicona,Mbt
523, Funda Uso Rudo Silicon iPhone 7 Plus / iPhone 8 Plus Negro ,324,NA,35,1,18 meses,18.05,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GREAT+CASES,https://articulo.mercadolibre.com.mx/MLM-565624792-funda-uso-rudo-silicon-iphone-7-plus-iphone-8-plus-negro-_JM?searchVariation=32226049642,1,0,0,0,0,#565624792,Apple,iPhone 7 Plus / iPhone 8 Plus,Mbat,Hibrido,Uso Rudo,Silicona,Mbat
524, Mayoreo Funda Case iPhone Protector Case Cofre Diseños Baul ,209,NA,5,9,18 meses,11.67,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GRUPO_EMPRESARIAL_FYD,https://articulo.mercadolibre.com.mx/MLM-659222249-mayoreo-funda-case-iphone-protector-case-cofre-disenos-baul-_JM,NA,NA,NA,NA,NA,#659222249,iPhone,8 plus,Genérico,010,NA,Acrílico,Fyd
525, Funda iPhone 8 Plus Madera De Bambú Bamboo Life ,99,399,4,6,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BAMBOOLIFE?brandId=1209,https://articulo.mercadolibre.com.mx/MLM-665241990-funda-iphone-8-plus-madera-de-bambu-bamboo-life-_JM,NA,NA,NA,NA,NA,#665241990,iPhone,8 plus,Bamboo Life,BL1829,Madera de Bambú,Madera de Bambú,NA
526," Mayoreo Funda Case iPhone 7, 8 Y X Protector Pink ",79,NA,5,7,18 meses,4.44,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GRUPO_EMPRESARIAL_FYD,https://articulo.mercadolibre.com.mx/MLM-657968884-mayoreo-funda-case-iphone-7-8-y-x-protector-pink-_JM,NA,NA,NA,NA,NA,#657968884,iPhone,"X , XS , 8",Genérico,Pink Victoria Secret,NA,Acrílico,NA
527, Protector Funda Mate Para iPhone 8 + Cristal Templado ,199,NA,15,85,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/REGALOSJUGUETES,https://articulo.mercadolibre.com.mx/MLM-618273487-protector-funda-mate-para-iphone-8-cristal-templado-_JM,NA,NA,NA,NA,NA,#618273487,Apple,iPhone 8,Apple,iPhone 8,Bumper,Silicona,NA
528, Protector Funda Mate Para iPhone 8 Plus + Cristal Templado ,199,NA,5,95,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/REGALOSJUGUETES,https://articulo.mercadolibre.com.mx/MLM-618273391-protector-funda-mate-para-iphone-8-plus-cristal-templado-_JM,NA,NA,NA,NA,NA,#618273391,Apple,iPhone 8 Plus,Apple,iPhone 8 Plus,Bumper,Silicona,NA
529, Skin Naranja Para Apple Samsung Huawei Lg Sony Xiaomi Etc ,259,NA,27,12691,18 meses,14.39,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENOM_ARMOR?brandId=197,https://articulo.mercadolibre.com.mx/MLM-674684693-skin-naranja-para-apple-samsung-huawei-lg-sony-xiaomi-etc-_JM,NA,NA,NA,NA,NA,#674684693,NA,NA,Venom Armor,Skin,NA,NA,NA
530, Black - For iPhone 8 Plus - Tapa Inteligente Vista Espe-7804 ,769,NA,1,6,12 meses,75.97,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EBAY_TIENDA_OFICIAL_MEXICO?brandId=1353,https://articulo.mercadolibre.com.mx/MLM-652476207-black-for-iphone-8-plus-tapa-inteligente-vista-espe-7804-_JM,NA,NA,NA,NA,NA,#652476207,NA,NA,AICase,NA,NA,NA,NA
531, Funda Case Para iPhone 7 / iPhone 8 Uso Rudo Negro ,300,NA,29,3,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-565682991-funda-case-para-iphone-7-iphone-8-uso-rudo-negro-_JM,2,0,1,0,0,#565682991,Apple,iPhone 7,iDENMEX,iPhone 7 - COMBO HIBRIDO EZPRESS - NEGRO,uso rudo,Plástico,iDENMEX
532, Funda Cartera iPhone 8 Plus Flip Cover Personalizado ,249,NA,13,46,12 meses,24.60,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TANGRAM.SHOP,https://articulo.mercadolibre.com.mx/MLM-626226748-funda-cartera-iphone-8-plus-flip-cover-personalizado-_JM,NA,NA,NA,NA,NA,#626226748,Apple,IPHONE 8 PLUS,TANGRAM.SHOP,CustomFlip,Flip Cover,NA,TANGRAM.SHOP
533, Funda Recover Mármol iPhone 8/7/6&6s Plus - Blanco ,499,NA,15,2,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/CLUBMAC97,https://articulo.mercadolibre.com.mx/MLM-618133082-funda-recover-marmol-iphone-8766s-plus-blanco-_JM?searchVariation=34890409399,1,1,0,0,0,#618133082,Apple,Iphone 8/7/6 PLUS,Recover,Recover,Silicona,Plástico,Recover
534, Funda Case iPhone 7 Electro Alta Resistencia+cristal Templad ,249,NA,10,8,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FOLKWAYS,https://articulo.mercadolibre.com.mx/MLM-608086069-funda-case-iphone-7-electro-alta-resistenciacristal-templad-_JM?searchVariation=34019746616,NA,NA,NA,NA,NA,#608086069,Apple,iPhone 8,iPaky,Mars,Bumper,Plástico,iPaky
535, Funda Case iPhone 8 Plus / 7 Plus Acrílico Transparente Aqua ,255,NA,5,2,18 meses,14.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-601013783-funda-case-iphone-8-plus-7-plus-acrilico-transparente-aqua-_JM,NA,NA,NA,NA,NA,#601013783,Apple,iPhone 7 Plus / iPhone 8 Plus,IDENMEX,iPhone 7 PLUS - Carcasa Candy - Aqua Transparente,uso rudo,Acrílico,IDENMEX
536, Case Funda iPhone 7 iPhone 8 Vengadores Traje Cuantico ,189,NA,2,19,12 meses,18.67,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TANGRAM.SHOP,https://articulo.mercadolibre.com.mx/MLM-684541559-case-funda-iphone-7-iphone-8-vengadores-traje-cuantico-_JM?searchVariation=37658486190,NA,NA,NA,NA,NA,#684541559,Apple,iPhone 7 / iPhone 8,TANGRAM.SHOP,Full Print,Case Personalizado Flexible,Policarbonato,NA
537, Acrigel iPhone 8/7 Plus Transparente Lote De Mayoreo 10 Pzas ,499,NA,28,472,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/HEIV8909058,https://articulo.mercadolibre.com.mx/MLM-655254233-acrigel-iphone-87-plus-transparente-lote-de-mayoreo-10-pzas-_JM?searchVariation=34175492900,NA,NA,NA,NA,NA,#655254233,Apple,Iphone 8 Plus,Air Bag,Acrigel,Air Bag,Acrilico con Silicon,NA
538, Funda Silicon Negra Para iPhone 7 / iPhone 8. ,109,NA,0,10,18 meses,6.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ANDREA+MORELIA,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=OlgLSm84B8aOwTXNszVqZviVBcPXS1zi0%2FfrIuwhW5KTYlqWM4ylOCYzV23gT%2Fcbatn%2F1ob2JlQbCSacxJ9%2FWKcQW28BtEV1LZKfmPYB1zKIquWZn%2FOGXbwAp2FJjGiOL2ijv3rwVQkX3N6ZlW9m1VBsjKgFHnMkTZg4Kko%2Fimf%2BBd4k9ku5zI58bnwOuXsZxvU8CO2JIA8q23AMoMziQ4a2TPTybtCGH5bBCnpngHp%2FbVZzQBvt%2F%2BDrDbvo1u8JyAP%2Bq8FqS3rc%2Bs5o3PX1XPYfdl7tbfrbCwT5CMTxAp74hHvcIlKonksCc40WSXYDRafO71JQwd93tiGPB4aRMBdjG5TMrRgxx6hrG8D76qFbliCQ21tPHdhGw36tu02JTuI06fbYuPR%2B18qa9bNWSqUM1sC5OqEbSI%2FVxefw6GeviTka%2FofLUFlP5mmbOERr2yGR3Uf%2Fycy%2B62EhDdHbCqgUCasGKbMhLxknzHvbz2uuZU5PVHS0je4VmeWWCD83MCKG%2FASQJABmwGZ9UgcQk8nzAiEv34TKzrv0WUVXe9JhDVgiKa4tCbpq2QcBYSEzCnQZpX0XxbZDYkUCSRkORWLYx6WnHDTZdeLeSamwHUwwl278kXPeg%2BGBMwNkQXQ8Lz8U9ZFnTpCMbYZpFzBQTUGpuFSti7Rrs5NK5%2F57X8WdFEeKTTS6Ie0bE%2BIX3kOEmdx2X%2FO8QU2vytIn7QuxVNslDDoOm%2BhZJu4mn8NlV%2BDZYdSwC19n%2F0xyXna8IX21O8CxL3QQK05o2%2BSeM44n7ceLAhhPcKwQrKDxcgwVbF6IpRCa4h0%2BHTssu236ld03LNboYEFQKV2tQNzbgYzWi9znqhiU8UqWHv%2FNTWUsJeokDnYzNdlqR8qHAxAEWuxX1ZWPKcRaILdkQU889wrKMjm1oBMZo4ekWkDEuUH6WlfhoAyY3aeOGE4W3uMhO%2B48tHi6fnRgVv9TUwcYKscCvL351IKiq%2BItEtWRlsetLDnHFzpZvmpljvlo1Suf4GZPnbr%2F9Kl%2FoxhO2V87Rp5VBnAStZWgGPqz3vayWznkehLhX%2FnVD6JTs4amVHPyKubFylPpjZSqXsC%2BBWIou0FFNcRfg4KwVhw%2Ff9W4ixOcSjPQFy5i%2F5%2B7XkRuKljWRJ3plFXiBCNH7U9QQxW6%2B%2FBXgGAyc5HX9v2awna21TZW1fje7cmAMWUvRnHJTTEOpLPmbmmFZu2kGvoZjgNlgDzKMw429KvEMgJM5%2BYC4V7MewNSz3di%2B5Uich1kWNQ3ygvfW9t6LODMEoMgYLvw8wCS9wVnArmVegFA1WJVOR1LrUwNyNRDCH4RKLGd6poz6bTfbNLWs8R7z7ddlkgwTuBvwmfcwHpi0arEBD3Yuc4F25GO3xIrQ6D2VbRLCzGETmURmvsqMoNgrHu%2Bmm4oYVo143QP4NMpn%2FQjozpl5gnZX5uEMsXuyf2%2FdJ4CBcFKZteZX9msk4z8idjbFHgnJpbm0GWoenVcXDetuoLl84heQJWlRtsVI3Ks7g3eNMEWOfC5Id4mzPWGwMcTc9Pkcl73kFHTBuGOSfOk5kMnIt76bAipGxNm9VU1NRpvAfOzF4HiVCLA8elLLncAkYL187enIj2xM2kxtI%2BQhG5jYMT1XxhNPAQzoBeAKHR1s2QWMdhvJSZoN3t5ZFhctu3V98q7fxSbxEpxLNSENdBOGW3xCsr2TAC9XoMJfgGta28TkfAiSA%3D%3D,NA,NA,NA,NA,NA,#693103250,Apple,iPHONE 7 / IPHONE 8,Apple,iPhone,Silicon,Silicona,NA
539," Funda Case Slim Tpu Textura Piel iPhone 8 8 Plus, 7 7 Plus 6 ",150,NA,5,9,18 meses,8.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STAR10GT,https://articulo.mercadolibre.com.mx/MLM-595174891-funda-case-slim-tpu-textura-piel-iphone-8-8-plus-7-7-plus-6-_JM,NA,NA,NA,NA,NA,#595174891,Apple,iphone,Genérico,tpu,NA,Silicona,NA
540, Funda Glitter iPhone 6 7 8 Plus X Xr Xs Max Brillos Diamante ,209,NA,7,7,18 meses,11.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-641193345-funda-glitter-iphone-6-7-8-plus-x-xr-xs-max-brillos-diamante-_JM?searchVariation=32929428036,NA,NA,NA,NA,NA,#641193345,Apple,Iphone 6 7 8 Plus X Xr Xs Max,iPhoneMX,Bolas Glitter Brillos Diamantes brillantes,Goma Rigida,Goma Rigida,iPhone MX
541, Funda iPhone 6 6s 7 8 7p 8 Plus X 10 Tpu Doble 360 ,39,NA,55,18,18 meses,2.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GEERUK,https://articulo.mercadolibre.com.mx/MLM-638694681-funda-iphone-6-6s-7-8-7p-8-plus-x-10-tpu-doble-360-_JM,1,0,0,0,0,#638694681,Apple,iPhone,GEERUK,TPU 360,TPU,Plástico,geeruk
542, Funda Case Trendy Flowers S906 iPhone X | 8 | 7 | 6 | 5 ,199,NA,12,153,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738669-funda-case-trendy-flowers-s906-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738669,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S906,Slim,Policarbonato,Case Trendy
543, Case Protector Funda Tipo Pink V-s Para iPhone Envio Gratis ,320,NA,3,21,18 meses,17.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENKSR,https://articulo.mercadolibre.com.mx/MLM-688351789-case-protector-funda-tipo-pink-v-s-para-iphone-envio-gratis-_JM,NA,NA,NA,NA,NA,#688351789,iPhone,iphone 6-6p-6s-6sp-7-8-7p-8p-x-xs-xr-xsmax,tipo PINK VICTORIA SECRET,gris con rosa,Bumper,Silicona,NA
544, Funda Tipo Piel Leather Case iPhone 6 7 8 Plus X Max Xr +mic ,269,NA,2381,13,18 meses,14.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,79,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=mQsZU4GN4elsOOOGvxTDV6KC1F%2FLtAIbTNtxvltQB3CjZ%2BUN%2FsFeHBRadqEmivNE%2FIp%2FvLs0FECxC9UnyNYBgfS21%2Fpl6rtNbJd9wAjLxWrCyINlOVghCgbITtXs6zHURv6YqilpQ2H%2B6mM%2BTMdkrl4vNc7gXHBo%2F3zIz4z8%2BpVx7uusjgEtSxPROwRpOVWl8nHhUjcJT43d4%2B76E5wQYvruisNzp7lhGCt55wN6396DuHsE%2FbAiFDYiSS6WsNJNqjvIlJ%2FbacI3A0fAfxXWBXTAcnax9OgZnVCPjkgiZ4PWXoXTD6m0sGZFwd%2BZGl1lZ3Pif49x%2FBlJP9c6xttkk1Et0aOYoZPSiOWv%2BzydCpopaECBXkqVgIZh5n3Y%2B0kyrO9kCzdkmSQg7Uv7sIoMZKUJSFBf225pul8qVH927sFnir%2BrLc78UXGq4YDhOHAsmo8CvidcDxlGqm2Z8ZE%2Bsywl1C%2Fyt7knPCRGl9Hhr0qm9o5VATl1naN8DFYVI9Au5eBoRD3uGi7w1C1Vmyq1zzIv8SgDUIMuY7%2FKEHZ5PYeeSH4mVj0D%2BMoAscCuhZJPSx%2FJNrsz9SaImEuG2%2B0rlQ9FaLR0Qy1Nnz8ze2nlLhUaenk6oFsgBTmBFcE6rbbcwp13IDWEnyixAAEoISpqWY3q8IcGeVVIZX0U%2BaucPhV5EM29smaGshkS6%2B80eiamYY8mVAEYh3YwIRnvXrhGQIWFUAr1s7B2cFqx7VtML9GdkGWN5mSeZAmHYQYKM8b8ZiHHRem9nifgq8Jd%2FuoDnZBy7qcTSVj4RIaBQoAoAnk%2FwtYRBoin0nQA9%2Bjkk4ZMrqT%2BOa25cdAjAoV1y%2FmYr%2F0brJ7g5ll5b1tL3zvOWGwmBpZ9Gh6fwKR9NKc5cAvPkLOYSXEYU3VZpOw9CR0dEFVES9txwjfM%2F9m9TctBALD7hz2Dla1jbb3aUTImuf8Uv5ZhDsqQ35G75e%2BNFCkfGdAJZ3pxizK1Tksyx8SOLeeDE6YnOpHze0cqDM4wJqUaD2IHTK9wPRJSpcHGnen7AXPK7dK0otdmNmshUmqzwtDHSVY4KL2uohIOUs8COmfmL4GbIek%2FNEA7auwNh39sFTRhld5XQg71BmXDlPyZX59stGDQCZWc3Uhsf5c5CC0OxgTlfLtE9x%2BPAdXyNoNBeaT7rTDPLaYtgUNkuEB4d92RAN2P8vsTotdTp4ZvbbWfiItWjvD%2B7cMem2vB1WMQ52u%2FPiM3ByIwgT4m6JZkIO9dtAm8fNkNRbCmEHqW5XnUZlCttW4hIh2rK0t4YYRNrYMcJPqi%2BiUsalz3pOKv%2BD1VL%2FOz3seZDryJ6MpOBxACdPRraRUgA1ScjhFCMoy4D9LEj%2FvKqMrPUN8u0mhuyu7sGbOxnU7j9T8cSO%2FGFH7CpwVWVXPagY4QCtoHp8Y44QNTQgepbcpOKM7AOoEloIFZcGJayZhTzRiDrSAGybNFvuxReXmr5Udjg%2F83UNCnfIrQnrB%2BvuWjb%2FT0G13auoVKP32UHf69jTMk8C2QmCakokbpt2%2B2A80%2BY14o2vUjqWd5anL%2Fym1Fj0OheEJlYNzT6oaYJhphWHQpgWSxh%2FRFMxQ4UBP55SK5spg17KjUMSmp9tBQjKb32%2F5rL%2B5NYovsQXKgoYmOKNriqKxxVWNct7Izwz9GYfb27Q6oz4KeHs49ZjKn6YnA8XRpxwr1NdJfS1F9JzT8rgkbR3PKW2UkJX4j%2BWPmqBNHTpxSREYbxKP%2BZQ%3D%3D,69,9,1,0,0,#623748083,Apple,6 6s 6 plus 6s plus 7 7 plus 8 8 plus X Xs Xs max Xr,Mikki,Business Leather,Protector,TPU,NA
