search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
229, Protector Funda iPhone 8 7 Squishy Oso Panda Carcasa ,199,NA,0,3,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448102408-protector-funda-iphone-8-7-squishy-oso-panda-carcasa-_JM,NA,NA,NA,NA,NA,#448102408,Apple,NA,Apple,NA
230, Funda Bomea Rugged C/clip P/cinto P/iphone 8/6/6s/7 Negro ,1125,NA,0,100,18 cuotas,62.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457709263-funda-bomea-rugged-cclip-pcinto-piphone-866s7-negro-_JM,NA,NA,NA,NA,NA,#457709263,NA,NA,BOMEA,VP08-IP647XLBK
231," Funda iPhone 7 Plus Matte Black Marble, iPhone 8 Plus, Funda ",940,NA,0,100,18 cuotas,52.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457706438-funda-iphone-7-plus-matte-black-marble-iphone-8-plus-funda-_JM,NA,NA,NA,NA,NA,#457706438,Apple,Silicona,VIVIBIN,i7Plus-IMD-TPU
232, Protector Funda Tpu iPhone 8 7 Mirror Negro Carcasa ,249,NA,0,2,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449994640-protector-funda-tpu-iphone-8-7-mirror-negro-carcasa-_JM,NA,NA,NA,NA,NA,#449994640,Apple,TPU,NA,NA
233, Funda Otterbox Commuter Series Para iPhone 8 Plus Y iPhone 7 ,1919,NA,0,100,18 cuotas,106.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457797197-funda-otterbox-commuter-series-para-iphone-8-plus-y-iphone-7-_JM,NA,NA,NA,NA,NA,#457797197,Apple,NA,OtterBox,77-56852
234, Protector Funda iPhone 8 7 Silicona 3d Bitch Spray Carcasa ,199,NA,0,500,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210686-protector-funda-iphone-8-7-silicona-3d-bitch-spray-carcasa-_JM,NA,NA,NA,NA,NA,#448210686,Apple,Silicona,Apple,NA
235, Protector Funda iPhone 8 7 Plus 6 6s J Espejado ,450,NA,0,2,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450411980-protector-funda-iphone-8-7-plus-6-6s-j-espejado-_JM,NA,NA,NA,NA,NA,#450411980,Apple,NA,NA,NA
236, Funda Case Cuero iPhone 8 Plus/7 Plus. Azul. Nueva ,300,NA,0,NA,18 cuotas,16.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HOYO-37,https://articulo.mercadolibre.com.uy/MLU-462829058-funda-case-cuero-iphone-8-plus7-plus-azul-nueva-_JM,NA,NA,NA,NA,NA,#462829058,Apple,Cuero,NA,NA
237, Protector Funda iPhone 8 Plus Silicona Celeste Cactus Carc ,249,NA,2,NA,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450129138-protector-funda-iphone-8-plus-silicona-celeste-cactus-carc-_JM,NA,NA,NA,NA,NA,#450129138,Apple,Silicona,NA,NA
238," Vmini Funda iPhone 7 / Funda Para iPhone 8, Estuche Rígido A ",1073,NA,0,100,18 cuotas,59.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457509713-vmini-funda-iphone-7-funda-para-iphone-8-estuche-rigido-a-_JM,NA,NA,NA,NA,NA,#457509713,Apple,TPU,NA,NA
239," iPhone 7 Plus Funda Case / iPhone 8 Plus, Caseología [wavele ",1623,NA,0,100,18 cuotas,90.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457755679-iphone-7-plus-funda-case-iphone-8-plus-caseologia-wavele-_JM,NA,NA,NA,NA,NA,#457755679,Apple,NA,Caseology,CO-I7L-GRL-TQ
240, Para iPhone 7 Funda iPhone 8 Funda Leseeing Apple 7 Funda Ap ,1251,NA,0,100,18 cuotas,69.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457691503-para-iphone-7-funda-iphone-8-funda-leseeing-apple-7-funda-ap-_JM,NA,NA,NA,NA,NA,#457691503,Apple,Silicona,Leseeing,WIRELESS_ACCESSORY
241, Protector Funda iPhone 8 Plus 7 Plus Squishy Oso Panda ,199,NA,0,31,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448749884-protector-funda-iphone-8-plus-7-plus-squishy-oso-panda-_JM,NA,NA,NA,NA,NA,#448749884,Apple,NA,Apple,NA
242, Funda De Silicona De Silicona Para iPhone 7 Plus / iPhone 8 ,901,NA,0,100,18 cuotas,50.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457692700-funda-de-silicona-de-silicona-para-iphone-7-plus-iphone-8-_JM,NA,NA,NA,NA,NA,#457692700,Apple,Silicona,A-Focus,msbbi7pdd3white2
243," Funda iPhone 7, Funda iPhone 8, Funda Guardian Series Tpu Su ",1076,NA,0,100,18 cuotas,59.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457716216-funda-iphone-7-funda-iphone-8-funda-guardian-series-tpu-su-_JM,NA,NA,NA,NA,NA,#457716216,Apple,TPU,X-level,PHONE_ACCESSORY
244, Estuche Funda iPhone 8 7 Plus Skpro Limited Edition ,499,NA,0,3,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449524771-estuche-funda-iphone-8-7-plus-skpro-limited-edition-_JM,NA,NA,NA,NA,NA,#449524771,Apple,NA,NA,NA
245," Funda iPhone 7 Plus, iPhone 8 Plus, Doujiaz Dorado Brillante ",998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457710635-funda-iphone-7-plus-iphone-8-plus-doujiaz-dorado-brillante-_JM,NA,NA,NA,NA,NA,#457710635,Apple,Silicona,DOUJIAZ,R-imd-TJ-qinshi jin-7P
246," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Jwest Hoja Rosa Di ",746,NA,0,100,18 cuotas,41.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457704513-funda-iphone-8-plus-funda-iphone-7-plus-jwest-hoja-rosa-di-_JM,NA,NA,NA,NA,NA,#457704513,Apple,NA,J.west,J-I7P-277-02
247," Funda Cartera Shieldon P/iPhone 8/7, Tapa D/cuero Auténtico ",1916,NA,0,100,18 cuotas,106.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457847947-funda-cartera-shieldon-piphone-87-tapa-dcuero-autentico-_JM,NA,NA,NA,NA,NA,#457847947,Apple,TPU,SHIELDON,SHIELDON-I7CT-BK
248, Protector Carcasa iPhone 8 7 Silicona Sp Rojo Funda ,299,NA,0,6,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448334175-protector-carcasa-iphone-8-7-silicona-sp-rojo-funda-_JM,NA,NA,NA,NA,NA,#448334175,Apple,Silicona,Apple,NA
249, Protector Funda iPhone 8 7 Plus Flores Relieve 3d ,335,NA,0,10,18 cuotas,18.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-463761297-protector-funda-iphone-8-7-plus-flores-relieve-3d-_JM,NA,NA,NA,NA,NA,#463761297,Apple,NA,Apple,NA
250," Funda iPhone 7 Plus, Estuche Para iPhone 8 Plus, Gview Funda ",1347,NA,0,100,18 cuotas,74.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457511372-funda-iphone-7-plus-estuche-para-iphone-8-plus-gview-funda-_JM,NA,NA,NA,NA,NA,#457511372,Apple,Acrílico,Gview,WIRELESS_ACCESSORY
251, Protector Funda Silicona iPhone 8 7 Plus Cactus 3d ,249,NA,1,NA,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449410085-protector-funda-silicona-iphone-8-7-plus-cactus-3d-_JM,NA,NA,NA,NA,NA,#449410085,Apple,Silicona,Apple,NA
252, Protector Funda iPhone 8 Plus 7 Plus Tpu Biberon Rosada ,199,NA,1,8,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448193043-protector-funda-iphone-8-plus-7-plus-tpu-biberon-rosada-_JM,NA,NA,NA,NA,NA,#448193043,Apple,TPU,Apple,NA
253, Protector Funda iPhone 8 7 Skpro Limited Edition Go ,299,NA,0,4,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448020577-protector-funda-iphone-8-7-skpro-limited-edition-go-_JM,NA,NA,NA,NA,NA,#448020577,Apple,Cuero,Apple,NA
254, Protector Funda iPhone 8 7 Plus Pantera Silicona Carcasa ,199,NA,0,7,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450316010-protector-funda-iphone-8-7-plus-pantera-silicona-carcasa-_JM,NA,NA,NA,NA,NA,#450316010,Apple,Silicona,NA,NA
255, Protector Funda iPhone 8 7 Plus Antigravedad Negro Carcasa ,289,NA,1,7,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449478700-protector-funda-iphone-8-7-plus-antigravedad-negro-carcasa-_JM,NA,NA,NA,NA,NA,#449478700,Apple,NA,Apple,NA
256, Protector Funda Resistente iPhone 8 7 Plus Marilyn Glow ,399,NA,0,4,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-453836845-protector-funda-resistente-iphone-8-7-plus-marilyn-glow-_JM,NA,NA,NA,NA,NA,#453836845,Apple,NA,Apple,NA
257, Protector Funda iPhone 8 7 Plus Body Panther Silicona Carcas ,199,NA,0,8,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450316016-protector-funda-iphone-8-7-plus-body-panther-silicona-carcas-_JM,NA,NA,NA,NA,NA,#450316016,Apple,Silicona,NA,NA
258, Protector Tpu iPhone 8 Plus 7 Plus Alice Funda ,249,NA,0,4,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016510-protector-tpu-iphone-8-plus-7-plus-alice-funda-_JM,NA,NA,NA,NA,NA,#449016510,Apple,TPU,Apple,NA
259, Estuche Funda iPhone 8 7 Plus Filp Diseños Protector ,349,NA,0,3,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449536989-estuche-funda-iphone-8-7-plus-filp-disenos-protector-_JM,NA,NA,NA,NA,NA,#449536989,Apple,NA,NA,NA
260, Protector Funda iPhone 8 Plus 7 Plus Silicona 3d Star Lolli ,199,NA,0,7,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448208982-protector-funda-iphone-8-plus-7-plus-silicona-3d-star-lolli-_JM,NA,NA,NA,NA,NA,#448208982,Apple,Silicona,Apple,NA
261," Funda Con Batería Para iPhone 8, iPhone 7, iPhone 6, Serie M ",2099,NA,0,100,18 cuotas,116.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457650038-funda-con-bateria-para-iphone-8-iphone-7-iphone-6-serie-m-_JM,NA,NA,NA,NA,NA,#457650038,Apple,NA,CXCase,CellR-US-491-W
262, Protector Tpu iPhone 8 Plus 7 Plus Oso Funda ,249,NA,0,2,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-455161531-protector-tpu-iphone-8-plus-7-plus-oso-funda-_JM,NA,NA,NA,NA,NA,#455161531,Apple,TPU,Apple,NA
263, Protector Funda iPhone 8 7 Plus Silicona 3d Hot Dog ,199,NA,0,3,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209030-protector-funda-iphone-8-7-plus-silicona-3d-hot-dog-_JM,NA,NA,NA,NA,NA,#448209030,Apple,Silicona,Apple,NA
264, Protector Carcasa iPhone 8 7 Scooter Funda ,299,NA,0,5,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448334180-protector-carcasa-iphone-8-7-scooter-funda-_JM,NA,NA,NA,NA,NA,#448334180,Apple,NA,Apple,NA
265," iPhone 7 Plus Funda Para Tarjeta, iPhone 8 Plus Funda Para T ",1366,NA,0,100,18 cuotas,75.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457790623-iphone-7-plus-funda-para-tarjeta-iphone-8-plus-funda-para-t-_JM,NA,NA,NA,NA,NA,#457790623,Apple,NA,Zvedeng,WIRELESS_ACCESSORY
266, Protector Funda Silicona iPhone 8 7 Girasoles 3d Carcasa ,249,NA,0,NA,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449414332-protector-funda-silicona-iphone-8-7-girasoles-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449414332,Apple,Silicona,Apple,NA
267, Protector Tpu iPhone 8 7 Skate Gato Funda ,199,NA,0,5,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016578-protector-tpu-iphone-8-7-skate-gato-funda-_JM,NA,NA,NA,NA,NA,#449016578,Apple,TPU,Apple,NA
268, Funda Con Bateria Emergencia Power Bank iPhone 8 7 Plus ® ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452731922-funda-con-bateria-emergencia-power-bank-iphone-8-7-plus--_JM,NA,NA,NA,NA,NA,#452731922,Apple,NA,NA,NA
269, Carcasa Case iPhone Original Silicona 6 7 8 6/7/8pls 10 X Xs ,490,NA,6,794,18 cuotas,27.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=HlnL9pojShlxW9O%2Flu7fjjC0oZqb5Zf0zYOmdbg%2BWu6oRagR32qRnoxvXip9BNUVI8i0gZ%2BM7cKYiEZ%2B7XMdc%2BlpdfCzA%2ByHjRD7rJ8XZ302MXUNbAtG0Ksmet%2BvcpdE9NerXYrrvtwihhWqTfh9CKHcP9%2FGfgj1%2F5URqmxvKxAu7yCjz1NyTN0CvHyxPk1ZadvP6ytji9wDJnFqBIzQng6poo29ZXHHCsdGStTAjijneNSWaDKrXuKKxnRE1MrxkC5hW%2FD42RpcgkVt8Bn13OcKGUAS3bT5ri5DVQkf3leRvuJnIgkgw2uWhaEQimp69YsscZiWr0ozICcNx4%2BPYXPh1vLfFa23K5GhiLN4BquaTBfCctu5Gq3glx23swl2K%2FLiDFUAxBF4CrdwzBTN46x9gzUOdN%2BwvSFLcbAI1A3Hk84f0Q8lopa%2FrTvbVEOGThvFKbCxVcH1aiToUuXgTXeTlu2lVhdo%2FpNY73Tn0xJo3Z36B1JyeZDaWQLdKL%2BVCDPO9tuuPMWZskfqxYMW1RwYahwMiYdQK4SIaUNPIS7IWtNcCnvA8EqtrftTAh2lS9qaC5BoZA%2FacZtCxX2WyAttux5eC%2F26N6Lc%2Bs0WO%2BMkuADlFS7m8MTb1vIAUKvUx55REZn3Wb9OOIe8LvZcXPXVaEzytLIKfqktjfFODHFzx82DIHmBVZBTq4Yh5rMqyBIE4386vJVsfCeHQrrfMXdy0D0eaNLccxF10koBkCMGv5swiW0dOb%2Bh9745qu5zYhMXX9zjW93A98rw7m9kyoDh%2Fe7G9AyAkekdhQTAbQvpQDp3zj6fsLGZTMVVqHCrf1OCixslh%2B9nTvCk3O0%2FxMsu3NZf5YKc5QWqVxijQ5HEXvk5IQCTkx1I7iZlQbVRm7e8R24HrGbT%2BtU0OtxdK4zbvu7VgCSghhmVnNFKmuThM9zXpA8MFok0E5V4DVh5J4zT3I9dpERRwx6cklfEDO%2FhDTnqvLEFuLk9CKA9qWBjs6PNxVm7BXuP2icRwA5ciyzFwcI2y69Z7t71S%2FLCqSiWpxqwWR6wi8s2ymH3jutVf14IGZge8sOLOOca%2F3vx%2Fi8%2BV4ZHB7T%2FS7MJGk3MbVgHmcOXIDjbutICApGKNE%2Fx4CX%2Bfya86gJwSyUgm%2FJSJGaMi9Y%2FxuekZTuOidNKjQjCgwJgspt2KMD6BsDnILqL%2B5OzL8DBVOAfXxRTGpu1Eu54cGV7ZJSgLRHSM%2FQ4UfAQirwxLYX7J%2FR8OC6yfxCNwWOrYcszi91BZc5XqWIM9rfbRQlH1%2FEX1iqMAIolpIo9vOc5rdVrBHJnMlKgEnVah5hWvD3vXp%2FyzW3VFvcAc%2BzuGgF2EhtSaH1AEen0aWatdcPKCV%2B9KM09HU%2BQvSCG9%2BUdMCPa%2FTfBJG8ETV8U9HYzLXS6IWX%2Brz62kBbps%2BOQtuG1U5qdnaDOH8QKbhs0u30yxH8p2X2shy5oC29mSV3XRY2vA%2BWYU1%2FMt1S%2BbA7YLppe2qxBfVusdxPF%2FjIOna2AYl5eMjHPY4Hsuj7xuZEuDRYTbGmN7coXwkIRilpyPT51kyNeCUwkOYoL2N42jol4%2BIiu9ZcQ0A7G1UrdsYCfRL%2BTM4YmBn138tDeKTjsYl129UzZQ6cEuj5g7gnD0WArw%2BsF83RWEhx0NTFPOb2s,NA,NA,NA,NA,NA,#464439097,Apple,Silicona,Apple,Todos
270, Protector Funda iPhone 8 Silicona Rosado Unicornio Carcasa ,249,NA,1,10,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450129212-protector-funda-iphone-8-silicona-rosado-unicornio-carcasa-_JM,NA,NA,NA,NA,NA,#450129212,Apple,Silicona,NA,NA
271," iPhone 7 Plus Funda Case / iPhone 8 Plus, Caseología [parall ",1224,NA,0,100,18 cuotas,68.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457755460-iphone-7-plus-funda-case-iphone-8-plus-caseologia-parall-_JM,NA,NA,NA,NA,NA,#457755460,Apple,NA,Caseology,CO-I7L-ARM-PI
272, Protector Funda iPhone 8 Plus Estuche Rojo ,210,NA,0,3,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450286970-protector-funda-iphone-8-plus-estuche-rojo-_JM,NA,NA,NA,NA,NA,#450286970,Apple,Silicona,Apple,NA
273, Protector Tpu iPhone 8 7 Raton Funda ,199,NA,0,3,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016591-protector-tpu-iphone-8-7-raton-funda-_JM,NA,NA,NA,NA,NA,#449016591,Apple,TPU,Apple,NA
274, Protector Estuche Funda Simil Cuero Leather iPhone 8 Plus ® ,199,NA,0,100,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-456104410-protector-estuche-funda-simil-cuero-leather-iphone-8-plus--_JM,NA,NA,NA,NA,NA,#456104410,Apple,Cuero,NA,NA
275, Protector Funda iPhone 8 7 Body Panther Silicona Carcasa ,199,NA,0,19,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450316040-protector-funda-iphone-8-7-body-panther-silicona-carcasa-_JM,NA,NA,NA,NA,NA,#450316040,Apple,Silicona,NA,NA
276," Funda De Batería Para iPhone 8/7 Slim, Vorcsbine 3000mah Fun ",1687,NA,0,100,18 cuotas,93.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457851697-funda-de-bateria-para-iphone-87-slim-vorcsbine-3000mah-fun-_JM,NA,NA,NA,NA,NA,#457851697,Apple,NA,Vorcsbine,BC-01-Newest
277, Otterbox Defender Series Funda Para iPhone 8 Y iPhone 7 (no ,2569,NA,0,100,18 cuotas,142.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457859959-otterbox-defender-series-funda-para-iphone-8-y-iphone-7-no-_JM,NA,NA,NA,NA,NA,#457859959,Apple,NA,OtterBox,77-53931
278, Funda De Silicona De Silicona Para iPhone 4 Y iPhone 8 Plus ,1089,NA,0,100,18 cuotas,60.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457718013-funda-de-silicona-de-silicona-para-iphone-4-y-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#457718013,Apple,Silicona,BAISRKE,F-7P-IMD-TJ-rosegold-Marble-milky
279, Protector Tpu iPhone 8 Plus 7 Plus Mouse Funda ,249,NA,0,3,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016508-protector-tpu-iphone-8-plus-7-plus-mouse-funda-_JM,NA,NA,NA,NA,NA,#449016508,Apple,TPU,Apple,NA
280, Protector Funda iPhone 8 Plus 7 Plus Gorro Lana Gris Carcasa ,250,NA,1,12,18 cuotas,13.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448539192-protector-funda-iphone-8-plus-7-plus-gorro-lana-gris-carcasa-_JM,NA,NA,NA,NA,NA,#448539192,NA,NA,NA,NA
281," Funda De Silicona Para iPhone 8 Plus, iPhone 7 Plus Funda De ",1024,NA,0,100,18 cuotas,56.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457790220-funda-de-silicona-para-iphone-8-plus-iphone-7-plus-funda-de-_JM,NA,NA,NA,NA,NA,#457790220,Apple,Silicona,Miracase,GFBZZJYG6R001
282, Protector Funda iPhone 8 Plus 7 Plus Afelpado Conejo ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448554646-protector-funda-iphone-8-plus-7-plus-afelpado-conejo-_JM,NA,NA,NA,NA,NA,#448554646,Apple,NA,Apple,NA
283, Spigen Liquid Armonía iPhone 8 Plus / iPhone 7 Plus Funda Co ,1073,NA,0,100,18 cuotas,59.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715898-spigen-liquid-armonia-iphone-8-plus-iphone-7-plus-funda-co-_JM,NA,NA,NA,NA,NA,#457715898,Apple,TPU,Spigen,043CS20525
284," Para iPhone 7 Funda / iPhone 8 Funda, Moko Crystal Clear Amo ",990,NA,0,100,18 cuotas,55.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459965839-para-iphone-7-funda-iphone-8-funda-moko-crystal-clear-amo-_JM,NA,NA,NA,NA,NA,#459965839,Apple,Silicona,Moko,FBA_diyphonecase
285, Funda Negra Neopreno Funda Para iPhone 8 / 7 / K3 Lg / Samsu ,1345,NA,1,100,18 cuotas,74.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-450008922-funda-negra-neopreno-funda-para-iphone-8-7-k3-lg-samsu-_JM,NA,NA,NA,NA,NA,#450008922,NA,NA,NA,NA
286, Funda De Cuero Con Tapa Para iPhone 7 Plus / iPhone 8 Plus C ,1337,NA,0,100,18 cuotas,74.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758307-funda-de-cuero-con-tapa-para-iphone-7-plus-iphone-8-plus-c-_JM,NA,NA,NA,NA,NA,#457758307,Apple,Cuero,NA,NA
