search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1743, Capinha Capa Case iPhone 7 8 Dourada Dourado Gold Espelhada ,35,NA,NA,96,6x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TOMTOP+CASES,https://produto.mercadolivre.com.br/MLB-1118740874-capinha-capa-case-iphone-7-8-dourada-dourado-gold-espelhada-_JM,NA,NA,NA,NA,NA,#1118740874,Apple,iPhone 7 iPhone 8,extreme.deal,Silicone,Silicone,Silicone
1744, Capinha Capa Time Grêmio Imortal - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1129399825-capinha-capa-time-grmio-imortal-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1129399825,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1745, Capa Capinha iPhone 7 / 7 Plus Caseology Legion Anti Impacto ,49,NA,13,66,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=gWmlRcqPLS3Y1%2BGEFUuC3YsUiQ%2BzX%2Bvp6%2BniArRpEQTL%2BQ6iVh5WbcutCBxkQy2TSRTUqcd0wkjkoqX%2Ff8g0gJXwX5skMVRd7M%2Fh4h76%2BWe6LSWcdBrU0m5OK%2F7077%2FGN%2FyAY%2FnQSSvYEgl%2FQCWh8Yys15uu16EZMFTm%2BPEfSwfiLxX1U%2BZGVv33OZ0sNw5BjCyzmcJlJdGq9dnnfm0sOKgui0ufViAuPEmDXlU8cI23I6gQbd%2Bq4w%2BE%2BQDoe86wyppenSd7HaxV6Ynx4SfiGkh8EKtmvmP1Srwl%2FhfWwA4Cc%2F%2FPGPh0S4POA6o0ADFdn5%2BKzS6NObtjXSNNT0lDIp82DeCioflH4MG%2FpTiLMaPHFmBZ6Kbu%2F2Tg1HE1HUusAFbgwuARYiOPCgkT7TUuFw%2B1a39Pp7TDqThjXlTp8Dbp8Bt7v1DYpAJ6DsTL%2FTh2zDY%2B5nz%2FOxZ1URhu7ryA2l5cM3%2FvNSlPBUeTODRArLqnInjGNRuNUEimXo1z2IWdZhbuH9d2nXaGyXuCgZN6Hq%2Bx9Zz6XRJP%2FxIX5dIt350zT12V9Efm7Fm8ddyt%2BZTTXkMO0wZfaeV8aIAA3mN5rmOh78dkDvmSB9PPVWFHextazZZEAtd%2FK%2BT%2FchkcnCt42l3e3YacmwvUGmlTsSLmcNSr%2F8KXMtuf%2F6GpGBdImF%2FHbFYpWwCT8W%2F7cmS8gWAmfsCaXZfn6%2Bf6Tp1IFz1CSoaGuA8XIjHuFmWHPXHMtP6MFIrPe%2BEw7hFY5JkNH%2BcP5i3PhmaXX5cUEiXnnOxRCAzrKxb%2BTmNZSAVMTPePYbf8bNfi4ZZXD1xOdEu8kTNnGxLT7VxXbzuiQwkFezYwQu4eZBnuBHyX%2FNNe4igsfW2XrVpmCJita4eikkoMAfUR6mHisL5lfuP9Uf7yEsm5tdqf0yNT0v0nKp3DXRww71MSJVa2yjXjcRivZlaHNDv8AcW1EcN7kZqu3c1bhYjrvHgtAZNMdr5910Df%2FN%2BkQmrcdvg3DE9es4WKLIeWVxwMFa0puSGqfqk8FiH4utHS1Rl%2BT1hViisgebl1XL2P65gQyHA6HCs7fD8WYVV385PJVOusoK8RC7Yy0OTnR1FTFWoHZsNtPz%2BUODCEnCoovxpoKySxXDmENCEJ0E%2BxgW7GkH%2FhwAh%2BjLecbatWYAMGi6TR5erZ48PUJRWUcA903FisAoZs64EIPqcKvJ%2BdBDYM1mIcycR0wKFwAvDbqR8IcZexHaFIMiCfSxanE7Ghcojxh2ScTT%2BcYbJ30kula57Gmzfc9LJD1IFyuNEHNCze6jY2Vt8iZ9qnV2oqtXFbrx3Y4dxW2KL7HHUup2kS9qPWl2pS7AKDdRExc6JleE5n74Nx3pzEalqhlMi60hgqt0cQXqUTLIQl8lJId0Wses3MXnLBeoK7RxQs%2FzkIfBjGVkxu2jltpl4vF%2Fo2QwcKH%2BZRmhVPzxPHWxeBJ9x23f%2B%2Bi5OtU6aJGS%2B2rbF3yqplzPHUUiNZkYqqJVA%3D,NA,NA,NA,NA,NA,#1085186592,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,caseology,Legion,protetora,TPU/Policarbonato
1746, Capinha Capa Fortnite Battle Royale - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1131949756-capinha-capa-fortnite-battle-royale-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1131949756,Apple,Variados,Capinha 2D Sublimação,Variados,2D,TPU/Policarbonato
1747, Capinha Capa Fortnite Battle Royale - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1132213926-capinha-capa-fortnite-battle-royale-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1132213926,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1748, Capinha iPhone 7 8 X Xr Xs Max Case Ultra-fina Transparente ,68,NA,NA,1250,12x,6.54,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOPVENDAS19,https://produto.mercadolivre.com.br/MLB-1157077108-capinha-iphone-7-8-x-xr-xs-max-case-ultra-fina-transparente-_JM?searchVariation=31302220766,NA,NA,NA,NA,NA,#1157077108,importado,iPhone 8,Apple,Silicone Flexível,Flexível,Silicone
1749, Capinha Carteira Couro Nava Azul Bebe Iphone 8 ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1169176456-capinha-carteira-couro-nava-azul-bebe-iphone-8-_JM,NA,NA,NA,NA,NA,#1169176456,Apple,IPHONE 8,CELLWAY,NAVA,Carteira,Couro
1750, Capinha Carteira Couro Nava Preto Iphone 8 ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1169333302-capinha-carteira-couro-nava-preto-iphone-8-_JM,NA,NA,NA,NA,NA,#1169333302,Apple,IPHONE 8,CELLWAY,NAVA,Carteira,Couro
1751, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Vault Case ,49,NA,3,79,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=vSMfZGXx7XFiobiaECO1RcfMlHv9yTy0Jnv%2FkFPNv03IS7jBjHyLOb8WPtkfm63UB5lry41qyS4FH0kGTSzkU4nvuEXpthwk%2FyCVQlVmg0XIw7frAGEd9a5oeU%2F5D8wO1khSha18kMo55g0rEJBDTCTdrRcSvd%2Bkb9a87uX3qIuVUE9NjjEciSBMEtfvwSk9AqKfA5U1xdy%2BGzjLvuBFxnfjQkuFvvUWwtdEOQUxEnzr7CDqBCPYV0zmmjeIT8EiTn%2Fu%2FnvO4zZ59dyzT56re%2FaqFYdfHhY5z4ysUfBsKtSuVZJ8LDpr6juXvfmKCbJJAvn4hKsGfoYtRUq2hompskIirox9CgPRnzAQeLiZnGOp62umxYiHHoLDiK%2FJWEirb%2FfnmaXIjnBnq%2FYQ6dQ3iqpNqVFesQWiv9fmw%2BrkrqgTp1k82YvBYYhzCNhG598F1g9F2h%2F7sHOy0KyCANcKs1E5wpuGCcR6oRAYTFeknm5SUwAtR%2FE6vJWr3n3p20f%2FmcgAODCgvgdXFrkT6GGVjEBUv%2BVXFuB5Mxax0h%2FdgV8xl40WXUYVB7xW2ms1TGPJT6nbsCTSCXMkO2KDBW8XjR%2BxMd3MZuM3MW2v4%2BSn1hwbe3VyawMPlo9sp1KPxzwADh6pIn%2Fs8Cibn%2F3YRH%2BDLxhM4lFLmPnErBfks9NffuGsSZqkMZXNi3GDCdMcVfUUzmLhbns5b3QKIjntlX%2BUrDPXYM9GIsigXymkvmS2nR64Jf02Thzwnj9E1eYTVjGWw4WjGPNZRNFbrbr93Z0k4kEssoH%2BWJOYMLvuEQuSrkIJ4Rcw85gH6oYcwdILFOJW8xHMJtWrqX%2Bc544SzTkMNBcInM0MCh0%2FgTDP%2FqDk7TLG5hZKL13H%2FF1hFoAJ4fTHwnfITosBiE0Aoc5z7NNpLyNwQeUImkWpJYg6hz5OvrOA3QZx0W6eUKP8NMJ2WQUM9CscaqZYg3LLspx0jARc9V3YiP3DBOfVnnIRxsxsLRMU2mnxGoOCYClNx7GntYM7hNe3yi9ZPY1B8Cg1QgWglWziW2PEcTjA4I66hHH6xYC6BFjeSpgZxU9T4TkmeNTOxZRFxMFuqHsNEwIVnkeBxNifk%2B7JstrHCzvspGaXhDe0ntWY1CaZbIlkOk8HASt6KGeAjU45YU%2BgMorhXnYt6mYhGgeNX%2Fi15oe8Sk7NCVDNv55IDDYfTpZHcqMn7p3FJbP6z2xekY3GuAwKPUjaCiUmrspAJ%2Bbz0R4FMjdypMGHnp%2FXE3zik3MmWgn7OyhYOflHh62g7t1%2BEiPRGDv6UeVRiAVOEbAImo7OCPJphylMgy%2B6gwnkc9G58B3rSevr0ysHSPZ1XBZA4VgiOT6ykcHyD%2FgjZpkcEC9dM1fRrK7qIeWZ2LO66y%2FMkg7WeeFIw%2FUTnTTv%2F0sjlVSTj%2F95xLK1VDBs%2BeWjv%2FY7pj5EMzPzfzNDri%2B2ojxSO%2FKVGH%2FTTED%2B4bDPfY9q6U6eV1z83UV6A7tD,NA,NA,NA,NA,NA,#942285220,Apple,Iphone 8 Plus / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
1752, Capinha Carteira Couro Nura Marrom Iphone 8 ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1170274368-capinha-carteira-couro-nura-marrom-iphone-8-_JM,NA,NA,NA,NA,NA,#1170274368,Apple,IPHONE 8,CELLWAY,NURA,Carteira,Couro
1753, Capinha Carteira Couro Luna Roxo Iphone 8 ,119,NA,NA,999,12x,9.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1172954224-capinha-carteira-couro-luna-roxo-iphone-8-_JM,NA,NA,NA,NA,NA,#1172954224,Apple,IPHONE 8,CELLWAY,CAPA CARTEIRA LUNA,Carteira,Couro
1754, Capinha Corações Rosas Com Nome iPhone 8 ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173369690-capinha-coracoes-rosas-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1173369690,Apple,Iphone,Lucases,iPhone 8,Personalizada,Silicone
1755, Capinha Carteira Couro Strass 8 Cartoes Verniz Pink Iphone 8 ,59,NA,NA,999,10x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1174989344-capinha-carteira-couro-strass-8-cartoes-verniz-pink-iphone-8-_JM,NA,NA,NA,NA,NA,#1174989344,Apple,IPHONE 8,CELLWAY,COM 8 PORTA CARTÕES,Carteira,Couro
1756, Capinha Carteira Couro St 8 Cartoes Vn Vermelho Iphone 8 ,59,NA,NA,999,10x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1175407618-capinha-carteira-couro-st-8-cartoes-vn-vermelho-iphone-8-_JM,NA,NA,NA,NA,NA,#1175407618,Apple,IPHONE 8,CELLWAY,COM 8 PORTA CARTÕES,Carteira,Couro
1757, Capinha Fosca Anti Shock Para iPhone 5_5s_se_6_7_8_plus ,34,NA,NA,6930,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QEWCAPAS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wVzVBYt7g10VMCJCYcZPZjwlwSTD7ztKaTH3eA1HOJegA7Cun%2Fr0kZowu1m1ugxhFd6IlnUEuvd5tvi0mOu0Eh6bjyC0lEDnQTEwp74%2BSkLkeQSyjMB1rw5HA5XN%2FLHWhpfbTz%2FaWjNQUgTGMZHjezOJYDE8ws2sXgjNApMlZC4uI9f%2F9mRT4muzA8XfSEJ40zS00%2BKksurWofPPFdIblnfZNr6iOKjrCxtAwNPkKSnm0%2B0G43FxGMgZVhO9Fe%2B182wHVFHsXw1E6xFPosdptH8e3OepI%2BOu430st9MUmzMrrJTXOw7NZZRTPCHUXOReLdc5TxdAm84AkWmP98zuw%2B4bVw%2BNXw%2BKF83GHjZRRTxtqX0wLEnhn%2BMiCqOt0M11H%2FIizLu6396b66cgj5Qztni1jaDNAZJDrczZd2tuiYsjha0TXayUqXa3vAj8GVaSPBYl3WCgOwALn1KerOA42X888LhLlsbgdMuce5pBwH6fak4%2B6fwE2q3vzojKEwEgHfRuwtFBJvpE437ckdPpCfOdNTtjyCpuFo59A1NBkTWjjzoZRCH3qRi1TNA66lWRUyxObRHf31EP6C9crd90kMyyLG%2F%2Bw7qFac9FsaIqoukmh9MBaw37FtnwpzCWHeCJQZL%2B4fq7nk5H0HM21zET4C8A2Gw8phOdu%2B835y660YBvIcPthNuoOVPoAbyouHmHkig6n%2Bpb7jDa1ddf8NulTiVK2i%2FqylNI70JsqqTbAam%2FpWmZ7f9k7IQOx9RpD889UpSLxWEI%2FzQVN09jreZktucki23cm0IHXSeNp3YeQYGODtjW0nz3wpLumwoDFmq7zV0mLFv9oph%2BfVE6A8DhDdLQR39SXkzBbxkTIOQN%2B6gTZ05RYTatoWHZUBrmYARLffUIzCqcatQV%2BVH37z1Yk6CbwUYOCcAUSJtA59wh%2B%2BGdyDbkmfG%2BFRzhm9s572jimLUzsO4gcoiYhl2ki3IchKYDh5eSKagjrXjOj4uO6l%2B8rEJSn3u7vuWmuMq35NSQe3gtHDibexOBas2JkvLhoXzRidYvDWpDh3UwO1cFGQQzQ3%2B1%2F%2FJnbelmhXSer3vdlm6tDsT3GYERF9LSP%2BGyyLdNJ9%2FltBex0SOzUcH03xlEe7%2BS7ebs19jt1ZFWjgsr55boKbmcSH8%2BfKb%2FbXJMkdslLLblYE3LnswvR%2FfCfae7iwj%2BIe4%2F4nkkxOBuxdSy0ZZEEeYqeVAdE2X%2FiahOBdBEaueXqEja%2Bgn%2BM7PRyNp7YAijwRS%2BI3m8QL1C4cymb7VEAYwHwJFOgg%2BvgyALzzURako%2FuhQQ2LYRbnwhPzOVbT6yUbxlSM%2Ba0qih9Wa%2B1BuS94VAfE5W43zJfS9Gu2i3mNvYIFddrENUjgSldGt4svD3cP91kIsCiqGd9E8AgN7UYkmPfRkyBxhr1Dz1DRHUQ2fAdEYfptDE%2FFlBtUKxo0FUncY%2FrVrsYMbF8za91d6XKvH0LKUF0ih%2B%2FqoHp%2F%2F7,NA,NA,NA,NA,NA,#1257092961,iPhone,para  iPhone 5_5s_se_6_7_8_plus,Mab,anti shock,anti shok,TPU/Policarbonato
1758, Capinha Carteira Couro Nome Borboletas Pink Iphone 8 ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1181323256-capinha-carteira-couro-nome-borboletas-pink-iphone-8-_JM,NA,NA,NA,NA,NA,#1181323256,Apple,IPHONE 8,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
1759, Capinha Carteira Couro Nome Borb Verniz Preto Iphone 8 ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1183029376-capinha-carteira-couro-nome-borb-verniz-preto-iphone-8-_JM,NA,NA,NA,NA,NA,#1183029376,Apple,IPHONE 8,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
1760, Capinha Iphone 8 Plus Rígida ,39,NA,NA,100,6x,6.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ACESSORIOSILCASESE,https://produto.mercadolivre.com.br/MLB-1188735900-capinha-iphone-8-plus-rigida-_JM,NA,NA,NA,NA,NA,#1188735900,Apple,Iphone 8 Plus,Apple,Case,Silicone,Silicone Aveludada
1761, Capinha Preta Enfeites Com Nome iPhone 8 ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188994531-capinha-preta-enfeites-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1188994531,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1762, Capinha iPhone 8 E 8plus Silicone Resistente Nova York Nyc ,49,NA,NA,1,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDERSONGCANDIDO,https://produto.mercadolivre.com.br/MLB-1214189504-capinha-iphone-8-e-8plus-silicone-resistente-nova-york-nyc-_JM?searchVariation=35517563255,NA,NA,NA,NA,NA,#1214189504,iPhone,8,Silicone,Times Square,Traseira,Silicone
1763, Capa Capinha Case Times De Futebol iPhone 8 / iPhone 8 Plus ,27,NA,NA,88,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1234025481-capa-capinha-case-times-de-futebol-iphone-8-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1234025481,Outros,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone
1764, Capinha Pet Fundo Preto Com Nome iPhone 8 ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242685807-capinha-pet-fundo-preto-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242685807,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1765, Capinha Girassóls Solo Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686633-capinha-girassols-solo-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242686633,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1766, Capinha Coisas Da Cabeça Mundo iPhone 8 ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686637-capinha-coisas-da-cabeca-mundo-iphone-8-_JM,NA,NA,NA,NA,NA,#1242686637,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1767, Capinha Amigas 2 Capas Amiga Com Nome iPhone 8 ,49,NA,NA,2000,6x,8.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242689758-capinha-amigas-2-capas-amiga-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242689758,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1768, Capinha Mapa Mundi Com Nome iPhone 8 ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242694673-capinha-mapa-mundi-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242694673,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1769, Capinha Borboletas Cima E Baixo Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242695733-capinha-borboletas-cima-e-baixo-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242695733,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1770, Capinha Borboletas Mod 31 Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242702969-capinha-borboletas-mod-31-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242702969,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
1771, Capinha Mapa Viajar Azul Com Nome iPhone 8 ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242703151-capinha-mapa-viajar-azul-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242703151,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
1772, Capa Capinha Ultra Fina Luxo Fosca Celular iPhone 8 Tela4.7 ,35,NA,NA,1111,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263229410-capa-capinha-ultra-fina-luxo-fosca-celular-iphone-8-tela47-_JM,NA,NA,NA,NA,NA,#1263229410,Apple,IPHONE 8 TELA 4.7,JK CAPAS,ULTRA FINA,ULTRA FINA,TPU/Policarbonato
1773, Capa Capinha Protetor Anti Impacto 4em1 iPhone 7 8 Tela 4.7 ,40,NA,NA,250,6x,6.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263230676-capa-capinha-protetor-anti-impacto-4em1-iphone-7-8-tela-47-_JM,NA,NA,NA,NA,NA,#1263230676,Apple,iphone 7/iphone 8 tela 4.7,jk capas,4 em 1,capa protetor,TPU/Policarbonato
1774, Capa Capinha Protetor Anti Impacto R Just Amira iPhone 7 8 ,140,NA,NA,167,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263235497-capa-capinha-protetor-anti-impacto-r-just-amira-iphone-7-8-_JM,NA,NA,NA,NA,NA,#1263235497,Apple,iphone 7 iphone 8 tela 4.7,r just,amira,capa protetor,TPU/Policarbonato
1775, Pelicula De Vidro +capinha Capa iPhone 7 E 8 Silicone Colors ,21,NA,1,298,4x,5.94,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-823600343-pelicula-de-vidro-capinha-capa-iphone-7-e-8-silicone-colors-_JM,NA,NA,NA,NA,NA,#823600343,Apple,"iPhone 7 e iPhone 8 4,7",H'maston,Capa em Silicone / TPU,Capa em Silicone / TPU,Silicone
1776, Case Capa Capinha Apple Iphone 6s Plus - Mandala 8 ,24,NA,NA,500,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-881490030-case-capa-capinha-apple-iphone-6s-plus-mandala-8-_JM,NA,NA,NA,NA,NA,#881490030,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1777, Capinha Cel Original Apple Silicone Sem Uso Or Iphone 8 ,85,NA,NA,NA,12x,7.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DEGI4102896,https://produto.mercadolivre.com.br/MLB-901211443-capinha-cel-original-apple-silicone-sem-uso-or-iphone-8-_JM,NA,NA,NA,NA,NA,#901211443,Apple,apple silicone original,Apple,silicone,NA,NA
1778, Capinha Capa Case Silicone iPhone 8 Ultra Fina Casca Ovo ,14,NA,2,99879,2x,7.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MUSTANG.SHOP1,https://produto.mercadolivre.com.br/MLB-911363485-capinha-capa-case-silicone-iphone-8-ultra-fina-casca-ovo-_JM,NA,NA,NA,NA,NA,#911363485,Apple,Iphone,Mustang,Silicone,Silicone,Silicone
1779, Capinha Capa Case iPhone 8 Anti Impacto + Pelicula Vidro ,56,NA,NA,9919,10x,5.69,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MUSTANG.SHOP1,https://produto.mercadolivre.com.br/MLB-911379861-capinha-capa-case-iphone-8-anti-impacto-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#911379861,Apple,Iphone,Mustang,Silicone,Silicone,Silicone
1780, Capinha Case Capa Rigida Furada Iphone 8 + Pelicula ,33,NA,NA,20,6x,6.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-935008956-capinha-case-capa-rigida-furada-iphone-8-pelicula-_JM,NA,NA,NA,NA,NA,#935008956,Apple,"iPhone 8 (4,7)",H'maston,Policarbonato / Rígida,Policarbonato / Rígida,TPU/Policarbonato
1781, Capinha Case Celular 13 Reasons Why iPhone 8 ,32,NA,NA,3001,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936581342-capinha-case-celular-13-reasons-why-iphone-8-_JM,NA,NA,NA,NA,NA,#936581342,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada
