search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
319, Fone Ouvido Bluetooth 5.0 Sem Fio Blitzwolf Bw Fye2 Nobrasil ,223,235,"
			
				Novo
			
			
				
					 - 
				
				60
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1860
		
		 sem juros
		
	

	
		",60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,55,https://perfil.mercadolivre.com.br/TECH+IMPORTS-RJ,https://produto.mercadolivre.com.br/MLB-1145899661-fone-ouvido-bluetooth-50-sem-fio-blitzwolf-bw-fye2-nobrasil-_JM,39,14,1,0,1,#1145899661,BlitzWolf,Fitness,FYE2,In-ear,FYE2
320, Headphone Jbl Original Tune 500 C/ Bluetooth Modelo 2019 ,239,NA,"
			
				Novo
			
			
				
					 - 
				
				51
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1992
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,152,https://perfil.mercadolivre.com.br/JPARTSBRASIL,https://produto.mercadolivre.com.br/MLB-1250983564-headphone-jbl-original-tune-500-c-bluetooth-modelo-2019-_JM,129,19,1,0,2,#1250983564,NA,NA,NA,NA,NA
321, Fone Ouvido Bluetooth Qcy Sem Fio Esportivo Samsung iPhone ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				2061
				vendidos
			
		",(703 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 740
		
		 sem juros
		
	

	
		",40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,245,https://perfil.mercadolivre.com.br/VIRTUAL+KAR,https://produto.mercadolivre.com.br/MLB-715224717-fone-ouvido-bluetooth-qcy-sem-fio-esportivo-samsung-iphone-_JM,130,53,33,10,19,#715224717,Apple,NA,QCY,Over-ear,NA
322, Fone De Ouvido Sem Fio Bluetooth 5.0 Bluewow X0 Original ,249,NA,"
			
				Novo
			
			
				
					 - 
				
				24
				vendidos
			
		",(15 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2389
		
		 sem juros
		
	

	
		",89,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LENIXXASSES%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1123609147-fone-de-ouvido-sem-fio-bluetooth-50-bluewow-x0-original-_JM,NA,NA,NA,NA,NA,#1123609147,BlueWow,Sem fio,Bluetooth,Intra auricular,X0
323, Headphone Bluetooth 4.1 Edifier W820bt Stéreo 80 Hs Bateria ,348,NA,"
			
				Novo
			
			
				
					 - 
				
				165
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2908
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,37,https://perfil.mercadolivre.com.br/STARCLICK+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1177056018-headphone-bluetooth-41-edifier-w820bt-stereo-80-hs-bateria-_JM,30,4,3,0,0,#1177056018,Edifier,Fone Bluetooth,W820BT,Over-ear,W820BT Bluetooth 4.1
324, Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música Bt ,36,NA,"
			
				Novo
			
			
				
					 - 
				
				164
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 684
		
		 sem juros
		
	

	
		",84,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,11,https://perfil.mercadolivre.com.br/MAGAZINE+NOBREAK,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=nNuak82b1LiPHOZoZHn1Exh0mMXoyTqJNexn0g2jIdRbg%2B2c3YwBJ9TURsWWeEP8CCWuU%2FHzUXlJ1BpX7zte4K82%2FdX5s%2F4RM8ccvCb%2B6N0EFGHkjMx8mT01hcl5kqYA4yDJGglFyHa3ynGpTPTeQdJcWgWYpWr3Uq79IkouPgZB6Rc4V3d12x3Gadl%2BEDcU2lZp8WzBZ9YeQx8mxeXsUOhgX0Xd4vdWV05Huw68ovMHmeSs%2BfZbwJ8bIVtWrPJBDmS3K67tL4eVagQAh2njzpkV1tRKiTUsLauzgxhcSQkWfhnz9EjfvgiDHTXISVmqMIK4skomk6fJ1ea%2Bv7H2DUokdBZxYdkeFAVrsj3Wx2grrHvQVB27euASdrVnWOiBgVRxnq5umhA5KrNyufHgtQtRLAJFIkxwXNCipCDPoP3EcmyyVBc5arR%2Bavr2IyhGby0S7qUeqnclWtEjssToC9JM8LERSEQUI0K9N%2FJ0lYsppFcz%2BhR4st47V9juOA9DD1Yux07XX1G7GRpAVL6gjXblExuhcei68DPR%2BAvhsnDWbaqeVsmON%2BzdO2L9uA%2FWaBYRmQB%2BJJjnMbMdZ0Ua7erim4z5V6%2FjIXT1hXgujyGPwammhlylI8q4nnYo6oRjbBe7XGVpCvwWppKwKe5NhiT5IkGOBSeweTbcwJpyVMEr5%2BsROjystDwMw%2FiZZaT%2BIxjgqug9tG%2FzeaOW%2BWa9Vj57UlbsxrsJ%2BEUEvvdkKcH7BLQ0PCcJ4US5GV4trYWzNdnbvxGUmmDKH2nxBHg1cKIBxzPYHhtb6sm9q9uXrTkOF3CqiY8eLBJ%2BbGMVRQ1XaEyhtFEBu8EorwJ5bJZbdTbGhb21%2B%2FhJPU0qnQaBNBvArmWbVWAxbASnUkElujnvEf6OCWAP%2B5WKkdNomoVsezsQ7%2BTz%2B5yu2aBm5zpDQ3F0nfnpUOBV%2F54gwpga4Yg09tU1tFhWQ4cnRB6EHOuseMjlFeg4fl5jU%2F7Z0Lydc28bR6Jzu8%2FspvOsb7x1eqDW639W%2FuSZwtUNz9zd5EAQ8xrJhimGh6XFOw%2FCyJhtmFDqjqqCOa7%2FkCV%2BRa9XTyk8xfVZhZ1VUXkaMLVLtn%2FvZ7gM6k8Ft9N9k%2Bi%2Fb%2BzMG%2FbkZlUXaKizc1QeQ9rrMCQnhJ%2Buh3rNMFu2ttsz7GLYNOl2PZAo%2BqSd%2FS6yUA3CZs2A7IAyhTZ7OosNqEh%2BsE2ZIAQ9WOYY%2B%2BrTe2c7y2zVNEl5Sh10reLnIaNtuODYpmHsnZWVhiHVXpDx85Q4MVH%2FP9ogR%2B8WTz6mT667%2F%2BbGl8xD7e73mYR%2BzpP%2Fg83GUQI9FjF2hzj5GhbdK8fn22dD7%2Bkhnyctjh42G2vVBan8oi1ERKF1y5MQSVLs%2F7gRe9SlU4M4Hjtfb7boaQn8RXO6Sw9EHLW676cZc639dqyzgljmrdRWWy7V9OX%2FpMJ15ilpI3huNRTJg2vO1bObi5IeyW4FL08PLwKgjC9n8EjURLA8dqx4pyokHMW1lfINqoO%2FnLQncA3VL3l6ZF1LYO5VCKLKlsVJyddqnNGYdB4PUR8jrffdIe9p96ZQtxSUVhyKlN7463ZjByK2XbVoxuU%2FV4cnzLZqVfxFqlwxSCZph3o05k2J300bjtdx%2B8OMVdLtxi%2FguhfQ19Wg32uMsAo9ZWO1xSpxyMv%2FAtnAz7NCOVeinEDYBwRl3LD0vCxFNR8IaCN%2FC42AMHblZPJmpmLjyl56Y8ziUSMaEw%3D%3D,9,1,1,0,0,#1196952459,Importado,Headphone,Bluetooth,Over-ear,B-05
325, Fone De Ouvido Jbl Tune T110bt Bluetooth 110bt Original + Nf ,26,NA,"
			
			
				
				103
				vendidos
			
		",(21 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 540
		
		 sem juros
		
	

	
		",40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TESORSHOP?brandId=1259,https://produto.mercadolivre.com.br/MLB-1045703383-fone-de-ouvido-bluetooth-41-mini-portatil-chamada-musica-bt-_JM,NA,NA,NA,NA,NA,#1045703383,Universal,Fone De Ouvido,Wolf Tech,In-ear,NA
326, Fone Ouvido Headphone B-05 Bluetooth Usb Sd P2 Mp3 Sem Fio ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				65
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1431
		
		 sem juros
		
	

	
		",31,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,562,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1218967917-fone-de-ouvido-jbl-tune-t110bt-bluetooth-110bt-original-nf-_JM,450,69,21,8,14,#1218967917,JBL,NA,T110BT,Ear-Buds,NA
327, Mpow Flame 2 Fone De Ouvido Bluetooth 5.0 Sport Lançamento ,150,NA,"
			
				Novo
			
			
				
					 - 
				
				42
				vendidos
			
		",(135 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1434
		
		 sem juros
		
	

	
		",34,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,70,https://perfil.mercadolivre.com.br/SCECOMMERCE,https://produto.mercadolivre.com.br/MLB-1220865851-mpow-flame-2-fone-de-ouvido-bluetooth-50-sport-lancamento-_JM,60,7,1,0,1,#1220865851,Mpow,Esporte,Flame 2,In-ear,MPBH313AB
328, Fone Ouvido Qcy Qy19 - Bluetooth - Sem Fio + Case De Brinde ,134,NA,"
			
				Novo
			
			
				
					 - 
				
				103
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1125
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,69,https://perfil.mercadolivre.com.br/GATEIMPORTS,https://produto.mercadolivre.com.br/MLB-1044378625-fone-ouvido-qcy-qy19-bluetooth-sem-fio-case-de-brinde-_JM,49,12,3,1,4,#1044378625,QCY,Sports,QY19,In-ear,QY19
329," Fone De Ouvido Capacete Bluetooth Sem Fio, Fácil De Instalar ",113,136,"
			
			
				
				169
				vendidos
			
		",(929 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 948
		
		 sem juros
		
	

	
		",48,NA,NA,NA,NA,3.0,2,https://perfil.mercadolivre.com.br/UNIONMALLBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1159206786-fone-de-ouvido-capacete-bluetooth-sem-fio-facil-de-instalar-_JM,NA,NA,NA,NA,NA,#1159206786,Original,NA,QTA35,NA,NA
330, Fone Ouvido Bluetooth Sport Jwcom 4.2 Stereo Fo-c33 ,399,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",1,"
	
		
			
		
		12x 
		
			
				R$ 3332
		
		 sem juros
		
	

	
		",32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/INTERPHONE+BRASIL,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=UHMLKiNIOO9e8XK%2BWD1hzFAtm%2B%2FmxG3jajRZ4%2B6yug9cNT6naxSlAUOMDPZHkS7Cz488wwOvPmWeppJ5ird2x7%2FlqIeAPzM%2FPsKBfPiihOHYVTXl6bhnwUefhX9zMxjfNhdceSgG5mriiWnp1Zq5Gdocr7SdGytF2iQX15%2Fod6aIW%2BG92Yvq6TuFyUjltvi%2F1WLPUEaU2ksYGf1vdTT9KSNIgtCQNcUptA4gzR9NYJvyw472G2EZerVNHjKDaY9CqEBxf22JOKy1l8AojiKFq0TMQJsOh7iQmNn74HUqJGFgt0H8WTuzwHF3094waHo%2B%2BTFXgYQAPxDXI37gvgCzD6Gn1n7gdkTBeWjxOgF%2FWmly%2B97YM9dNQ13KC63KBFZsgboMJrsqJb5YPRaC0PMIRcyhAoWUbi6yaO860nPTdEctxA34a%2Bfv78XuXmk9Pur1Gvv4t9Doc%2B6SYsJO9q6Ni7RyIjqgB%2Bs0x52BKE%2FU0QiZbu0jPu%2BIC1xQ80n0QWDi91XWu4y754PV%2F81uPtyI27gih%2F8uVDQigBKQxfZM8X8wVZS%2FVOJY9cG0qpUbYuBDU7RMLSJXdKSqWfpOIiKdIroGy%2B83Dou7U%2BgPxxfQEm0g8H%2Blz90x9LW399M%2Bp2lqwMifZ%2FKtssumh5uqilhSc%2BcR%2FJp%2Bmi0cZhszL7a35rI1KBCY0%2BPW6OOL%2BQ2N1FyiM3qmaSQnocssn8ONQLxtBhxaMtCIi7xOBWeDpP1BtKoUk7e8%2FVQrs1n0mdODI9KzV9UxXm3r1ry4Olp9wztyeL1v85anPdFWPzYWjxaZt0vJbQvHDEOSUuRBkopjkOwsTziYrfLARjWSgTEA%2FyZ24CKSrmoH4yApK7nXaswGsW9xEzmVe%2BQz03NlnxDQ1GpugJ56pPX%2FbG%2BhZqC41dHqGpnJXjFPi%2FTjOXBrOPx8yQYllxh5WpB0csZ7Z7SXR4TrFnx2A5MeXcJIftwt52v8eqUQid36l9xuejqpiygAWnWrvRgfmvVi0pCwxmOYisfJOPgyUK0oZy0QFxOk7fDwTdjGs%2BlGxtJib7QF6V%2FqVPls%2FMPBOhNW25MVr4BICtxu0qTLb3fgShTZTUkc%2Fyv7yuoTqXJ77hOcQ8uADw2nTb2iRzlMLyZxO1Z%2FM2QHetKfXOaYEVy1P0S9qWGSmoXfaM1v3ishoR%2B8tnSo5hScm2fnwT3nsNJYUS1iw3CGDF7Ozy9ZGD3b7Ri2u0rbt%2B3Ecw9YIuTUOfDjMq4vkvXcEKcd8dUJmx2BrXzVSOPIJUoPE6p9OssQrKnAo44LaT15J%2BnvkmJOeREd%2F%2BpiDwxB7RJ9vtpFwxcTxOzE2I5QgClsTq4n%2BDZ66EhYy15p4PkCR0IsWXAQll8D3syPfTNhKER%2BZFt6qrXW%2FBkSQep9kbEhqgwyes03uCDybip%2FsTO9P%2BkfzvPylKaFvKRSJnSFCihrdmxjha0NM71HkNeqA5JLzIFanEI0Td45F%2BAEvSEJoE30eZHI8rKQL3VRbDKjMjwVokLvu1dvUrFcup8YToXiPrUiFkw35JIanj4Di1PlQ0El0wN4kWPVgDdhOOPdAM2ihCMqGdsd%2F1v9N0HgT%2FL4BcpILIqj0omnEOk6XFhdJ%2Bs8KvYHAeoGkaQSh3%2FzizgwVzFnR28Kps2i8RZeEsB6n7GHspQCu0vALhOtsa3ZZWXNchk30lLAUQFHMhOtb1ikR%2B3B%2FPVOU7q%2BucO6ckZSvHE%3D,NA,NA,NA,NA,NA,#1213120307,Twiins,NA,HF2,NA,NA
331, Mini Fone De Ouvido Lc100 Sem Fio Bluetooth Micro Pequeno ,59,NA,"
			
				Novo
			
			
				
					 - 
				
				57
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 677
		
		 sem juros
		
	

	
		",77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/BILAN+LI48,https://produto.mercadolivre.com.br/MLB-1179148091-fone-ouvido-bluetooth-sport-jwcom-42-stereo-fo-c33-_JM,4,2,0,0,0,#1179148091,JWCOM,Hip Trainer,Fo-c33,NA,NA
332, Fone De Ouvido Para Capacete Bluetooth Twiins Hf2 ,41,NA,"
			
				Novo
			
			
				
					 - 
				
				613
				vendidos
			
		",(3932 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 764
		
		 sem juros
		
	

	
		",64,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,62,https://perfil.mercadolivre.com.br/OTIMOS+PRODUTOS,https://produto.mercadolivre.com.br/MLB-838540206-mini-fone-de-ouvido-lc100-sem-fio-bluetooth-micro-pequeno-_JM,30,18,5,4,5,#838540206,LG,NA,LC-100,In-ear,NA
333, Fone Ouvido Jbl Free Bluetooth Original Nota Fiscal Lançam ,579,NA,"
			
				Novo
			
			
				
					 - 
				
				75
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 5543
		
		 sem juros
		
	

	
		",43,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,5,https://perfil.mercadolivre.com.br/RICARDOALTOVALE,https://produto.mercadolivre.com.br/MLB-1200564524-fone-ouvido-jbl-free-bluetooth-original-nota-fiscal-lancam-_JM,3,0,1,0,1,#1200564524,JBL,Free,Free,Ear-Buds,JBLFREEXBLKBT
334, Fone De Ouvido Bluetooth Bt 4.1 Mini Portátil Chamada Música ,20,NA,"
			
				Novo
			
			
				
					 - 
				
				64
				vendidos
			
		",(483 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 512
		
		 sem juros
		
	

	
		",12,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,2,https://perfil.mercadolivre.com.br/IDEAL+COMERCIO,https://produto.mercadolivre.com.br/MLB-1023218339-fone-de-ouvido-bluetooth-bt-41-mini-portatil-chamada-musica-_JM,NA,NA,NA,NA,NA,#1023218339,Universal,NA,Wolf Tech,In-ear,NA
335, Fone Ouvido Sem Fio Bluetooth Universal Mini Bh-503 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				105
				vendidos
			
		",(894 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 656
		
		 sem juros
		
	

	
		",56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,1,https://perfil.mercadolivre.com.br/VENDAS+MILLENIUM,https://produto.mercadolivre.com.br/MLB-1028638126-fone-ouvido-sem-fio-bluetooth-universal-mini-bh-503-_JM,NA,NA,NA,NA,NA,#1028638126,Universal,Fone,BH-503,Headset,BH-503
336, Almofadas Espumas Beats Solo 2 2.0 E 3 Wireless | Solo 3 ,154,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(89 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1480
		
		 sem juros
		
	

	
		",80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/M.Y+ELETRONICOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YVPa30wSFuI45FObnx0nHQDG9Xrb8ORFFYVHTMS7A60n%2FLS%2F%2BUAKc1Xs0EOSfKISopKWStmNquY735zdf%2FUpCHN89ET0GpYT7axrCAj1mB%2FBTghQXCr7oiSbxPVGME0oakYM4bKztgccH%2BWaYT2r6KYlFdzYokA%2BC%2BPe0kC9yeDwHYmsrVAox2FSl13jbhga21P7ry%2FRFiOXNUREk8Cng3JnASjLlIPGWymgTrHO32YTBuao%2BzxwenxNgw8EIIQEYIWwusHnCktffsjTG7VBVV%2Bp%2FGDkBuT1K7m9e1dH2D23BgiBqgygTlKWDCP5P3PZZdCB%2BLKyqDVLJFpPb2ugLE072YIUizUMvoBBzw%2BKCEsqlcM7ja3WTMiHTEcsNTpt%2BKoPcpAGr1YvZdBT362%2F8qpYArf0WYwY3DZpU4ihaKMF02Ne%2F7oJwIgeEbuTz8PH1yvFVan2%2FSlQRkVsTb5s0tm%2Bxy1nEPnovOtpNrsFMXOQmp38HdbHnU1Udxaj1z1HO24YqQODMxnY65ARaYHchFueh0wHEIVmdngZ1ikFrIW6w%2FKkrZqIwUR2GQEUGEJNJLpDLNIeKol%2FBnLexmK1LJlhdyNMQjxtUJgNBMbKR3w%2FB7EdVU9ZC1NZkkO4hBhlEJjMJzhbSAYrTM%2FL6Cky2Boc2KJe0s7qYmZXN32Y1A%2BgnzTZViaQRqV8Hsxj%2F9IlmqY4ZkxaXV1p7jFg3WdfX40U%2FVrrwZHYmrr4w6eFG5QRQDYlS6QedPtyBLS7NyWv9GMtyxnGcGOm3teo%2FzKXt7SnUv9hcuuH9zOEj%2BiuotLfdF%2FNKSl%2Fahq0ojSBFVeglu7UYH43qC0t0vt9L25DFP0SQNP2gYaNJDZhrs%2Fafj9BT4jlnpVsPZn%2B7GA2jk9Ivr7rnzkRXvak32JsY1bhjMmNhruxHgCP8rXx8JGDdXhYlC2bHbra66rbbQv0E5bxSyigqImHHD8vPjItR59TXM%2FdJLIfEcdnoMKcAC3o%2FkJ7hLQB1vQEhBR30GhIMVAVUsihcfIuY20H5VF%2FNLsectiNFZrefTujEGIPVw%2BfQNK%2BsrWxFGzHJ8e2NIPebwryuhufxmgMT0jDKDhP5HxkF%2B0pDl7j9l8ojE7ijsUi9ZrA9FLI0FfVi3qI2qA6fgGJ1%2BNc4sSGR0dc3kYb03VMGyQQjAFW9O6HMpAzMSpuPuiXwU2erB%2BJUow3F9D098wPeQUR%2BVKmNodr5rpOv6HfJdoUecPwmTqkmveOMJWOUiptORYfNVWQTKl9TnGPVDmR4Hbkmzq6TEIH7gghfPsYsbXFX96Fx8V4GMqxeyUbXUMOx%2FiXVXh31wrmqtbvVv90iRzMiY2GJstpX2d6Ls1eI0AmRhpwA8ZVugMuNHSHs6A16kcRvmYiqyZCFgW%2FKAO8aX9X%2BeNJvav%2Bn9sPPhhE3iSmYAi7kRrIEv10A9KeOaOvV0pb8%2BV%2FhN1W9RHD4ZQeqh41FEbJ5Xz3GIbIt4gwtJ149Fq8H1TV0XWVCIbXHVANj0BK5BnBVegiz0HF%2FMh%2FyVfqDiEZHBGJBuBFbfmxjSMJuSDohpX7uAAdw6hWdk%2B9D5da%2B05r7fBcS8gBe0nvvaztQwQ7lHxkWepAkhpI74O6KKeeM7DvJWZow9rCYGfvH8DO15UzcpjbtGBFP9VaOJe%2FfGdkQqXksX2hnfBj4GmScOhHhrVEMCavS9QZ1evtqd%2F4XD%2Fxh8cSz17Ig6LkQgdwJls8%2BWTk,NA,NA,NA,NA,NA,#1268912401,TWS,i5,Sem Fio,Bluetooth,5.0
337, Fone De Ouvido Bluetooth 4.2 Par I7s Tws Sem Fio Case Base ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				222
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,8,https://perfil.mercadolivre.com.br/HEAD7+STORE,https://produto.mercadolivre.com.br/MLB-927031363-almofadas-espumas-beats-solo-2-20-e-3-wireless-solo-3-_JM,7,1,0,0,0,#927031363,Beats by Dr. Dre,NA,Solo 2 Solo 3 Wireless,Over-ear,NA
338, Fone De Ouvido Sem Fio I5 Tws Bluetooth Fone Esporte Ios ,74,NA,"
			
				Novo
			
			
				
					 - 
				
				91
				vendidos
			
		",(204 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 624
		
		 sem juros
		
	

	
		",24,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,2.7,3,https://perfil.mercadolivre.com.br/ARTFLEXSUPORTES,https://produto.mercadolivre.com.br/MLB-1178199504-fone-de-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,0,1,1,0,1,#1178199504,Universal,1,i11s,Ear-Buds,1
339, Fone Ouvido Headphone Orelha Gato Bluetooth Infantil Led P2 ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				74
				vendidos
			
		",(153 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 621
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1170339651-fone-ouvido-headphone-orelha-gato-bluetooth-infantil-led-p2-_JM,NA,NA,NA,NA,NA,#1170339651,Exbom,NA,HF-C240BT,Over-ear,HF-C240BT
340, Fone Xiaomi Redmi Airdots Fones De Ouvido Tws Bluetooth ,188,NA,"
			
				Novo
			
			
				
					 - 
				
				26
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1805
		
		 sem juros
		
	

	
		",05,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,496,https://perfil.mercadolivre.com.br/ELIZABETHBARROSRODRIGUES,https://produto.mercadolivre.com.br/MLB-1268815460-fone-xiaomi-redmi-airdots-fones-de-ouvido-tws-bluetooth-_JM,407,61,17,2,9,#1268815460,Xiaomi,Mi,AirDots,In-ear,N.A
341, Fone De Ouvido Meizu Ep-52 Lite Caminhada Corrida Academia ,136,NA,"
			
				Novo
			
			
				
					 - 
				
				54
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1133
		
		 sem juros
		
	

	
		",33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,131,https://perfil.mercadolivre.com.br/GPSTOREE,https://produto.mercadolivre.com.br/MLB-1172760767-fone-de-ouvido-meizu-ep-52-lite-caminhada-corrida-academia-_JM,98,16,4,5,8,#1172760767,Meizu,NA,Ep-52 lite,Neckband,NA
342, Fone Bluetooth Jbl E25 Bt Original Branco Com Garantia E Nf ,169,NA,"
			
				Novo
			
			
				
					 - 
				
				71
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1615
		
		 sem juros
		
	

	
		",15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,78,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://produto.mercadolivre.com.br/MLB-1143593823-fone-bluetooth-jbl-e25-bt-original-branco-com-garantia-e-nf-_JM,65,10,2,0,0,#1143593823,JBL,E-Series,E25BT,Ear-Buds,JBLE25BT
343, Fone De Ouvido Sem Fio Bluetooth K21 Original ,99,NA,"
			
				Novo
			
			
				
					 - 
				
				36
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 956
		
		 sem juros
		
	

	
		",56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LENIXXASSES%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1077818539-fone-de-ouvido-sem-fio-bluetooth-k21-original-_JM,NA,NA,NA,NA,NA,#1077818539,OEM,Bluetooth,Sem Fio,Intra auricular,K21
344, Mini Fone De Ouvido S530 V4.0 Bluetooth Nokia Apple Xiaomi ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				49
				vendidos
			
		",(111 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 574
		
		 sem juros
		
	

	
		",74,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/SUPER25_,https://produto.mercadolivre.com.br/MLB-905221333-mini-fone-de-ouvido-s530-v40-bluetooth-nokia-apple-xiaomi-_JM,NA,NA,NA,NA,NA,#905221333,Universal,NA,S530,NA,NA
345, Fone Ouvido Headphone Orelha Gato Bluetooth Infantil P2 Led ,68,NA,"
			
				Novo
			
			
				
					 - 
				
				77
				vendidos
			
		",(153 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,5,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1170345410-fone-ouvido-headphone-orelha-gato-bluetooth-infantil-p2-led-_JM,3,2,0,0,0,#1170345410,Exbom,NA,HF-C240BT,Over-ear,HF-C240BT
