search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
531, Headphone Sony Wh-ch700n Com Noise Cancelling Sem Fio Preto ,799,NA,104,1,12x,66.67,NA,Envio para todo o país,NA,NA,4.7,23,https://perfil.mercadolivre.com.br/SONY+OFICIAL?brandId=281,https://produto.mercadolivre.com.br/MLB-1049575518-headphone-sony-wh-ch700n-com-noise-cancelling-sem-fio-preto-_JM,19,2,1,1,0,#1049575518,Sony,Over Ear,WH-CH700N,Over-ear,WH-CH700N
532, Fone De Ouvido I7s Tws Para Ios E Android Sem Fio Bluetooth ,49,NA,19,8,6x,8.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GERALUTILIDADES,https://produto.mercadolivre.com.br/MLB-1206539124-fone-de-ouvido-i7s-tws-para-ios-e-android-sem-fio-bluetooth-_JM,NA,NA,NA,NA,NA,#1206539124,Universal,Fones Bluetooth,i7s,Ear-Buds,NA
533, Fone De Ouvido I11 Bt 5.0 Bluetooth Com Botão Tws Promocao ,49,NA,34,164,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHANSHANJIANG,https://produto.mercadolivre.com.br/MLB-1241771686-fone-de-ouvido-i11-bt-50-bluetooth-com-boto-tws-promocao-_JM,NA,NA,NA,NA,NA,#1241771686,TWS,Iphone I11,iphone 5 6 7 8 X e Android,Earbud,Iphone i11 TWS
534, Fone De Ouvido Jbl Jb950+ Carregador+ Micro Sd 32 Gb+p2 ,129,NA,68,99,12x,10.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2426,https://perfil.mercadolivre.com.br/BBDN-SHOP,https://produto.mercadolivre.com.br/MLB-1199355944-fone-de-ouvido-jbl-jb950-carregador-micro-sd-32-gbp2-_JM,1745,414,148,50,69,#1199355944,JBL,Everest Series,JB950,Over-ear,jb950
535, Fone De Ouvido Sem Fio AirPods Original Apple Air Pods ,1086,NA,6,57,12x,90.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1196,https://perfil.mercadolivre.com.br/RDL+STORE,https://produto.mercadolivre.com.br/MLB-1211232916-fone-de-ouvido-sem-fio-airpods-original-apple-air-pods-_JM,990,97,41,27,41,#1211232916,Apple,NA,mmef2am/a,Headset,MMEF2
536, Fone De Ouvido Motorola Wireless Pulse Escape Sh012 ,184,NA,53,8,12x,15.39,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,624,https://perfil.mercadolivre.com.br/LOCATELLI+ELETRONICO,https://produto.mercadolivre.com.br/MLB-983224321-fone-de-ouvido-motorola-wireless-pulse-escape-sh012-_JM,487,98,25,8,6,#983224321,Motorola,sh 012,pulse escape sh 012,Over-ear,SH012
537, Headphone Fone De Ouvido Bluetooth Jb950 Super Bass P2 Sd Fm ,56,NA,152,26,10x,6.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2426,https://perfil.mercadolivre.com.br/SWEET+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1239508336-headphone-fone-de-ouvido-bluetooth-jb950-super-bass-p2-sd-fm-_JM,1745,414,148,50,69,#1239508336,JBL,Everest Series,Everest Series JB 950,Over-ear,950
538, Fone De Ouvido Bluetooth Jbl Jb950 + Cartão Sd 16gb ,99,NA,1,998,12x,9.56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2426,https://perfil.mercadolivre.com.br/MOMI9908338,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=P%2BQi2R29KxvpzCz%2F%2BiLkR4wIfs3%2FmFOyMTVXRYxglYmuLvxkue8nnBRtsrAHm1rcBVZnfy6vTg8UJAESdfMvKAknFRVTosohYU9zrIJx26OdB6qxyt1JCXSRkQWGgE%2BVfZVouMwikjkS3gcMXvahVkLw15wpBNSrJWw9tg7L8gr6zfZTvjuwmSmq%2FK%2BfsCkjt5gz%2F2wAURhHcP1M3xJLynHiBQnj95g4Gb9ppeJk567Ptk8qLHGgHHAemRjDihAe5vQ9yzUmHkyMSbEpZUViaxSH%2FYrNaK5JZk4x5N1QBvvKBQmAiLJv1ibotvSNVNvU%2BRuDKMvK%2F0oaJyFhSLnUm1ibTrXZPs7Q476KYXdC8Jf3Om%2FrNuxBlgRTNCvcjbmgH%2Bi6nItk8Y07F2MNS0ubfjp3SfBPgmethaOWr5kCxlkd1ZxJq3HPoWuO%2Frvmo0z%2Bs8BR%2Bod4%2F40uaNYKlfH8rLfNnL%2FsUASY9xc%2FXf2H6m%2BEgc2MPFy4Xl3vyD5hOJz6Srtlu0FSsBgOgOLNDxdKFxW0VRF3hptLnNw8xMQs59DsqFTW9UPoYR5n8NU9Eb9wT5WxQsZIivHtqoKGG1riVNmguGmtsqRJ9Lfh3UOd0XBRSBH8rwoMVFKz4Hu3e5Bycb8i58WORbDda7dDWG5vmJkooy3aLtCjBB2GeHMsrCq8tGgecBHMPM5ePSIi1X7j8j5L%2FHrM6AnlT0Q%2FPOx8iYBpaHET4qLC8lbhndLEcY5ep1IzgCZAPLaR6Ak2WsXHmOJavMW3KDkiizhE4oRPeP%2BMzCHiBu5oqzkidroRDEDhaynF81%2BPYS6kmty6CA9YMm2nF3IiBIpQSjIpsNEoCQZIb%2BG5npf8ZcPUQiit8yvV9%2B%2BxCsG%2FogoOrDgu27CPv9G2p%2FeAGZG68G4PckwjEsUUROr2Fcc0gWQjWFaO2mLfT4FxhhCfGNFC69pkVApTgFx1QyMFMyDPuuLqrClVGrt1Bq4eoL%2BCAszmca%2Bbs%2Boma89k8JOGetqwDoPlq2gF35%2FGdR2d2qdIusTkQYnF%2B0jtI1F3XPASnYBg19eYlxUOhlHwRJgtyjqECMgZn0Z3v%2ByHXyQRfZXvcEdmDSYvoSaG%2BRyOAxGbnCnK4KcRiHLseLasSn3S2ZvEyFzHfoZZk594Yh90bvhreIwRDJR1TiavYImhPxAkywOqujpcaZLypWEXBJMeiBLjP0ZrMNfq06u2rB0%2FDXLILMS4Rq70GxMhlHGda%2F2gdad6fGAxXO%2FPC3q2c2sAj5sbGF%2B8hTnY2BEx1O7GQwc5EC4iYtV5yO0rwm2aP8DnT%2FYIG7aTXwX5Fo1NXSbTw0wK3Ne3xtcPUfgFgq3GTGi8ZdxthotfLzDvxsYfYPv90gafumQi4h37NPHO3y0p%2F1kX1HacFE7P1b0MXd4zq%2Bv1yVJA05o6z00LxuqZKetAa9JsLrbrn59VLqENfgBFzM3Fl0ATpr68Msih4g%2FhHJwx4TdPQY%2FOE3Tn4tA%2FHsTH5jx%2Fc%2BSjwOTKaiaMMc%2BQTo%2BrrRpw7OVfmWvKZq4dLUQ%2FAJQTQ9bK06nK9JE690X0Ce7arINZvMvYcjGHK72GlXJjr85%2BgAbyMA4687Eq86ywGrb18cNb%2FlI6gi7bxHDTlPxkvgw20mq1k7%2Bn7m6iYWCPr4ZPSr8XoGQe%2Bzf67t6s%2B40yN6nPEidIFPV24%2FWvcz9ulITYcSPQcJPXVmKhFWNEhZjTwaw8,1745,414,148,50,69,#1287387157,JBL,Everest Series,Everest Series JB 950,Over-ear,950
539, Fone De Ouvido Bluetooth Jbl Jb950 Super Bass Fm Mp3 Promo! ,64,NA,52,20,12x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2426,https://perfil.mercadolivre.com.br/OLIMPO+HOUSE,https://produto.mercadolivre.com.br/MLB-1201701220-fone-de-ouvido-bluetooth-jbl-jb950-super-bass-fm-mp3-promo-_JM,1745,414,148,50,69,#1201701220,Universal,BLUETOOTH,P JB950,Over-ear,PS950
540, Fone Bluedio T5 Bluetooth Cancelamento Ruído Ativo Promoção ,305,NA,104,1,12x,25.42,NA,Chegará grátis amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,126,https://perfil.mercadolivre.com.br/FPSILVA+SHOP_IMPORTADOS,https://produto.mercadolivre.com.br/MLB-1034084412-fone-bluedio-t5-bluetooth-cancelamento-ruido-ativo-promoco-_JM,90,23,11,1,1,#1034084412,Bluedio,Turbine,T 5TH GENERATION,Over-ear,NA
541, Fone De Ouvido Par AirPods I8 Tws iPhone 6 7 8 Ios Android ,169,NA,197,9,12x,16.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,6,https://perfil.mercadolivre.com.br/ORIONOFICIAL?brandId=1259,https://produto.mercadolivre.com.br/MLB-1032665099-fone-de-ouvido-par-airpods-i8-tws-iphone-6-7-8-ios-android-_JM,3,1,0,0,2,#1032665099,TWS,NA,Airpods i8,In-ear,NA
542, Fone Ouvido Bluetooth I7s 4.2 Par Tws Sem Fio Case Base ,42,NA,20,10,6x,7.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAS+HUB,https://produto.mercadolivre.com.br/MLB-1227939186-fone-ouvido-bluetooth-i7s-42-par-tws-sem-fio-case-base-_JM,NA,NA,NA,NA,NA,#1227939186,TWS,NA,i7S TWS,In-ear,i7S TWS
543, Fone De Ouvido S/fio Jbl E45bt Bluetooth/16 Hs De Reprodução ,385,NA,125,2,12x,32.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,176,https://perfil.mercadolivre.com.br/CMG-MI-IMPORTADOS,https://produto.mercadolivre.com.br/MLB-964156796-fone-de-ouvido-sfio-jbl-e45bt-bluetooth16-hs-de-reproduco-_JM,139,27,6,0,4,#964156796,JBL,E-Series,E45BT,Over-ear,NA
544, Fone Ouvido In-ear Bluetooth 4.1 Sem Fio Micro Melhor ,59,NA,32,978,10x,6.81,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/DEFL6836446,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=sLTmgX%2BhgbW0gAO9BCdzt7ojROwtLNaQFDQXa5E1q62kjYz2GIa0QN5cpINDaCRA187C6EUPIkEGtPrIi4mdGmaDO5knIu7KcmdydQp9nj%2BW1cbGssc0n6hGbTcVWO7gcCJU8TA%2FqNN0Xk2AEsM%2BMeaql5TR%2FvwHlvBVspAYE5F2X9PQkLnh1eM1XF2k4WsTUi0cApRk%2BQJL8xjaqfRc8%2Fc3Yqu5iCQksn9WB2GfrTiG4D7sUeiZ28RKH5U1viGCUyQvL%2FHQwvjId6A31%2BAWC831EcYo7MRfGiA4R5bXD8zr2bETUdIl7uStDmaxr3gRKek60RojbiiKO6zcdGJ0OM5ieNuxb2iU2PuTOMstAXk6n6%2FTZQu7zfTu%2BfE2%2BBRxSZqe5w2D4yMTSaMa%2FR0GtwmXNjcdc1yl8sHFa%2FZHiQrJrD8ugcdkPnt3I3i%2FcFM1evgB3udrgCKHrZ887foMVyTKMBiZk5HNJaxAKdGlc9ZSdXJnwgwWonlXr6CmTSL%2BuY87Psuxeoyl48BhmNgLkN4vxNYWoYiQAEMcgXSD27ZaLhUk3bHMyaCMhM%2BFK6YE3XlXfu6ixZADxtXSk8epeg5ltyFFV6qRPcTmxKSLatMQimf3lYgaH80Dcz%2BSiPU760B0gieMbeObw%2FeARVP%2FvihxVT7A%2B52RNbM%2F6baCW5bbKdUvzEPyQa65Xy4YfCV84ohHfN9YTkzpfq2SxiZ1B%2FtJFNhIK1gV05AzDw5P1wl4Dt9lpfKhYtdnjsIBMEl1Kbik6tN6P%2BHwMAkpMKNcbGj1uOmgAcRNVl17L3DmYazP3%2BwA11YvLClbigKnd7EOjhiiRoN7KncfDOkkB2BOGwcmeOzYsntZ9sYpE2q3%2FpY%2F8FcS%2Bt4FIe%2B0gi2UbAQeui0yUBjGS8Q7HmVl7SGMSR0e17H4ox61DrCHW%2B6EXTmr99obovpfGMGalFkks8%2BbP8dEWqb5zjeKoddt4ylNCKy3JED0fnfImvlcJXt7r%2Bv0cW7s4rMFFpCord3%2Fono1J6p9Bi4MRaUtrksovBMEq84%2FUro%2F7H%2ByvHYcsQRWcbAcyUeXMpzhcohfykqpoRjhLf8Y9kXdnZyo5QEXHteCeGEZdAB5auBim3ZBYZRJZRiN9q6J%2Fh8zk%2FedH1yJNO6Q38saq7RNy3KbFHOWMoDjsNfw5KIny7fISPCTYasxJoOMJatkM%2FAVBgCejj6q6lecE8sxP6eWoel2qoyq8doapLVA%2FZakDfOwDuIzteFx0tmH2ngiwOy6DZzC2oDlE21%2BP9Hrkt9PIgm15yCWyjxKUyETIzvFq%2FYFNPGvW7Bz053MrDNXXZF4xCyZEgME7aidUep1dZ3nz4yGepE9K9QBAQZEF0GR95J%2F%2Bg1ZhAfE54HuxglRWBFB6hhLUQbIttiMp631SvACd5BcVcAYciJFCVWYZ8qmHsyDUsWmxdyQ%2FTuMPheez03jvQsNZPCQT76TP3Ey6ZvmL3ZMAm4XZ3NFw7h7fMN6ALWVij5JGcUBm5xBtdsPL6VX3yhbmJhYTsHZp%2Be4TH5lIWJ4Id2vii4x2zpdqWJvdWOb%2BotVjH8RCoSDgnNqSHnjOmo8qfr72eZqxjg4JT0l%2BEu1cRG2l5H28vlC7RAvBznXGaPpw0GuPB6XzpXt3RtflWlqnVm3nzp%2BA1SS970RAik93YrNpJhYBRWzNnJZEfSn0IIig6eOSBlXy0fKSldNaYGGyeYbnwqA2lFg1Do%3D,1,1,0,0,0,#1115894128,Lx Max,Bluetooth,Lx Max Bt,Ear-Buds,4.1
545, Fone De Ouvido I7s Bluetooth AirPods iPhone Android Sem Fio ,34,NA,45,85,6x,6.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1196,https://perfil.mercadolivre.com.br/MULTIOFERTAS2,https://produto.mercadolivre.com.br/MLB-1167195508-fone-de-ouvido-i7s-bluetooth-airpods-iphone-android-sem-fio-_JM,990,97,41,27,41,#1167195508,Apple,NA,i7s,NA,NA
546, Fone Ouvido Sem Fio I7s Tws Bluetooth AirPods Ios Android ,49,NA,39,960,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUCASHERNANDESMATIAS,https://produto.mercadolivre.com.br/MLB-1241133009-fone-ouvido-sem-fio-i7s-tws-bluetooth-airpods-ios-android-_JM,NA,NA,NA,NA,NA,#1241133009,Universal,Airpod Bluetooth,Airpods i7S TWS,In-ear,i7S TWS
547, Fone De Ouvido Jbl E55 E55bt Bluetooth Quincy Edition ,569,NA,49,10,12x,54.38,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,40,https://perfil.mercadolivre.com.br/CARNEIROMUSIC?brandId=1774,https://produto.mercadolivre.com.br/MLB-993530043-fone-de-ouvido-jbl-e55-e55bt-bluetooth-quincy-edition-_JM,38,2,0,0,0,#993530043,JBL,E-Series,E55BT,Over-ear,JBLE55BT
548, Mini Fone Ouvido Boas Lc100 Bluetooth 4.1 Sem Fio Micro Meno ,37,NA,26,974,6x,6.17,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,223,https://perfil.mercadolivre.com.br/BEBEMODERNO,https://produto.mercadolivre.com.br/MLB-1073958506-mini-fone-ouvido-boas-lc100-bluetooth-41-sem-fio-micro-meno-_JM,131,38,30,4,20,#1073958506,Universal,NA,LC-100,Over-ear,NA
549, Fone De Ouvido I11 Tws Versão Touch ,129,NA,28,5,12x,10.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FRANS+TECHNOLOGH,https://produto.mercadolivre.com.br/MLB-1217517724-fone-de-ouvido-i11-tws-verso-touch-_JM,NA,NA,NA,NA,NA,#1217517724,TWS,TWS,I11,n/a,i11
550, Fone De Ouvido Bluetooth Wireless Plugz Ifrogz Original Usa ,97,NA,9,42,12x,8.12,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOPTUDO7,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NkbcpqIqFBd%2FeAGojdWS1lk%2By5c1xAmeG7cdGy3w9a43PGbDXRQdk5IGBg2oucsmNpUkDhyH2W1EUdeIDrWkEiVTGKQCsnO9V%2Bcbl01aoq3BtLpb28lxtlCfWEGosYtsMzmxTvra4PQ6oJyz4r51T6I5t8fi9Qz8V2qRtwK6TmvG3GKfYRh9Cy0YBeUP1Xk%2BRiGfSahYLQ3aMueT56Zp6s4aSKoXu%2FXK0%2BCVodrg1aD9FiUp5urke%2BbnjzaFUoomL4n4tOpR%2FzfN35Va5wu64p2kM0BrF2bl6%2FABiG87EkxBYBx8P5ZAnsfRYuJ62tDuCPc8Nf0ru8kpMSpXNdJPG88Ra12FsffZs27SDwGP4M3wT3QH2Fm34pKI%2FYX9lDVeiBOkGpumUefyRDsqyUHrUxOT4sAlABZ9NjqLEorZY8QKdLiW6hZv3zVAcDH%2BCTrIq8%2Bd3Kr3oUqCkU5gR6bCSHUkWx2DZy6PVPiqPOi6qvQjBkwVX%2FUzFdJbA6mjnTAHAG5uRMUpEwOB2o3R7qVVopI2k3tY4pxVNWSTToLO4PzxYTW5C%2BA5cNRO%2FU6H6KfPoQwtehH%2BZGuB%2BFqU26dQHGOYuuPHErXfX0OIL0KcnwelEoM8oteQ5wDKkFeCR7jlWRnaqIEFnb6ricj9Q2kirZm8RsQp6RygIYXYfJ9z9fJpkODhqH5u%2BcXivvDiBXlZ0rbSPjUiZ4ZC3SWhT8LpaHCzHarT4kA5RR8txNbIT8rM%2BHruBv%2B%2BUKup52a8WY4NKPVv8kVw9MknkjwP0ibEsi%2Bvm7yK022NB%2FKCWowvC%2F7yMJwg4a1S2XZRrAt%2BR3BFffT5XlORHLxY3nJyMZYL2NID%2B0H4K17S%2Fd554dpqjt8cFmw%2FvCY5npPWgOD0TJ4aTjlDlbB6NZyQw2tsMIkXyUI0dMx1GFE9tj3uPEhYEXuby9sViL37VoCJP3wTGD5UGNWdW%2FNgLbrnntqHA6JmapzjICDNkeQ7sI6zY0reBjW4a2SNeIFwPVpgggTo0uEbogfJSQtzuPstzOw2%2F30UZwwzJFVZMKIwyEhQ1hZAnGiQPBVYaw4ou8bxZHVpuOIRZrRXgsoDE4PVk3msicnNEmQEQXysQULWEkr0UanZvRcJZ7EHuEQG3JvaASUxYeVjRekLL44Z46NZQxAwfxb64kD2PKjDixXLPvpgaeC%2Bb7ox7xJqOIsBnAg1nSRFk20Yd2dJnjqGEY%2FMvJxUyM1M8VsmPfwb1hrdvh3gUOWc6PXbXrqrhlVaCgj38TYvDhd%2F3rczZ6s%2BDZIOZIFzUngKGu2lbmL%2FGXOCOg0fvHjc1OvHLUP4ZfcivzGnuj3CV0GIX6R4SG%2Bt4Iup%2FgIgACE5NdKwOGR1iubaUf6o4mEttWN%2FXe9znew%2FFyWaLzc0qPrxQj7LM7J4pqm3GUa7dSfK46xjSq%2FqthpTDHUc6hbXgnW3kdzTycIH7kDIrNhcPBUcYTvJm%2BIHbpYRA3r%2FL23gZbT6P4H2v9lEOGpjX9dmKL3ni8u%2BvezkOu2bAQP47TESdLDSCheESH%2Fs8bwW2KMnyBFR4f42z67XNqgOOe8TPAez6dC%2BrVhey1StmJ0Tbw4WSI%2F%2BZQcYYlc8cLrIBrV56DNKXEJpXcV%2F%2BpO%2F3ktNrWgaTrxKkfzTfieUcdeCcRvLQQ7aiYluaQHCNx7NtsmxVNP%2F4ibUpdo8scaMBIhOBElkIBW%2FwPV1aZM9wKHiLP8gCftb%2FlduHKzXBZYB,NA,NA,NA,NA,NA,#1116566816,Ifrogz,FONE DE OUVIDO,PLUGZ,In-ear,PLUGZ
551, Fone De Ouvido Jbl Bluetooth Duet Bt Nc Preto Com Estojo ,693,NA,67,2,12x,66.23,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,61,https://perfil.mercadolivre.com.br/QUALITYSP?brandId=515,https://produto.mercadolivre.com.br/MLB-1018028969-fone-de-ouvido-jbl-bluetooth-duet-bt-nc-preto-com-estojo-_JM,52,9,0,0,0,#1018028969,JBL,NA,Duet BTNC,Over-ear,NA
552, Fone De Ouvido Bluetooth Para Celular Sem Fio Sport Mp3 Fm ,31,NA,23,9976,6x,5.88,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DIONE+JAQUES,https://produto.mercadolivre.com.br/MLB-1210255112-fone-de-ouvido-bluetooth-para-celular-sem-fio-sport-mp3-fm-_JM,NA,NA,NA,NA,NA,#1210255112,Importado,IMPORTADO,S9,In-ear,0000
553, Fone De Ouvido Headphone Bluetooth Nfc W830bt Bk Edifier ,519,NA,25,2,12x,43.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,97,https://perfil.mercadolivre.com.br/MEGASATURNO+ELETROSHOP,https://produto.mercadolivre.com.br/MLB-1169762193-fone-de-ouvido-headphone-bluetooth-nfc-w830bt-bk-edifier-_JM,86,10,1,0,0,#1169762193,Edifier,NA,W830BT,Over-ear,NA
554, Fone De Ouvido Mpow Flame2 Ipx7 Bluetooth Lacrado 2019 ,154,NA,49,7,12x,14.72,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,132,https://perfil.mercadolivre.com.br/LILYS+WORLD,https://produto.mercadolivre.com.br/MLB-1018469625-fone-de-ouvido-mpow-flame2-ipx7-bluetooth-lacrado-2019-_JM,103,25,3,0,1,#1018469625,Mpow,2019,Flame2,In-ear,BH313A
555, Fone De Ouvido Wireless Sem Fio Bluetooth Radio Fm Micro Sd ,54,NA,26,8,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/GOLDEN+ELETRONICOS.,https://produto.mercadolivre.com.br/MLB-1177274262-fone-de-ouvido-wireless-sem-fio-bluetooth-radio-fm-micro-sd-_JM,3,1,0,0,0,#1177274262,exbom,HF,420BT,Headset,HF-420BT
556, Xiaomi Redmi 7 64gb+capinha Pelicula Fone De Ouvido ,955,NA,14,4,12x,79.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,1848,https://perfil.mercadolivre.com.br/VAMA673346,https://produto.mercadolivre.com.br/MLB-1222166958-xiaomi-redmi-7-64gbcapinha-pelicula-fone-de-ouvido-_JM,1599,188,35,10,16,#1222166958,Xiaomi,Redmi,Redmi 7,NA,NA
557, Fone Uovido In-ear Bluetooth 4.1 Sem Fio Micro Stereo Magnet ,40,NA,32,8,6x,7.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MINYMIX,https://produto.mercadolivre.com.br/MLB-1163154125-fone-uovido-in-ear-bluetooth-41-sem-fio-micro-stereo-magnet-_JM,1,0,0,0,0,#1163154125,MinyMix,NA,minymix,1,NA
558, Fone De Ouvido Sem Fio Bluetooth Universal Stereo Lc-100 ,36,NA,1255,14,6x,6.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.6,57,https://perfil.mercadolivre.com.br/DNR+PARTS,https://produto.mercadolivre.com.br/MLB-685469180-fone-de-ouvido-sem-fio-bluetooth-universal-stereo-lc-100-_JM,22,12,7,8,8,#685469180,Universal,Fone Bluetooth,LC-100,In-ear,4.1
559, Fone Favix B08 Sem Fio Bluetooth C/ Radio Fm Mega Bass P2 Sd ,70,NA,479,9535,12x,6.77,NA,Envio para todo o país,NA,NA,4.6,783,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-684098368-fone-favix-b08-sem-fio-bluetooth-c-radio-fm-mega-bass-p2-sd-_JM,558,165,45,7,8,#684098368,Waldman,Fone Bluetooth,Favix b08,Ear-Buds,Favix Fx-b08
560, Fones De Ouvido Sem Fio Bluetooth I7s Tws ,29,NA,73,1427,5x,6.54,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROAM381007,https://produto.mercadolivre.com.br/MLB-1275645004-fones-de-ouvido-sem-fio-bluetooth-i7s-tws-_JM,NA,NA,NA,NA,NA,#1275645004,AQ Shopping,i7s,i7s,NA,i7s
561, Fone De Ouvido Bluetooth 4.2 Par I7s Tws Sem Fio Case Base ,74,NA,91,204,12x,6.24,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,4,https://perfil.mercadolivre.com.br/ARTFLEXSUPORTES,https://produto.mercadolivre.com.br/MLB-1178199504-fone-de-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,0,2,1,0,1,#1178199504,Universal,1,i11s,Ear-Buds,1
562, Fone Ouvido Headphone Orelha Gato Bluetooth Infantil P2 Led ,68,NA,93,16,12x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,6,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1170345410-fone-ouvido-headphone-orelha-gato-bluetooth-infantil-p2-led-_JM,3,2,1,0,0,#1170345410,Exbom,NA,HF-C240BT,Over-ear,HF-C240BT
563, Fone De Ouvido Bluetooth Motorola Verveones Branco ,439,NA,43,10,12x,36.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,3,https://perfil.mercadolivre.com.br/MAN%C3%89ZINHO+SHOP,https://produto.mercadolivre.com.br/MLB-1136513546-fone-de-ouvido-bluetooth-motorola-verveones-branco-_JM,0,3,0,0,0,#1136513546,Motorola,Verveones,VerveOnes+,In-ear,NA
564, Fone De Ouvido Bluetooth Edifier W800bt Preto ,230,NA,7,5,12x,19.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,254,https://perfil.mercadolivre.com.br/R1TECH-INFORMATICA,https://produto.mercadolivre.com.br/MLB-1250858730-fone-de-ouvido-bluetooth-edifier-w800bt-preto-_JM,211,35,6,1,1,#1250858730,Edifier,NA,W800BT,Over-ear,NA
565, Fone Ouvido Xiaomi Redmi Airdots Com Bluetooth 100% Original ,224,NA,13,46,12x,21.46,NA,Chegará grátis amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/TURBO+GEEK?brandId=1316,https://produto.mercadolivre.com.br/MLB-1270005641-fone-ouvido-xiaomi-redmi-airdots-com-bluetooth-100-original-_JM,1,0,0,0,0,#1270005641,Xiaomi,AirDots,Redmi Airdots,Ear-Buds,TWSEJ04LS
566, Fone Ouvido Bluetooth I7s 4.2 Par Tws Sem Fio Case Base ,33,NA,31,85,6x,6.14,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FIORELLAFASHION1,https://produto.mercadolivre.com.br/MLB-1281816272-fone-ouvido-bluetooth-i7s-42-par-tws-sem-fio-case-base-_JM,NA,NA,NA,NA,NA,#1281816272,TWS,17S,17S,ARREDONDADO,I 7
