search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
579,Audífonos Bluetooth Bluedio Turbine H+,130,NA,8,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALKA+CORP,https://articulo.mercadolibre.com.pe/MPE-422875012-audifonos-bluetooth-bluedio-turbine-h-_JM,NA,NA,NA,NA,NA,#422875012,Bluedio,H+,NA
580,Ihome Ib79br Auriculares Deportivos Inalámbricos Bluetooth,189,NA,NA,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PUNTOSOUTLET?brandId=168,https://articulo.mercadolibre.com.pe/MPE-436627575-ihome-ib79br-auriculares-deportivos-inalambricos-bluetooth-_JM,NA,NA,NA,NA,NA,#436627575,NA,NA,NA
581,Audifonos Inalámbricas Bluetooth - Radio Fm Memoria Micro Sd,68,NA,6,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/NOWTECH+PERU,https://articulo.mercadolibre.com.pe/MPE-429069803-audifonos-inalambricas-bluetooth-radio-fm-memoria-micro-sd-_JM,1,0,0,0,0,#429069803,NA,NA,NA
582,Audifono Bluetooth Stereo Tipo Sony Xb50 C/microsd +delivery,75,NA,1,19,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-436018153-audifono-bluetooth-stereo-tipo-sony-xb50-cmicrosd-delivery-_JM,NA,NA,NA,NA,NA,#436018153,NA,NA,NA
583,Audifonos Huawei Sport Bluetooth Am61 Heanphones Originales,179,NA,9,39,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,5,http://perfil.mercadolibre.com.pe/NABYSSHOPPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-432508775-audifonos-huawei-sport-bluetooth-am61-heanphones-originales-_JM,4,0,1,0,0,#432508775,Huawei,NA,NA
584,Audifonos Inalambrico Bluetooth I7 Tws,75,NA,2,98,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUISRAMOSBERROSPI,https://articulo.mercadolibre.com.pe/MPE-431459794-audifonos-inalambrico-bluetooth-i7-tws-_JM,NA,NA,NA,NA,NA,#431459794,NA,NA,NA
585,Audifono Bluetooth Motorola Pulse Escape Caja Original Stock,125,155,14,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/NRTELCOM,https://articulo.mercadolibre.com.pe/MPE-432507016-audifono-bluetooth-motorola-pulse-escape-caja-original-stock-_JM,2,0,0,0,0,#432507016,NA,NA,NA
586,Audífonos Sony Bluetooth Wi-c300,170,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSCAR-MANUEL,https://articulo.mercadolibre.com.pe/MPE-433513237-audifonos-sony-bluetooth-wi-c300-_JM,NA,NA,NA,NA,NA,#433513237,Sony,WI-C300,In-ear
587,Audifonos Aiwa Aw2 Pro Bluetooth,150,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSCAR-MANUEL,https://articulo.mercadolibre.com.pe/MPE-434615646-audifonos-aiwa-aw2-pro-bluetooth-_JM,NA,NA,NA,NA,NA,#434615646,NA,NA,NA
588,Audífonos Bluetooth Sony Wf-sp700n / Extra Bass / Ipx4 Nuevo,549,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RAGIMPORT,https://articulo.mercadolibre.com.pe/MPE-432642399-audifonos-bluetooth-sony-wf-sp700n-extra-bass-ipx4-nuevo-_JM,NA,NA,NA,NA,NA,#432642399,Sony,WF-SP700N,Clip-ear
589,Audifonos Auriculares Bluetooth I9stws Con Cargador Portatil,78,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUOUTLETCENTER,https://articulo.mercadolibre.com.pe/MPE-432631073-audifonos-auriculares-bluetooth-i9stws-con-cargador-portatil-_JM,NA,NA,NA,NA,NA,#432631073,NA,NA,NA
590,Sony Audifonos Bluetooth Cancelación D Ruido Wh-1000xm3 2019,1589,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436602718-sony-audifonos-bluetooth-cancelacion-d-ruido-wh-1000xm3-2019-_JM,NA,NA,NA,NA,NA,#436602718,NA,NA,NA
591,Audifonos Bluetooth I7s Tws Cargador Portátil Ios Android,32,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AYM+TECHNOLOGY,https://articulo.mercadolibre.com.pe/MPE-435984687-audifonos-bluetooth-i7s-tws-cargador-portatil-ios-android-_JM,NA,NA,NA,NA,NA,#435984687,NA,NA,NA
592,AirPods I9s Audifonos Bluetooth Mini 5 Horas Reales,129,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+STA.L,https://articulo.mercadolibre.com.pe/MPE-434878441-airpods-i9s-audifonos-bluetooth-mini-5-horas-reales-_JM,NA,NA,NA,NA,NA,#434878441,NA,NA,NA
593,Samsung Gear Iconx 2018 Audifono Bluetooth S10 S9 S8 Note 9,699,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990512-samsung-gear-iconx-2018-audifono-bluetooth-s10-s9-s8-note-9-_JM,1,0,0,0,0,#435990512,Samsung,IconX (2018),NA
594,Audifonos Bluetooth Jbl T110bt 6h Micro Manos Libres Bass,125,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GJLEATHER,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=L%2B0NMsRLu8FZbsKbCeOdvfk3WHl67997%2FdD%2BD2BAhrmvrvpilvQw9A3M5WEhRpRSnYbbP3xsKfu6HC5Db62xzkyyuzPbXKWGEwD0RWYAudvhTGxle45WCq8VuSTeutMqwYEGFyYV65xVf19QAcpOKvBI84Fg%2F5tbwgcBHlPRQwqt8AHvaC3VObEaqvwqs%2FaqxD14WbgBkixqCoi%2BTPiAB5eFgWC7q1XF3uIRTEuLS7Q3ulRc3dTPqBJMxdYre6ls7xjlf%2FFWO5Xt2MlV6iO0ns2b9EYjPIAm9tCxxNbW%2BmeOQyRz%2BJi6yFxQULuvoMb5sRvmfcImkecHTgzOUweuwmDINfTXtLvH3scAn8%2FzJJusu0BDzMS04jef8TPY%2BHIq2LiSkFp8iEUfdjbvwW33k%2Bc6fT0zPNr%2F%2BB4LCJHLK4P428SRXn8yRWAJ1eQkIn5tmKEaXiRy2Vm37SaP9mtF462VKPMQTTCl3EkuBUXDFZJIGemzBJSLtR%2BMkxfvogVRYkSQXp6x4QUqnoEBvrfYok6eQT%2BzfH4ufkJ4W%2FpefzoY%2FUAkUz4KWMZXMwsdAIsN%2FQx3QKlLF6aHZYjWLsHfXAPSLnL2a4AFK4EDSnutkQzD76paArYsbA8ZdMnUU22Fw084luvBR%2BgE331LV%2FIFpP4baeiox1wh3%2By9bRhjovJjcLpCWlhDZSlvK%2F%2BPWoDVz7h6Xypf5HSgGoUHep5xn2UWDGWpGRbF93bDEnTuz9gDlH8X%2FK11ZpyO6gZR2xBuYT2m98rPR3UnpSyCPYQ7GtT8pKQDe88uGbiD9O%2Btlt2H7YeRC9wlY5ETQgciPjPZ%2BtL7I6PjAym6TF4QBnW%2B6PRWKCYzYCPGW0qvdf6Gg%2BuD4gunxX8Mu%2B5SqMgF5PpVLGEQIhchkFUH1tn7SacN7XrtIx%2FxCHOiRhS0imeMsUOSupAMY0KS77TgXmunVYeMzcfmLqvhA3aaoTGML3TyXbxX%2Bth%2BIrSxy3T6jMYNW%2FwU9VCf3reUxpML7FPw52Ze9r4aKPUoW0cZoUUyOmYDOFUbRZgWG4l09vqzC6VN3ou5eZPGQ67xD388rQkajzyQxsAPflOLXMDkVKhfRP4L%2F5utCspnZoCB3uK4iwPmnS0s5%2BSmSUiZ4odLJM%2FFfAOLsAnngI1yY3ByaPQ6232FI1ROvrZ1xsI7wvXDSw4ldDcQqfbW%2BqBpHORP87NC1xKFA%2Bz2HgcHqMc%2F7fTmZ6C8ZrXoza%2FTlmOXDyvFG0erps0SSfBNw%2FYXPiz6R02fzJa0iQuclQQMjnWYIoSWUWe9Dk4iU52vLzcUM7hcyp%2Fvyydmw5VZDBxD60xoRALEsxTIktaUl86GsifLWkcrSe9Czy9DOZWqIAsv1ftLpQYyy%2FuC3YVdhbbeYvNBw15lH32Z0r7dwzge8XH5g6Q6krD9zCF%2BCR4RbLUoNNSxos0RyPhaz1VzKQUxw3vdpl6sGpCrc5%2FyxEYA%2FBy5LzVMgR14I8UjvIxZRlEkJv%2B7Teq6OZ%2F3dUhJT3fVkJlkv0qIJ%2FgQRszZfAKE0KZNsheMXtIBv0R0aCxNyYtAfPIXtfws7qZR9S%2FJNGFTvvHURKbX6DRWopNp8Egml1NCzE1vxmNmpjsY4sSlAWv706OlaROeD0EfhQ%3D%3D,NA,NA,NA,NA,NA,#437389710,NA,NA,NA
595,Audifono Blueooth Aiwa Aw15 Inalambricos Lanzamiento,123,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SENDS_VICTOR2010,https://articulo.mercadolibre.com.pe/MPE-436416194-audifono-blueooth-aiwa-aw15-inalambricos-lanzamiento-_JM,NA,NA,NA,NA,NA,#436416194,NA,NA,NA
596,Audifono Jbl Bluetooth Pure Bass Sound T110 Bt Wireless,119,149,2,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435128971-audifono-jbl-bluetooth-pure-bass-sound-t110-bt-wireless-_JM,1,0,0,0,0,#435128971,JBL,T110,NA
597,Audífonos Bluetooth I7 Tws Mini T/AirPods P/ Apple Y Android,52,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,39,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-435045804-audifonos-bluetooth-i7-tws-mini-tairpods-p-apple-y-android-_JM,38,1,0,0,0,#435045804,Apple,AirPods,In-ear
598,Audifonos Bluetooth Jbl T110bt Inalambrico Micro Manos Libre,125,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GJLEATHER,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=3Uo9CFTIAlnRe9%2FJTkk%2FUWKafwoqJBMqQTvOYUaOowh6%2FO9hyQ9WXAFfKk89IwpuF6v46H4s%2F5sxs060jVwpNPwxPdwvpkhwOjS5h2b6c1rpzGwGhll3hHSAPI3m1d5e7AOxiHx0ZMEyGvQM5O64YRvOgis8I4VS71kLArAUg8mPLEwfwJ8NoXukHFqP629xDzSglL6icYmmQOUEgPurnG43YR3NQRxVdRVXO%2BsnW36fQCL8TkZAH0P%2FzzpYd9RfP2nthwh8LzDyqDSybRXO0Fa614SKRo5PuRytg%2FlgcwscXDlWFdqbYsmADBj9c80tU1uY%2FEZ0DlzLg55YF%2FXpeGW0%2F9vpNnxDRTTqcX36GpNbmfEeaC90xAGy1j4sBDR2H%2F1nCc%2BC7oMqxdDg9y6tgZauHcmVheIpr9w7DSIwj2hRJxiyLZuti4BtVV1f0sog7nTFIHo9QwrHljIT5uHx5eXD4phn6edhJhGkvbnRe%2BLiVUsvQNZW0uwX5uigck1uDw3umEHPOm605NnnxAACMMGZ1Ko1oc%2FfLkr7TH5NQ9FaPqHCxxuje2PDGs4dSoHYB4HCwMGCnbofoYAoQQrRRbapOnwjlk6jBw5zQsxJQcQsK0qaKkOaqqx5DMDkuHvqJ3NVlTEo9%2FGV1sNWWMDxhTpQ50ekU1n5Jww6k26zgN2argrvYyUqi1Imfy2lp1CHyeL3wi1i6YFOLAtIiXcRWCw%2B2UTALdSixTU9KcxiKoEVmuZdgIxlhk7zrAbRTWwj3eYPoOChzhUm%2FrW494Lx7QAq%2F3tXllrQlB8Q8UVHXslGoVFXOhtiQ1azyZk%2F3yn2VqUfJ%2FE84KkhsOezMFpk7hsA0tHGEqQ25vLOLhQCWn668f2HU8Jiu2PbrfBMd9Nplq2gbk%2FlSZuM8DY0WnZ9uH3ZmQRPrJNTIhOJ28ii3IDYGuJs3JqBdLquLrDGx2Oo3r4Dd68BjhBml80FCPjyijFCaNuaYQ2cHBg99jyxRWn69ZS%2FBu%2BJEmOCNoz%2BwZ%2BOuUg%2FsYVDf9dPDDTo0MVpMH6pT%2BjnIRM6O5xt%2FV0B%2BykFAvN5NYvHYEC21%2BR648stOSjaVZocmhAylqIGTKeRhZCyNG%2FXO6K3GEHSS2MgwFGJkqyNa4pbGfZNmRn%2B%2BbiGY3U5siw2HJeog7vRGoUCqq3kCiMGdGs3ovdh4Bk0gdoWrEu7ngsJ9589lq5F%2Fs7hKCPe0BODK1xC5RZL0Uh7e%2BVGlwE5NWEegAdofnK1DhbWxOj4ELzSh4PW736gdgTsBVinX8qk8g5hLlOlX6FtOm4HvwPmGa%2BSf5exKLEyW5qshqHOw9MCGJOT8zc0IL0WY4r4TmVVzMMOgd34HI4z4p6Us4%2Fzr6fL7e21jtxtKkxyQNexkI1d25v6XOMcUg6LsEntALXT920bQdTAxXecZl0fcQztp0I%2BVOT%2FpzpqAXB4ZYGp3HypNa9PSwp5Wp0TENSciu2xWex1xT0%2Bq1eA1f9AS3%2FkiPveR6Wib8Vg4enP9hGpVxb%2B4vCi1SLsJvyLFmUcC%2F9uHuTzYbAbgvnwfpJzI66bceeFn3qx34EdwNVOusrYpVEA3jy7rvSRXZHUVs6HYA3YYlQAaHLRSnund30evOBmI3e11azOdDvkxkw%2BDmLpYw%3D%3D,NA,NA,NA,NA,NA,#434387265,JBL,T110BT,NA
599,Audífono Con Bluetooh Inalámbricos Imantados Modelo 2019,24,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FROG_PEOPLE+_IMPORT,https://articulo.mercadolibre.com.pe/MPE-436890521-audifono-con-bluetooh-inalambricos-imantados-modelo-2019-_JM,NA,NA,NA,NA,NA,#436890521,NA,NA,NA
600,Audifonos Original Xiaomi Redmi Airdots Bluetooth _delivery,170,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,76,http://perfil.mercadolibre.com.pe/ROSE_2019,https://articulo.mercadolibre.com.pe/MPE-436681543-audifonos-original-xiaomi-redmi-airdots-bluetooth-delivery-_JM,52,20,4,0,0,#436681543,Xiaomi,AirDots,In-ear
601,Audífonos Bluetooth Xiaomi Neckband Lyxqej01jy (sport Meizu),194,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANBERROCALL,https://articulo.mercadolibre.com.pe/MPE-436469452-audifonos-bluetooth-xiaomi-neckband-lyxqej01jy-sport-meizu-_JM,NA,NA,NA,NA,NA,#436469452,NA,NA,NA
602,Audifono Smile Jamaica Em-je083-cp House Of Marley Bluetooth,159,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SERPROCTI+SAC,https://articulo.mercadolibre.com.pe/MPE-436552612-audifono-smile-jamaica-em-je083-cp-house-of-marley-bluetooth-_JM,NA,NA,NA,NA,NA,#436552612,House of Marley,Smile Jamaica,NA
603,Audifonos Original Xiaomi Redmi Airdots Bluetooth Stock,159,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,76,http://perfil.mercadolibre.com.pe/ANALULOZANO,https://articulo.mercadolibre.com.pe/MPE-436495168-audifonos-original-xiaomi-redmi-airdots-bluetooth-stock-_JM,52,20,4,0,0,#436495168,Xiaomi,AirDots,In-ear
604,Audifono Bluetooth V5.0 Stereo Tipo Jbl Gt-8500 - Delivery,60,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-435914981-audifono-bluetooth-v50-stereo-tipo-jbl-gt-8500-delivery-_JM,NA,NA,NA,NA,NA,#435914981,JBL,NA,NA
605,Audifonos Bluetooth Samsung Gear Iconx 2018 En Caja Icon X,590,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,https://articulo.mercadolibre.com.pe/MPE-436003416-audifonos-bluetooth-samsung-gear-iconx-2018-en-caja-icon-x-_JM,1,0,0,0,0,#436003416,Samsung,IconX (2018),NA
606,Audifono Bluetooh Tws Modelo X12s,150,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WORLDDATA3,https://articulo.mercadolibre.com.pe/MPE-436702688-audifono-bluetooh-tws-modelo-x12s-_JM,NA,NA,NA,NA,NA,#436702688,NA,NA,NA
607,Audifono Samsung Level U Flex Galaxy S10 S9 S8 Plus Note 9 8,199,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,https://articulo.mercadolibre.com.pe/MPE-436439715-audifono-samsung-level-u-flex-galaxy-s10-s9-s8-plus-note-9-8-_JM,NA,NA,NA,NA,NA,#436439715,Samsung,U Flex,Neckband
608,Jbl Reflect Mini Bt - Audifono Bluetooth Con Micro Original,310,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANDREA301000,https://articulo.mercadolibre.com.pe/MPE-434315306-jbl-reflect-mini-bt-audifono-bluetooth-con-micro-original-_JM,NA,NA,NA,NA,NA,#434315306,JBL,Mini BT,NA
609,Cargador De Pared Motorola Original Para Audifonos Bluetooth,15,NA,1,29,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432011832-cargador-de-pared-motorola-original-para-audifonos-bluetooth-_JM,NA,NA,NA,NA,NA,#432011832,Motorola,NA,NA
610,Audifonos Bluetooth AirPods Réplica Exacta Triple A,320,NA,0,85,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,39,http://perfil.mercadolibre.com.pe/SHIRO-NEKO-PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-436592226-audifonos-bluetooth-airpods-replica-exacta-triple-a-_JM,38,1,0,0,0,#436592226,Apple,AirPods,In-ear
611,Audifonos Bluetooth Jbl Reflect Response Original,460,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANDREA301000,https://articulo.mercadolibre.com.pe/MPE-434315323-audifonos-bluetooth-jbl-reflect-response-original-_JM,NA,NA,NA,NA,NA,#434315323,JBL,Response,NA
612,Audifonos Bluetooth Hands Free Generico Samsung - Blanco,39,NA,1,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-430259418-audifonos-bluetooth-hands-free-generico-samsung-blanco-_JM,NA,NA,NA,NA,NA,#430259418,Samsung,NA,NA
613,"Audífonos Bluetooth Sony Mdr-xb950b1 Extra Bass, ¡sellado!",549,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZYSTEM,https://articulo.mercadolibre.com.pe/MPE-429405648-audifonos-bluetooth-sony-mdr-xb950b1-extra-bass-sellado-_JM,NA,NA,NA,NA,NA,#429405648,NA,NA,NA
614,Audifono Bluetooth I11,75,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ADVANCELL24,https://articulo.mercadolibre.com.pe/MPE-436898685-audifono-bluetooth-i11-_JM,NA,NA,NA,NA,NA,#436898685,NA,NA,NA
615,Mini Audífonos Bluetooth 10 Horas De Trabajo Nuevo,69,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HEINEROSORIO,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=6uqd01F2fQScLGF8BePYQQhjbr54G3pwn1t5Le7rvUiWFd82bIvJYCpoMPywVowLeI4nsqv5NT6JI7ESNa8uGEfX70LBYUt3t529zT7l1RWK1t%2BjcIyo7%2BaQMmZXKZaIsLwHHI%2BJkfKdwEIVjnhbx0ho5dKEFgyrUfiI%2B0gCrCWKZmLQD%2F0Ug41JphE8eXswsrnr2oHYfTTdF2U8AqCrEaALq%2FBKSYovAMxWUnQBHE%2B9KMGF9b%2BxBNd%2F8Ndd067zyQxke9ni84OCD%2F1J2lH96KgQC1rv2uXeE8xrMEBqTTQo8iBkZHXLDHxacfvGYDXOV60uQ7tbgGrQo%2FSABHBekx1EHHbOf1g3JHKsvu6Z5NBHLGCdtFBZ2QreCc2XLmTrBUKmaiktedB6C2QcUnRckA6XR0UoD9Jg8k%2BFWrbdT3xEJGK9Uvs8UUxK%2Fv5O6A5j2hL531AFGVlheRo6GkLuIL5VnWthYP9cPf4bUpPpJwICSQGWSb4Kl%2B6%2Fj26zq%2FQV5DUDUWx8bC169p1%2BHhI3bl%2Bhw7ouBkUgfi8SLsURwAJhJ%2BN2Oraly4ZmYCW%2FnywV6%2BVK7ejgd95Ut%2BX9ZlV2PtFgQzFcpYXQTcTg81TD1RmyDRmRcXg5u6q25%2BvM506DVH%2ByZ%2BT5Snk6mMX3dI2z78IEVUytk3%2Fl1rlTciy9eW24oYJsEPCQW438V74FK4cZAGXl3co2kWbJW0FXkg9oE4zjOnUIteAZOIyT3ejqHhHyrUnA8tY7%2FwLqepcGp%2BFTgpASzdtGWz4pKp2fMZp6cxODCpqOBm9sFvZBUdcl1Js26iTgl%2F7sM5mdnRpedNjkoeiFU%2F1u1WFi4eeLsccyPG8QPNEPENAJWdgsXsGD2y4BvV5lyoJaFV5fZe8qCpdeW0AEtLQohhaTsE303KNet8%2BSGePqBiklYmf3UfHpjagWLixPSR%2BsQSNYlcaYlSb17FE300JzCfQZK1dQyrcOPB%2FMMu370t884ktVA9s4W24qGseDT9QV%2BpnudDqcXDak8CgO%2B53Ho7IZVEChMsouEH4UekKqNEysOaWz4azmubuZtz90mzlZuFWhu%2Fmm7h8f7EWBuk7nFjnzGETwFYWekfK5ziENVw2FKUaXZ8icwMQr39RiPNr5R9MSPfahppMD3Zc4yguhX2bV4GVlIiW%2BVWIGhIURNl9qvqGiF8EZzsFx3DRtJ1BR%2Bj7lReCrL%2BfsGJ8GSdKBpzpoYNlOkFsIhH3i0OjAXpwUuR2hZqbJO6g8CJaV5WpWsiyjlV1xa9BK%2FVSyef8mGx2kEW%2BI7XnEBOftoIr7%2FPULorhLdNHKae6bZ%2BNCqXSRmDyZsTjGvl8wkRyUjZtmghbh6lKEEeWPrqaxRourpiim7U4RA7ozKzkzD7fG1LycI4D%2BdutFunhUBzVmkZuwaZi7e%2BbmsiNNl4uFDIsl3biq0avKHdaNr6tpxbZ0mqerLdebtTHbBtU5ZYnttvJ2vHMreeSy5hIEzdsYb4fjUGnox1uBh%2FJTdrviiGjfJYJIBfEAbQtckABjFgwr1BkjJS6Lr%2B9rxIOf7tN367MoLbZsdVfzwCX2%2B47CIEd2kAh%2Fgp9mgDjfOWkn4xonZcWCRVYwmWaf7uP0I1K1kRxakXtWMDlq,NA,NA,NA,NA,NA,#435825071,NA,NA,NA
616,Audifonos Bluetooth Jabra Sport Pace Stereo Para iPhone iPad,169,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,https://articulo.mercadolibre.com.pe/MPE-431119476-audifonos-bluetooth-jabra-sport-pace-stereo-para-iphone-ipad-_JM,NA,NA,NA,NA,NA,#431119476,Jabra,NA,NA
617,Lentes De Sol Con Audifonos Bluetooth 4.1 Incorporado,59,NA,13,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/ARIQUE+IMPORT,https://articulo.mercadolibre.com.pe/MPE-434060587-lentes-de-sol-con-audifonos-bluetooth-41-incorporado-_JM,1,0,0,0,0,#434060587,sunglasses,BT1,NA
618,Audifonos Inalambricos Earbuds Havit I93 Negro,229,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDITA.DE.LA.VACA,https://articulo.mercadolibre.com.pe/MPE-436591202-audifonos-inalambricos-earbuds-havit-i93-negro-_JM,NA,NA,NA,NA,NA,#436591202,NA,NA,NA
619,Audifonos Manos Libres Bluetooth Inalambrico,49,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CIROXELECTRONIC,https://articulo.mercadolibre.com.pe/MPE-430374314-audifonos-manos-libres-bluetooth-inalambrico-_JM,NA,NA,NA,NA,NA,#430374314,NA,NA,NA
620,Bose Audifonos Soundlink Modelo Ae Serie Ii Bluetooth Negro,1199,NA,NA,56,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071451-bose-audifonos-soundlink-modelo-ae-serie-ii-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071451,Bose,AroundEar,NA
621,Motorola Stream Audífonos Bluetooth / Tienda / Mercadopago,289,NA,19,992,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-430349358-motorola-stream-audifonos-bluetooth-tienda-mercadopago-_JM,1,0,0,0,0,#430349358,Motorola,Stream,In-ear
622,Audifonos Bluetooth I7s Tws Portátil Apple Android,49,NA,0,90,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONATECPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-431604425-audifonos-bluetooth-i7s-tws-portatil-apple-android-_JM,NA,NA,NA,NA,NA,#431604425,Apple,NA,NA
623,Audifonos Deportivos Bluetooth Huawei Am61,165,NA,7,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,5,http://perfil.mercadolibre.com.pe/ADVANCEL+ACCESORIOS,https://articulo.mercadolibre.com.pe/MPE-431655402-audifonos-deportivos-bluetooth-huawei-am61-_JM,4,0,1,0,0,#431655402,Huawei,Xsport,In-ear
