search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
1, Capinha Capa Silicone C/ Logo iPhone 6s 7 8 Plus X Xr Xsmax ,33,NA,1390,4474,6x,5.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,21,https://perfil.mercadolivre.com.br/MALE2382936,https://produto.mercadolivre.com.br/MLB-1248683581-capinha-capa-silicone-c-logo-iphone-6s-7-8-plus-x-xr-xsmax-_JM?searchVariation=38604797244#position=1&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,15,5,1,0,0,#1248683581,Apple,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / XR / XS / XS Max,Silicone,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / XR / XS / XS Max,Apple Case,Silicone e microfibra(camurça),NA
2, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,22,NA,937,121,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,21,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026051169-capa-capinha-ultra-fina-fosca-iphone-6s-plus-7-8-plus-novo-_JM?searchVariation=33828135574#position=2&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,14,5,0,0,2,#1026051169,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
3, Capa Capinha Anti Impacto 4em1 iPhone 6 7 8 Plus Xr X Xs Max ,54,NA,603,7421,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,15,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464#position=3&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,13,0,1,1,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
4, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,22,NA,589,145,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,12,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026034649-capinha-ultra-fina-fosca-iphone-6-6s-plus-7-plus-8-luxo-capa-_JM?searchVariation=33827713956#position=4&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,8,2,2,0,0,#1026034649,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
5, Capa Capinha Anti-impacto Shock Borda Reforçada iPhone 8 ,49,NA,373,17513,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,20,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107399#position=5&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,16,3,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
6, Capinha Capa Case Silicone iPhone 7 8 Aveludada Lacrada ,32,NA,582,89,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,14,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-aveludada-_JM#position=6&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,14,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
7, Capa Capinha Ultra Fina Fosca iPhone 5 6 7 8 Plus Xs Xr Max ,34,NA,5738,20789,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,502,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8plus-x-xr-xs-max-_JM?searchVariation=22563854146#position=7&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,402,60,25,11,4,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
8, Capa P/ Apple iPhone 7 Plus / 8 Plus Capinha Case Silicone Aveludada Dura + Pelicula 3d-5d Cobre Tela Toda ,39,NA,17,5083,6x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=mKoBq85w5%2BQZSjuDikv2f9qfPvYXTzkVOsVfPOXG72iQWFiggNJc%2BzG1O%2FJqIJZG%2BACYg40FC54FJalN17mhwKzb88qJYu9QbccijW2yTKIvqqLMibVlwLwLpMpDUN6yF1IJPkgZgZUwO7DCQ4V8nlkBA4Sqf6fNAbClhNH%2FieV%2BjzC%2FRspkZ5yZfVBCmyP8%2BnF5vGzsG3771WjRPgExA59fmVxIiwJVHZEfXsBtGKffnScsGAv%2FeyHjT62hItK%2B5nrCG%2FwDGNwpzzyLkqEYFf3%2FmgsjRySYBUz%2B0bEhk0O5qXK1f13sGbUxmFT%2F%2FaAu4nByM9e6EQ08ys3zBRruLoyZv2vYPu6tCnN6CQVLYJ%2BooiSU0zEA9mrYJfdC4iFyGaBlJxAirX3ukzNlfKz%2BYtDnj6sQztsIoljFKIgVH4MQlVgA9Q5WxqgRgfQWSvyMeMtXAH0L2Faox4k5PWZ8DlgBod2vEBKzRNiZy0coavMhBaXdDkOyCBsQ4e48z2nT%2FO7hLumWUtU7lE8kNb5OHo9h7ZcQ92A1IvvaV%2FsnoCj1%2FPAIqf55dxT7gmGCwSNKb4OWbQvCHZ4OBujkKQjH7ccezLV%2B%2B%2FewaXSK4xfNbMfpN66BoqftWEEbzXNYA06UXjZb065gUfH3UQWFxcYoG%2BPdYgr44%2BG45xrmOiTOcD8tYj8YOhclcz76mY5J9Gs46XzTzMPhgdlzVY%2BB00DxUuCJZz1PRHC1Hus28T3XeYQzJj6nLFuAhptxi85yB6XOQ1%2FthEBHQLgONeOXC73xIfKuOqUQy0IU3sGA%2Ftp0uwuWFCVSItbiLh%2BZqppxvuTCWCGQaTM%2BJmrJiESLEa2FPUYE1czicqJcVDfxhW8wQKJ%2BGzqJP48DBsweWf4MZdGS4PSUsMMzjLNBz7qRa4%2FvKREd8fBVo46Vv%2BXSSmFEbDGxkvjzZgP55fXBzD19Eh%2BujVDGsg7gp6Jx%2FDJYrbE4wc1cbf8sy5es8f5y5LYJukHV%2B3iISU6wY1%2F%2Bg0uCK%2FyzXIKPwGGkJTuJ64i9eLQ3nW5urTPya2VuRgB7EYbJ7le%2Be%2FIHIZAxR%2FYTr7fuqsaPQqUdA%2FEyOtX1QJtodJqqAwjta8rCeco45zAPNwVjhxv6H0wTQeGnvwi7oLZJQ69Im1mpugNupJdyV7%2F1vHRB%2Br%2BqQQoBlnvPRbKgSjb2dsn2H00s6LGaMgq1ApAHyzijrK83Y5TEIYsSJ0Yp9Kb9P4Oai99yBCW2u4Sy2xx9dFt9SjHpTG%2BQDbPeh8Tr2oT9eO67h1AkBefdRS2coDdyU%2F9x6SzjQVgCIDhOc4SUDrDyIDpQJ2Y4PSfbsI8%2BT9PwoaKglBaDkb339tcA%2FACl1%2FUrrj5HDuYUWj7jdn1ybxFwlmqfGnQy0P4OVC0hA71TzMrhl9qsDlYgfTI8Ogv9XHpB60IyNet8%2BAeS%2FBaKpFR4jsI3GO0VnoNoFzq1%2FRo83SMnYtuxfRW%2FkSik7NgVix%2B43QvArBlpSArmt2z7Z%2BiVXJBd0Ag3M6jG5SBpwC2u4hXpWx69AYeUUySs8pGUWXbcZ2pX%2F5RodCnewr4QqvqRLBfVIwoMDhuTt7afm8rzWyw9QW5fK81GbMMiZZLTa6Ovmu8kY%2BQ6TN8sBzX9w0QzSc61MpTfpMFXuamKMKdubC5f8KG5but8obyNwR0VLYKEOu4CmsGc0dr8KD20xYEVeUZZJX6neuiTORdT8VER4NIOSvpHXWes8F2AtzHHYiYpB52qytrDYtLpSg4w%2Bw%3D%3D,NA,NA,NA,NA,NA,#1302720778,Apple,iphone7 plus  iphone 8 plus,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
9, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,35,NA,326,9804,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,9,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1197368219-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8-plus-xs-xr-max-_JM?searchVariation=34356084379#position=9&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,9,0,0,0,0,#1197368219,iPhone,iphone,jk capas,ultra fina fosca,capa protetor,TPU/Policarbonato,NA
10, Capa Capinha Case iPhone 8 Nillkin Nature Tpu Original ,13,NA,1777,28,2x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,44,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1047637856-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=26827537398#position=10&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,32,3,3,4,2,#1047637856,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
11, Capinha Aveludada Apple iPhone 5 Se 6 6s 6s 7 8 Plus Xr Xs ,18,NA,614,18,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817#position=11&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,10,2,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
12, Capinha Ultra Fina Fosca iPhone 6 6s Plus 7 Plus 8 Luxo Capa ,23,NA,408,73,4x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,8,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1012470928-capa-case-capinha-iphone-6s-6-plus-glitter-rosa-luxo-premiun-_JM?searchVariation=35321463311#position=12&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,4,1,2,1,0,#1012470928,Apple,Iphone,TPU,Transparente,Glitter,Silicone,NA
13, Capa Capinha Case iPhone 8 Spigen Rugged Armor Original ,19,NA,1030,13,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,31,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726#position=13&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,22,6,2,0,1,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
14, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,57,NA,6,5,10x,5.80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZETSTORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Mqw%2BXlXQeAI%2FbnqcCU8k%2FYm%2FzVZ3L4kgnAPi9Zrcd6jHv8TvwpNv5JBymJtNrAM1nDXuHFcZKV10il2VI9ipGly%2FxIxkm1%2BXEmxJu6XVPLHrK8El0G5G9WTOetgT8bChk9yjlIJ2icM6Pz%2FEzULbX8SMwwgh09YmaJoTRB%2BMpGa%2BFCm8Yhj0k4VGRKuxnFvm4dj1JYzDU19mvG9AyF7LlAN5FKgZBacOEIIZwgwDhBcxWJ499mUj0%2B8vKGlnxXD3y6kI0MDQz1sxsqZ%2FypKq%2FhFkaDc2BL1VXJ9Q2QeVvL0I2rERF1wePJLTkh2E0p4ba3cdslWGYhYFBkajCJSaql8wnNRwqQXXRqVbOsRauaFGS0Jciq7GPTLMnwgXFp%2F8aOwt2bXm8s9n%2BmdRTOtrTUA7gmQaiu%2BNDmo1sP1eXIVD2ioyPhIjL4pIDCCAi3gmC4mNGJitQFYRBLocw9MwRF1VLfpVh2l4O%2BDWVMjXbl1oDHeqaxzTQlb8Yy0Jsy4ce8vHg5eEfAaQyKxzqqxqQde78rUo5QsSc8x1FMExufxvqDSnUytWxArbdWrng01QXpQhCY5mAuiSVd8IRfzJvcbIKuj894%2FC3neRCaQ2bmtOf0fRvs0XVcxvjQpNI%2FD7B0hfFuAq%2Fd2w0KjqJDzY7gLlWN15xuQlofwa%2BVfh3fiUbO6ANyhaVDb3QniPEE5GNBkAhjiSRjsR8iV2tHIw3rR626FFL0WFRVVCQVzpU7uYlt8IBMBiyQPq9R29yGfBvMl33Fm9Sh8sqHgxfbgAj75xj1wAbXL%2FMj%2FVMdsql4iCAU%2BEX%2FrXXjlRin9GGg6OGJIJ0z8iVMXH%2BKVviFnwzYCrzWThbD%2F2jTlD3GODmhR5%2FAOkB7k9HinoEwUGK5KOXfPRpCWLsZUdS2lkEvhlvM%2FC19Rsz%2FX8N4ttGrC9dhSAJeesJyuHg27BwVZ4OgIS3F9%2FXBa7ouiWfv4y9BwPe%2Bn3tYuZEaCLbgVLiKkGX0hN%2FOAiDM0KewpZDk%2BBNVyIICg44xdABHqhKHD8aaZ37edEETMcnxuyW3yoNHpRgoGwrMjS2qkuRGPSkEabHWcQhPy8FDpehCeG%2Bx6Ivsz%2BFlTVnpz3B2aIbWGdva7K6yuuQ4oibdCYPKfjI8RZM%2B%2F5EZA6lnoxG0SRm1U8aUO%2BAN2NvjhGXGGxqqznkFY0RBffa2NNQJOgdSN2QZZU%2B26DTiewoKj%2BLnb4jH3w4TCaYXMm6Tq3ky%2F8ki2ypEvOhL9rB0fdSA1Vnt3QSBDgvI%2B0xLk0NlljzbhkZSGOxhaJPjLC9RvNXQVuoZThRpbNc4JmhgUB%2F1T8IWXsHStFYHidRUe4uSEOEl6vduQnb5sPetF5V%2F4zazMzK1IkIpmuqZp0NP2sT1FUb2DsUOsibcuFZwYD1kHy5vjRT9bwsDsd1Hg6p78iz9qs3d8LuP4CqObygUQjojwmQk53JDTPG2zausrH%2FuP5Fi8MC%2BhPVwEw1MQTqpa%2FIAadDTjEvhhaRnBAwaCZkLYA9y%2BRPs0gtcffoRwBSryC8RDVoXN0AaaaTVMTY8iHAfZ8o%2BkufIO9IN0E096BSthOFEQBk3SpncOJzNIOGVxyXmE8tVccVOY%2BJPy6BtU5B22G7wrRYUjS5RERX8fsv%2BI1NULNmB9x5o8rpEq4UN0gkYYe%2FWFe8sHoHAqLkUSD4qGNmrOBmg2LuIuqbU4X3tLjXP8WsADT2nl68bgQwE%2BIH5MDETHw9l82l7GqEQOHUjXo209DcZBKb1O%2BpkQXZnk%3D,NA,NA,NA,NA,NA,#1302422997,Apple,"Iphone 7, 8, 7 Plus, 8 Plus e X",Zet Store,Anti Impacto,Anti Shock,Silicone,NA
15, Capa Capinha Ultra Fina Fosca iPhone 6s Plus 7 8 Plus Novo ,49,NA,120,8829,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=34758789532#position=15&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,2,0,0,0,0,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
16, Capa Capinha Ultra Fina Fosca iPhone 5 6 7 8plus X Xr Xs Max ,20,NA,280,50,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=39632722834#position=16&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,4,0,0,0,0,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU,NA
17, Capa Capinha Case Flip Magnética iPhone 8 Plus ,19,NA,381,20,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,7,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828676463#position=17&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,6,1,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
18, Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula ,48,NA,132,2,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510#position=18&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,2,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
19, Capa Capinha Case iPhone 6 6s 7 7 8 P Ultra Fina Casca D Ovo ,54,NA,216,7638,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002#position=19&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
20," Capinha Case Anti Impacto Shock Silicone + Película De Vidro iPhone 6s, 7, 8, 7 Plus, 8 Plus , X E Xr Frete Grátis ",43,NA,68,1,6x,7.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=emBoVapUFb3H2%2FsOfVUa179Es4UGer9WnXWuCRA9n5QaYyZ%2FsVf3aT9uM4a5xonW%2FgrbtsT0EIH8LDcR1hZ%2FOF%2BVLCuxvFIt9F6T9pG38qiLhiUE2r8I8oDahYDR8oAztom7k2aztw8XjIlFlmwiH1LyZ48rrMhLJNa%2BLFh%2BShXLFx9fHvdG9XfL94gQ7eU50Xh6cB493n2Doj%2FZmcjfIuBIqRu7If6SVWdUqgOCnBXMa0CkguWi2MgkbkqzLOYbJPefHxfBfW6YtIGWCW5uH%2BxG022EkzZqSQsXAxqhzFWCQbpinEM0j8eFfkbDpm4CX1Zz5eC1gyZkB0hwcpGlVZOoK9sd8UxkqaXLbEq%2FPVgeRWde5A3y05sKL%2BoRpd0JiopfXJDFpeX%2BTvtt6Q2aAWT06HATJOd31YEOj%2BJwMRmoA7B0ObU54JpYu0TWjbsnUMPwx6%2Fav70wkIDPEDqQxa1n8JC8rT%2F72GG6Ziv7EgaxmfoeCSSbTKyMARZDB6FctbV2ONGX8Ijfj311ea4mcVsBiwM4mzffbE2VkYCyON6SQLexIBT0mNt8MYqze5VsPA6%2B9ShEFlYFqekV0s%2BDFyCSW%2BF%2FdH6oWjXoY6QkXq7U5A%2F%2BLkDVRHdJg9A8AlQPdPpI4FWrcXRgPopFXgr0JYXHC1bwChp1RGmlx6aQCG4YLHK5iSMqym6Ode902p%2F2dXd2ZQMx4r9sKdJnppOLtfv59mx%2BpWYkIyVfSm9wDZhPhf0p6d1hXAzRslQyIy5mFdqLq5OkwrHs%2BTnHKkOARMpIKxDIPbAE4bVRTACe69M%2FY43TFM9jLrUVPftzOZM7XULvzanSsQNAlFOupHxOOnkADVYQlWeM%2BfXQg%2BLHY4A1NR3YbNVe0a9gnandK8fFgUYH4jaJ9ExwDGHaKY%2B1LB6M2c7YerarTzWeD1yH3Ylky6mK4L9bcHZiPRs%2Fuzl01oAC8zke1SZc21RApGHv8DqOfkBZ3KmGzhWYtzc2HIJ768Ps9wgYQctRA5YYbsFMYz98lSg3iUmeKBujU8h%2FhxN5ie5BoTNELDiteLYlZzSNQ9e1aXPqtIt9AdJSia3KUptZiJqbmcmPeBepPtj9uRmwWIrd%2BTG3Dem3%2B%2BV%2FhUkbgdkrCzRh6QHdsap6SSyxdbK8WlfTDCqQg2ChqJelgnOjDutYEz2WguyZMZHVULY8wNJkmcRgHjxj3Gl6xaiaBun8REMSH%2FR7%2BkyzUSkEgreMNwBHkA%2Fdp1rvylGl2Qj%2F8bXQjlpG29MFXN4AbzYE12UMaexoFsQIPXbIQv5KZA2se87QI9fc8Ky5M959s%2BjFCLc5bdsz0p60kGNSqB05gqoaWfsdHkxX3OUbkSTVmRoHS5BuopNo1%2BgvXisacFxJjA%2FRIlmkO7oMBKTJDi0wrgBM9oSwzxRKtHdGb8FZ0nOIMtknyTekcIeqZqm6xtTGWs0UQ92hySrjYjz0y2qM7pX8PNu%2Bd7XHHtf3KV0IdfTNm%2BvIck2eGG82kdgXhYdIUs6BqaHP1DAmKsFQAV3yUn6TEVzXeoIdSd3DjBi%2BdsK5B5BO42m4ssXjmFGlhDa%2FI%2FrOXn9w8Rck8TTxUNQtrSYHoQ0au6QK%2FdQQxjRmmFOmy7GlsEEhFQdG7iZmMQYC89d%2Fr8MuM18fQPnkN4rBBPxFFEsP1%2FRzKfcRW3p9Ebv7Ed6dXW%2FYe1AsF9g8YTmyo%2B%2F%2F,1,0,0,0,0,#959015003,Apple,iPhone 8 Plus,Apple Inc.,Silicone Case,Silicone,Silicone,NA
21, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,34,NA,355,428,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.6,17,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148604#position=21&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,10,1,1,0,5,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
22, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,22,NA,169,61,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-926275689-capa-capinha-ultra-fina-fosca-iphone-7-tpu-case-varias-cores-_JM?searchVariation=33828300670#position=22&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,3,1,2,0,1,#926275689,Apple,Iphone,Bumper,Silicone,Silicone,Silicone,NA
23, Capa Capinha Case iPhone 8 Plus Spigen Rugged Armor Original ,13,NA,1155,28,2x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,62,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26819105297#position=23&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,48,7,4,1,2,#1046394380,Apple,Escolha o modelo no anúncio,H+,"6, 7, 8 ou 10",Capinha,Silicone,NA
24, Capinha Belt Clip Cinto Celular Apple iPhone 8 4.7 Impacto ,29,NA,18,6,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1226176353-capa-capinha-anti-impacto-shock-borda-reforcada-iphone-8-_JM#position=24&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,NA,NA,NA,NA,NA,#1226176353,Apple,iPhone 8,HRBO,Anti-impacto,Bumper,Silicone TPU,NA
25, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,69,NA,14,3,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132492183-capa-capinha-case-iphone-8-nillkin-nature-tpu-original-_JM#position=25&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,NA,NA,NA,NA,NA,#1132492183,Apple,iPhone 8,Nillkin,Nature TPU,Emborrachada,Silicone,NA
26, Capa Capinha Ultra Fina Luxo Fosca Premium iPhone 8 Tela 4.7 ,20,NA,392,100,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,11,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828661397-capa-capinha-tpu-ultra-fina-iphone77plus5se5s6-8-barata-_JM?searchVariation=39632579726#position=26&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,7,2,1,0,1,#828661397,Apple,Iphone 7 plus/ 8plus,Importado,Flexível,traseira,TPU,NA
27, Capa Capinha iPhone 8/7 Caseology Skyfall Case Transparente ,35,NA,52,1095,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1198709844-capa-capinha-ultra-fina-luxo-fosca-premium-iphone-8-tela-47-_JM#position=27&type=item&tracking_id=0418b6aa-d331-4d96-bdd9-34eaf734dbd5,4,0,0,0,0,#1198709844,Apple,IPHONE 8 TELA 4.7,JK CAPAS,ULTRA FINA,ULTRA FINA,TPU/Policarbonato,NA
