search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
339, Transmissor Bluetooth Audio Stereo P2 Conecta 2 Fones Novo ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				201
				vendidos
			
		",(822 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,610,https://perfil.mercadolivre.com.br/NOWSHOPIMPORT,https://produto.mercadolivre.com.br/MLB-702559187-fone-ouvido-sem-fio-bluetooth-iphone-6-7-sams-moto-lg-jwcom-_JM,401,116,57,13,23,#702559187,Apple,BLUETOOTH,iPhone,Ear-Buds,BH668
340, Fone Ouvido Sem Fio Bluetooth iPhone 6 7 Sams Moto Lg Jwcom ,113,136,"
			
			
				
				166
				vendidos
			
		",(933 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 948
		
		 sem juros
		
	

	
		",48,NA,NA,NA,NA,3.0,2,https://perfil.mercadolivre.com.br/UNIONMALLBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1159206786-fone-de-ouvido-capacete-bluetooth-sem-fio-facil-de-instalar-_JM,NA,NA,NA,NA,NA,#1159206786,Original,NA,QTA35,NA,NA
341," Fone De Ouvido Capacete Bluetooth Sem Fio, Fácil De Instalar ",46,49,"
			
			
				
				339
				vendidos
			
		",(9660 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 869
		
		 sem juros
		
	

	
		",69,NA,Envio para todo o país,NA,NA,4.4,61,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-799850784-fone-ouvido-headphone-sem-fio-microsd-usb-fm-bluetooth-favix-_JM,35,19,6,1,0,#799850784,Favix,Fone Bluetooth,B-09,Headset,Favix Fx-b09
342, Fone Ouvido Headphone Sem Fio Microsd Usb Fm Bluetooth Favix ,25,NA,"
			
				Novo
			
			
				
					 - 
				
				38
				vendidos
			
		",(462 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 500
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NIPPON+REAL,https://produto.mercadolivre.com.br/MLB-1270537975-fone-de-ouvido-iphone-7-plus-8-8-plus-x-xs-max-xr-bluetooth-_JM,NA,NA,NA,NA,NA,#1270537975,Apple,EarPods,EarPods,In-Ear e bluetooth,Todos
343, Fone De Ouvido iPhone 7 Plus 8 8 Plus X Xs Max Xr Bluetooth ,394,NA,"
			
				Novo
			
			
				
					 - 
				
				46
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 3775
		
		 sem juros
		
	

	
		",75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,150,https://perfil.mercadolivre.com.br/KJELLIN+OLIVEIRA,https://produto.mercadolivre.com.br/MLB-1002971085-fone-de-ouvido-sem-fio-jbl-e55bt-bluetooth20-horas-de-repro-_JM,129,14,1,3,2,#1002971085,JBL,E-Series,E55BT,Over-ear,JBLE55BT
344, Fone De Ouvido Sem Fio Jbl E55bt Bluetooth/20 Horas De Repro ,59,NA,"
			
				Novo
			
			
				
					 - 
				
				214
				vendidos
			
		",(972 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,26,https://perfil.mercadolivre.com.br/NOWSHOPIMPORT,https://produto.mercadolivre.com.br/MLB-866119489-fone-de-ouvido-bluetooth-pc-apple-iphone-5-5s-6-6s-7-plus-fr-_JM,18,6,0,1,1,#866119489,Apple,BLUETOOTH,BH668,Ear-Buds,BH668
345, Fone De Ouvido Bluetooth Pc Apple iPhone 5 5s 6 6s 7 Plus Fr ,130,NA,"
			
				Novo
			
			
				
					 - 
				
				149
				vendidos
			
		",(41 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1242
		
		 sem juros
		
	

	
		",42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,10,https://perfil.mercadolivre.com.br/FLASHFOUR,https://produto.mercadolivre.com.br/MLB-1051036302-fone-headset-de-ouvido-bluetooth-41-chamadas-profissionais-_JM,6,4,0,0,0,#1051036302,Universal,NA,V8s,Headset,NA
346, Fone Headset De Ouvido Bluetooth 4.1 Chamadas Profissionais ,174,NA,"
			
				Novo
			
			
				
					 - 
				
				124
				vendidos
			
		",(5000 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1457
		
		 sem juros
		
	

	
		",57,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,618,https://perfil.mercadolivre.com.br/MELHORDENEGOCIO,https://produto.mercadolivre.com.br/MLB-1110952074-fone-motorola-pulse-escape-sh012-bluetooth-original-fouvido-_JM,484,95,25,8,6,#1110952074,Motorola,NA,SH012,Over-ear,SH012
347, Fone Motorola Pulse Escape Sh012 Bluetooth Original F/ouvido ,29,NA,"
			
			
				
				32
				vendidos
			
		",(78 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 588
		
		 sem juros
		
	

	
		",88,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1196829484-fone-de-ouvido-par-bluetooth-branco-i7s-tws-_JM,NA,NA,NA,NA,NA,#1196829484,TWS,NA,NA,NA,NA
348, Fone De Ouvido Par Bluetooth Branco I7s Tws ,28,NA,"
			
			
				
				895
				vendidos
			
		",(900 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,NA,NA,3.2,18,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1158138352-fone-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,6,2,2,5,3,#1158138352,Universal,Bluetooth,TWS,NA,NA
349, Fone Ouvido Bluetooth 4.2 Par I7s Tws Sem Fio Case Base ,52,NA,"
			
				Novo
			
			
				
					 - 
				
				599
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 530
		
		 sem juros
		
	

	
		",30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2308,https://perfil.mercadolivre.com.br/KAFA6657245,https://produto.mercadolivre.com.br/MLB-1185835707-headset-fone-bluetooth-jbl-jb950-super-bass-radio-original-_JM,1659,389,141,49,68,#1185835707,JBL,Everest Series,Everest Series JB 950,Over-ear,950
350, Headset Fone Bluetooth Jbl Jb950 Super Bass Radio Original ,172,NA,"
			
				Novo
			
			
				
					 - 
				
				32
				vendidos
			
		",(17 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1434
		
		 sem juros
		
	

	
		",34,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/GOYATECHBR,https://produto.mercadolivre.com.br/MLB-1197871109-erl-fone-de-ouvido-bluetooth-50-tws-mos-livres-base-de-ca-_JM,NA,NA,NA,NA,NA,#1197871109,ERL,NA,ERL 2.0,NA,NA
351, Erl Fone De Ouvido Bluetooth 5.0 Tws Mãos Livres Base De Ca ,143,NA,"
			
			
				
				204
				vendidos
			
		",(433 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1198
		
		 sem juros
		
	

	
		",98,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/AUTOMOPARTBR?brandId=2161,https://produto.mercadolivre.com.br/MLB-1266175094-blitzwolf-bw-fye7-tws-bluetooth-50-fone-de-ouvido-baixo-pes-_JM,NA,NA,NA,NA,NA,#1266175094,Blitzwolf,NA,New,NA,NA
352, Blitzwolf Bw Fye7 Tws Bluetooth 5.0 Fone De Ouvido Baixo Pes ,579,NA,"
			
				Novo
			
			
				
					 - 
				
				75
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 5543
		
		 sem juros
		
	

	
		",43,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/RICARDOALTOVALE,https://produto.mercadolivre.com.br/MLB-1200564524-fone-ouvido-jbl-free-bluetooth-original-nota-fiscal-lancam-_JM,3,0,0,0,0,#1200564524,JBL,Free,Free,Ear-Buds,JBLFREEXBLKBT
353, Fone Ouvido Jbl Free Bluetooth Original Nota Fiscal Lançam ,159,NA,"
			
				Novo
			
			
				
					 - 
				
				29
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1529
		
		 sem juros
		
	

	
		",29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KIBOX+ELETRONICOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wnZ3wpYj14fjYd2FewN08zQZsUnhXFwuViOQ6V6It6mU2BOIFnEEm1LqgSWAP6CdPaBeIMBl61g%2BtfupJT4mD4nKJoaDOZpnImEfFwxzbTtgJFUqJ7YObeBoCPCONhTC2pvsWwNghpC0EHu5%2Bx1nX6DMCWWSPoBW3%2FBlfSoPqnd7AGrr3RWoP6%2FvKOtzYh9pHK9cqFla4HjokVrecz3UVoecy6qqx2Q6g2R2OUmfIrqGuCfuQD9itK%2B99wCxh24k3C8Mdcku9OWrysYQjVijpkM0UsX2q%2BQwTe%2BNSJ8t6KqC5cyEqPKudbw6pGsbzVD2BbZgOrFcdCrCA22PjG5UtfPvVbwbQEh%2FflVkllsQXSYD2mSmhOKFdE4IWwEVC%2F%2BzB%2FWd%2BhI7bY%2B1ZBRQ9vQ7M9jBQl0G%2FNk4C6nWe%2BFeQK%2Fe6CE9hgjGIJZSWpZE1b%2BQrFKVmOB0p3hEzrVSmitP4jXQckIgMVBZB0JgFjstzYFPb8LIkBxA05hhdKkNvMwctz5%2FNvtrd9Qic%2BXsQhLbXEcL8TRH0XWb5wT47OzMtQVLfGJ%2FEfDXlmzK03M6eeSZsAx%2BptBMObwFfHq5U0pUn09YrQ84GiP9oK5eohmVgm3BPy7drBL%2Bm%2BR2dxrWii1j0gKdTci64JfZaz%2BCt5mdy7jiDG82DHzA7j9KxFcLd7x%2BrEE%2BpsZvthZ3oPR5OPAcg77E%2BAuiLKDxu9MEjxvj5N95%2B7ljhA0awqg%2BnFEvB0T%2BjIrqAU7wA9jipTc4B5wJVhiiYx4f3VP6j%2Ba2gy8zmIIL7mcLHgGoPoxF6%2BvEm0n440Xa0oyXAFE8rYjM1sJaIKFvBoXkNOlFlKItfW6VvUJmFOOxtw2PwVIIQxhruVY%2FYt2Scx2%2FzhIiN%2FvS4zP2tgyTQr2a%2FWI2OOZw0BUlBbV2AubY36vCXkm1u5aobOf9p0nY2BEMYhJY1%2FWwqqpRyEy3tmCSG3UrUZlUJYLLrV57PGlnR%2FpcqBg3Y9BDwKlMyCH9T4K2BNC3MVl9fWZBDbUTlbYSNzxYNthO2s6sUfDVhKhXUmyYPYFgZHWmSCwZcf8fEyyIz1LzuS7kj1KJ9GntMAesIQlZDvlQrEbvIuxoyQUqxXvnGQ0NtRmzmQ4ASx4TUR3gZqx9MyMbW2PGwRA5n8ddVPM0hYOZZrwunEEpGjKKtAqFSxJAij3Tcjl00P1KErcMSQMso7zQhmB9DZQAAUYpiaIIFqRtwGf7USvmAr1oKuU3WU4VLxUFOia9qpkMRaV%2B8eAoIg71NXiR0G2RXzF8j3OeEPOGgDrsfaI%2FGcVmr4WPCxSjyXadPcMtT9%2BbLRsRY13kAoVUK78mSMwbdzKeBp7TLmZyZp8kTWXUfFuJFfxuT4N7MqXnjmshweE551I4dIwdZDs%2FwVvgJ4i6Z%2BFbpNH%2BWIcrEBM9kND4ZdCEiEo4rZDlhwn2vPc6c9duwj2EsY9wGcs0Z7i8GMpNB8xKtk%2BdBnVxLgNKvSQ2XWLNld5hSGW7RnHwlZw%2FYsyyNqT21nEkyC%2FXNTERNdoI%2F3K0Ro1H8XkbRwt5hJ6qyqqJhILOVtJHLyEeHK6QizY2mIgLK4%2BVmFTQtHJuBy4D%2FqK%2FD0wSiIZI9zvVy9wM4hYEn%2FmHeIBWMOIV%2BpAu%2BOE4wRQAI%2FQRxOkeV5GiMMeee5g5EadWNdlHcz2xNQGodDRTvW%2Fa%2F0CUAZjsD8aPGTBx7p6tet18qm4QU6bwLWH2C2FEwqGjwE7c,NA,NA,NA,NA,NA,#1251030039,TWS,Original,Bluetooth 5.0,fone,NA
354, Fone Ouvido Bluetooth 4.2 Par I7s Tws Sem Fio Case Base ,29,NA,"
			
			
				
				131
				vendidos
			
		",(900 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 586
		
		 sem juros
		
	

	
		",86,NA,Envio para todo o país,NA,NA,2.0,5,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1079182396-fone-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,0,1,1,0,3,#1079182396,Universal,NA,NA,NA,NA
355, Fone De Ouvido S/fio Sd Bluetooth Usb+ Brinde P2 Promoção ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				155
				vendidos
			
		",(1881 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 921
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/SF+MEGA-OUTLET,https://produto.mercadolivre.com.br/MLB-1271956792-fone-de-ouvido-sfio-sd-bluetooth-usb-brinde-p2-promoco-_JM,NA,NA,NA,NA,NA,#1271956792,Importado,Everest Series,JB950,Over-ear,JB950
356, Kit 3 Pares Haste Orelha P/ Fone Ouvido Bluetooth 6mm ,10,NA,"
			
				Novo
			
			
				
					 - 
				
				936
				vendidos
			
		",(60 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 524
		
		 sem juros
		
	

	
		",24,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/MFL+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1089993937-kit-3-pares-haste-orelha-p-fone-ouvido-bluetooth-6mm-_JM,2,1,0,0,0,#1089993937,Outros,OUTROS,OUTROS,Headset,OUTROS
357, Kit Transmissor Audio Bluetooth Som Tv + Fone Bluetooth Bran ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				23
				vendidos
			
		",(13 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1242
		
		 sem juros
		
	

	
		",42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FABIO+GOSAN,https://produto.mercadolivre.com.br/MLB-1226563178-kit-transmissor-audio-bluetooth-som-tv-fone-bluetooth-bran-_JM,NA,NA,NA,NA,NA,#1226563178,Knup,Fones de Ouvido,Bluetooth fm am sd,Headset,KP-348
358, Jbl Bluetooth E55bt Quincy Edition Fone Ouvido Sem Fio E55 ,549,NA,"
			
				Novo
			
			
				
					 - 
				
				45
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 4575
		
		 sem juros
		
	

	
		",75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,150,https://perfil.mercadolivre.com.br/CLASSIC+AUDIO,https://produto.mercadolivre.com.br/MLB-1179192742-jbl-bluetooth-e55bt-quincy-edition-fone-ouvido-sem-fio-e55-_JM,129,14,1,3,2,#1179192742,JBL,Edition,JBL E55BT,Over-ear,JBLE55BT
359, Fones De Ouvido Touch Par Sem Fio Bluetooth 5.0 I12 Tws ,109,NA,"
			
				Novo
			
			
				
					 - 
				
				23
				vendidos
			
		",(21 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 916
		
		 sem juros
		
	

	
		",16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/BETINHO+ELETRO,https://produto.mercadolivre.com.br/MLB-1272567227-fones-de-ouvido-touch-par-sem-fio-bluetooth-50-i12-tws-_JM,NA,NA,NA,NA,NA,#1272567227,TWS,V5.0 + EDR,I12,Earphone,NA
360, Fone Xiaomi Redmi Airdots Fones De Ouvido Com Bluetooth ,198,NA,"
			
				Novo
			
			
				
					 - 
				
				42
				vendidos
			
		",(69 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1892
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,437,https://perfil.mercadolivre.com.br/MIGLOBAL+BRASIL,https://produto.mercadolivre.com.br/MLB-1235782721-fone-xiaomi-redmi-airdots-fones-de-ouvido-com-bluetooth-_JM,362,50,16,1,8,#1235782721,Xiaomi,Mi,Redmi  Airdots,In-ear,NA
361, Fone De Ouvido Edifier W800bt Bluetooth Sem Fio - Preto ,234,NA,"
			
				Novo
			
			
				
					 - 
				
				72
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1958
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,244,https://perfil.mercadolivre.com.br/RAIZEN+PARTS,https://produto.mercadolivre.com.br/MLB-1187340974-fone-de-ouvido-edifier-w800bt-bluetooth-sem-fio-preto-_JM,202,34,6,1,1,#1187340974,Edifier,W800BT,W800BT,Over-ear,NA
362, Kit C/5 Fone De Ouvido Grande Bluetooth Colorido Atacado ,179,NA,"
			
				Novo
			
			
				
					 - 
				
				37
				vendidos
			
		",(89 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1500
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.0,1,https://perfil.mercadolivre.com.br/NAELETRONICOS,https://produto.mercadolivre.com.br/MLB-1202599795-kit-c5-fone-de-ouvido-grande-bluetooth-colorido-atacado-_JM,NA,NA,NA,NA,NA,#1202599795,Ideal,Bluetooth,K5,Open-Ear,K5
363, AirPods 2 Geraçao Modelo Mrxj2zp/a Carregamento Sem Fio ,1149,NA,"
			
				Novo
			
			
				
					 - 
				
				52
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 9575
		
		 sem juros
		
	

	
		",75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,1162,https://perfil.mercadolivre.com.br/RAFAELPROCOPIOFERREIRA,https://produto.mercadolivre.com.br/MLB-1237006986-airpods-2-geracao-modelo-mrxj2zpa-carregamento-sem-fio-_JM,966,91,41,25,39,#1237006986,Apple,2 geraçao,Mrxj2zp/A,In-ear,2 geraçao
364, Fone Ouvido Mp3 Sem Fio Mini Bh 503 Cartão Micro Sd Radio ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				51
				vendidos
			
		",(9981 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 610
		
		 sem juros
		
	

	
		",10,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PANDA.SHOPPING,https://produto.mercadolivre.com.br/MLB-1227111771-fone-ouvido-mp3-sem-fio-mini-bh-503-carto-micro-sd-radio-_JM,NA,NA,NA,NA,NA,#1227111771,Universal,ortado,BH-503,Ear-Buds,NA
365, Fone De Ouvido Bluetooth Mpow Flame Ipx7 A Prova D´água ,143,179,"
			
				Novo
			
			
				
					 - 
				
				67
				vendidos
			
		",(32 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1193
		
		 sem juros
		
	

	
		",93,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,8,https://perfil.mercadolivre.com.br/SHOP_ORIGINAL_WEB,https://produto.mercadolivre.com.br/MLB-1105735443-fone-de-ouvido-bluetooth-mpow-flame-ipx7-a-prova-dagua-_JM,6,2,0,0,0,#1105735443,Mpow,Mpow,Mpow ipx7 Flame,In-ear,Mpow ipx7 Flame
366, Almofadas Espumas Beats Solo 2 2.0 E 3 Wireless | Solo 3 ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				216
				vendidos
			
		",(23 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,8,https://perfil.mercadolivre.com.br/HEAD7+STORE,https://produto.mercadolivre.com.br/MLB-927031363-almofadas-espumas-beats-solo-2-20-e-3-wireless-solo-3-_JM,7,1,0,0,0,#927031363,Beats by Dr. Dre,NA,Solo 2 Solo 3 Wireless,Over-ear,NA
367, Fone De Ouvido Sem Fio 5.0 Twins Duplo Bluetooth Awei T3 ,162,NA,"
			
				Novo
			
			
				
					 - 
				
				4389
				vendidos
			
		",(22 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1354
		
		 sem juros
		
	

	
		",54,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,9,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,https://produto.mercadolivre.com.br/MLB-921066132-fone-de-ouvido-sem-fio-50-twins-duplo-bluetooth-awei-t3-_JM,5,3,0,0,1,#921066132,Universal,Primeira,Marca correta é AWEI Modelo T3,Ear-Buds,Fone Bluetooth T3 5.0
368, Fone Bluetooth Ouvido Sem Fio Corrida iPhone Android Kaidi ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				48
				vendidos
			
		",(4962 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 923
		
		 sem juros
		
	

	
		",23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PONTODONERD,https://produto.mercadolivre.com.br/MLB-1103178946-fone-bluetooth-ouvido-sem-fio-corrida-iphone-android-kaidi-_JM,NA,NA,NA,NA,NA,#1103178946,Kaidi,NA,KD901,In-ear,NA
369, Fone De Ouvido Jbl Tune T110bt Bluetooth 110bt Original + Nf ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				61
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1431
		
		 sem juros
		
	

	
		",31,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,560,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1218967917-fone-de-ouvido-jbl-tune-t110bt-bluetooth-110bt-original-nf-_JM,449,68,21,8,14,#1218967917,JBL,NA,T110BT,Ear-Buds,NA
370, Fone De Ouvido Sem Fio Bluetooth 5.0 Twins A6 Original ,99,NA,"
			
				Novo
			
			
				
					 - 
				
				21
				vendidos
			
		",(37 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/LENIXXASSES%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1233230047-fone-de-ouvido-sem-fio-bluetooth-50-twins-a6-original-_JM,NA,NA,NA,NA,NA,#1233230047,AirTwins,Bluetooth,Sem Fio,Headset,A6
371, Fones De Ouvido Bluetooth 5.0 Dacom K6h Pro Original Lacrado ,275,NA,"
			
				Novo
			
			
				
					 - 
				
				87
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2292
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,7,https://perfil.mercadolivre.com.br/LILYS+WORLD,https://produto.mercadolivre.com.br/MLB-990991476-fones-de-ouvido-bluetooth-50-dacom-k6h-pro-original-lacrado-_JM,5,1,0,0,1,#990991476,Dacom,Pro,TWS K6H,Ear-Buds,K6H pro
372, Fone De Ouvido I7 Tws Bluetooth AirPods iPhone Android S/fio ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				418
				vendidos
			
		",(449 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.1,9,https://perfil.mercadolivre.com.br/CLEIAMACIAVIEIRASANTOS,https://produto.mercadolivre.com.br/MLB-1207294708-fone-de-ouvido-i7-tws-bluetooth-airpods-iphone-android-sfio-_JM,4,0,1,1,3,#1207294708,i7s,Importar,i7S TWS,In-ear,i7s
373, Fone De Ouvido Jbl E25bt Preto Bluetooth Com Nota Fiscal ,214,NA,"
			
				Novo
			
			
				
					 - 
				
				117
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1791
		
		 sem juros
		
	

	
		",91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,226,https://perfil.mercadolivre.com.br/IMPORIUM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1022717050-fone-de-ouvido-jbl-e25bt-preto-bluetooth-com-nota-fiscal-_JM,169,36,12,3,5,#1022717050,NA,NA,NA,NA,NA
374, Fone De Ouvido Sem Chamadas Profissionais Frete Grátis ,120,NA,"
			
				Novo
			
			
				
					 - 
				
				49
				vendidos
			
		",(41 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/FLASHFOUR,https://produto.mercadolivre.com.br/MLB-1096081917-fone-de-ouvido-sem-chamadas-profissionais-frete-gratis-_JM,NA,NA,NA,NA,NA,#1096081917,Universal,NA,V8s,Headset,NA
375, Fone Ouvido Headphone Orelha Gato Bluetooth Infantil Led P2 ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				70
				vendidos
			
		",(205 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 621
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1170339651-fone-ouvido-headphone-orelha-gato-bluetooth-infantil-led-p2-_JM,NA,NA,NA,NA,NA,#1170339651,Exbom,NA,HF-C240BT,Over-ear,HF-C240BT
376, Fone De Ouvido Bluetooth 4.1 Estéreo Mini Chamada Música S6 ,30,NA,"
			
				Novo
			
			
				
					 - 
				
				74
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 516
		
		 sem juros
		
	

	
		",16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GSMCELL2,https://produto.mercadolivre.com.br/MLB-1108258999-fone-de-ouvido-bluetooth-41-estereo-mini-chamada-musica-s6-_JM,NA,NA,NA,NA,NA,#1108258999,Universal,NA,S6,Iphone,NA
