search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
512, Funda iPhone 6 6s 7 8 Plus 5 5s Se X Protector + Cristal 9h ,195,NA,304,782,18 meses,10.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,28,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-566382425-funda-iphone-6-6s-7-8-plus-5-5s-se-x-protector-cristal-9h-_JM?searchVariation=27123339437,12,8,4,4,0,#566382425,Apple,iPhone 5 / 5s / SE,FIXEALO,TPU TRENDY + CRISTAL,Plástico,FIXEALO,TPU TRENDY
513, Funda Waterproof Sumergible iPhone X 8 7 Plus Galaxy S8 S9 ,75,NA,131,4,18 meses,4.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/IDEAS+DIGITALESS,https://articulo.mercadolibre.com.mx/MLM-550760459-funda-waterproof-sumergible-iphone-x-8-7-plus-galaxy-s8-s9-_JM,3,0,0,0,0,#550760459,Apple,Universal,Genérico,Waterproof,Silicona,Hecho en China,Sumergible
514, Mica Cristal Templado iPhone X 5 5c 5s Se 6 6s 7 8 Plus ,129,NA,68,30,18 meses,7.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592681721-mica-cristal-templado-iphone-x-5-5c-5s-se-6-6s-7-8-plus-_JM,5,0,0,0,0,#592681721,NA,NA,NA,NA,NA,NA,NA
515, Funda Escamas De Sirena En Plastico Para iPhone ,149,NA,7,30,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-644451295-funda-escamas-de-sirena-en-plastico-para-iphone-_JM,1,0,0,0,0,#644451295,Apple,5/5s/SE/6/6s/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,Escamas de Sirena,Plástico,iBumper Ver,Escamas de Sirena Plastico
516," Funda Case iPhone X, 7/8 Plus,6/6 Plus Mate Frosted ",139,NA,34,10,12 meses,13.73,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/PROTECH+LR,https://articulo.mercadolibre.com.mx/MLM-609119869-funda-case-iphone-x-78-plus66-plus-mate-frosted-_JM?searchVariation=19528510455,2,0,0,0,0,#609119869,Apple,Iphone X,Matte,iPhone X,Plástico,Apple,Matte Frosted
517, Funda Protector Tipo Cartera Ferrari Original iPhone 8 Plus ,380,NA,23,8,18 meses,21.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-633660662-funda-protector-tipo-cartera-ferrari-original-iphone-8-plus-_JM?searchVariation=32507764290,NA,NA,NA,NA,NA,#633660662,Apple,iphone 7 y 8 plus,Ferrari,car disign,Plástico,Ferrari,cartera
518, Funda iPhone Mujer Case Peluche Oso Panda Pompon Cute ,549,NA,20,4,18 meses,30.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-649600111-funda-iphone-mujer-case-peluche-oso-panda-pompon-cute-_JM,1,0,0,0,0,#649600111,Apple,iPhone,Silki Mx,Oso Panda,Silicona,Silki Mx,Peluche
519, Ringke Slim Case Funda iPhone 6s Plus 7 Plus 8 Plus Bumper ,79,NA,39,6,18 meses,4.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/RINGKE.MX?brandId=873,https://articulo.mercadolibre.com.mx/MLM-567371812-ringke-slim-case-funda-iphone-6s-plus-7-plus-8-plus-bumper-_JM,3,1,0,0,0,#567371812,Apple,IPHONE 7 PLUS / IPHONE 8 PLUS,Ringke,Slim,POLIMERO,REARTH RINGKE,delgado
520, Funda Piel Cocodrilo Tornasol Moda 2018 iPhone 6s 7 8 Plus X ,59,NA,12,2,18 meses,3.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-623971525-funda-piel-cocodrilo-tornasol-moda-2018-iphone-6s-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#623971525,Apple,iPhone X Plus 8 7 6s,IMPORTALL MEXICO,Piel Cocodrilo,Piel,iPhone,TPU / PC
521," Funda Slim Marmol iPhone 5, 6, 7, 8, X, Xs ",139,NA,9,952,12 meses,13.73,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-663102193-funda-slim-marmol-iphone-5-6-7-8-x-xs-_JM,NA,NA,NA,NA,NA,#663102193,Apple,"IPhone 5, 5s, Se, 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs",NA,Marmol,TPU,NA,Slim
522, Funda Disney Pixar iPhone 4 5 5c Se 6 6s 7 8 Plus X Xs 3d ,250,NA,16,24,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-640180187-funda-disney-pixar-iphone-4-5-5c-se-6-6s-7-8-plus-x-xs-3d-_JM,NA,NA,NA,NA,NA,#640180187,Apple,iphone 5 5s 5c Se 6 6s 7 8 plus 6+ 7+ 8+ 6s+,iPhoneMX,Gato rison Aristogatos Marie Disney Pixar Iphone Toy Story 3d Monsters,Silicona,NA,silicona case bumper protector
523, Funda Protector Dualpro iPhone X 8 7 + 6s 6 5s 5g Uso Rudo ,89,NA,34,191,18 meses,4.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,1,1,https://perfil.mercadolibre.com.mx/SLIM_COMPANY,https://articulo.mercadolibre.com.mx/MLM-631451916-funda-protector-dualpro-iphone-x-8-7-6s-6-5s-5g-uso-rudo-_JM,0,0,0,0,1,#631451916,Apple,Iphone X,Incipio,IPHX,Silicona,OEM,DUALPRO
524, Case Super Heroe Dc Marvel iPhone 4|5|5s|se|5c|6|6s|7|8|plus ,250,NA,13,19,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,1,1,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-666027400-case-super-heroe-dc-marvel-iphone-455sse5c66s78plus-_JM,0,0,0,0,1,#666027400,Apple,iPhone 4 4s 5 5c 6 6s 7 8 plus SE,IphoneMx,Super Heroes Vengadores Mini Dc Marvel personaje caricatura niño niña dama caballero mujer hombre comics,Goma Silicon,NA,Case Bumper Protector
525, Funda Unicornio iPhone 6 7 8 Plus Arcoiris Protector Silicon ,259,NA,30,2,18 meses,14.39,NA,Envío gratis a todo el país,NA,NA,4,1,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-630332368-funda-unicornio-iphone-6-7-8-plus-arcoiris-protector-silicon-_JM?searchVariation=32262054694,0,1,0,0,0,#630332368,Apple,iphone plus,silicon 3d,unicornio bb,Silicona,silicon figura,silicon
526," Funda Bumper Azul iPhone 8, 8 Plus + Cristal Premium 9h! ",349,NA,39,32,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/APPLENEXT,https://articulo.mercadolibre.com.mx/MLM-623182008-funda-bumper-azul-iphone-8-8-plus-cristal-premium-9h-_JM,1,0,0,0,0,#623182008,Apple,"iPhone 8 Plus, iPhone 8",AppleNext,Bumper Case con Mica Rigida Trasera,TPU/Policarbonato Rigido,Applenext,Uso Rudo
527, Case Marmol Cristal Brillos iPhone 6 7 8 Plus X Xr Xs Max ,245,NA,11,25,18 meses,13.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-686511680-case-marmol-cristal-brillos-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=38117899190,NA,NA,NA,NA,NA,#686511680,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus / X / XS / XR / XS Max,IphoneMty,Cristales Marmol de Vidrio mica de cristal templado tornasol marmol colores metalico brillos brillante diamante,Cristal Templado y Goma,NA,Case Bumper Protector Funda
528, Funda Survivor iPhone 5 6 6s 7 8 6plus 7plus 8 Plus Uso Rudo ,599,NA,13,42,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/STOREAYN,https://articulo.mercadolibre.com.mx/MLM-646540245-funda-survivor-iphone-5-6-6s-7-8-6plus-7plus-8-plus-uso-rudo-_JM,1,0,0,0,0,#646540245,Apple,Iphone,Armor,USO RUDO -HEAVY DUTY,Aluminio,Armor,USO RUDO -HEAVY DUTY
529, Funda 3d Ice Cream Cono Nieve iPhone 6s 7 8 Plus ,215,NA,8,23,18 meses,11.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-623972433-funda-3d-ice-cream-cono-nieve-iphone-6s-7-8-plus-_JM?searchVariation=23390473225,NA,NA,NA,NA,NA,#623972433,Apple,iPhone  Plus 8 7 6s,IMPORTALL MEXICO,3D ICE CREAM,Plástico,iPhone,TPU / PC
530, Funda Case Anti Gravedad Bumper iPhone 6s/6splus/7y8/7p/8p/x ,119,NA,82,7,18 meses,6.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,6,https://perfil.mercadolibre.com.mx/BIG+MOMO,https://articulo.mercadolibre.com.mx/MLM-612505328-funda-case-anti-gravedad-bumper-iphone-6s6splus7y87p8px-_JM?searchVariation=20530607575,4,1,1,0,0,#612505328,Apple,Iphone 6s/6splus/ 7y8// 7 Plus/ 8 Plus/ X,Momo,Gravity Case,Plástico,Big Momo,Bumper
531, Funda Case Protector Rudo iPhone 7 8 Plus X Xs Xr Xs Max ,299,NA,11,23,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.7,3,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+KEVICOM,https://articulo.mercadolibre.com.mx/MLM-662977866-funda-case-protector-rudo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=32522766631,2,0,0,0,1,#662977866,Apple,iphone 7 8 Plus / X / Xs / Xs Max,Q Accesorios,iPREM,NA,NA,USO RUDO SLIM
532, iPhone 8 Y 7 Plus Ferrari Funda Bateria Formula 1 Negro ,940,NA,9,7,18 meses,52.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600523795-iphone-8-y-7-plus-ferrari-funda-bateria-formula-1-negro-_JM?searchVariation=35317531878,NA,NA,NA,NA,NA,#600523795,Apple,IPHONE  8 y 7,Ferrari,FUNDA BATERIA,TPU/Policarbonato,MOBO,Trasera
533, Funda iPhone 6 7 8 Plus Xr X Xs Max Magnetica 360 Bumper ,339,NA,12,60,12 meses,33.49,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-649387599-funda-iphone-6-7-8-plus-xr-x-xs-max-magnetica-360-bumper-_JM?searchVariation=29297978141,NA,NA,NA,NA,NA,#649387599,Apple,"Iphone 6, Iphone 7 / 8, Iphone 7 / 8 Plus, Iphone X, Iphone XS, Iphone XR",COVER CASE,Bumper Magnetico,Alluminio,COVER CASE,Bumper
534, Funda Personalizada Para iPhone ,299,NA,6,15,18 meses,16.61,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INSIGNIUS+MEXICO,https://articulo.mercadolibre.com.mx/MLM-675516560-funda-personalizada-para-iphone-_JM,NA,NA,NA,NA,NA,#675516560,Apple,Iphone,Insignius,Icarus Lite,Piel Imitación,NA,Funda
535," Funda Para iPhone 8, 8 +, 7 7 Plus 6 6s, 6s+ X iPhone ",195,NA,53,47,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,4,https://perfil.mercadolibre.com.mx/ONEMEMORY,https://articulo.mercadolibre.com.mx/MLM-626618049-funda-para-iphone-8-8-7-7-plus-6-6s-6s-x-iphone-_JM,1,1,2,0,0,#626618049,Apple,iPhone 6 / 6s / iPhone 7/ 8 iPhone 7/8 plus / X,Apple,Silicon Case,Silicon,Genérico,Silicon
536, Bumper Espejo iPhone 7 7 Plus 8 8 Plus 6 6s 6 Plus + Envio ,169,NA,34,16,18 meses,9.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,6,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-572366641-bumper-espejo-iphone-7-7-plus-8-8-plus-6-6s-6-plus-envio-_JM,4,1,0,1,0,#572366641,Apple,iPhone 7 iPhone 7 Plus iPhone 8 iPhone 8 Plus iPhone 6 6s 6 Plus 6s Plus,NETONBOX,Bumper Aluminio Espejo iPhone,Aluminio,NETONBOX,Bumper Aluminio
537, Funda Bumper Case Aluminio Magnetica iPhone 8 Plus Xs Max Xr ,239,549,326,31,18 meses,13.28,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,12,https://perfil.mercadolibre.com.mx/EGOTRADINGSADECV,https://articulo.mercadolibre.com.mx/MLM-626163534-funda-bumper-case-aluminio-magnetica-iphone-8-plus-xs-max-xr-_JM,8,3,1,0,0,#626163534,Apple,iPhone X,Luphie,LFIxM,Aluminio,LUPHIE,Bumper
538," iPhone X, 8, 7 Y Plus Funda Carcasa Protector Magnético ",249,NA,179,171,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,4,https://perfil.mercadolibre.com.mx/DISTRIBUIDORASILVER,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Jog%2BawshW5TV8poHXDpQvQDXBSI%2FbdCd05RUc6E5yelVtFBfSfdWv64mn9bCLXxaYd2iADLpmUB7qaS4UCRKJKoDmPyuvT7EwOQfb8hhCRQK6jou1yWlfo%2BZrA5cRTXKJ60QAmo%2FiurnH9nsGjwZp7fuQncfGs9n3DhvRX0Xz2bcklDMn4X9sdpU%2FcceG2FB49tIeMckSibstlOgxpHis0%2FGB0Qo%2F%2B%2FrHNrrVGzRZ6mehXdv9%2FUahVVJGUDEXWX0gJUnnBWAqJnHJsx3K8VxjKfBlLw4bbCab08E1MzrVWQqwn8G9n5jK9xTJtePUGDHMyTsnEqt%2FIow5wdLABSXo42NUMfVO7%2FTM4pA30sxauc7FW2NzmsjOxsyOsKIgRS8kr3qMb%2BfUBiNxlfim4giej3WhJFA6rqiZEFMY6I4Ps%2Fk85jBezU7hy6EZo7lnEJ%2F7Is8oLZcJHFPKAemYhtaUwSsFFJ60hhr%2Fs7JL84%2BdLTOhsEqVs7TK3cGm2VdPrm8Maixiij1v0sKMQGLBQMSFDiTv3YO5GVR2smZJnvzggK21IWslJquTsDha4ybyO5ruCUIlj8jReh3xqPK4tVxxnKrNM2xu2i%2BOdtgZIZkeRuqw9wXSHl%2FTZdmjLyUXmLxQEJFwG2XbatL4jAj2EBvmmfAT1vhtaCIxfOedhDKTic5JRiR1NsiJ%2FAB4p1jL9IYEyLfa2YlQiHVKGqvBf8dtZxCrF61CsAwaMrHJbygxvVC0D9N%2BHK2%2F9iIWXZ5rPgMXdk6q%2BdWL5jSDdeRxyB2FkUkepJsAbHaeGofJBmrCH5peDwuVneAprY17M6tmFANv8KvsY0oJkJbgv6c1aBKdQcsaCDmbRjfiLM8yLIxhOoRRqQBmMvqC9NWc37Jk43JkywT8%2B%2FYjLFzpFCzZ9UwnNFB%2F%2BF9bb9x4utYrqyQZrGa0OOWVI7%2BSCi20MXjmfnQ8f1iFkcLeBKV2m9DC8mF8mSiOtEBrx%2F1X5zoYLlRFUwtUvcRM9LwmwELbFnmUReEgu8acc6Vbbshd1Z8w8AofqP4NsFq5L%2BE1tJAMFKi39xG8omX0EW%2FGfx%2BJebfoh2pdKVwDd0I9OBsfzug81IZrySlFDtEjEmZVQeK0mJDWh5OwV3jF1URUUX9q5Ce45JHLbweJd6x8F1HEHRh6007fW6HGHKrLQAh4nUxS31qZXL9bnhEzgNUTYsauraX8IRs%2Fc5%2BgTD98cYYGDnrUqNvkPTa9lPgj6Us8rzeGWf2hSh3ZtlROJKOAs%2BTZbb447tuCZeRrJp17HwtPSjy6UBiYMimtw7OUbbEz%2FGfm2eY4m3vkMWOlfh9vJFioFFLplJa7F%2BHaCsOh6Ec8bjTjaYPWvlw0M1pcAFQ48QTl2S0g0BrZc0BKj7uA0WZ%2F1IbyKWNWNAVfcWoxwN%2Bu5WAqy30ZG602DBA4TYIYzTcCNfkVG0zRauONrLgpv6asWKVOl5IVvvQlP%2B5GpjEekp%2FPK3kpxiyTMuKlOS3YlrdHorCVEJI11rXy7jPzNJSX6W6srCtyjYQQAzXQckqqQ34oTF%2BXACPYnhq1LvapCi9E79Yz6uHWOQ564HHuphLGsRjqJvlYYObHyL0%2BuTDG8zP7cMZbd2ib079ZzSIYuxWhfBqs%2B95%2FBoe20eUJlUGqzGDCqQWFm0%3D,3,0,0,1,0,#656104520,Apple,"iPhone 6 / 7 / 8 / 7, 8 Plus/ X / XR / X MAX",TOUTEMS,CÁPSULA USO RUDO,PLÁSTICO Y SILICONE,TOUTEMS,CÁPSULA
539, Funda De Silicon Con Brillo Encapsulado Para iPhone ,139,NA,8,17,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667009860-funda-de-silicon-con-brillo-encapsulado-para-iphone-_JM?searchVariation=33561655305,NA,NA,NA,NA,NA,#667009860,Apple,5/5s/SE/6/6S/6Plus/6sPlus/7/7Plus/8/8Plus/X/Xs/XsMax,iBumper Ver,Lentejuelas de Cristal,Silicón,NA,Lentejuelas encapsuladas
540, Funda Stitch iPhone 6 7 8 Y Plus 6s X Xr Xsmax Stich Silicon ,249,NA,148,2,18 meses,13.83,NA,Envío gratis a todo el país,NA,NA,4.7,3,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-613898772-funda-stitch-iphone-6-7-8-y-plus-6s-x-xr-xsmax-stich-silicon-_JM,2,1,0,0,0,#613898772,Apple,iphone,silicon,Stitch,Silicona,silicon,SILICON 3D
541, Funda iPhone Mujer Case Peluche Conejo Rosa Cute Pompon ,399,NA,7,4,12 meses,39.42,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-671153333-funda-iphone-mujer-case-peluche-conejo-rosa-cute-pompon-_JM?searchVariation=34332860424,NA,NA,NA,NA,NA,#671153333,Apple,iPhone,Silki Mx,Conejo Rosa,Silicona,NA,Peluche
542, Funda Uso Rudo Militar Mica iPhone 6 6s 7 8 Y X + Cristal ,299,NA,21,2,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CAYUYA_SHOP,https://articulo.mercadolibre.com.mx/MLM-599217915-funda-uso-rudo-militar-mica-iphone-6-6s-7-8-y-x-cristal-_JM,NA,NA,NA,NA,NA,#599217915,Apple,"iPhone 6/6s, 6/6s Plus, 7, 7 Plus, 5/5s/SE",iPhone Case,109,Plástico,Apple,MILITAR
543, Funda De Silicón Case Apple Original iPhone 7/8 Y 7/8 Plus ,399,NA,134,82,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,4,https://perfil.mercadolibre.com.mx/NEGOCELL_MX,https://articulo.mercadolibre.com.mx/MLM-599847725-funda-de-silicon-case-apple-original-iphone-78-y-78-plus-_JM,2,2,0,0,0,#599847725,Apple,"iPhone 7, 7 plus",Apple,"iPhone 7, 7 plus",Silicona,Apple,Silicón Case
544, Funda Silicon iPhone Case 7 8 Plus X Xs Max Colores ,199,NA,512,100,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,60,https://perfil.mercadolibre.com.mx/MLMSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=1tscOJNi7BT6QIbZ5Yde5ULnh0i9846PBnATJbUaEahGJj2zc%2FLQnkVUiuIn7OtTlh6aPkPeo8g8%2BOP2mKq9jRTYO1rzsWzYsarj2sEvjLqT%2B4YujwLzgcc7wUBneDveLPCE%2Bi2dSh2zJ4QWjJFE%2FJrojQVo6IPritIbyYg%2FukVqXhU6moGB2AFiC7TOTmmKCQOWusLOtBJDkEcLmfpFFtH1mbifeMJab3IQdgsP6iTIS1cL79GluNyYzXXoeJV5Zu3HU05773jthUNqH97E1KW32NkX8AUAVzjk%2FmRRqyAjpDxP2uxs%2BPkfxj99FKB%2Bexe36M9nreXEFdTK1yvepWC2pvDVRzzya%2BTHW7zrf9hIVnZTNWzZSHbX5t9NVdd9sNPS70TtmXuuZKnpTiGASYcMwyipmo0p95oEnYNI4d0UX0%2FG832gx2SaP9TiJDFjScHvVCa5Abm29W7JU36VPzC8cMCVwwzwP9sw7D7ohbhEUdnWKzdByoXLPCMVOMdFyUCb8e2fqps9VjjDiZhrZ%2BdPJB%2BKbksjEWIXDT2f7kXg17c4Ean5EugOu8%2FTiGa2cJlGwW3xuvFw6qi2o9joz8JKbYVEXSXdqbylMRU8evEiAHANVF0ZjWHa2GbKgZBA7ZmMMrylmazE%2BDdTwlF8aCYl73zHU%2BASfWLev9EMhrn%2B6YR8NRkuRAdGWq%2F487IF81s1c7c9NwIyCoVuZgxeEeY32UvdYqvJA7nduhc7nS8escr3I4IuNHRVtKkSzChHh32CcfeHrfD6YQXUaI4YWq17iU1%2BZ%2FtKrBOd%2F7j9rOZvKBUB4PUmBD0R48%2F8FYKfoOM6wDFgfiG36iz0IIqugFawAbBUPd5f464s7iDSof09bHtnBcSND8yUHU4ngs0s2xsX6qPTw0Vorn4I3a4muqpnUoFmMVt3taNqFif7%2FCmKuvfvsvKqZKJ3Kx%2FPwWPoYW1T42p%2BZfGsm%2FaZHOHl98QwIX%2BA4Yy20VILBQPBsbtTVFdLq4e6qKh4718j0P5uXvE6blScjF8cGoKTAwzd72DFfCTZhLsTL189VOlHbsP17FqaDnLXbLXsssPWe5HGVtYa0GcXCz1QNzrEzu12HdWSYpT6aZTQR5lUYI3t%2FkkG3hRbdqUIqJzzUwACxTpDJrKbMVLyjZOL9rQNPUG3PnxL6%2BI%2FHq49dHgLKIeEQCwh3BQQgmlQ1qhTKQoocMhqU0crfiuJhHr1HtChiIteR%2FyHZ60ZxLvytE2Y5jWU3AJ7h%2FL4YDBuv%2Bm03yF%2Bxnu5mrOmweK%2BhxAxaCZ5SKe%2BopWfHpBUW9Ou9JP44ZV7QTW5Lqlzp8mRjLKQeQ%2BAp%2B0pVsQhKLTzb8AXQpNBRO5yykcKHIJvvgFMYms0haiu8kLWdd9SPeuJ3vtEaiTQ70Gxv8w30p58nRmDZF%2FhSoSh4dmfhyuYtMzsMqyp%2FNcxdM5IXac5JtWZfqQ93wtzSrOP2d2ujv%2FxxEGBq2Nztqc%2BNhivw%2FtoZtxIjNdVNNEdZl1gsbv7WQfy1yl6UEwe4MjPqooIMQRIoU%2Frbi60c9gjBllhrUK85xiiRTTTsSS6j021M8CN5iwNeenedmcP9JwzTZsUCjRy%2FrF1sKYFveZbjy0qd4lcvQ9MKjXzU8ea,51,5,4,0,0,#571067431,Apple,X 8 7 6 PLUS,WALNUTT,SHOCKPROOF,Plástico,WALNUTT,CONTRA GOLPES
545, Funda iPhone Mujer Case Peluche Terciopelo Morada ,299,NA,8,3,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-649903561-funda-iphone-mujer-case-peluche-terciopelo-morada-_JM?searchVariation=29461134419,NA,NA,NA,NA,NA,#649903561,Apple,iPhone,Silki Mx,Velvety Violeta,Silicona,Silki Mx,Peluche
546, Funda Protectora Premium Para iPhone 6 | 7 | 8 | Plus | X Xs ,149,NA,50,8,12 meses,14.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TKPARTES,https://articulo.mercadolibre.com.mx/MLM-643202596-funda-protectora-premium-para-iphone-6-7-8-plus-x-xs-_JM?searchVariation=27633457662,1,0,0,0,0,#643202596,Apple,"IPHONE X, 7, IPHONE 7 PLUS, IPHONE 6, 6 PLUS,  6S, 6S PLUS",SN,nb-101,Plástico,S/N,FUNDA PU
547, Funda Glass Case Logo iPhone Xs Max Xs 8 7 6 Plus ,199,NA,105,37,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,10,https://perfil.mercadolibre.com.mx/MLMSHOP,https://articulo.mercadolibre.com.mx/MLM-565794159-funda-glass-case-logo-iphone-xs-max-xs-8-7-6-plus-_JM,6,2,1,0,1,#565794159,Apple,iphone,ROYBENS,iPhone X 7 8 7p 8p,Plástico,CHINA,GLASS CASE
548, Funda Bumper Metalica Aluminio iPhone 7/8 Plus Batman R-just ,599,NA,57,3,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,3,https://perfil.mercadolibre.com.mx/NEXT-STEP,https://articulo.mercadolibre.com.mx/MLM-608309042-funda-bumper-metalica-aluminio-iphone-78-plus-batman-r-just-_JM?searchVariation=32174887460,1,1,1,0,0,#608309042,Apple,iPhone 7 - 8 Plus,R-JUST,Iphone 7 - 8 Plus,Aluminio,Apple,Bumper
549, Funda iPhone 7 8 X Xs Resistente Tpu Suave Lujo Case Bumper ,199,NA,23,5,18 meses,11.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GADTECH+MEXICO,https://articulo.mercadolibre.com.mx/MLM-631675914-funda-iphone-7-8-x-xs-resistente-tpu-suave-lujo-case-bumper-_JM?searchVariation=25062763602,1,0,0,0,0,#631675914,Apple,iPhone 7/8/X/XS/Plus,iPaky,iPhone 7/8 Plus,Plástico,iPaky,AntiShock Slim Simple Series
