search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
430, Funda Lujo Anillo Uso Rudo iPhone 5 6 7 8 / Plus ,149,NA,156,120,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,4,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592680077-funda-lujo-anillo-uso-rudo-iphone-5-6-7-8-plus-_JM?searchVariation=23647789258,2,2,0,0,0,#592680077,Apple,VARIOS,Shopeame,RING CASE,TPU/Policarbonato,Shopeame,Rugerizada
431, Funda iPhone Xs Max X Xr 8 7 6 Plus Protector Otterbox Rudo ,199,NA,15,148,18 meses,11.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650079369-funda-iphone-xs-max-x-xr-8-7-6-plus-protector-otterbox-rudo-_JM?searchVariation=32287980537,NA,NA,NA,NA,NA,#650079369,Apple,NA,FIXEALO,NA,TPU/Policarbonato,FIXEALO,Otterbox
432, Case De Diamantes Espejo Para iPhone Goma Rigida Brilloso Hombre Dama Mujer Funda Fuerte Resistente Elegante Cabllero ,270,NA,27,25,18 meses,15.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-665044563-case-de-diamantes-espejo-para-iphone-goma-rigida-brilloso-hombre-dama-mujer-funda-fuerte-resistente-elegante-cabllero-_JM?searchVariation=34765012451,1,0,0,0,0,#665044563,Apple,iPhone 6 6s 7 / 8 / 7 Plus / 8 Plus X XR XS MAX,iPhoneMX,Espejo de diamantes BRILLOSO BRILLO REFLEJO TRIANGULO GEOMETRICO GEOMETRIA RECTANGULO CORTE DIAMANTE BRILLANTE DAMA MUJER CABALLERO HOMBRE FUERTE USO RUDO DURO LOVE AMOR MIRROR HEART dama mujer caballero hombre niño niña triangulo geometrico diamantes,GOMA DURA,NA,CASE BUMPER PROTECTOR
433, Protector Transparente Slim Tpu iPhone 6 L 7 | 8 | Plusl X ,129,NA,39,45,18 meses,7.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MEXI+COSITAS,https://articulo.mercadolibre.com.mx/MLM-624595786-protector-transparente-slim-tpu-iphone-6-l-7-8-plusl-x-_JM?searchVariation=40537555501,NA,NA,NA,NA,NA,#624595786,Apple,IPHONE,MEXI COSITAS,Slim,Silicona,China,case
434," Funda Off White iPhone X, 6, 6 Plus, 7, 7plus, Xr, Xs Max ",350,NA,47,26,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ROSAS+CASES,https://articulo.mercadolibre.com.mx/MLM-628332229-funda-off-white-iphone-x-6-6-plus-7-7plus-xr-xs-max-_JM,NA,NA,NA,NA,NA,#628332229,Apple,iPhone,Off White,Cubre Contorno,Plástico,NA,Case
435, iPhone 7 Plus / 8 Plus - Nillkin Funda Crashproof Ii ,319,NA,50,6,12 meses,31.51,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=IDOXisRbhKE7jUQM7RO7jFbDHiWuM1uSR%2BU9Agv%2B4Zoqg3cnHuiXnohPBfI%2FOfCFxnOqg%2FVMw5gLLt1PiWDZr6Lqh7dYF%2B1DKZseFm4IP3%2F9zdCQaY5BizcvW5Z%2FaReldMyN3ZIghOd9LZUzvCyGsAcN%2B3g8IFLuExdlEFjloLmxciWK%2FPpg4F%2Bg6neMx4tdqfO4ZNp5YTgebSpdB0G1rGG4kkvCLQbUjntSVsJyNEySlITz%2Ff1U%2FE0kLmvVt8lCpPHph6YY1XyfAEObfOtzcpAii3ZePcnwlSRQ5h4HZsSN5cweCwQufdokoiZrAY8OoRKlYHpzldjYwBam72V7b3%2BV9pATBFbYK9CsxCUspC71EpETPpUb%2FD%2FMRqlbSb5iXe2tb6XFgu%2BOsNaL9wU3vX2XCuSrowDVjJZh%2BPQLtU%2BvjOlz8fo919xAm3ZyUrD1SeTl3pSjj8K4E9EvJjP6Z46bsbSnNwscR1DQ3xSOrpb2vykmGGojjXdCnQubcTGIZ3cL6vejUDffamHUFRwV%2FmWOLWlzCtV5g%2BflFMytMPY8F6dOIifZDZWiYrfYjP50i%2FMkh9hlfn79lcuHDcABmAfYHOPaBzGHKb%2FDxO5YYhSOM%2Bfr63O%2F%2F8KLwXMvjtjatckPb%2FtLuzKQxxj3cDuEPwO%2B3bxjZekhKfV7Uz73M2hQQIII7a7hmH2b5i1GSw2Kw4bFLzKgtz20WdbPnko06GrovjcpSWivbjSJrVNhkJWR%2FMCgYHlPA8Fo34Z1iIOFVcp3cUWfOPFJNBzjgjBKLWdzGGfqVYcMPi5DZ1CO%2Bawxkn%2BQxGCPT3XoBZY%2BUdUUMynXHvIIIWUBxoTyC5QXPCK9NQ62tPajac0n5yxW9eu0B3HnRNm%2B%2Fm%2B6rkgzvIDia5L7jt9R%2FirK0XMaf7oh2CIRC9J3ayGGYvE6ElvVZZFf6YPl79Q9nM1CifVl0kpkKYAmLn%2Fw3uVghUihPksMra%2FUfBpKONDCbCOPQAtOZmDA%2F5EkI4xPn8%2FWGCqrS5%2Bx%2BvRHVgvn4VghD3Q8j8MKgHPayzSH%2Ff4kvEMNaU9GFQmeUsDsufz8gH8t9wtzRZCsT1yEjED0sBxrj0djGbiBxxZ8Leu5nM2KkVLjFsejvEwmhHSXtjLwk5VAJWdshTeiQjmacEvsaUKoo6%2BZ22w51VxzpZoDZCzw3VeE2uHIkJNlWXmc2Lh4fReexrqS7yahTg72AiUOh4WIFXhg2rj%2FmujUlZL5wNYG96nTrormG%2FwlCeZPXL%2FTBhFtNoX8uieiGJ%2BAdCffUyHi8iYd46EgwTmu%2FTO%2F4YGJnRyRyKzJFrROXmVBNCYbZwans9s7TEzmYlNxhpzUAogsFpctNeL3tju5pTz%2FraMxv0PI2oe9o5mRev9uKTJUc1bZagJ8R4mjAZe7z5Xbj%2Flar7yqNjvPyGefGezV2ri5Nqj2Pd5G0sWfJk6%2BV249hqL7Ogyf2RMyOUzXWrnEUTY3ufocHky8FV2WMazWgOmDoYeRMmQKhQec9o9jQNp39rj4uqELgImidN0dvUpiCh8%2B5Rrnut5HXAiSAbM9LQvfaOK6t1KIK5%2BAoHLL6y8Ep6Xi0ki5TXeKbxCDS6zK0K2gGVvaVetrno2N2VojIgRfN8qnQeaWk3WgYtAGIdXbwQT3zg%3D%3D,NA,NA,NA,NA,NA,#592289195,Apple,iPhone 7 Plus,Nillkin,Crashproof ii,Plástico,Nillkin,Rigida
436, Funda iPhone Perros Dogs Mujer Antigolpes 6 6s Plus 7 7+ 8 8+ X Xs X Max Xr ,199,NA,20,20,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-651676896-funda-iphone-perros-dogs-mujer-antigolpes-6-6s-plus-7-7-8-8-x-xs-x-max-xr-_JM,NA,NA,NA,NA,NA,#651676896,Apple,iPhone,NETONBOX,Funda iPhone Mujer Texturizada,Silicona,NETONBOX,Funda iPhone Flores Mujer Dama
437, Funda Auto Focus Tipo Piel iPhone 5 6 7 8 Plus X Xr Xs Max ,240,NA,22,23,18 meses,13.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,2,https://perfil.mercadolibre.com.mx/ACRO+COMERCIO,https://articulo.mercadolibre.com.mx/MLM-626714503-funda-auto-focus-tipo-piel-iphone-5-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=33476170786,0,2,0,0,0,#626714503,Apple,iPhone 5/6/7/8/Plus/X/XR/XS Max,Acro,Auto Focus Leatherette,Leatherette,ACRO,Elegante Contra Golpes
438, Funda iPhone Mujer Case Peluche Conejo Gris Pompon Cute ,399,NA,94,5,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-634046213-funda-iphone-mujer-case-peluche-conejo-gris-pompon-cute-_JM?searchVariation=34239598457,3,0,0,0,0,#634046213,Apple,iPhone,Silki Mx,Conejo Gris,Silicona,Silki Mx,Peluche
439, Funda Personalizada iPhone Samsung Huawei Moto ,249,NA,39,224,18 meses,13.83,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.com.mx/ISTOREMTY,https://articulo.mercadolibre.com.mx/MLM-643390362-funda-personalizada-iphone-samsung-huawei-moto-_JM,3,0,0,0,0,#643390362,Apple,iPhone,Samsung,Iphone,Plástico,NA,Personalizada
440, Funda Survivor Otter Box iPhone 6\7\8 6splus 7plus 8plus ,259,NA,95,93,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,4,https://perfil.mercadolibre.com.mx/XUEHUANG,https://articulo.mercadolibre.com.mx/MLM-640336716-funda-survivor-otter-box-iphone-678-6splus-7plus-8plus-_JM?searchVariation=41034517850,2,0,2,0,0,#640336716,Apple,6plus 7plus 8plus,OtterBox,NA,Plástico,NA,survivor
441, Funda Protección 360 iPhone 6 Plus 7 Plus 8 8 Plus Full ,49,NA,51,42,18 meses,2.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=5mg3GXGmks7Nh2DuswOkqtiqK3ZVGX3ez8JeenZEVWxa9IVt4dCcIDVvYblt2OSfESnu1ro%2Bc5d9K%2F4BjiVfi4acagM3chf4bT1HrXUmPWXLOUWCuhdmtFlWiE7NZVFjMrCQkReOaNwADE0POZb18ihpkk%2FOguRdbVFZ2f2PjGVU%2Fao0MOEuv4i1QOTjSilxoPayytu6IPtyDW2uxH5%2BLsSiOYDMfAnJXCx0gQMytBuKWzJ2kjdqUOBUgt2Yq6A%2FCFcAFB92xCdpqXlqrvdjF%2FhSZEwPnUC1itI3f6lpnyTVJZiyCTOoAGc3yLaln%2F%2BqJydf5zVstmO%2Fz5ofyqIsizqhhe2MGSo8KM%2BMp7BmIAlwvVtwIDH1fVOLQIQbtpXVCufPMgaGhdhWtGMYPwp6h%2FXYQ8pZuD8RrHWRA%2F9FrFDWZ5enJ2QklvyrdcqMlzPIgiSTT3kHSyg4F%2FBWu3S%2FGAQdhcazFHNTZrnMcyH1M%2F50jSvmIzlp7ynNb1TzHb3hpEVSJcPpxKgPqP%2BuRuI6qfPaqC3SdUBMP8VuqTsg2x8AaZvLntr4qVYsMOXmgLSiUSlMhsm51v6ynRYBnncw%2F4f201SSACnQuZrmLVhRkzZc98DmJMmZkxUDT0nj2fSoSf5y8qnXMmOLO4q65tH997JugvKOgn491qEF9r7fAnPZuMziUqaLxTaOD%2BiFmbi7pdCPiHkqrMaKlJpuyfwKMdJ%2BGt4tfYwRVgjOEt%2FPXUC%2FdB1WubP%2BmU6pMKyjynXN99Q54%2FortrvwEYgASMP7qIEttfmsEBDrrcCHkdlOrW0w9iImXmdvCXrN8bu1twmvfuvp5a8uqcLB%2FCngo9evSpQhaU0fbKV2k4KmOJhZGYzFz60W7lbxSTcvDRZAFa1WS%2FSRFB1oy6p2odwNV82LkAuAqtBNCRInRg7DdGD2FWnKC2Q3ieDcvRum0ooxP%2BTbK3Dy1rPJz9rMRpFl3g%2BgOKqeRe9LzsC8A%2B0jmBTzbhOTAXwtDRnl5RO0%2B2esog5rRYX6F0WsO9IMXj3xzuXZ6yPX8gjKkLJqhK1yAbZYHwMdJjpwFEdbsAk4Lz5SyxSKCXs%2BzeBpGMgN178iNYwo%2BqK86IjO72%2BDlvGv%2Fi6Q2qrvnMkz%2F3wsEoT6CM7kFz2x%2Bp62Zmsub%2FiELyCMc1NNuOA9fvBCJbBc7Gqnzy7arQjomxTr82F3O4ucZGtr0qU2QkfyoTp9AcCV%2B9MweWbUEYSdQwmGoEy%2BFwFmRTv%2BQYvguWG9qv%2FdNxwIIfxU0xl7gY5wdMb6%2Fr4CFfJlAiMf%2FEf03Tp9AuppLMzaTuWr0rRplKa3Wpp4uHU39lS9oZCLdYJ0kl9FEZmefwWq4Z%2BvkXfJnIjcFbv5Omzfbw4g6M%2BP7VHuyUdRIUy5E9quFegrbZbef%2BWPzIwcf7U1i7bYyjKKnfmok%2FJASwykze7F8nTBr2T905gYWpqH9T%2FU3w2M8p%2Fmk63WqSB%2BOEVDbQjL0nZdXZ2Om1VPri5arS0gXWROMaFDLslG1snNBEK34pDaoUeCpNqk1u0tQoZlz3YBbjACJXVM1MnDmtyC9jNBui%2BlgJgsljneg9EiptOy6g9h%2FfrOUP5a3bWB8ZqGsSxPwuJlGO59B7VMSbzsr3ziX8My4KoYW3hptTYI55lcP%2FUPQHc%3D,1,0,0,0,0,#654855440,Apple,IPHONE,NA,TRASPARENTE TPU,Plástico,NA,TRASPARENTE
442, Funda Case iPhone Lujo Disipador De Calor Slim 7 | 8 | Plus ,149,NA,35,9,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/MEXI+COSITAS,https://articulo.mercadolibre.com.mx/MLM-624120204-funda-case-iphone-lujo-disipador-de-calor-slim-7-8-plus-_JM?searchVariation=39377987258,4,0,0,0,0,#624120204,Apple,IPHONE,MEXI COSITAS,Slim,Plástico,Mxc,case
443, Funda Lv Louis iPhone 6 7 8 X Xr Xsmax Plus Vuitton Supreme ,549,NA,60,3,18 meses,30.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-613896266-funda-lv-louis-iphone-6-7-8-x-xr-xsmax-plus-vuitton-supreme-_JM,NA,NA,NA,NA,NA,#613896266,Apple,IPHONE,Case,Rojo,Silicona,Case,CASE DISEÑO
444, Funda Otterbox Commuter Uso Rudo iPhone X Xr Xsmax 8 7 6 Plus ,319,NA,34,39,18 meses,17.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/ACC3SORIOS,https://articulo.mercadolibre.com.mx/MLM-699975594-funda-otterbox-commuter-uso-rudo-iphone-x-xr-xsmax-8-7-6-plus-_JM?searchVariation=40534051880,2,0,0,0,0,#699975594,Apple,iPhone Xr X 8 7 6 Plus Max,OtterBox,Commuter,TPU/Policarbonato,NA,Uso Rudo
445, Funda De Brazo Deportiva Armband iPhone X / 6 / 7 / 8 Plus ,115,NA,29,193,18 meses,6.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GOGO+ELECTRONICS?brandId=1136,https://articulo.mercadolibre.com.mx/MLM-562352282-funda-de-brazo-deportiva-armband-iphone-x-6-7-8-plus-_JM,1,0,0,0,0,#562352282,Apple,iphone,Gogo Electronics,braz 6,Plástico,Gogo Electronics,NA
446," Funda Glitter Goma iPhone 5, 6, 7, 8, X, Xs Max, Xr ",239,NA,161,31,12 meses,23.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,11,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-605925368-funda-glitter-goma-iphone-5-6-7-8-x-xs-max-xr-_JM,10,0,1,0,0,#605925368,Apple,"IPhone 5, 5s, Se, 6, 6s, 6 Plus, 6s Plus, 7 ,7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",Apple,Glitter / Water,TPU,Desconocido,Flexible
447," Funda Lux Transparente iPhone 6, 7, 8, X, Xs, Xs Max + Envío ",189,NA,86,316,12 meses,18.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-566518328-funda-lux-transparente-iphone-6-7-8-x-xs-xs-max-envio-_JM?searchVariation=28663099005,3,0,0,0,0,#566518328,Apple,"IPhone 6, 6s, 6 Plus, 6s  Plus, 7, 7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",unknow,Lux,Silicona,Desconocido,Transparente
448, Funda iPhone Xs / Max Xr X 7 6 8 / Plus Silicon + Mica 5d ,325,NA,13,1399,18 meses,18.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-647200107-funda-iphone-xs-max-xr-x-7-6-8-plus-silicon-mica-5d-_JM?searchVariation=28625745321,1,0,0,0,0,#647200107,Apple,"iPhone 6, 6s, 6 plus / iPhone 7, 7 plus / iPhone 8, 8 plus / iPhone X, XS",FIXEALO,Silicon + Glass 5D,Silicona,FIXEALO,Silicon
449, Case Funda Pp Ultraslim iPhone 6 6plus 7 7plus 8 8plus X ,15,NA,179,11,18 meses,0.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,2,https://perfil.mercadolibre.com.mx/SCIMMIAINC,https://articulo.mercadolibre.com.mx/MLM-618951212-case-funda-pp-ultraslim-iphone-6-6plus-7-7plus-8-8plus-x-_JM?searchVariation=28841799376,0,2,0,0,0,#618951212,Apple,"iPhone 6, 6+, 7, 7+, X",ICASES,Case PP,PP,ICASES,Sin Relieve
450, Funda iPhone 6 7 8 Plus Xr X Xs Max Magnetica Bumper + Mica ,299,NA,15,145,18 meses,16.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-649285107-funda-iphone-6-7-8-plus-xr-x-xs-max-magnetica-bumper-mica-_JM?searchVariation=29294795834,NA,NA,NA,NA,NA,#649285107,Apple,"Iphone 7 / 8 , Iphone 7 / 8 Plus, Iphone 6, Iphone X, Iphone XR, Iphone XS",FIXEALO,Bumper Magnetico + Cristal Templado 9h,Aluminio,FIXEALO,Bumper
451, Funda iPhone 6 7 8 Plus X Xsmax Xs Lv Louis Vuitton Case ,420,NA,28,2,18 meses,23.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-615779544-funda-iphone-6-7-8-plus-x-xsmax-xs-lv-louis-vuitton-case-_JM?searchVariation=32489389769,NA,NA,NA,NA,NA,#615779544,Apple,iPhone 6 7 8 plus x xsmax,Generic,monograma choco,Sintético,monograma,DISEÑO
452, Funda Cartera Protector iPhone 4 / 5 / 6 / 7 / 8 / Plus ,199,NA,61,2,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-621194146-funda-cartera-protector-iphone-4-5-6-7-8-plus-_JM?searchVariation=33609468955,5,0,0,0,0,#621194146,Apple,NA,Fixealo,Funda Cartera,Piel,Fixealo,Funda Cartera
453, Otterbox Protector Uso Rudo iPhone 6 6s 7 8 Plus Xs Max Xr ,399,NA,11,35,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLKING21,https://articulo.mercadolibre.com.mx/MLM-702891377-otterbox-protector-uso-rudo-iphone-6-6s-7-8-plus-xs-max-xr-_JM,NA,NA,NA,NA,NA,#702891377,Apple,iphone 6 / 6S / 6 PLUS / 6S PLUS / 7 / 7 PLUS / 8 / 8 PLUS / XS / XR / XS MAX,OtterBox,OtterBox Defender,Plastico super resistente,NA,Uso rudo con clip
454, Funda Protector Clear Lux iPhone 7 8 Plus !! ,39,NA,10,5,18 meses,2.22,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOSSMOBILE,https://articulo.mercadolibre.com.mx/MLM-701710228-funda-protector-clear-lux-iphone-7-8-plus--_JM?searchVariation=40807318385,NA,NA,NA,NA,NA,#701710228,Apple,IPHONE 7 8 PLUS,MOSS,CLEAR LUX,Plástico,NA,COVER
455, Funda iPhone Waterdrop Gradiente Multicolor 6 7 8 Plus X ,89,NA,12,65,12 meses,8.79,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-643538561-funda-iphone-waterdrop-gradiente-multicolor-6-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#643538561,Apple,Iphone 6 7 8 Plus X,IMPORTALL MEXICO,Waterdrop,Plástico,iPhone,PC
456, Funda iPhone 4 4s Se 5 6 7 Plus X Uso Rudo Trasparente ,169,NA,57,180,18 meses,9.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-598478157-funda-iphone-4-4s-se-5-6-7-plus-x-uso-rudo-trasparente-_JM?searchVariation=25097500814,3,1,0,0,0,#598478157,Apple,Varios,Shopeame,Acrigel Uso Rudo,Plástico,Shopeame,Rugerizada
457, Funda Flores Con Textura En Silicon Para iPhone ,139,NA,18,15,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667492486-funda-flores-con-textura-en-silicon-para-iphone-_JM?searchVariation=33653574642,1,0,0,0,0,#667492486,Apple,6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs/XsMax/,iBumper Ver,Flores con textura,Silicon,NA,Flores con textura
458, Funda Case Protector Stitch iPhone 6 7 8 X Plus Goma ,249,NA,26,5,18 meses,13.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MOAR7004535,https://articulo.mercadolibre.com.mx/MLM-601534399-funda-case-protector-stitch-iphone-6-7-8-x-plus-goma-_JM?searchVariation=41641516636,NA,NA,NA,NA,NA,#601534399,Apple,IPHONE,Genérico,Case,Silicona,GENERICA,generico
459, Funda iPhone Samsung Lava Neón Fluorescente Brillo Oscuridad + Mica De Pantalla Premium ,299,NA,12,16,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-700462207-funda-iphone-samsung-lava-neon-fluorescente-brillo-oscuridad-mica-de-pantalla-premium-_JM,NA,NA,NA,NA,NA,#700462207,Apple,6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X/Xs/XR/XSMAX,iBumper Ver,Lava Neón Fluorescente Brillo Oscuridad,Silicona,NA,Lava Neón Fluorescente Brillo Oscuridad
460, Funda Para iPhone X Xs | 8 | 7 | Plus Case Cristal Lujo ,378,398,162,91,18 meses,21.01,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/VENTASEHMX,https://articulo.mercadolibre.com.mx/MLM-619317091-funda-para-iphone-x-xs-8-7-plus-case-cristal-lujo-_JM?searchVariation=22254958517,4,0,0,0,0,#619317091,Apple,iPhone 7/8/Plus/X,EH,Glass Case,TPU/Cristal,EH,NA
461, Funda Para iPhone 7 Plus iPhone 8 Plus Aluminio Magnetica ,299,NA,69,87,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,https://articulo.mercadolibre.com.mx/MLM-644261400-funda-para-iphone-7-plus-iphone-8-plus-aluminio-magnetica-_JM?searchVariation=27860872568,1,1,0,0,0,#644261400,Apple,iphone 7 8 plus,alta calidad,aluminio magnetico,Aluminio,OEM,aluminio iman
462, Funda iPhone 8/ 7 Plus Ultra Hybrid 2 Transparente Tpu Bumpe ,399,NA,12,10,18 meses,22.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-567769451-funda-iphone-8-7-plus-ultra-hybrid-2-transparente-tpu-bumpe-_JM,1,0,0,0,0,#567769451,Apple,iPhone 8/7 Plus,Spigen,Hultra Hybrid 2,TPU,Spigen,Bumper
463, Funda iPhone 8 Plus / 7 Plus I-blason Aegis Waterproof Agua ,599,NA,6,498,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-671240256-funda-iphone-8-plus-7-plus-i-blason-aegis-waterproof-agua-_JM?searchVariation=34344932220,NA,NA,NA,NA,NA,#671240256,Apple,iPhone 8 Plus / 7 Plus,i-Blason,Aegis,Plástico,NA,Sumergible Agua
464, Funda Para iPhone 6/6s 7/7 Plus De Encaje Con Anillo ,209,NA,93,7,18 meses,11.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/BENNY2711,https://articulo.mercadolibre.com.mx/MLM-600625595-funda-para-iphone-66s-77-plus-de-encaje-con-anillo-_JM,5,0,0,0,0,#600625595,Apple,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,NA,Encaje,Plástico,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,Anillo Encaje
465, Funda Mickey De Goma Tipo Piel Para iPhone ,159,NA,12,15,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-659783482-funda-mickey-de-goma-tipo-piel-para-iphone-_JM?searchVariation=31696756345,NA,NA,NA,NA,NA,#659783482,Apple,5/5S/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Gentleman Mickey,Goma,iBumper Ver,Gentleman Mickey Goma
466, Funda Batería Externa iPhone 6+ 6s+ 7+ 8+ Plus 4200 Mah ,498,NA,47,96,18 meses,27.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GADGETME2002,https://articulo.mercadolibre.com.mx/MLM-554653247-funda-bateria-externa-iphone-6-6s-7-8-plus-4200-mah-_JM?searchVariation=19784771496,1,0,0,0,0,#554653247,Apple,iPhone Plus,OEM,Iphone 6+ 6s+ 7+ 8+ Plus,Plástico,OEM,Bateria
