search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
41, Carcasa Protector Estuche Funda iPhone 7 8 Plus Original ® ,789,NA,2,4998,18 cuotas,43.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459165088-carcasa-protector-estuche-funda-iphone-7-8-plus-original--_JM,NA,NA,NA,NA,NA,#459165088,Apple,Silicona,NA,NA
42, Funda Protector Aluminio iPhone 5 6 Plus 7 7 Plus 8 8 Plus ,8,NA,538,10,18 cuotas,16.40,NA,Envío a todo el país,NA,NA,4.5,12,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://articulo.mercadolibre.com.uy/MLU-444436764-funda-protector-aluminio-iphone-5-6-plus-7-7-plus-8-8-plus-_JM,9,1,1,1,0,#444436764,Apple,Aluminio,LiderTek,Genérico
43, Funda Brillos Strass Ring Aro iPhone 7/8/plus/x ,239,NA,3,21,18 cuotas,13.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-463824789-funda-brillos-strass-ring-aro-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#463824789,Apple,NA,NA,NA
44, Funda Protector Aluminio Metalico Premium iPhone 8 Plus Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405516-funda-protector-aluminio-metalico-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449405516,Apple,Aluminio,NA,NA
45, Estuche Carcasa Funda Spigen Para iPhone 7 7 Plus 8 Plus ,90,NA,57,97,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.6,9,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442174868-estuche-carcasa-funda-spigen-para-iphone-7-7-plus-8-plus-_JM,8,0,0,0,1,#442174868,Apple,TPU,Iphone,Spigen
46, Protector Tpu Transparente iPhone 8 7 5 5s Se / 6s 6 Plus ® ,50,NA,280,3997,18 cuotas,2.78,NA,Envío a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443180283-protector-tpu-transparente-iphone-8-7-5-5s-se-6s-6-plus--_JM,3,1,0,0,0,#443180283,Apple,TPU,NA,NA
47, Protector Silicona Diseños 3d iPhone X 10 8 7 6 Plus 5s Se 5 ,50,NA,58,493,18 cuotas,2.78,NA,Envío a todo el país,NA,NA,2.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333987-protector-silicona-disenos-3d-iphone-x-10-8-7-6-plus-5s-se-5-_JM,0,0,1,1,0,#443333987,Apple,Silicona,NA,NA
48, Funda Protector Estuche Premium iPhone 8 5 6 Plus 7 7 Plus ,90,NA,106,91,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,3.9,7,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442497245-funda-protector-estuche-premium-iphone-8-5-6-plus-7-7-plus-_JM,5,0,0,0,2,#442497245,Apple,TPU,Iphone,Borde Color
49, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
50, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,4,2,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
51, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,3,111,18 cuotas,27.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
52, Protector Case Fundas Apple iPhone 6-6s-7-7plus-8-8plus-x ,640,NA,3,37,18 cuotas,35.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/I..STORE,https://articulo.mercadolibre.com.uy/MLU-456106311-protector-case-fundas-apple-iphone-6-6s-7-7plus-8-8plus-x-_JM,NA,NA,NA,NA,NA,#456106311,Apple,Silicona,Apple,NA
53, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,107,22,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
54, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
55, Protector Tpu Funda iPhone Corazón iPhone 6 6s 7 8 8plus X ,300,NA,8,92,18 cuotas,16.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-448800672-protector-tpu-funda-iphone-corazon-iphone-6-6s-7-8-8plus-x-_JM,NA,NA,NA,NA,NA,#448800672,Apple,TPU,NA,NA
56, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,100,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457854270-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#457854270,Apple,NA,Zover,iPhone 7 Plus Leather-Black
57, Protector Funda Carcasa Protector iPhone Tpu 8 8 Plus ,210,NA,2,48,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-453015876-protector-funda-carcasa-protector-iphone-tpu-8-8-plus-_JM,NA,NA,NA,NA,NA,#453015876,Apple,TPU,NA,NA
58," Fundas Para iPhone 6 Plus, 7 Plus Y 8 Plus.nuevas A Estrenar ",120,NA,5,3,18 cuotas,6.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ACHO84,https://articulo.mercadolibre.com.uy/MLU-460540249-fundas-para-iphone-6-plus-7-plus-y-8-plusnuevas-a-estrenar-_JM,NA,NA,NA,NA,NA,#460540249,Apple,NA,NA,NA
59," I-blason Funda iPhone 8 Plus, [protección Heavy Duty] [serie ",1563,NA,1,100,18 cuotas,86.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457480684-i-blason-funda-iphone-8-plus-proteccion-heavy-duty-serie-_JM,NA,NA,NA,NA,NA,#457480684,Apple,TPU,i-Blason,IPH8P-MAGMA-RG
60," Funda Case iPhone 7 , 8 Plus Muy Lindo Diseño Para Damas ",440,NA,2,18,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453263029-funda-case-iphone-7-8-plus-muy-lindo-diseno-para-damas-_JM,NA,NA,NA,NA,NA,#453263029,Apple,NA,NA,NA
61, Protector Spigen Neo Hybrid + Vidrio iPhone 8 7 6s 6 Plus ® ,270,NA,100,473,18 cuotas,15.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440256854-protector-spigen-neo-hybrid-vidrio-iphone-8-7-6s-6-plus--_JM,1,1,0,0,0,#440256854,Apple,TPU,Spigen,Neo Hybrid
62," Funda iPhone 7 , 8 Plus Diseño Delgado Con Corazones ",440,NA,3,17,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453262988-funda-iphone-7-8-plus-diseno-delgado-con-corazones-_JM,NA,NA,NA,NA,NA,#453262988,Apple,NA,NA,NA
63, Funda Transparente iPhone 8 Plus Ultra Slim Hybrid Hard ,420,NA,3,10,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-449580489-funda-transparente-iphone-8-plus-ultra-slim-hybrid-hard-_JM,NA,NA,NA,NA,NA,#449580489,Apple,NA,NA,NA
64, Funda Protector Estuche Armor Para iPhone 8 Plus Febo ,290,NA,3,99996,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452389204-funda-protector-estuche-armor-para-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#452389204,Apple,TPU,NA,NA
65, Funda Tpu+vidrio Templado+cable Nokia 5 6 iPhone 7 8 Plus ,399,NA,3,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449593112-funda-tpuvidrio-templadocable-nokia-5-6-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#449593112,NA,NA,NA,NA
66, Funda Silicone Case Para iPhone 7 7 Plus 8 8 Plus + Templado ,690,NA,9,91,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/APPLE.BLUE,https://articulo.mercadolibre.com.uy/MLU-455755333-funda-silicone-case-para-iphone-7-7-plus-8-8-plus-templado-_JM,0,0,0,0,1,#455755333,Apple,Silicona,Silicone,NA
67, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus + Vidrio 5d ,780,NA,44,45,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=e6t1sKV7TqytZeGrJBwuZa%2Fl%2BPEBRM3jjdE4ZyaOpBkXoCd8nCRWFzg9pplJJ%2B9u1TzXsTZT2gCp3IZ585I0EA9efIPYc3fX07y%2FynBc7nVXrrmR%2BjQrDFa6CaGa5UwxHeZjvsIOIpq6Lz87mv8RmDhX2LCRmRN4XYgLuZX6oZ7FevfoLbNkwsGkO8UonhZ%2BxWcDPI%2B%2B23r6E80Pgv37mDLk0PRSby0qJjmjK2F%2BAi29H6qJdQCFpXBxVlP5ZZHxCkPG0zVGq2R2csSdHTW0M9qEgQRG32Uq%2Bb1wgclSF4fyexUSwXV%2BkSZVEn4n67tYi0OrD5V%2BTDYZApIYKcX1dUOlz9PhqXS%2FBawTrITHvD%2Feyn%2F2bqxwVy48CmJvm5lOOkyimcHqm8jWWNQN6RxcNdLm8mrItQDt80DjYxZNx92WylyUIzLb6GQ%2Bre%2F1lg6lTBQ4upEOrsvG4WaE2M7Q0LphBFwLD4Y0ZkIN3y%2F9vbE6s1zr%2FDwxduq8Yr8n1JzlWvqvC%2FtAksnJqIlJBbUUYCzv88edax32J6FYDMV0qGGtBK6BiMLCu4bt37Ntk3q%2FYwUyczeUUshywaN75WWU33WepHTiIDiPnh98b2QrRGVtX7ng6W5N6bIZb2vGchBSeTzqpgATLA097onwuh1%2FkgSe7LXbPjB6xEvYAIoPDOUvS3kfQbL2xj1qVZ4KMri8GMqhSM0InEG9py7uW1Llsnt2B315nLCRwDHHDGd558r5gf88%2FGMSBXxuVoa8KmA1C7mjr0cn5%2B05ooFhuxlMgAO%2F66IN%2FgOsCeLPzCQS6BBbDo4q50IdtHq9YRHJvZ8NZUKeyAMz%2FIUJKNXsa6Q%2FK%2BMvIR7ScSpX0W%2BVFv9Wk3%2FszxuxiXm2CCT3DNFqOldxDEV63r0eLlWyFsLMVxdYJKCSI4PQ1cTQzEVgoG2g4iwY542pflooIrkeDPzQMPtP%2Bf0daQEBVtchZyjx2d8eO1UdNnWFeqQOOBCXeb7dG0lOWCFBsd3ew5rrIFfWp%2BiZ%2F2jJC4E87PAppz6L6ecLCQTN3rMHgPIAjZsbzMzOrQboJjYDNLVT0OKMT1Ww2xbfYzv8FlML3vo3RK3LD62DHMAjOhR21kWMQ52OMKZ2fmL2neqePmRUXRveqNPa6mj6gv2PwmMCFp1glspfOSquiEeotWbbfKxoB6f7zpw9RWUwykEB5FPfsX3ZstdpSLs4Z4H72a2Uw5kZ7ySu6IdTqVXEu%2FECfyIcfvE5SzNCBu1mp1CGIgPLbR6Nl%2FZyBMQctEldGDuipehe9h3t9eHohPNBG0pat1yHnO0EYpi8qCNXw%2B3cd9wNwgF0YWWTFTcNK%2Fjtz40MOy52bXSF8eNZwfGaTFrjavx3MjZwvAHTT9RV2JO7OHnMXGqJKKCx%2Fg9gCgooCRDFiKpu7Q5Ih%2BgFNWPb%2FKUB7ThjDC4S1AuIVM22PZElEe2df%2FcVRxgNy45PDN0skDkEPYzCck80BFEGQL7MfJVGyQOW5Ule9aoYc8Aw0PW9uSQw5QkQYEKKl24AUaioGotbXt2ZacSLWgMcHrL%2Bi9TGnONuEPpnmx4%2FCrfY7g%2F8o%2BcA9xsBtixbfaMi6Juciew9f%2BRA6z5HFgm56vowzm6LKf68DRofeUnwCcIHRavp5cfYjbJn473vS9h9yVWgYz4STyEgrhvtR5DBFyl8KvtM43VrrYZkri5BkvNSX%2B%2BmJ%2B6GctGahgqJI7LQvLfRrWDPLOXMx8yVjTVDaNmqkICH5TUHIuuCOMk%3D,2,0,0,0,0,#443898511,Apple,Aluminio,NA,NA
68," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Mármol B ",1090,NA,1,100,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457719683-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-marmol-b-_JM,NA,NA,NA,NA,NA,#457719683,Apple,NA,NA,NA
69, Protector 360 Magnetico iPhone Xs Max Xs X Xr 8 7 6s 6 ® ,490,NA,101,3999,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333994-protector-360-magnetico-iphone-xs-max-xs-x-xr-8-7-6s-6--_JM,3,0,0,0,0,#443333994,Apple,TPU,NA,NA
70, Funda Protector Case Para iPhone 6 / 7 / 8 Plus De Tpu ,190,NA,4,56,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AR+IMPORT.,https://articulo.mercadolibre.com.uy/MLU-459555710-funda-protector-case-para-iphone-6-7-8-plus-de-tpu-_JM,NA,NA,NA,NA,NA,#459555710,Apple,TPU,NA,NA
71, Protector Funda Fyh iPhone 8 7 Plus+pantalla Nflex Full ,890,NA,0,3,18 cuotas,49.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=cDnnOLrRFuPnCrkGkzRcbaK5W%2FTTjbNh3yRNYVOb3THQZWHUEj7xR58COtxOrbRXYj%2BUB6PFWE%2FZZraH1jVbcuNjOaCkIqIS01s1WchyXONMd3p6nUv7W8t%2FAozcIV7vwzid9VO8xUrVFqrVxN6gWQKqIzNUffe7lKk2w3kJZ%2FtuiThOqh8baXllfR2MjuWKOvx8Oo90MZaifVRHb7zV34PnopL6StSxmi61mTwZnfPN40gmwfs4fMDJ4hFGcDbJapMuBCgYBHx2KrxCL%2BMxUmu7jSfn%2FtBxUyLmym80aVCcW5vbzy%2FKFt174l9vaBkXrqc6iNCNyUt%2B4r9eiiL1LCthBL5isnsBykxrSI2DN6aajuNoGvLe3h7kP0X9Dmf2R5tFoagKlOl8xYKpeQhXPNlco%2FpFFHpjrog9AhCkVXvH6ERlCowssU0hVWnxd4YGAdeQtoypYewf2mYKyBXYSZi3gelAPHU9r6CuVGj25Q0uCRxqnGsIsYdERIAJy6LBXZeBxzKAbJ%2BcueRsYV5pudNaafdZ4IuxJfdVUgRARWQpVEL8ECweRZUlqt6BOXTJXUJz1FWH2A26AQrXqttmms8ZBF0Cb5p900KkqMsA82CALFQRTA4uK0OPUqT9q9muVjzvRYPK060PFHK6C41Kt7w9bn4VN9642TrCQYhffSmlbXF7TWsTm7XDqA8zMM%2FOJaqescMoz7v2BvmJ8jPwLcGX3K88aM9BxlHvomrxQO%2BFMhKK1bXF4VKnJJqW4lDaePdl2DLpJPAKO0QxOvKlYrtwpqvrq1KljFbc80WJpQeKpZMDU%2BoKXr6%2FMztLwNCYym7K8XPsKyIBzhwAwButpwFy0Jno0MCCuca%2Bun0bGB2aW69%2FqOcPXkfiYfs3NOvLL8PRftH1sZQfPDHyl8QXYENv03bAbQMbz6wCyyRUBJqOtK7dOgRC5QffyUFu0KXDodT7gxcndQmv76tMIcKVB4SsURG4h47aVcGUx4vELjkBkUpEPe4HHYa5g0noQdE0NmpHxuFKQeEMYFD2oDV4MKJqOIBSzy%2BG5hqa4uxb1mhH29Oaj4I4FKCEM1am6sZG9S4m5liQQNLYpNnFJe14m0XTsydRo5taQ4VbO028uc9BSUoMIHIlytAttqLDJGTXH7r0RgWg3HX%2FkrlqUMjHDnU053Pf4JChAUjPMUpXO4JiryP7DCnkojNFfPT0uabAN6nK%2B0aaHyHduF%2FN41u8PX53HIs1uM3QKxgRxJBMJDP%2BxJX4Nzrgcoyz4w4ZGiHharTdzhgTPxi3FVOk1XHM6ttFKyTK6eYOaM4by5wF0uRNwpqA86oQLAdZGkcMsr3skckbB99YGj4bjLgVA%2FkAxeVjpKy9P8aBSYXTJVRnY0KTCd033e25%2BcObd7%2F3xxw80R83MSzb2Rh7qbFsjTm5VHZD6WL1XIRpnPImdmsdCjUMwFOvdOBbw%2FY3R80xc1nfzg2s69oZzi05sIQ%2FzezRLwAggtj%2B6kEgTWrz5NveGDQqAz%2BEPrwtnysZFTNQfAJ8yrVsvZBdsOeAI76GLRKdmsWeFX1jTB%2Fn5TpbKkjtHkgwLhPtNUfDYHSZXRlHUp2Ll45ZVZmtu1W4qGmRhz3iwNLA7ihbw8fGJQlIi9Ue1hPpXrCKVvbdEWem%2BddoRIMt%2Bs17jTHpOqAkqGqHwulkVMjnXRq8Lw0e%2FIq7g89LoyQOU1iDoX8%2BYc8uHufg3Mn3ViDeL%2BToCjny2S8q51clRwzlAGNxkKEsPg%3D%3D,NA,NA,NA,NA,NA,#453769062,Apple,NA,NA,NA
72, Funda Protector 360 + Templado iPhone 6s 6plus 7 8 Plus X 10 ,190,NA,29,5,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/DIMARTUY,https://articulo.mercadolibre.com.uy/MLU-444755747-funda-protector-360-templado-iphone-6s-6plus-7-8-plus-x-10-_JM,1,1,0,0,0,#444755747,Apple,NA,NA,NA
73, iPhone 7 Plus / iPhone 8 Plus Funda De Cuero Con Monedero Co ,1274,NA,1,100,18 cuotas,70.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758276-iphone-7-plus-iphone-8-plus-funda-de-cuero-con-monedero-co-_JM,NA,NA,NA,NA,NA,#457758276,Apple,Cuero,WaterFox,W-SJT037PGR
74, Protector Funda iPhone 8 7 Plus Peluche Teddy Original Pk ,299,NA,5,2,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449469338-protector-funda-iphone-8-7-plus-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#449469338,Apple,NA,Apple,NA
75, Fundas iPhone 5...6...7...8 Y 6.7.8 Plus.. Xr.. Etc $80 C/u ,80,NA,2,98,18 cuotas,4.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SPWA738479,https://articulo.mercadolibre.com.uy/MLU-461649386-fundas-iphone-5678-y-678-plus-xr-etc-80-cu-_JM,NA,NA,NA,NA,NA,#461649386,Apple,NA,NA,NA
76, Carcasa Funda Protectora Remax iPhone 8 7 / 7 Plus ® Calidad ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453221505-carcasa-funda-protectora-remax-iphone-8-7-7-plus-calidad-_JM,NA,NA,NA,NA,NA,#453221505,Apple,NA,NA,NA
77, Protector iPhone X Xs 8 7 6 Plus Se 5s Ultrahybrid Funda ,199,NA,5,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450410996-protector-iphone-x-xs-8-7-6-plus-se-5s-ultrahybrid-funda-_JM,NA,NA,NA,NA,NA,#450410996,Apple,NA,NA,NA
78, Funda Cargador Con Batería 2400 Mah iPhone 7 8 / 7 Plus ® ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452731619-funda-cargador-con-bateria-2400-mah-iphone-7-8-7-plus--_JM,NA,NA,NA,NA,NA,#452731619,Apple,NA,NA,NA
79, Protector Tpu Transparente + Vidrio iPhone 8 7 / 8 Y 7 Plus® ,120,NA,162,243,18 cuotas,6.67,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443199999-protector-tpu-transparente-vidrio-iphone-8-7-8-y-7-plus-_JM?searchVariation=39315336089,3,0,0,0,0,#443199999,Apple,TPU,NA,NA
80, Protector Tough Armor iPhone 7 8 7 8 Plus + Vidrio Case ,190,NA,35,5,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/KING-SALE,https://articulo.mercadolibre.com.uy/MLU-443492218-protector-tough-armor-iphone-7-8-7-8-plus-vidrio-case-_JM,1,0,0,0,0,#443492218,Apple,NA,NA,NA
81, Estuche Funda iPhone 7 Plus 8 Plus ® Blister En Silicona ,450,NA,1,24,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTAUY,https://articulo.mercadolibre.com.uy/MLU-455406861-estuche-funda-iphone-7-plus-8-plus-blister-en-silicona-_JM,NA,NA,NA,NA,NA,#455406861,Apple,Silicona,NA,NA
82, Funda iPhone 8 Plus 7 Plus Y 6 Plus Flip Case Inteligent ,1790,NA,1,NA,18 cuotas,99.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,https://articulo.mercadolibre.com.uy/MLU-453381187-funda-iphone-8-plus-7-plus-y-6-plus-flip-case-inteligent-_JM,NA,NA,NA,NA,NA,#453381187,Apple,NA,NA,NA
83, Protector 360 + V. Templado Total Protección iPhone 8 8 Plus ,150,NA,56,44,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-451072990-protector-360-v-templado-total-proteccion-iphone-8-8-plus-_JM,0,1,0,0,0,#451072990,Apple,TPU,NA,NA
84, Funda Protector Fino Tpu Premium iPhone 8 Plus Febo ,150,NA,12,99987,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449005200-funda-protector-fino-tpu-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449005200,Apple,TPU,NA,NA
85, Protector Funda iPhone 8 7 Plus 6 6s Spm Carcasa ,450,NA,2,NA,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412069-protector-funda-iphone-8-7-plus-6-6s-spm-carcasa-_JM,NA,NA,NA,NA,NA,#450412069,Apple,NA,NA,NA
86, Protector Funda iPhone 8 7 Plus 6 6s J Glow Espejado ,499,NA,1,2,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450411992-protector-funda-iphone-8-7-plus-6-6s-j-glow-espejado-_JM,NA,NA,NA,NA,NA,#450411992,Apple,NA,NA,NA
87, Protector Funda iPhone 8 Plus 7 Plus Silicona Pink ,399,NA,4,17,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448324848-protector-funda-iphone-8-plus-7-plus-silicona-pink-_JM,NA,NA,NA,NA,NA,#448324848,Apple,Silicona,Apple,NA
