search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
890, Funda iPhone Xs Max X Xr 8 7 6 Plus Rudo Otterbox + Cristal ,249,NA,2,60,18 meses,13.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650080099-funda-iphone-xs-max-x-xr-8-7-6-plus-rudo-otterbox-cristal-_JM?searchVariation=36722201688,NA,NA,NA,NA,NA,#650080099,Apple,NA,FIXEALO,NA,TPU/Policarbonato,FIXEALO,Otterbox
891," Funda Case Mercedes Benz Fibra Carbono iPhone 6,7,8 Plus ",599,NA,2,23,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FORWARDTIENDAOFICIAL,https://articulo.mercadolibre.com.mx/MLM-681322354-funda-case-mercedes-benz-fibra-carbono-iphone-678-plus-_JM?searchVariation=36611785813,NA,NA,NA,NA,NA,#681322354,Apple,"IPHONE 6,7, 8 PLUS",Mercedes-Benz,"IPHONE 6,7, 8 PLUS",Carbon Fiber,NA,Original
892, Case Funda iPhone 6 6s 7 Y 8 Plus Red 360 Cristal Templado ,199,NA,71,5,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,6,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,https://articulo.mercadolibre.com.mx/MLM-589098339-case-funda-iphone-6-6s-7-y-8-plus-red-360-cristal-templado-_JM?searchVariation=18480894788,3,1,1,0,1,#589098339,Apple,iphone 6/6S 7/8,ZNP,360 con cristal,Plástico,ZNP,Case
893," Funda Transparente Uso Rudo iPhone 6 7 Plus, 8 Y X + Cristal ",299,NA,8,48,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CAYUYA_SHOP,https://articulo.mercadolibre.com.mx/MLM-599220269-funda-transparente-uso-rudo-iphone-6-7-plus-8-y-x-cristal-_JM,NA,NA,NA,NA,NA,#599220269,Apple,"iPhone 6/6s, 6/6s Plus, 7, 7, 8, X, Plus",ICase,111,Plástico,XI,TRANSPARENTE
894, Case Funda iPhone 6 7 8 Plus X Xs Max Xr Ironman Marvel S/en ,169,NA,4,15,18 meses,9.39,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GOCA116413,https://articulo.mercadolibre.com.mx/MLM-700360911-case-funda-iphone-6-7-8-plus-x-xs-max-xr-ironman-marvel-sen-_JM,NA,NA,NA,NA,NA,#700360911,Apple,iphone,bull case,iPhone,plastico rigido,NA,case slim
895, Funda De Flores Para iPhone 6/6s 6/6s Plus 7/7 Plus ,199,NA,43,87,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BENNY2711,https://articulo.mercadolibre.com.mx/MLM-600626619-funda-de-flores-para-iphone-66s-66s-plus-77-plus-_JM,NA,NA,NA,NA,NA,#600626619,Apple,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,The Ultimate experience,Flores,Plástico,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,Plastico Rígido
896, Funda Protector Jelly Rosas Guess Original iPhone 8 Plus ,550,NA,10,19,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-632326957-funda-protector-jelly-rosas-guess-original-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#632326957,Apple,iphone 7 y 8 plus,Guess,cristal roses,Plástico,GUESS,jelly case
897," Funda Case Mercedes Benz Gracas iPhone 6,7,8 Plus Original ",649,NA,2,8,18 meses,36.06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FORWARDTIENDAOFICIAL,https://articulo.mercadolibre.com.mx/MLM-681328845-funda-case-mercedes-benz-gracas-iphone-678-plus-original-_JM?searchVariation=36612467945,NA,NA,NA,NA,NA,#681328845,Apple,"IPHONE 6,7, 8 PLUS",Mercedes-Benz,"IPHONE 6,7, 8 PLUS",TPU/Policarbonato,NA,Original
898, Funda Brillos Y Cristales En Tpu Para iPhone ,149,NA,3,7,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667258439-funda-brillos-y-cristales-en-tpu-para-iphone-_JM,NA,NA,NA,NA,NA,#667258439,Apple,5/5s/SE/6/6s/6plus/6splus/7/8/7plus/8plus,iBumper Ver,Brillos y Cristales,TPU,NA,Brillos y Cristales
899, Funda iPhone 7 8 6 Plus Motomo Tarjeta Uso Rudo + Nano Glass ,295,NA,4,798,18 meses,16.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-638043709-funda-iphone-7-8-6-plus-motomo-tarjeta-uso-rudo-nano-glass-_JM?searchVariation=27207789835,NA,NA,NA,NA,NA,#638043709,Apple,iPhone 7 / iPhone 8 / iPhone 7 Plus / iPhone 8 Plus,FIXEALO,Motomo Tarjeta + Nano Glass,Plástico,FIXEALO,Motomo
900, Funda Ipaky iPhone X iPhone 7 iPhone 7 Plus iPhone 8 Plus ,199,NA,15,60,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/XYZTOUCH,https://articulo.mercadolibre.com.mx/MLM-605817462-funda-ipaky-iphone-x-iphone-7-iphone-7-plus-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#605817462,Apple,"IPHONE X, IPHONE 7, IPHONE 8, IPHONE 7 PLUS, IPHONE 8 PLUS",ipaky,IPAKY,Silicona,ipaky,TPU
901, Funda La Pantera Rosa Tipo Piel Para iPhone ,149,NA,6,11,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667453440-funda-la-pantera-rosa-tipo-piel-para-iphone-_JM?searchVariation=33647887460,NA,NA,NA,NA,NA,#667453440,Apple,5/5s/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X/Xs,iBumper,Pantera Rosa,Goma,NA,Pantera Rosa
902, Funda Mármol Degradado Silicon Para iPhone ,189,NA,2,5,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-644427711-funda-marmol-degradado-silicon-para-iphone-_JM?searchVariation=27899328138,NA,NA,NA,NA,NA,#644427711,Apple,5/5S/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Mármol Degradado,Silicona,iBumper Ver,Mármol Degradado
903," Funda iPhone 8 Plus,7 Plus I-blason Rosa Ares Protección 360 ",659,NA,8,1,18 meses,36.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-607684370-funda-iphone-8-plus7-plus-i-blason-rosa-ares-proteccion-360-_JM,NA,NA,NA,NA,NA,#607684370,Apple,iPhone 8/7/6 Plus,i-Blason,Ares,TPU/Policarbonato,i-Blason,Uso Rudo 360º
904, Funda Case iPhone 5 6 7 8 X Plus Bandera Gay Lgbt Pride ,269,NA,13,83,18 meses,14.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-674380348-funda-case-iphone-5-6-7-8-x-plus-bandera-gay-lgbt-pride-_JM,NA,NA,NA,NA,NA,#674380348,Apple,iphone,glam,Case,plástico rígido,NA,case
905, Funda iPhone X Xs Max Xr 6 7 8 Plus Otterbox Tpu + Cristal ,229,NA,10,109,12 meses,22.62,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650090866-funda-iphone-x-xs-max-xr-6-7-8-plus-otterbox-tpu-cristal-_JM?searchVariation=29528426096,NA,NA,NA,NA,NA,#650090866,Apple,"Iphone 6, Iphone 7 Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X, Iphone XS, Iphone XS MAX",COVER CASE,OtterBox + Cristal,TPU/Policarbonato,COVER CASE,OtterBox
906, Funda Survivor 2.0 Proteccion Uso Rudo Clip iPhone 8 Plus ,199,NA,6,44,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECHMEL,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=ue2t9cf3wIGz03byb9BC45kKJDMk9PbwFMpeiB7BOtZYy45jFns1QxZ80ZTvLT8gJGdL0pCx5hDTg85uvfkaF7uIbYA4HndBXhKTpOxNy44xXXUEbL5T3ONWx1OeIypjxW5DJ9l8LFw3tRRT%2BbFlI3YRxTD%2F6VSeiI8iaGdfMARwmkmN5wpf22dqr9OUydEr3xAqIbtjVx2tLirSBSuE0WVqq4HP5ZSZI1nYJWkNYD4iEaDcByUChd9%2FdgM82mvV6g0QNv%2FoE8SePyfiD1N7oPkMgsAwM3YOg7yiTxq0sJ6D7x%2FUMNxKeiyB5fIX6IrHTldwytsIJARzWfid%2Bzm9blXgQVdtvSpaffmEvXO16kG7drkatKtU6nLNwGd7B3hZsc0z1H9bXv%2FPmEZonDSxAajDgphapVl%2FbZOQAVnVhOm9PsSGL7xqmD1E9YZ9VU7iGvRPlFwtkvSKZPIxo2frpVAxvoB4K9Yn5qlJDhs%2BG6KIwOjeZtAvK1geapsEA4byXX%2Bjg1j14vsE3LBZsewbdX1MpFsyhUki4MvRH3gQSmLZmttDyP1ED7wODb5rFFgcOQ6wZHmYod%2FKMUaM6YiOof%2BCUFSJLRry6%2FVxdAiWWcWdAw6vjvAl%2FNhHfgZPFkdAYmnTdTGNoPqtgYE9FQPskDLJ1Om1P3r4WSZ%2Bf4CJ9l09RYBqZt538J70H65y0KObf2PZ%2FoixOcu83IA0MZPRX9hC9%2BAHKV8MmDnwljjVy8HPJokFMUF5gBPn884pwkC5w3xX6rP4luPc4K6M%2BwR3755kur7FF22qL3QzDCOShNAcz3peokceZQZnU021YwfxAxcm9gt1i3XjtZ2JrEUf6hEnZ20ueLXLb%2BtacreMEiQ6OHyTybzolW%2B7%2FXftuRmJBWTkkDtgeoTW4M3VgMvxCJkyJKfk4wklLlm3esjkGJhO1W5ryMmIgZ3YYjrC1KfZy2pyJo5KKQu3F%2BVSYcSERmduOdSV6%2BoZKf4spm55B2DK52enlVF2%2BTvEGEr6RAc5jSaCKOGAR9IB4JISR6tnpCbSYc95JCBO%2BgcNU%2FhTnlLSKxOr5Gw5Ga3VewgIcc2l0QylDmyBiGoZi93VkdqezBZS3CdV69LLxqIp1s5Va9x1x1ZFtolg38%2BLShoqvzyKEvZMt9SQWU%2F39IdlvP%2BFSIRryyu1%2BpFIIeMj8NBtYF6tnC%2FSSUHSWoFG5XRw8ZCX2t7UkGlfCWmT5CrmFRgGDxKMSzmAHkyGHoGE3ui9ebqascGnPuYQwia8PJiA895FURUT3MuJlaER4DCKlmz5%2BDiNIs%2FgMfwR5tg%2BQlFmbizQe44wmY%2FbWyoJiOGl9nSwxOAuG81ryzICX23nEi8nohkpdOSUtz%2FgS4%2BveS%2Ba8XnK29%2BYRYIqE5OZ5rSnkQvnLhsH40nwt%2B8BzoDzuUkrpErO3zle7uTPDyQkI8DNZh8WnnxZqpLrGa%2BkvI7q2Ogs1ya7o9HFRfsTFJ%2FvkeYckzNibFPVVirUHKvotQ2Diw4izT89XHHTALfn5QMaV3G0vsumTEqc2EHDOOthQvx74qLzb3NVUhtrBmc0wBPQKTtBNSpEL%2BziO8Se8jGDRvA3Te9OdlGwDctqVuk0jZsBsnXBI0Md9j3rYEJQ9n%2F7BsLWtcUE3VRZS%2BFSbfyJovI%2B,NA,NA,NA,NA,NA,#643799359,Apple,iPhone 8 Plus,Techmel,Survivor 2.0,Plástico,Techmel,Rugerizada
907, Funda Case Silicona Tpu Claro iPhone 6 6s 7 8 Plus + Mica ,199,NA,24,15,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,https://articulo.mercadolibre.com.mx/MLM-633617851-funda-case-silicona-tpu-claro-iphone-6-6s-7-8-plus-mica-_JM?searchVariation=25511347339,2,0,0,0,0,#633617851,Apple,6/6S 6/6sPlus 7/8 7/8PLUS,Smart Protection,TPU cover,Silicona,Cafele,Case
908, Funda Cartera Para iPhone 6- 7 - 8 Y 7 -8 Plus ,159,NA,2,2,12 meses,15.71,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STRONG+ACCESORIES,https://articulo.mercadolibre.com.mx/MLM-623862941-funda-cartera-para-iphone-6-7-8-y-7-8-plus-_JM?searchVariation=23374415025,NA,NA,NA,NA,NA,#623862941,Apple,iPhone,STRONG TIPO CARTERA,iPhone 7/8 y 7/8 Plus,Plástico,Strong,NA
909," Funda Case Bumper iPhone X, 8, 8 Plus, Original Envio Gratis ",250,NA,16,493,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-598009675-funda-case-bumper-iphone-x-8-8-plus-original-envio-gratis-_JM?searchVariation=38929387397,NA,NA,NA,NA,NA,#598009675,Apple,"IPHONE X, 8, 8 PLUS",Usams,TPU Negro Acrilico Transparente,TPU + ACRILICO,IPHONE,Bumper
910, Funda Perro Pug Para iPhone 6/6s 6/s Plus 7/7 Plus ,199,NA,10,34,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BENNY2711,https://articulo.mercadolibre.com.mx/MLM-600626390-funda-perro-pug-para-iphone-66s-6s-plus-77-plus-_JM,NA,NA,NA,NA,NA,#600626390,Apple,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,The Ultimate Experience,Perrito PUG,Plástico,iPhone 5/6/6s/6s Plus/7/ 7Plus/ 8 / 8Plus/ iPhone X,Perrito PUG
911, Funda Glitter Cover Brillante + Cristal iPhone 7 / 8 Plus ,249,NA,3,5,18 meses,13.83,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,https://articulo.mercadolibre.com.mx/MLM-643598002-funda-glitter-cover-brillante-cristal-iphone-7-8-plus-_JM?searchVariation=27724754938,NA,NA,NA,NA,NA,#643598002,Apple,iPhone 7 Plus / iPhone 8 Plus,OEM,Stand Dama,Plástico,OEM,Stand Dama
912, Funda Case Anti Gravedad 7/8 Plus 6 6 Plus S8 Note 8 Protect ,210,NA,41,68,18 meses,11.67,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/IMPORTNOVALZC,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=gcOvTTESdAlhsq%2FEYXduWicL8lP%2BtukAVnnEDkwOtmYwKoh3DKxbiUe9QO6Iq4XsxtcrFNnDs90SU5D25IlnWrMFghw1OVZBGglM%2BUjNhylm%2BSZEwTSbcfG1m09xf8FSwwYrJQ6iqOPHy3ZFHGGiPZslAFDs8BLTVZ%2B90NM77XdizOhGKblxK5iA8tqPJo4H1mKM%2BZE6BxU5lMsjTTOd6HGcYnWYqrdlDPfNtx95iXTnVBU8%2BG04WF1NL6zluRtFaSCPAfluLgvYqe7V5JEDAzvAyLBdvRwD0POXjq1PVtDodNlK9CR6Shw1vA6rNpXCpZX4ujQTFefB9X0JizlRMDXTqLuTHQimvEIs9CI7450MLEQmB6C6CdAPzz7%2Fwn7fED3w0M7S%2B2lui3UNgitc%2Blk6PEmQuWBbNHvtrWauERW4griUH0Z2DvPv4gqtMSJA2mDfSSs5sSB1XmiPLSBIRQPN3OQJsqdB603FsMsbzXGULhVLWwAHJQrvoXP7z%2BjPgTvfzxo8OciYYa3LUD%2FR01y8VURFS%2Fj7QVsDIhs4H7O6%2FM62%2FZQ5r58NqAeUXLm4bMUSgWmrkzo2T7ehS%2BZI5EIC0GjPSrbL64CjUh%2BxbqXwfG1BDRd9WCwgx1pOCJusr4YSZ2Rv3N9cR%2BexUddzX1b6mxZ0vwSTd5IsqRvMJJeqqTzG7oXNIrbcbhGdcVWzQXmVT0fQWpC%2FS4w3N%2FKjaNIgxLFqVPTf%2Fj8GmBkDYQ%2FH1b73fbHhMRtU9G5wGR92OWedMHNJIxkSOSFfNRBR%2FL%2BAqo1p2IPmehXjW1NrNO8Lr2UAkQ8%2FFDMxp4YQk%2BT7Fqf4NYTrF0FId96XefeH4hwBCXTANjQSy0HGSo8OeCXGBtbx1lNwGz3ZcBQMFV2BrkXx5XAlb2ZfSMHS5FF7mtczHwoXvtvxG%2Be5L0WGnx54j36LC5T4a2MUyrCeDbUG4D33bNkZy7LF%2BDviQXyBl2GybSVHmjlbW8A0hmPJloFefQa8Qmn52KFeQ25xjy2Yw37mIEFTY5WsOhyIPxR0qnxLuUfLPRQa%2F3xXfiyOalJwgIx7W4%2B3RYAzb%2BEyiMEtiAVfPFWThflclgGKSxZ%2BEj9gOwKuVVRSszDB6IzHXiN0FH1PjOygiQop3rGAECdGa0RxsOQS0irw%2BP1dKArTMq%2BefycGRor9pA23NFduDKOHIptNcqeCBDBgkAarfoStHkGpbQx5Pxkv37dNrmutOeYz7G6CGKFx9WQ4FK7EEuTWSVqTSAZ1Kn%2B42X1Yl2bM57%2Fu7IIWxpnXp50YJ%2BH0SyBRbxf5rS7FNDqmxgwikZgGQC2I3EWmIL01DUNcJgSl%2Bqn3mPpJj930RgyADDx4ZptRmCTxeRguRm4LX1xdI1BKzqRGLKGNXoVon%2F6Nf4enFU9GkwvgOnhbSBLxL%2BniExx1D0tDSnFV4VH1U72OXoz3ICLuwdUEUQkB4sEsQ5L0IqTUOLkVt8xFsLcowXgWsRhLw6j%2FvTF3h1zn99Dg9X%2B53Oiw8bfolDcPKLJ1Bh%2BUUwuwg%2BWwT5PoNW3xFVZjrvrT7TA%2BKUtqohZZiejYuBlR%2FHM2Z6HVOTtStEx12A4oI8q9gRKLTtSFn3qLHToi5fv%2FyqtyYQsI%2BOn7%2F2HYz79sMXMEL9GvcAhoFA7MlD9kQsvD5w%3D%3D,2,0,0,0,0,#635685435,Apple,IPHONE/SAMSUNG,OEM,ANTIGRAVEDAD,TPU/NANO SUCCIÓN,OEM,FLEXIBLE
913, Funda iPhone Stripes 6s 7 8 Plus X Moda Mayoreo ,199,NA,18,1,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-642909431-funda-iphone-stripes-6s-7-8-plus-x-moda-mayoreo-_JM,NA,NA,NA,NA,NA,#642909431,Apple,Iphone 6 7 8 Plus X,IMPORTALL MEXICO,Stripes,Plástico,iPhone,TPU
914," Funda 360 Uso Rudo iPhone 5, 5s, Se, 6, 7, 8 ",179,NA,369,13,12 meses,17.68,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-700525022-funda-360-uso-rudo-iphone-5-5s-se-6-7-8-_JM?searchVariation=40611452498,NA,NA,NA,NA,NA,#700525022,Apple,"IPhone 5, 5s, Se, 6, 6 Plus, 7, 7 Plus, 8, 8 Plus",Genérico,360°,Policarbonato,NA,Uso rudo
915, Funda iPhone 5 6 7 8 X Xs Plus Protector Resistente Case ,259,NA,2,402,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-643992314-funda-iphone-5-6-7-8-x-xs-plus-protector-resistente-case-_JM?searchVariation=27810108225,NA,NA,NA,NA,NA,#643992314,Apple,Iphone 5 6 7 8 X Plus,Fixealo,Silicon / Skyn,Silicona,Fixealo,Silicon / Skyn
916, Funda Mickey Y Sus Amigos Silicon Para iPhone ,149,NA,2,13,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-661107045-funda-mickey-y-sus-amigos-silicon-para-iphone-_JM,NA,NA,NA,NA,NA,#661107045,Apple,6/6S/6Plus/6SPlus/7/7Plus/8/8Plus,iBumper Veracruz,Mickey y Amigos Bebés,Silicon,iBumper Ver,Mickey y Amigos Bebés Silicon
917, Funda Uso Rudo Sumergible iPhone 8 Plus Original Ip68 Case ,650,NA,44,96,18 meses,36.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MIRAQUI+OAXACA,https://articulo.mercadolibre.com.mx/MLM-550715794-funda-uso-rudo-sumergible-iphone-8-plus-original-ip68-case-_JM,1,0,0,0,0,#550715794,Apple,iPhone 8 PLUS: A1864 | A1897 | A1898,Redpepper,Dot+ Series,NA,Redpepper,NA
918, Funda Protector Case X 7/8 7/8 Plus 6 6 Plus Sport Correa ,210,NA,45,14,18 meses,11.67,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IMPORTNOVALZC,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=MHhR5ABp%2FCAmfIGiZIgsJRcn0FFMihp9Kx57guL35Z77WfoMlC1C0guZzUf42%2B3tQTebw%2FACOfp%2BIcYbami%2F1Wh8tmGF71sJQp%2FCEbW7wilnRD%2FjbfLhf9HX0rmwXOFpAO4rfvZKXK%2B7heroM7TfS2F6afQ7yZPOeXDH1r2CQq9niHsNHGGkObSHjX0NVMhE%2FBuQmW1z2MeSG5XmqefqIzuR6jgVrHkhiBswtOOHQQq644NQlMhfxBWUEWT4%2F%2Bi1h2a6BzksigtAMCoT2Rs3nCoi2HZZdeH2rCGXYKWTRrvaNaBxw6mlKQ6TqbWkWa55NhgWAK%2BrltM2uUTyenRJjsqh68e5QsdnmVabsC22By6ByJnT2E3esd9pfsvjQFW%2F%2FC96TA95rWoOeVAuuZfL9w1mdvbYEdiXPpBXzjNRdh5LnKoDzLQWWyiSKtT9TyVkq0mTc5s8YX6r7KyvPxIWGgcZUZs8Gf40ybOFGlq1g6c7U0B4W0mMD6CAcaJep9rBUSmW%2Frgaanr36IO%2BfBJlRZaIsOj6PJbj7B08OdExWjUxFbTlIq76j6ssKtoXuZ8270SygtTNMxxReeIBJLkfu7cNXb%2BR5F4pDQ%2B2idcYqnnaO3np%2FAEO5OhTGMAkwodcIEGSjXaEEEIgOF56HZklLUvx%2F3%2Fm6Rsh6ylvoI99XxQkMWQac6rvWdFVeGlVPyQOoQK7SMeDiGKQpeMoF7KiYLn7ELnLeq4DII1Bn7p36wLPDQTlf3eR9mDdi5iFePn33QWt5miC0oGVJYx84jDHLRiH1MQpuv5VkcKYHW9tI0zqAoOGWvWFPZyxtfDorXyhQ44DFknAHpFwUuWKY1%2Fuj6wo1bBO%2Fv36thje0y%2B0k4FIdztlex6T2Z6uI5RJGKA8Nyc4rnNmRSdhYZnzcOFtlhTGqxSdy9J5rgToYrh9j%2B8zbX%2Fiikg8py%2F%2FEpaejyCsmpUjJjmEM0W0DxstY3gSI5e51itznZgFbCxudwo%2B9yp4kYUMMPXmC9XYSRBYBjlC8PM49kstkAZs4g9ZMULSO4k4yvSONu2CGyLkFI%2FW9LdNIlOfAs6dnrVzNsbuJ0RQ0KQ9jEQK9o%2F%2B37MD7c%2FKCdhkw3h8l5kdSZDD6rzeQ%2FT45YrXb7UWLLCm0XP317pdZxrdGpto%2BHbr8fmvdr3p38%2BQJxV%2BOMvmxgNB5%2FLYNGZ5XHDhy%2Bm5zLdl%2B44AJoCFzfc0qiX2Vz%2BvtE1JChJVhIIwhecDdJR7E%2B%2BkAwKBmC97vCZjVB1K68tP5ukyiDxfMvwnxOx5sexJ0nOC6MgeIRtVG5I8rRoJqukagFZ%2BuP7N3b99OEzg8ovIybojDu2tcmoHlP205oz9s0bpKyBvI3vFKJIv96%2BVdqf6c8pc2PM7CtQfL0ylbMGjwO1Alm2LZ1RRS4dwgtmAph3%2BriOYQd4BZwSjoA2Cl9xhgJuBHB5bRYbocHSfUTth3Idx3GND0z4EUfnNmibfDN795fcNeQkD1B3%2B6tjjZmbpd89u4oRPqhInDCxSDY9Qx5ouhqgi2ITkNcgHkwWvOk40R%2FyoCoD0ZefUivhs7JUywt34y4PCMz6yEdv82dtbbt7W%2F8hDKrmj%2BZrzTtENCwoLm%2F2T2WefUFqAVWhtJL9gL3emwB02bOL4zyiOLI0L3UxjsiTk,1,0,0,0,0,#644827159,Apple,IPHONE X 8 8 PLUS 7 7 PLUS 6 6 PLUS,OEM,CORREA TPU+PC,Silicona,NA,CORREA
919, Funda Circuitos En Cristal Templado Y Goma Para iPhone ,189,NA,1,4,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667496740-funda-circuitos-en-cristal-templado-y-goma-para-iphone-_JM?searchVariation=33655666059,NA,NA,NA,NA,NA,#667496740,Apple,6/6s/6plus/6splus/7/8/7plus/8plus,iBumper Ver,Circuitos,Cristal templado y Goma,NA,Circuitos
920, Funda Galaxia De Colores Con Textura iPhone ,189,NA,3,1,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-645020307-funda-galaxia-de-colores-con-textura-iphone-_JM,NA,NA,NA,NA,NA,#645020307,Apple,6/6S/6Plus/6SPlus/7/7Plus/8/8Plus,iBumper Ver,Galaxia de Colores con Textura,Silicona,iBumper Ver,Galaxia de Colores con Textura
