search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
303," Funda Cartera Shieldon P/iPhone 8/7, Tapa D/cuero Auténtico ",1916,NA,0,100,18 cuotas,106.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457847947-funda-cartera-shieldon-piphone-87-tapa-dcuero-autentico-_JM,NA,NA,NA,NA,NA,#457847947,Apple,SHIELDON,SHIELDON-I7CT-BK,TPU
304," Funda De Batería Para iPhone 8/7, Triángulo Pro Atomic Pro 3 ",2748,NA,0,100,18 cuotas,152.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457855701-funda-de-bateria-para-iphone-87-triangulo-pro-atomic-pro-3-_JM,NA,NA,NA,NA,NA,#457855701,Apple,Trianium,TM000048,NA
305, Funda De Batería Para iPhone 8 Plus Compatible Con Carga Qi ,3081,NA,0,100,18 cuotas,171.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457859661-funda-de-bateria-para-iphone-8-plus-compatible-con-carga-qi-_JM,NA,NA,NA,NA,NA,#457859661,NA,Apple,BC-APX-116-B1,NA
306," Funda Con Batería Para iPhone 8/7, 6000mah Batería Recargabl ",2054,NA,0,100,18 cuotas,114.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-460089980-funda-con-bateria-para-iphone-87-6000mah-bateria-recargabl-_JM,NA,NA,NA,NA,NA,#460089980,NA,Pxwaxpy,WIRELESS_ACCESSORY,NA
307, Protector Funda iPhone 8 Plus 7 Plus Flores Estuche ,349,NA,0,5,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448114458-protector-funda-iphone-8-plus-7-plus-flores-estuche-_JM,NA,NA,NA,NA,NA,#448114458,Apple,Apple,NA,Simil Cuero
308, Protector Funda iPhone 8 Plus 7 Plus Silicona 3d Pig Carcasa ,199,NA,0,3,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448289572-protector-funda-iphone-8-plus-7-plus-silicona-3d-pig-carcasa-_JM,NA,NA,NA,NA,NA,#448289572,Apple,Apple,NA,Silicona
309, Protector Funda iPhone 8 7 Cerveza Silicona 3d Carcasa ,199,NA,1,7,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449001319-protector-funda-iphone-8-7-cerveza-silicona-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449001319,Apple,Apple,NA,Silicona
310, Protector Funda iPhone 8 7 Plus Silicona Anana Carcasa ,199,NA,0,10,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450233527-protector-funda-iphone-8-7-plus-silicona-anana-carcasa-_JM,NA,NA,NA,NA,NA,#450233527,Apple,Apple,NA,Silicona
311, Para iPhone 7 Funda iPhone 8 Funda Leseeing Apple 7 Funda Ap ,1251,NA,0,100,18 cuotas,69.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457691503-para-iphone-7-funda-iphone-8-funda-leseeing-apple-7-funda-ap-_JM,NA,NA,NA,NA,NA,#457691503,Apple,Leseeing,WIRELESS_ACCESSORY,Silicona
312," Funda De iPhone 8 Plus, iPhone 7 Plus, Jancalm [ranura De Ta ",903,NA,0,100,18 cuotas,50.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457704495-funda-de-iphone-8-plus-iphone-7-plus-jancalm-ranura-de-ta-_JM,NA,NA,NA,NA,NA,#457704495,Apple,NA,NA,NA
313, Spigen Liquid Armonía iPhone 8 Plus / iPhone 7 Plus Funda Co ,1073,NA,0,100,18 cuotas,59.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715898-spigen-liquid-armonia-iphone-8-plus-iphone-7-plus-funda-co-_JM,NA,NA,NA,NA,NA,#457715898,Apple,Spigen,043CS20525,TPU
314," Para iPhone 7 Plus Funda, iPhone 8 Plus Funda, Apple iPhone ",1174,NA,0,100,18 cuotas,65.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715927-para-iphone-7-plus-funda-iphone-8-plus-funda-apple-iphone-_JM,NA,NA,NA,NA,NA,#457715927,Apple,GuaGua,B077WRRR8G,Silicona
315," Funda iPhone 7 Plus Cactus, Funda iPhone 8 Plus, Funda De Si ",943,NA,0,100,18 cuotas,52.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457751666-funda-iphone-7-plus-cactus-funda-iphone-8-plus-funda-de-si-_JM,NA,NA,NA,NA,NA,#457751666,Apple,VIVIBIN,i7Plus-IMD-TPU,NA
316," iPhone 8 Plus / 7 Plus Funda De Cartera, Procase Flip Fold C ",1188,NA,0,100,18 cuotas,66.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457755103-iphone-8-plus-7-plus-funda-de-cartera-procase-flip-fold-c-_JM,NA,NA,NA,NA,NA,#457755103,Apple,ProCase,iPhone 7 Plus Wallet Case_Red,Acrílico
317," Funda Supcase Para iPhone 7, Funda iPhone 8, Unicorn Beetle ",1286,NA,0,100,18 cuotas,71.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758514-funda-supcase-para-iphone-7-funda-iphone-8-unicorn-beetle-_JM,NA,NA,NA,NA,NA,#457758514,Apple,SUPCASE,SUP-IPHONE7-UNICORNFROST/BLACK,Acrílico
318," Funda De Batería Para iPhone 8 Plus / iPhone 7 Plus, Alpatro ",2147,NA,0,100,18 cuotas,119.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457843770-funda-de-bateria-para-iphone-8-plus-iphone-7-plus-alpatro-_JM,NA,NA,NA,NA,NA,#457843770,NA,Apple,BC-APX-112-B1,NA
319, Funda Protectora De Silicón Para iPhone 7+ / iPhone 8+ ,998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459922231-funda-protectora-de-silicon-para-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#459922231,Apple,DOUJIAZ,R-imd-dls-TJ-jiu bei-7P,Silicona
320," Jetech Funda Para Apple iPhone 8 Y iPhone 7, Funda De Parach ",1019,NA,0,100,18 cuotas,56.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-460088741-jetech-funda-para-apple-iphone-8-y-iphone-7-funda-de-parach-_JM,NA,NA,NA,NA,NA,#460088741,Apple,Apple,NA,NA
321, Protector Funda iPhone 8 Plus 7 Plus Silicona 3d Ice Carcasa ,199,NA,0,4,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210046-protector-funda-iphone-8-plus-7-plus-silicona-3d-ice-carcasa-_JM,NA,NA,NA,NA,NA,#448210046,Apple,Apple,NA,Silicona
322, Protector Carcasa iPhone 8 7 Pop Bubble Fucsia Funda ,299,NA,0,2,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448323653-protector-carcasa-iphone-8-7-pop-bubble-fucsia-funda-_JM,NA,NA,NA,NA,NA,#448323653,Apple,NA,NA,NA
323, Protector Carcasa iPhone 8 Plus 7 Plus High 10 Funda ,399,NA,0,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448325920-protector-carcasa-iphone-8-plus-7-plus-high-10-funda-_JM,NA,NA,NA,NA,NA,#448325920,Apple,Apple,NA,NA
324, Protector Funda iPhone 8 7 Peluche Teddy Original Pk ,399,NA,0,500,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448750796-protector-funda-iphone-8-7-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#448750796,Apple,NA,NA,NA
325, Protector Tpu iPhone 8 Plus 7 Plus Alice Funda ,249,NA,0,4,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016510-protector-tpu-iphone-8-plus-7-plus-alice-funda-_JM,NA,NA,NA,NA,NA,#449016510,Apple,Apple,NA,TPU
326, Protector Funda Espejo iPhone 8 7 Plus Limon Carcasa ,299,NA,0,11,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449467741-protector-funda-espejo-iphone-8-7-plus-limon-carcasa-_JM,NA,NA,NA,NA,NA,#449467741,Apple,Apple,NA,NA
327, Protector Funda iPhone 8 7 Plus Squishy Cat Said To ,199,NA,0,10,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449996246-protector-funda-iphone-8-7-plus-squishy-cat-said-to-_JM,NA,NA,NA,NA,NA,#449996246,Apple,Apple,NA,NA
328, Protector Funda iPhone 8 7 Plus Silicona Sandia Carcasa ,199,NA,0,8,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450230638-protector-funda-iphone-8-7-plus-silicona-sandia-carcasa-_JM,NA,NA,NA,NA,NA,#450230638,Apple,Apple,NA,Silicona
329, Protector Funda Glow iPhone 8 7 Plus + Pantalla Nflex Full ,890,NA,0,3,18 cuotas,49.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-453858427-protector-funda-glow-iphone-8-7-plus-pantalla-nflex-full-_JM,NA,NA,NA,NA,NA,#453858427,Apple,NA,NA,NA
330," Funda Ulak Para iPhone 8 Plus, Funda Con Billetera Para Ipho ",1045,NA,0,100,18 cuotas,58.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457649251-funda-ulak-para-iphone-8-plus-funda-con-billetera-para-ipho-_JM,NA,NA,NA,NA,NA,#457649251,Apple,NA,NA,NA
331, Funda Impermeable Frä 'series De Lifeproof Para iPhone 8 ,3160,NA,0,100,18 cuotas,175.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457650155-funda-impermeable-fr-39series-de-lifeproof-para-iphone-8-_JM,NA,NA,NA,NA,NA,#457650155,NA,LifeProof,77-56981,NA
332, Protector Funda iPhone 8 7 Plus+ Pantalla Nflex Full ,749,NA,0,3,18 cuotas,41.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=pdvek7xWDWBd7ATj5FXMySAuVxKhFPmDIzBwWS6mk%2F9748nRM7Q%2Bc0kVzwxqmlLMB9UWJ0nFUIkxzpEpElo9KUNlbWpiVf5wUN%2BMsh8DQ1vBy0TqST0%2BucQo87kDaWTpuYz8l9UWPIrgC69VVfFUTAJHcvMikhODr4bD%2FossCbbM52j7RRNWeN4bsJzjV7DiP%2FT%2BNrUWmIGzluRc%2FS%2B%2Bh%2BHJ2jVjnAr6nFj9uK5vxY99NyV06vV4ytj0zQYdifLZ8Lqu4WKzm0iTDuQChdhuWO0yhCb7ckwwupKaBPO4tJglaEiCuThMNojqcyx0CNl3vVxAX%2FHOHsxjmRgK8g5PkEZINWdqpHzcAw5k45yG6Ek5ecpOlZwUPmg%2F3RTn59u0ol5BadMFICtIJIiQTTTEXtycboaW%2FxuJbcR2BYZD%2BPSBOlghRSr7cYLRJMPpWjetXZ2B1eyJrWD5J1IXntIrCIuMI8gFpPgtZlpjKVzpd8zfW257EF3a10i1w0Fsoo8GiWcYnaue%2BnR36oy70A5cMmiTogxDqRbg7KktKOdyJWM7Z9l93RsS70Yw54FT%2BauWiyEvzxer2mwcZJYaBQqtn%2F0O2i7A7PPT6fJIVYhoqcHZaagOtVWD6%2FSDLMx6JZTq3D30hVwopbMYa%2BMvzx4ZVTFWEyyp56ir1SmxPPt6Zf96YWgQJQBOQOUMv%2FXbWuqXfGWXpX4sQBK28UuX2DKFVZF1Qxa2WDLvKdnC4Ei5lvlh%2Bemc58IGclu1OPuCPsT0uupgTvFwc8z2U4Ienj6Yw5TM9%2FfNOHKLaDZpYtt2kLDv%2BoX%2FHBIon6HTLpLAjNTRGpkI1E9iaLBWHVYjy0nwkG5cthd3jipX9pfaHo1Ie4o4pQlfOVgmqJr8lI%2BySWyrTduoOvP4BPjWX2b%2BccwPj0Ll8JRNJgS8kKGn%2BVkR2QadbuIwXwEd72Z6ZFLIjAv8JVAjOIZlHnaDNfqZn5E1athZHkb8kOCW6ZaBBOOzdC3H7PVOpzJEp2fDQD9BnaLrAXk%2Fh7EVI5zU3ZgWTbqMJCu6defVDYDuWuK068jj6cCQwMsu5Hllg4OQeQC63jA43VVX2WlFoJSdq%2Fwug0uPaYSUoVRLdY4jLo4KeiaNrp%2FGNmZphR6lN03BqsByXIhYt7BjUljaxn8%2B1uesdQRVDY3AYwxgGGeCVBq4tIAD2UJ8H%2F%2FvoXng21Ao%2BVydP4Jv75OjPRHFJk8Et4%2FaAcvTvqY483sp7P0Wd166yx0J%2FapPmLZ1ZwhLnpMdxGIFqovnM0cwLOhGenXxTRTtpvo%2BZsn5Vp5netGvmDJ7x9rzCiooKUUHZdMryQo1kUd7l%2FoYsgq5%2FTGQWcI9%2FWGTQlcW%2BzpMAwEXWweinPN0oo2l15McjfZaZroMB%2FEzGf%2BHuf%2BWo8BorWfnrH%2BovDBnFrf1rwxbt63n8ajHkt%2F0OhaeD8l%2BgXDydxVeSAJMNvOktstItPW4IdTqQuaQpA%2BTyHm%2BHlUIdq3z4LZS9eiN1ShPgT1YxLfC%2BC7MhztFjcThXuWyqY%2Fred0FlFIIk2CAkrD3A4HGhmQwyLtH%2B21I0H9UfUdM%2BCRnNwOZ0utecPyQhdSIbd%2Fv%2FhHk%2FLNGGiro2pg4iisZLMVK70KYl73x8e6ei88bPj2MIVLm3jbm%2Fx33xl98KYNZkTEIR0t%2BXcTLWAkjFcuxJYyXCU%2B6yz%2FDeSULeNYXJfVxgISWKrUCID9vHcVwHm7k,NA,NA,NA,NA,NA,#453565161,Apple,NA,NA,NA
333," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Dgtekã ¢ Â ¢ â ¢ ",924,NA,0,100,18 cuotas,51.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457704370-funda-iphone-8-plus-funda-iphone-7-plus-dgtek--_JM,NA,NA,NA,NA,NA,#457704370,Apple,DGtek,ACCESSORY_OR_PART_OR_SUPPLY,NA
334," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Sparkle Stars Gold ",1135,NA,0,100,18 cuotas,63.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457706467-funda-iphone-7-plus-funda-iphone-8-plus-sparkle-stars-gold-_JM,NA,NA,NA,NA,NA,#457706467,Apple,VIVIBIN,iphone 7 plus case/iphone 8 plus ca,NA
335, Spigen Cristal Líquido [2ª Generación] Funda Para iPhone 8 C ,1148,NA,0,100,18 cuotas,63.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457710689-spigen-cristal-liquido-2-generacion-funda-para-iphone-8-c-_JM,NA,NA,NA,NA,NA,#457710689,Apple,Spigen,054CS22203,Acrílico
336, Estuche Funda iPhone 7 Y iPhone 8 ® Blister En Silicona ,450,NA,26,62,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/VENTAUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=cIBCBPU66yhzl7oEk38cbwFH1%2F1MVV5H1UHHORx%2BSffLwqogkF%2B4hSaA5Q0gpFAjia8yH7%2F%2B7ZnKWs74KLJSPSQ3WUkKlD2zXOUhJx8TUT8NlxtSvfj02c89TmUZ4Gs%2BhZx0B7lpwUQyb4UbSSk%2BeD1QstpNV4Ch%2BE3G0%2FpeSWexPRGglfaRiDf4uw3H%2FShtVZ2RimJ%2BpzgFELDTjHYq76glFEyD8%2FS3UIaTNn1l1P1k%2BcjoMv328X9ekOEYo7T1LBarDvZFtOzNh24gzHmQEBzoWSBmMcGlrcOQZ9O9lCiO5haJI3MUJpXy%2Bc4yQYMhYSPAEtI0ohRHI1K9Yer9uXdU00qDDb5VKtYRio%2FeX2wlG9VPn0BIUqdqKNtkGNyYEpwGXHjVjcjtbp%2FlffwwPss4oPOeJwlu5rkgx7GnK3%2F2F%2BwpS%2BRBK%2FXsIDXZQVtkbGQlgC%2Bz%2B4GS2Eauw403CbdGadlqMEU%2B1HzxZSyiXI4bynbx9np1GMNC8pSyB6ZkAGsL5wIBGemQjMutl40RZ0vB%2FujvNkFLsisOgk40nSBgM%2BshTeocJAbAGoL87lp5DPCHk%2FJ0o0SG26AlgEFc2EXA8AimgSvc%2B170uHIDyvIdldvIgrQh0BlMe7ZOWKv8jYdBJy1yQV57aUHgxJbDgXUoQdEs7Zt%2BzKKR3gr5WvmnkPgfinKoGH4Kb7ZS0BC%2FVjHX55k5lITkWEPbBq%2FATbfhOf80Qe3yBgZKPE3sZfJf4W4pE%2BQk7bhnSRaln%2BNPK774jADMrAWCpUzFnbnVNldYiTtR1W%2FoASfi59cYdd8kh%2BwOKsRn9xfisgMu1rdOWH1zm4JnOTfUmpuuVB9JZARt%2BOpSi8H737cW0Ee9giIK9PsxYpWdj3Gf91y2TjhNB5OVKDyCGW6ptOEDfXqpKbamvr2X89UMJfDW9OmUsjWcvTnqs1W2eezNNDQw8T9J8DAWdU1rKToktpFTu5VogFsZuAuLZvIxsiHmLkAuLLlOrXqmKvK2fpw4xwwHqQc3MAtO91O3IEhYkLh4%2FT59agmm9a5OVDzmPevznww%2B%2B98wPT8lHSfbBPK%2BFIxnhhr48Z1baajQkC7v2ql8PShPZb1DiiQ5xyubA4%2BB7PQA6NQcRq3BwoySAhxY0MAfrLcyBlFHgttMwjLtVtjacSsZlmo51HchifxVpXJ0nnyx3lkXKVXuHgXC1yOOtK8dxECXQHxADA23IxKDDW5qKtlB7LlHSTtUtRz7B6QqzT%2FQPIb62UQQFKxOpo%2Fchdh5iFCSQ1bw4eW8eWexOd18S6nStFNUJX28yLrDe0k1ODnrJ9RCa%2Fx4ySABg0SvIYpn2tdHrJ0J1JdmFXe9uJJyu%2BDvnDDRlR1CD9xB3HnlR6Ko0QM4fChbby6Lk9nDpRfi7bBk55nYMdWayU9GQzZrZkB3y16oYyYuvtMszyZFV%2BjmTEYmcPyFPR%2FD1cQZ1AjOIA7D1VpMsiqvRfcMVilMsR9DFj6ntzfw8XdrUBa%2ByOqVLd0Ldxmwx%2BkJ8v6%2FKUMKVUEkyaEgdL86C08vTqNAEWxPukdbq5AtF58ZDmFK4N8hBkrtJ3UQeRB%2FuQ8oIYifAz6gAG6RPFt4h6lGvmPfgH5NKdDOK6AgN%2Ba28lkqRX3Cr4ViTbwCOri4UuL59oK2D2c8QbArV%2FWO0QrjEmJUtl0KRZuXpCpR5vrFNTw8E5ysGisltkS788uqN3A0q5p9jJRoezh3qXY%3D,2,0,1,0,0,#455406832,Apple,NA,NA,Silicona
337," Funda iPhone 7, Funda iPhone 8, Funda Guardian Series Tpu Su ",1076,NA,0,100,18 cuotas,59.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457716216-funda-iphone-7-funda-iphone-8-funda-guardian-series-tpu-su-_JM,NA,NA,NA,NA,NA,#457716216,Apple,X-level,PHONE_ACCESSORY,TPU
338," Funda Cartera Para iPhone 8 Con Tarjetero, Ot Onetop Funda P ",1269,NA,0,100,18 cuotas,70.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758408-funda-cartera-para-iphone-8-con-tarjetero-ot-onetop-funda-p-_JM,NA,NA,NA,NA,NA,#457758408,NA,Onetop,WIRELESS_ACCESSORY,NA
339, Otterbox Defender Series Funda Para iPhone 8 Y iPhone 7 (no ,1626,NA,0,100,18 cuotas,90.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457802712-otterbox-defender-series-funda-para-iphone-8-y-iphone-7-no-_JM,NA,NA,NA,NA,NA,#457802712,Apple,OtterBox,77-54054,TPU
340," Tabpow iPhone 8 Plus, iPhone 7 Plus, Funda De Batería Para I ",2045,NA,0,100,18 cuotas,113.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457845080-tabpow-iphone-8-plus-iphone-7-plus-funda-de-bateria-para-i-_JM,NA,NA,NA,NA,NA,#457845080,NA,Apple,NA,NA
341, Protector Tpu iPhone 8 Plus 7 Plus Mouse Funda ,249,NA,0,3,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016508-protector-tpu-iphone-8-plus-7-plus-mouse-funda-_JM,NA,NA,NA,NA,NA,#449016508,Apple,Apple,NA,TPU
342, Protector Funda Silicona iPhone 8 7 Plus Cactus 3d ,249,NA,1,NA,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449410085-protector-funda-silicona-iphone-8-7-plus-cactus-3d-_JM,NA,NA,NA,NA,NA,#449410085,Apple,Apple,NA,Silicona
343, Protector Funda Espejo iPhone 8 7 Plus Sandia Carcasa ,299,NA,0,18,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449470031-protector-funda-espejo-iphone-8-7-plus-sandia-carcasa-_JM,NA,NA,NA,NA,NA,#449470031,Apple,Apple,NA,NA
344, Protector Funda iPhone 8 7 Plus Spm Negro Carcasa ,399,NA,0,9,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450226820-protector-funda-iphone-8-7-plus-spm-negro-carcasa-_JM,NA,NA,NA,NA,NA,#450226820,Apple,Apple,NA,NA
345, Protector Funda iPhone 8 7 Plus Pantera Silicona Carcasa ,199,NA,0,7,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450316010-protector-funda-iphone-8-7-plus-pantera-silicona-carcasa-_JM,NA,NA,NA,NA,NA,#450316010,Apple,NA,NA,Silicona
346, Protector Funda iPhone 8 7 J Graffiti Verde Carcasa ,399,NA,0,5,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450316823-protector-funda-iphone-8-7-j-graffiti-verde-carcasa-_JM,NA,NA,NA,NA,NA,#450316823,Apple,NA,NA,NA
347, Protector Funda Resistente iPhone 8 7 Plus Panda Lentes Gl ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-453838608-protector-funda-resistente-iphone-8-7-plus-panda-lentes-gl-_JM,NA,NA,NA,NA,NA,#453838608,Apple,Apple,NA,Plástico Rígido
348, Protector Funda iPhone 8 7 Plus Diseño Calavera Relieve 3d ,335,NA,0,9,18 cuotas,18.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-463649966-protector-funda-iphone-8-7-plus-diseno-calavera-relieve-3d-_JM,NA,NA,NA,NA,NA,#463649966,Apple,Apple,NA,NA
349, Funda Case Protector Apple iPhone 8 Varios Colores ,420,NA,0,50,18 cuotas,23.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PLAZATECHURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464883023-funda-case-protector-apple-iphone-8-varios-colores-_JM?searchVariation=40498427246,NA,NA,NA,NA,NA,#464883023,Apple,Apple,NA,NA
350, Protector Liquido iPhone 8 7 Fyd Rosado Funda Carcasa ,299,NA,0,NA,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448325494-protector-liquido-iphone-8-7-fyd-rosado-funda-carcasa-_JM,NA,NA,NA,NA,NA,#448325494,Apple,Apple,NA,NA
351, Protector Carcasa iPhone 8 7 Silicona Sp Rojo Funda ,299,NA,0,6,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448334175-protector-carcasa-iphone-8-7-silicona-sp-rojo-funda-_JM,NA,NA,NA,NA,NA,#448334175,Apple,Apple,NA,Silicona
