search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
1128, Funda Contra Agua Redpepper Apple iPhone 8 Verde ,399,NA,0,5,12 meses,39.42,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ALLMOBILE+STORE,https://articulo.mercadolibre.com.mx/MLM-627252602-funda-contra-agua-redpepper-apple-iphone-8-verde-_JM,NA,NA,NA,NA,NA,#627252602,Apple,iPhone 8,Redpepper,iPhone 8,NA,Plástico,Redpepper
1129, Funda De Silicon iPhone 7 8 + Mica Cristal +envio Dhl ,250,NA,0,3,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MXGADGETSTRC,https://articulo.mercadolibre.com.mx/MLM-636948700-funda-de-silicon-iphone-7-8-mica-cristal-envio-dhl-_JM,NA,NA,NA,NA,NA,#636948700,Apple,IPHONE 7 / IPHONE 8,ELX,SILICON COVER,ANTI IMPACTOS,Silicona,IPHONE
1130," iPhone 8 Plus Y 7 Plus Case, Saharacase Kit De Protección In ","1,137",NA,0,20,18 meses,63.20,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FASTIMPORTUSAMX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Qy4Rjo8RNO7KH009U2LMolVIATll6oBrgjSfya%2F0VDL8YGygTG65wzCxVbgjjfPXQ4b8JqEgqBfXiYAbc4wpeCk9aPRhH5HCozSxrmTg%2F1lydfCHyYEf5GrXjkiCnB5Iwp4wonaPC%2BsMTi9XBPV2uYXcr3VeLsZuvpYkHhnncbAVXkwSoIUCFyi6aHU%2FrvBpM9fE9K5dIr%2FzrpPfycRbrTyC%2BcVhCjRjIxb%2BqXCfZ3HHzrQu1s6SG9id%2FAgA41yzqHRd3WO5ndCV4eYsm8C0IO8MGv1X%2FS67ywX4W7lGYjA%2FcfvBulhXRBrd2YZtWXQgQ6WCr0tDgSlJyjj9Lwfj2mJ%2FEPsywvziN49g7XerZDIPLPLDOTj1rkg0g%2FJsf1R6XHmnimsekmaVT1mkkq1DGql8%2BynwXEFmInUQd%2FYZBgDssyifN6NOJrN22zzP3XK7HSuBvRc%2FaMjNyown%2FI6DK6W%2Bip%2FpIxPgmZq2cq%2BactN7TNZS09Oy%2FFPIPP5macNhFImQcLsFuSo3K%2FJHHOASAYq3zrL7ea9qVhKJzq%2BhmJKvJCtRqsUUo%2BCL9MObAINZ9SYng4IQiMUti5gMZbMB7jQK5RqB49ldH7fyWS7eIbExDcjeFIzYaxKnWt87zdd5jQbchn3Myt5lgtEBk2yUJ%2Fe%2FeZ2eRAxNDVyNqbDmz3EiJvSGY%2BEkicD6S2mvoP49z55I1uRJtYfW9N6hfkuv3SuuKXGd3O0Muk2N%2FF2I3Pbj9ZzYU1mJW6fjYpa68OUioLC%2FuBulCtXemaXLOaml15xR5%2FjXRGS2iCJkNPVwhf4vbSMJ46mY5UW9Cg8Hs3h2UmGTjVuCWqK34%2B43vBU7qi381pSBBzyNU%2FPaZiM6XYBMVi%2FNLzetiEH5vEq2%2FtbV0fD9AYLtlTkK3bD7Tm%2FQR2n6rGLT4poS3WP%2FGwiT5Ak%2Bb4d%2BhLxsk8M8XWuJQn6cpJRQGC%2B9YjRp8B%2F4t7fViD%2Blvyzmm%2F%2FMEuKIQR7mRuFhia3waC6Mm%2FXOHSKTXeQQ0%2F%2FJe7TD3pOPMHrDkKp%2FZxN%2Bi8VClcPMlOHjyiNeOVfLLKeGfg6D8V8X0Nk9n8xlWeEyaA%2FlU5GrWzy9Hw36O5VY63CQfoojdDZTOz%2FvIpUDnDcJpPZOJVCLjmHX7KZocP0dMwn%2FgnFxqPhYTfawV64S6pDeaeU5M3TFwXK7KFJ42ec6poFrhOldWe24BOd42BIMtMxzaLW%2FkRPZyn0eTFb%2BbW8Ge12K%2BgyNXnGzcX9%2BrgD6iL0NntZ2SSTDQbRiybfV1oq2zctHW66yQ9LVCp7hJUaXzCyMPCrbFeCP%2BDOJi6ulcPR%2Fs1B4NS0417Z22xoScvM7ga7KRxKdmvlfI8Wi8iiqYKwmEfBRk0%2FQgHYCWXW%2F4xTEAdR7WS7CkgeYnhHosrzycrabOueRxWguCvuw1YubdDH2voVyyHNWzQ1V07xgpnA7VL8%2BKXbu5TkbfKIVuuKGt6zk5o%2F614xzbfhLYc332sLHs0B3hhq54MUwsx%2BZDsL1PeUYc0Tm185hpd2Q3Xi7ywIAC%2Fa%2BLN95XtHnmAVtP8qaCQXMNY5n8X2E8KaaxQUSZe33udIOrBu860n8Y6juChekHEzABWZ0h6Dt%2FLZ%2FBCJLjYyaf%2BIb0bB3nrSnTSnYDk%2B442Hi9OcOGdHTsw8sccQYppwZwM8zLAwl%2BbRhA0sZLp%2Blz5Ue18QJJtEE5WI9Cyv039ixnJ5Urj8wZwc8ZHFOAKeyC0%2FbvJFQdZc3oTwqM3aFrxn3gCU7qfHd%2FkgQQof0UdIVhV4qLi1JsQy9iBc44bQlVM%2Bt1B1RlVolVZxyNt7GNtJZEFHSfhsQm1y1ro3yoeL9X4%2FIZwe4vGqk,NA,NA,NA,NA,NA,#667634571,Apple,NA,Sahara Case,4326531156,NA,NA,NA
1130," iPhone 8 Plus Y 7 Plus Case, Saharacase Kit De Protección In ","1,137",NA,0,20,18 meses,63.20,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FASTIMPORTUSAMX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Qy4Rjo8RNO7KH009U2LMolVIATll6oBrgjSfya%2F0VDL8YGygTG65wzCxVbgjjfPXQ4b8JqEgqBfXiYAbc4wpeCk9aPRhH5HCozSxrmTg%2F1lydfCHyYEf5GrXjkiCnB5Iwp4wonaPC%2BsMTi9XBPV2uYXcr3VeLsZuvpYkHhnncbAVXkwSoIUCFyi6aHU%2FrvBpM9fE9K5dIr%2FzrpPfycRbrTyC%2BcVhCjRjIxb%2BqXCfZ3HHzrQu1s6SG9id%2FAgA41yzqHRd3WO5ndCV4eYsm8C0IO8MGv1X%2FS67ywX4W7lGYjA%2FcfvBulhXRBrd2YZtWXQgQ6WCr0tDgSlJyjj9Lwfj2mJ%2FEPsywvziN49g7XerZDIPLPLDOTj1rkg0g%2FJsf1R6XHmnimsekmaVT1mkkq1DGql8%2BynwXEFmInUQd%2FYZBgDssyifN6NOJrN22zzP3XK7HSuBvRc%2FaMjNyown%2FI6DK6W%2Bip%2FpIxPgmZq2cq%2BactN7TNZS09Oy%2FFPIPP5macNhFImQcLsFuSo3K%2FJHHOASAYq3zrL7ea9qVhKJzq%2BhmJKvJCtRqsUUo%2BCL9MObAINZ9SYng4IQiMUti5gMZbMB7jQK5RqB49ldH7fyWS7eIbExDcjeFIzYaxKnWt87zdd5jQbchn3Myt5lgtEBk2yUJ%2Fe%2FeZ2eRAxNDVyNqbDmz3EiJvSGY%2BEkicD6S2mvoP49z55I1uRJtYfW9N6hfkuv3SuuKXGd3O0Muk2N%2FF2I3Pbj9ZzYU1mJW6fjYpa68OUioLC%2FuBulCtXemaXLOaml15xR5%2FjXRGS2iCJkNPVwhf4vbSMJ46mY5UW9Cg8Hs3h2UmGTjVuCWqK34%2B43vBU7qi381pSBBzyNU%2FPaZiM6XYBMVi%2FNLzetiEH5vEq2%2FtbV0fD9AYLtlTkK3bD7Tm%2FQR2n6rGLT4poS3WP%2FGwiT5Ak%2Bb4d%2BhLxsk8M8XWuJQn6cpJRQGC%2B9YjRp8B%2F4t7fViD%2Blvyzmm%2F%2FMEuKIQR7mRuFhia3waC6Mm%2FXOHSKTXeQQ0%2F%2FJe7TD3pOPMHrDkKp%2FZxN%2Bi8VClcPMlOHjyiNeOVfLLKeGfg6D8V8X0Nk9n8xlWeEyaA%2FlU5GrWzy9Hw36O5VY63CQfoojdDZTOz%2FvIpUDnDcJpPZOJVCLjmHX7KZocP0dMwn%2FgnFxqPhYTfawV64S6pDeaeU5M3TFwXK7KFJ42ec6poFrhOldWe24BOd42BIMtMxzaLW%2FkRPZyn0eTFb%2BbW8Ge12K%2BgyNXnGzcX9%2BrgD6iL0NntZ2SSTDQbRiybfV1oq2zctHW66yQ9LVCp7hJUaXzCyMPCrbFeCP%2BDOJi6ulcPR%2Fs1B4NS0417Z22xoScvM7ga7KRxKdmvlfI8Wi8iiqYKwmEfBRk0%2FQgHYCWXW%2F4xTEAdR7WS7CkgeYnhHosrzycrabOueRxWguCvuw1YubdDH2voVyyHNWzQ1V07xgpnA7VL8%2BKXbu5TkbfKIVuuKGt6zk5o%2F614xzbfhLYc332sLHs0B3hhq54MUwsx%2BZDsL1PeUYc0Tm185hpd2Q3Xi7ywIAC%2Fa%2BLN95XtHnmAVtP8qaCQXMNY5n8X2E8KaaxQUSZe33udIOrBu860n8Y6juChekHEzABWZ0h6Dt%2FLZ%2FBCJLjYyaf%2BIb0bB3nrSnTSnYDk%2B442Hi9OcOGdHTsw8sccQYppwZwM8zLAwl%2BbRhA0sZLp%2Blz5Ue18QJJtEE5WI9Cyv039ixnJ5Urj8wZwc8ZHFOAKeyC0%2FbvJFQdZc3oTwqM3aFrxn3gCU7qfHd%2FkgQQof0UdIVhV4qLi1JsQy9iBc44bQlVM%2Bt1B1RlVolVZxyNt7GNtJZEFHSfhsQm1y1ro3yoeL9X4%2FIZwe4vGqk,NA,NA,NA,NA,NA,#667634571,Apple,NA,Sahara Case,4326531156,NA,NA,NA
1131, Funda Guess iPhone X iPhone 8 iPhone 7 iPhone Xs iPhone 7+ ,549,NA,0,9,18 meses,30.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FAQT,https://articulo.mercadolibre.com.mx/MLM-624938034-funda-guess-iphone-x-iphone-8-iphone-7-iphone-xs-iphone-7-_JM?searchVariation=35334226480,NA,NA,NA,NA,NA,#624938034,Apple,iphone X,Guess,glitter gold,NA,Plástico,Guess
1132, Funda adidas Grip Case iPhone 8 Plus / 7 Plus / 6 Plus Gris ,399,NA,0,36,12 meses,39.42,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODOPARASMARTPHONES,https://articulo.mercadolibre.com.mx/MLM-665700263-funda-adidas-grip-case-iphone-8-plus-7-plus-6-plus-gris-_JM,NA,NA,NA,NA,NA,#665700263,Apple,iPhone 8 PLUS / iPhone 7 PLUS / iPhone 6 PLUS,adidas,CI3147,Grip,TPU/Policarbonato,Adidas
1133, Funda Para iPhone 8 7 Plus Bmw Glass Negro 5.5 Pulgadas ,475,NA,0,2,18 meses,26.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM,https://articulo.mercadolibre.com.mx/MLM-638974587-funda-para-iphone-8-7-plus-bmw-glass-negro-55-pulgadas-_JM,NA,NA,NA,NA,NA,#638974587,Apple,Iphone 7 8 plus,BMW,MB871A,Trasera,Plástico,Mobo
1134," Funda iPhone X, Xs 5.8 Supcase Grado Militar 360 Stand Clip ",599,NA,0,5,18 meses,33.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GCI+EMPRESARIAL,https://articulo.mercadolibre.com.mx/MLM-647970890-funda-iphone-x-xs-58-supcase-grado-militar-360-stand-clip-_JM?searchVariation=28763073800,NA,NA,NA,NA,NA,#647970890,Apple,"iPhone X, XS",SUPCASE,SUP-iPhone8-UBPro-RoseGold,PROTECTOR,TPU/Policarbonato,The Unicorn Beetle Pro
1135, Funda Case Trendy Pink Stripes S601 iPhone X | 8 | 7 | 6 | 5 ,149,NA,0,153,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383936-funda-case-trendy-pink-stripes-s601-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383936,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S601,Slim,Policarbonato,Case Trendy
1136, Funda Iphone 7 Iphone 8 Hello Kitty Espejo Figura 3d Pink ,290,NA,0,NA,12 meses,28.65,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PEPR8371055,https://articulo.mercadolibre.com.mx/MLM-615376125-funda-iphone-7-iphone-8-hello-kitty-espejo-figura-3d-pink-_JM,NA,NA,NA,NA,NA,#615376125,Apple,NA,NA,NA,NA,NA,NA
1137, Funda Case Textura Piel iPhone 8 Plus Cuadrada Elegante ,249,NA,0,3,18 meses,13.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/AMOROBI,https://articulo.mercadolibre.com.mx/MLM-641219129-funda-case-textura-piel-iphone-8-plus-cuadrada-elegante-_JM,NA,NA,NA,NA,NA,#641219129,Apple,IPHONE,S/N,Textura piel,silicon,Piel,s/n
1138, Funda Case Protector iPhone 8 Y 7 Varios Colores Mybat ,349,NA,0,1,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FIXIF,https://articulo.mercadolibre.com.mx/MLM-667734350-funda-case-protector-iphone-8-y-7-varios-colores-mybat-_JM?searchVariation=33699240757,NA,NA,NA,NA,NA,#667734350,Apple,Iphone 7 / Iphone 8,MYBAT,iPhone 7 - COMBO HIBRIDO TUFF - ROSE GOLD/ROSE GOLD,uso rudo,Plástico,NA
1139, Funda iPhone 8 Plus / 7 Plus Supcase Ub Pro Uso Rudo + Mica ,599,NA,0,50,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-672537077-funda-iphone-8-plus-7-plus-supcase-ub-pro-uso-rudo-mica-_JM?searchVariation=34545502720,NA,NA,NA,NA,NA,#672537077,Apple,iPhone 8 Plus / 7 Plus,Supcase,Unicorn Beetle Style,Uso Rudo,TPU/Policarbonato,NA
1140, Funda Apple iPhone 8 Plus iPhone 7 Plus Color Azul Cielo Cas ,195,NA,4,1,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ONEMEMORY,https://articulo.mercadolibre.com.mx/MLM-628004333-funda-apple-iphone-8-plus-iphone-7-plus-color-azul-cielo-cas-_JM?searchVariation=35035902829,NA,NA,NA,NA,NA,#628004333,Apple,7 8 plus,Apple,Genérico,silocon suave,Silicona,Genérico
1141, Funda Cromada Para iPhone 7 Plus / iPhone 8 Plus Dorada ,200,NA,14,NA,18 meses,11.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3,1,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-565949494-funda-cromada-para-iphone-7-plus-iphone-8-plus-dorada-_JM,0,0,1,0,0,#565949494,Apple,Iphone 7 Plus / Iphone 8 Plus,IDENMEX,iPhone 7 Plus - CARCASA CROMADA - DORADA,uso casual,Plástico,IDENMEX
1142, Funda Armor Color Resistente iPhone 7 Plus iPhone 8 Plus ,229,NA,0,2,18 meses,12.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-625304708-funda-armor-color-resistente-iphone-7-plus-iphone-8-plus-_JM?searchVariation=23665737030,NA,NA,NA,NA,NA,#625304708,Apple,iPhone 7 Plus / iPhone 8 Plus,Triche,Case Contra Golpes Colores,Contra Golpes,Plástico,Triche
1143," Funda Flores iPhone 5, 6, 7, 8 / 6,7,8 Plus ¡envio Gratis! ",229,NA,5,9,12 meses,22.62,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ANNGELOOG,https://articulo.mercadolibre.com.mx/MLM-573516869-funda-flores-iphone-5-6-7-8-678-plus-envio-gratis-_JM,NA,NA,NA,NA,NA,#573516869,Apple,Phone,Genérico,iPhone,NA,Plástico,NA
1144, Funda iPhone X Xs 8 7 / Plus Silicon Protector + Nano Glass ,329,NA,0,400,18 meses,18.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-638489922-funda-iphone-x-xs-8-7-plus-silicon-protector-nano-glass-_JM?searchVariation=26762266938,NA,NA,NA,NA,NA,#638489922,Apple,iPhone 7 / iPhone 8 / iPhone 7 Plus / iPhone 8 Plus / iPhone X,FIXEALO,Silicon + Nano Glass,Silicon,Plástico,FIXEALO
1145, Funda Case Love Flores B iPhone 8 | 7 | 6 | 5 | Se ,65,NA,1,7,18 meses,3.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-567154903-funda-case-love-flores-b-iphone-8-7-6-5-se-_JM,NA,NA,NA,NA,NA,#567154903,Apple,iPhone 8 | 7 | 6 | 5,Case Love,Flores B,Slim,Plástico,Case Love
1146," Funda Suave iPhone X, Xs - Mickey Mouse ",229,NA,16,2,12 meses,22.62,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/ANNGELOOG,https://articulo.mercadolibre.com.mx/MLM-576497673-funda-suave-iphone-x-xs-mickey-mouse-_JM,1,0,0,0,0,#576497673,Apple,iPhone,Disney,iPhone 8,suave,Silicona,Disney
1147, Funda iPhone 8 Plus / 7 Plus Spigen Liquid Crystal 2 Origina ,359,NA,0,2,18 meses,19.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-645785490-funda-iphone-8-plus-7-plus-spigen-liquid-crystal-2-origina-_JM?searchVariation=28277879748,NA,NA,NA,NA,NA,#645785490,Apple,iPhone 8 - 7 plus,Spigen,Liquid Crystal 2,policarbonato,Plástico,Spigen
1148, Fundas iPhone 8 Plus De Piel De Cocodrilo Ermoint Caiman ,648,NA,0,2,18 meses,36.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ERMOINT,https://articulo.mercadolibre.com.mx/MLM-678320508-fundas-iphone-8-plus-de-piel-de-cocodrilo-ermoint-caiman-_JM?searchVariation=35718845027,NA,NA,NA,NA,NA,#678320508,Apple,"iphone 7,8 plus",Ermoint,nuka caiman,caiman nuka,caiman,NA
1149, Funda Case Ejecutiva Lujo Oficina Colores iPhone 7 iPhone 8 ,199,NA,4,1,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-629354798-funda-case-ejecutiva-lujo-oficina-colores-iphone-7-iphone-8-_JM?searchVariation=24496290572,NA,NA,NA,NA,NA,#629354798,Apple,iPhone 7 / iPhone 8,Triche,Ejecutiva,Case,Plástico,Triche
1150, Funda Prodigee Banda Brazo iPhone 8/7/6s/6 Negro Gris ,189,NA,0,6,12 meses,18.67,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODOPARASMARTPHONES,https://articulo.mercadolibre.com.mx/MLM-665682752-funda-prodigee-banda-brazo-iphone-876s6-negro-gris-_JM,NA,NA,NA,NA,NA,#665682752,Apple,iPhone 8 / 7 / 6 (normal NO Plus),Prodigee,ARM6-SPR-BLK,NA,NA,Prodigee
1151, iPhone 8 Plus Funda Prot Spigen Tough Armor Uso Rudo Orig. ,479,NA,1,2,12 meses,47.32,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VORTYCEL,https://articulo.mercadolibre.com.mx/MLM-676698388-iphone-8-plus-funda-prot-spigen-tough-armor-uso-rudo-orig-_JM?searchVariation=38480587106,NA,NA,NA,NA,NA,#676698388,Apple,Iphone 8Plus,Spigen Original,Tough Armor,Case,Rigido Metalico,NA
1152, Funda iPhone 8 7 X Xs Plus Resistente Bumper Lujo Moda Suave ,229,NA,6,13,18 meses,12.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADTECH+MEXICO,https://articulo.mercadolibre.com.mx/MLM-610207459-funda-iphone-8-7-x-xs-plus-resistente-bumper-lujo-moda-suave-_JM?searchVariation=20119902244,NA,NA,NA,NA,NA,#610207459,Apple,iPhone 7/8/Plus/X/XS,Puzoo,Hip hop,Moda Mascotas TPU Antishock,Plástico,BLUEO
1153, Promoción! Funda Protector Apple Silicon iPhone X Xs 5.8 ,149,NA,3,7,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PUNT_AZUL,https://articulo.mercadolibre.com.mx/MLM-604058485-promocion-funda-protector-apple-silicon-iphone-x-xs-58-_JM,NA,NA,NA,NA,NA,#604058485,Apple,iPhone 8 X,Apple,Silicon Case,Protector,Silicona,Apple
1154, Funda Spigen Neo Hybrid Crystal 2 iPhone 8 Y 7 Militar Grade ,650,NA,1,1,12 meses,64.21,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SPIGEN+MX?brandId=645,https://articulo.mercadolibre.com.mx/MLM-620344245-funda-spigen-neo-hybrid-crystal-2-iphone-8-y-7-militar-grade-_JM?searchVariation=29011818995,NA,NA,NA,NA,NA,#620344245,Apple,iPhone 8 y 7,Spigen,Neo Hybrid Crystal 2,NA,Plástico,Spigen
1155, Funda iPhone X 6 8 7 Xs Plus Protector Delgada + Nano Glass ,375,NA,0,1e3,18 meses,20.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-638043710-funda-iphone-x-6-8-7-xs-plus-protector-delgada-nano-glass-_JM?searchVariation=27226797595,NA,NA,NA,NA,NA,#638043710,Apple,iPhone 7 / iPhone 8 / iPhone 7 Plus / iPhone 8 Plus / iPhone X,FIXEALO,Skyn + Nano glass,Skyn,Plástico,FIXEALO
1156, Case Tornasol Lucky Baby Fukc Fu*k iPhone 6 7 8 Plus Brillos ,250,NA,0,18,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-687396617-case-tornasol-lucky-baby-fukc-fuk-iphone-6-7-8-plus-brillos-_JM,NA,NA,NA,NA,NA,#687396617,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus,IphoneMty,Case Tornasol Lucky baby Fukc fu*k arcoiris sunshine shinny brillo glitter tipo metalico,Case Bumper Protector Funda,Goma Flexible Con Carton Tornasol,NA
1157, Funda I Phone 7 Funda I Phone 8 Case Slim ,569,NA,0,3,18 meses,31.61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/IMPOREX+M%C3%89XICO,https://articulo.mercadolibre.com.mx/MLM-648884862-funda-i-phone-7-funda-i-phone-8-case-slim-_JM?searchVariation=38419861729,NA,NA,NA,NA,NA,#648884862,Apple,iPhone 7 / iPhone 8,memumi,Case Slim,Flip Cover,Polipropileno,NA
1158, Funda Recover Floral iPhone 8/7/6/6s ,299,NA,0,1,12 meses,29.54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CLUBMAC97,https://articulo.mercadolibre.com.mx/MLM-689394629-funda-recover-floral-iphone-8766s-_JM?searchVariation=38805060975,NA,NA,NA,NA,NA,#689394629,Apple,iPhone 8/7/6/6s,Recover,Floral,Transparente,Silicona,NA
1159, Funda Case Trendy Chewbacca S1182 iPhone X | 8 | 7 | 6 | 5 ,199,NA,1,153,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738266-funda-case-trendy-chewbacca-s1182-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738266,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1182,Slim,Policarbonato,Case Trendy
1160, Funda Mandala Color Case J iPhone 8 | 7 | 6 | 5 | Se ,19,NA,10,7,18 meses,1.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-593582187-funda-mandala-color-case-j-iphone-8-7-6-5-se-_JM,NA,NA,NA,NA,NA,#593582187,Apple,5 5S SE | 6 6S | 6 Plus 6S Plus | 7 | 7 Plus | 8 | 8 Plus,OEM,J,Mandala Color Case,Acrílico,NA
1161, Funda Botarga Diseño Gato Unicornio Rosa iPhone 7 iPhone 8 ,239,NA,0,20,18 meses,13.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-624977615-funda-botarga-diseno-gato-unicornio-rosa-iphone-7-iphone-8-_JM?searchVariation=23599728990,NA,NA,NA,NA,NA,#624977615,Apple,iPhone 7 / iPhone 8,Triche,Silicona,Silicona,Silicona,Triche
1162, Funda iPhone 8 Plus / 7 Plus / iPhone 8 / 7 Marmol Geomet ,360,NA,22,3,18 meses,20.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-570991601-funda-iphone-8-plus-7-plus-iphone-8-7-marmol-geomet-_JM,1,0,0,0,0,#570991601,Apple,iPhone 7 Plus,IDENMEX,Iphone 7 Plus / 8 Plus,Marmol,Piel,IDENMEX
1163, Funda Mandala Color Case H iPhone 8 | 7 | 6 | 5 | Se ,19,NA,7,1,18 meses,1.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-593581938-funda-mandala-color-case-h-iphone-8-7-6-5-se-_JM,NA,NA,NA,NA,NA,#593581938,Apple,5 5S SE | 6 6S | 6 Plus 6S Plus | 7 | 7 Plus | 8 | 8 Plus,OEM,H+,Mandala Color Case,Acrílico,NA
