search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
248, Protector Funda iPhone 8 7 J Espejado Azul Carcasa ,750,NA,0,7,18 cuotas,41.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450287926-protector-funda-iphone-8-7-j-espejado-azul-carcasa-_JM,NA,NA,NA,NA,NA,#450287926,Apple,NA,NA,NA
249, Protector Funda iPhone 8 7 Silicona 3d Chopp Cerveza ,199,NA,0,4,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448211041-protector-funda-iphone-8-7-silicona-3d-chopp-cerveza-_JM,NA,NA,NA,NA,NA,#448211041,Apple,Apple,NA,Silicona
250, Protector Funda iPhone 8 Plus 7 Plus Silicona 3d Sandia ,199,NA,0,14,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448303166-protector-funda-iphone-8-plus-7-plus-silicona-3d-sandia-_JM,NA,NA,NA,NA,NA,#448303166,Apple,Apple,NA,Silicona
251, Protector Funda iPhone 8 Plus 7 Plus Silicona Sp Negro ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448333769-protector-funda-iphone-8-plus-7-plus-silicona-sp-negro-_JM,NA,NA,NA,NA,NA,#448333769,Apple,Apple,NA,Silicona
252, Protector Funda iPhone 8 7 Afelpado Ardilla Carcasa ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448558029-protector-funda-iphone-8-7-afelpado-ardilla-carcasa-_JM,NA,NA,NA,NA,NA,#448558029,Apple,Apple,NA,NA
253, Protector Tpu iPhone 8 Plus 7 Plus Cute Funda ,199,NA,0,10,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016596-protector-tpu-iphone-8-plus-7-plus-cute-funda-_JM,NA,NA,NA,NA,NA,#449016596,Apple,Apple,NA,TPU
254, Funda Negra Neopreno Funda Para iPhone 8 / 7 / K3 Lg / Samsu ,1345,NA,1,100,18 cuotas,74.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-450008922-funda-negra-neopreno-funda-para-iphone-8-7-k3-lg-samsu-_JM,NA,NA,NA,NA,NA,#450008922,Apple,LG,NA,NA
255, Protector Funda iPhone 8 Diseño J Espejado Blanco Carcasa ,299,NA,0,10,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450288037-protector-funda-iphone-8-diseno-j-espejado-blanco-carcasa-_JM,NA,NA,NA,NA,NA,#450288037,Apple,Apple,NA,TPU
256," Funda De Billetera Para iPhone 8 Plus, iPhone 7 Plus Y Iphon ",890,NA,0,100,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457693012-funda-de-billetera-para-iphone-8-plus-iphone-7-plus-y-iphon-_JM,NA,NA,NA,NA,NA,#457693012,Apple,Dockem,SL CD i7P Felt BKnBK A,Cuero
257," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda De Silicona ",1068,NA,0,100,18 cuotas,59.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457702712-funda-iphone-7-plus-funda-iphone-8-plus-funda-de-silicona-_JM,NA,NA,NA,NA,NA,#457702712,Apple,NA,NA,Silicona
258," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Doujiaz Funda Prot ",998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457703910-funda-iphone-7-plus-funda-iphone-8-plus-doujiaz-funda-prot-_JM,NA,NA,NA,NA,NA,#457703910,NA,Apple,iPhone 8 Plus,NA
259," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Hojas De ",966,NA,0,100,18 cuotas,53.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457706430-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-hojas-de-_JM,NA,NA,NA,NA,NA,#457706430,Apple,VIVIBIN,iphone 7 plus case,NA
260, Funda Cartera Zve C/tarjetero De Cuero Para iPhone 8/7 Plus ,1245,NA,0,100,18 cuotas,69.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457755841-funda-cartera-zve-ctarjetero-de-cuero-para-iphone-87-plus-_JM,NA,NA,NA,NA,NA,#457755841,Apple,ZVE,I7P-TRAN-S-ROS-GOL,NA
261," Funda Cartera Para iPhone 8 Con Tarjetero, .ot Funda Onetop ",1278,NA,0,100,18 cuotas,71.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758305-funda-cartera-para-iphone-8-con-tarjetero-ot-funda-onetop-_JM,NA,NA,NA,NA,NA,#457758305,NA,Onetop,B076HS7F9Y,NA
262, Spigen Tough Armor [2ª Generación] Funda Para iPhone 8 / Fun ,1315,NA,0,100,18 cuotas,73.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457790927-spigen-tough-armor-2-generacion-funda-para-iphone-8-fun-_JM,NA,NA,NA,NA,NA,#457790927,Apple,Spigen,054CS22216,NA
263, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,100,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459924520-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#459924520,NA,Zover,iPhone 7 Plus Leather-Wine Red,NA
264, Protector Carcasa iPhone 8 7 Pop Bubble Negro Funda ,299,NA,0,3,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448323604-protector-carcasa-iphone-8-7-pop-bubble-negro-funda-_JM,NA,NA,NA,NA,NA,#448323604,Apple,NA,NA,NA
265, Protector Tpu iPhone 8 7 Mouse Funda ,199,NA,0,10,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016505-protector-tpu-iphone-8-7-mouse-funda-_JM,NA,NA,NA,NA,NA,#449016505,Apple,Apple,NA,TPU
266, Protector Funda iPhone 8 7 Silicona Banana Carcasa ,199,NA,0,5,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450233016-protector-funda-iphone-8-7-silicona-banana-carcasa-_JM,NA,NA,NA,NA,NA,#450233016,Apple,Apple,NA,Silicona
267, Protector Funda iPhone 8 7 Silicona 3d Hot Dog Carcasa ,199,NA,0,5,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210408-protector-funda-iphone-8-7-silicona-3d-hot-dog-carcasa-_JM,NA,NA,NA,NA,NA,#448210408,Apple,Apple,NA,Silicona
268, Protector Liquido iPhone 8 Plus 7 Plus Bytch Funda Carcasa ,250,NA,0,10,18 cuotas,13.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448325527-protector-liquido-iphone-8-plus-7-plus-bytch-funda-carcasa-_JM,NA,NA,NA,NA,NA,#448325527,Apple,Apple,NA,NA
269, Protector Funda iPhone 8 7 Ultrahybrid Crystal Carcasa ,299,NA,0,NA,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016499-protector-funda-iphone-8-7-ultrahybrid-crystal-carcasa-_JM,NA,NA,NA,NA,NA,#449016499,Apple,Apple,NA,Plástico Rígido
270, Funda iPhone 8 Plus / Funda iPhone 7 Plus - Zizo [serie Shoc ,1026,NA,0,100,18 cuotas,57.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457417379-funda-iphone-8-plus-funda-iphone-7-plus-zizo-serie-shoc-_JM,NA,NA,NA,NA,NA,#457417379,Apple,Zizo,1SHK-IPH7PLUS-BLK,Cuero
271, Funda iPhone 8 Plus / Funda iPhone 7 Plus - Zizo [serie Shoc ,1283,NA,0,100,18 cuotas,71.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457417383-funda-iphone-8-plus-funda-iphone-7-plus-zizo-serie-shoc-_JM,NA,NA,NA,NA,NA,#457417383,NA,Apple,1SHK-IPH7PLUS-SL,NA
272," iPhone 8 Plus Funda, iPhone 7 Plus Funda, Jwest Marble Clear ",667,NA,0,100,18 cuotas,37.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457704593-iphone-8-plus-funda-iphone-7-plus-funda-jwest-marble-clear-_JM,NA,NA,NA,NA,NA,#457704593,Apple,J.west,J-I7P-370-01,Silicona
273," Funda iPhone 7 Plus, iPhone 8 Plus, Doujiaz Dorado Brillante ",998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457710635-funda-iphone-7-plus-iphone-8-plus-doujiaz-dorado-brillante-_JM,NA,NA,NA,NA,NA,#457710635,Apple,DOUJIAZ,R-imd-TJ-qinshi jin-7P,Silicona
274," Funda Cartera iPhone 8 Plus, Funda Cartera iPhone 7 Plus, Wo ",1175,NA,0,100,18 cuotas,65.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715846-funda-cartera-iphone-8-plus-funda-cartera-iphone-7-plus-wo-_JM,NA,NA,NA,NA,NA,#457715846,Apple,WORLDMOM,MZB-X544-01,NA
275," Bentoben Funda iPhone 8 Plus, A Prueba De Golpes Luxury Slee ",1020,NA,0,100,18 cuotas,56.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457716043-bentoben-funda-iphone-8-plus-a-prueba-de-golpes-luxury-slee-_JM,NA,NA,NA,NA,NA,#457716043,Apple,NA,NA,Silicona
276, Otterbox Symmetry Series Funda Para iPhone 8 Plus Y iPhone 7 ,2200,NA,0,100,18 cuotas,122.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457806662-otterbox-symmetry-series-funda-para-iphone-8-plus-y-iphone-7-_JM,NA,NA,NA,NA,NA,#457806662,Apple,OtterBox,77-54080,NA
277," Funda Con Batería Para iPhone 8 Plus / 7 Plus 8500mah, Hetp ",2084,NA,0,100,18 cuotas,115.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457894921-funda-con-bateria-para-iphone-8-plus-7-plus-8500mah-hetp-_JM,NA,NA,NA,NA,NA,#457894921,NA,Apple,WIRELESS_ACCESSORY,NA
278," Funda Jaagd Para iPhone 8, Funda Para iPhone 7, Estuche Anti ",1507,NA,0,100,18 cuotas,83.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459989939-funda-jaagd-para-iphone-8-funda-para-iphone-7-estuche-anti-_JM,NA,NA,NA,NA,NA,#459989939,Apple,Jaagd,WIRELESS_ACCESSORY,NA
279, Protector Funda iPhone 8 7 Plus 6 6s J Glow Espejado ,499,NA,1,2,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=3zL%2Bii0pakxFlxnY1qSh3LrGDqo1iQFAaCFgIbkqQ%2B935LmjLob7N6Ts%2F%2BJpdmWy%2Flr29qgd9OKDGDNTlTVWY5opZr6W0677IATcZHF6jZ%2FLxRPAgOr7gPHffwcnGq7a3jiGoF1madqlHUQlpgN8ziOUtncnPdnu4JhaFwVmdIkspD5bogrTagUwqG8FDCgm40DCsPfo5b4IS5%2FiEuNPquxufiBML19B8nZLw8K%2BCupHUIheisr3qVbRuFOEPLLKGStMxZBA2QTSUPyu0NO4G1YNJ4dW5j9scON0Kw%2BkcjyFcw29jsbYeh6%2BSM1e0LYwJB6la7onETdAUnxXlVU%2Fggf3gQXLB9%2BnbP%2F4vL%2F3OI76JWxNo7r0N3FlprCTbnuHODrKSW4h%2FCfjdmW0QZw%2BG91rrRabVirAeEE3iBeFLtYKYVy9qauOpNlGQil1gfxqf2sxsHq5unBGNRiVZ1%2FHltIx9stUm122SkRSNR8OS18w4Sgd%2Fkp27t3m5glC9DyQ9yQK5%2FizxIuciAIYMViNDAyDUVGB2pL6W2gGdJsH1vSYTE2zWlKSWBFa4hmZVoO70WvNYlvuJqpFhHdg%2Br3wawl%2B1bFGNp6dfFYQVTFGGS8AICtWwFj3b%2BQ7502TwF%2BldQwhWFBD5r0NEBMZthI4MDoHso6GdxnKK9LIJVi08zJ%2FGILnDDjWEN5LdnWcO7rARh4vXC%2FjN7Ydvg2D6U%2FW81Zm6BimP%2BnMgIMih0dCBB8QfbuNHYy9NdspE3vdnbLdAHqnpXWwmOMqIl17n%2BXWNUNuTToA0mpONXmnNThXO%2BRFHXKuRUbzFx6TedMJhD4zI40PlBkOv4Dnp98NGsjqVHnbTra9MYZ7aav8y%2B%2FUUgzw0GQ9aWp4igdLsWQmccPdwKVd5sP8dfXgQsnpRgJBQVYrK%2B2%2BOuPbiZFgcLwLl07CceEm0yT814el1RFLK77Pn71siIVAHVDjF6QTRaS37f5key3%2Fk92Ynj8NSYUcIEJ37lf7CWFPSzPnZRFcM8aXfBKbg4CmRN3H0a8RoaLvlrWTklMnhYXBdofoweueYgdSIOSxCP5iRKcE7TEpB%2FIwQvhEThAaG7ohg7GPQmxuxUrmuXR3NMpKkd%2Fz27FB%2FZP12qQ6EMie1rqBFU0Vvzvs5qKNmjppBKtgpc7qaq4KYfwpqlZuhUKTz3tdZLEzr7oLQIed24AkQ3zyMo8ztN4R6TH25w3IaoMqFiQLSh8AVYWjYPA08BWQzvVZGqgvW%2BfqCkTVsEZqaMbGC3GqEVdOMPHGauCy%2BWL5FyiGK7rn5IN4C8aQ3Ubd3h26AzdWZ9SjOh%2Fmal2V28bB%2B7VHDWNI0l7wH7R4BNJZM6QT27WLaGCRe7029K03XdvTN9gfVbmJrc5q%2F2C9nSm0Zw1ICQd1pjzX9zJJ%2FSGqsw%2F7lEzsz56weDG3CNr6xjaj6gKAsKmblXevCK43fRAR3USpUE%2FxGPFmYPHcQUrt%2F3bWSVp%2F7femPDLfGdfzqg9PQCEm6edrHhXWJnwr%2BRuYew6DP2ZHnziBeBum828%2B%2BxJXHZw8krAzug60DAvKev88gXq8%2BU2lOGTABczWk8xctOGSSEzpPeyXm3xcu6zapyyEbgW96OKVVf9XN8GHYt9Q%2FZsY6kgTA6aHcheuHPWOOmjFU%2BAFovqq6uJ%2F2nfAL4lRKi%2B0Qhlrh3scvC9ETuVnVH40Mxk42309y%2FyLMmvoMwnIu0hd6TcRiD4%3D,NA,NA,NA,NA,NA,#450411992,Apple,NA,NA,NA
280, Case Funda Tpu iPhone 8 Negra ,300,NA,0,NA,18 cuotas,16.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALBERTOBETOCAL,https://articulo.mercadolibre.com.uy/MLU-450736759-case-funda-tpu-iphone-8-negra-_JM,NA,NA,NA,NA,NA,#450736759,Apple,NA,NA,TPU
281, Protector Funda iPhone 8 Plus 7 Plus Tpu Biberon Rosada ,199,NA,1,8,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448193043-protector-funda-iphone-8-plus-7-plus-tpu-biberon-rosada-_JM,NA,NA,NA,NA,NA,#448193043,Apple,Apple,NA,Silicona
282, Protector Funda iPhone 8 7 Silicona 3d Carcasa Coneja ,199,NA,0,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448303329-protector-funda-iphone-8-7-silicona-3d-carcasa-coneja-_JM,NA,NA,NA,NA,NA,#448303329,Apple,Apple,NA,Silicona
283, Protector Funda iPhone 8 7 Plus Spm Militar Carcasa ,599,NA,2,2,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=2pbQKKeWXg13LLbFMKY2gtJyT0jinWf7CT%2FtLHktoSUcvE2OtyDaz48fJ9rVdDP2gfb2tR45wWKSQEp5wg43eKYmnJM3wHXxkppU%2BZhRUmYrxuyq6WLWXpM7Yn7B36eaOyVceoEdSDIH%2FpEKIWQq4HwkXJurFDDWIuRAUNlDwB9FjND4LpjQOD8SMdCnit84BESfjM7B2pAAb%2BfxAXpb9CazwwXt2blOw0fWSVWt0TiTwkd7xhM6W4fqBDJvFu7RUUdf3lDzV%2FE1HzXGLfK65Pa5ZJYlnhhIL60Nl9GUsqtdq2ztnwPzB2oMqTqUZ7q4CTEJBY9TbF7YF4FyHQYQWZAUtZ0kwInvAGMkeUZtH2M9Mar%2B8tru2Ygai2L1uGhpnGC80nt4NyVz1Z4HEP3L4NdoE%2BIVCJW777m%2BdepWu0YGSseUrokKi4w6E4cPZ7Gg5go%2BYUp0eZhbrumXBtSYvho5ap6duWARPWzbfyszGis0%2FDCvz%2Fffg7aow4Y3nnpA58jXdTj%2BBj0UMNuAlJtSnkofu%2BK3Ub8ydtIcRWEyqZxfxrl%2FNQarg4vCm5yBE8tb4RB3Q%2BxbtL%2FgKUhkaQ5ZNxeo7IDrZ64f6EUigR7EMWwLUgJpAgcKd4cYUUw7avZ4SmmQAWP4fvtbB8E8DVCMEMDh5d%2FR%2B28uEJxyzWjFtGCtwUmXOMeUBQ3Biwv%2F%2BNesr8ih3Wtv2F1uVlwu2JtH1NviKWZCv82HBl0urJKEgpP%2BgiR%2BZbtVYjnMEdUN5yWIBrulo1L7gsiZbARjZBep4sjdHfRmKwGWS5zDaywQf2HhA2PRkayGCavbZAICQG5%2FGDEDF0uEE4EIaag0fV833yLt%2FHc%2F21mrzpZY5lyTFTygvmQYj%2B6GiChvbMI6PD5iLLDDNxHyMHsmiB7roy8bm9BMqKhJdGXEFusgWzZhYp8HU5C1HbyKggSjCw88kDypfQR5hx4BNhsFIy5X3%2Fk4Aw2pSM7hbLNciRUp6A0HC9iU9j0EgZO0qtXEfV2uZAMTDfeLL%2FdSdcEY73KuFI70S53IkbQCSDX0E5enUkNc7u3r%2Bb9Cuh1LIwzGcSP3kOiKlgzB9toZcOfNbpZA0SU4FOboVtv0ji6GdiL6dPrS5U1w7K4CPSh6mHi0sacj2KUgzTFTxZPnp%2FVNK%2BE%2FJJxJ06SfDfJe9h1fZfw9APC4CDKVZ3QmDMLXMuCNVY5Q%2FwjOWzju0aM4FAJDSEJ3VNwGW%2BB6%2FaSslmZlaNXVPf5XvOjJWCOtUbQaD7HdyZpERYcILcFG0U39sRXaLbNI9W7m%2B9NcE5Cqo%2F3lKZ0228SO2o5XPyQcBUJzpNuInE45VZYBxYKehoEhEdN2XjQhXZ3tZPdDMpyP%2BJVxuM5fXn89%2FFoMVL8hrvNqd5QcMnJ0rBwzF3gRuMRMOxnp7sFp8sv3Kj0oDOvwc7BIkU1Eo3AtQacUfL7aXvZv2Kqd7osotsYI8ilsXYk%2FwnNm30dJYAqYTL6zvPBwsU1iZSht2tSrlk%2FSxh8H02NST6B4nWw58S3a9zw3TGFCJ6dZccy%2Bv%2F0k6tPv3ZTMSU0JY1lCVJCIRb9LdvyhnV5BG9dzjDzeLjpzn9MC7yKsr4gBriU04PDnh4GHcmjq6JaBR3xCRgmzqeRGaFAFOQr4Bw%2BFT1bxXvCdrk9UCw%2B3bFpfYLh9daxk7HWqa5CFmXcLGwX1vgoRZ9W8iCwC4W%2FBFeakeWFchu%2Bci91Phg%3D%3D,NA,NA,NA,NA,NA,#450226217,Apple,Apple,NA,NA
284, Protector Carcasa iPhone 8 Plus 7 Plus Lambor Funda ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448325665-protector-carcasa-iphone-8-plus-7-plus-lambor-funda-_JM,NA,NA,NA,NA,NA,#448325665,Apple,Apple,NA,Plástico Rígido
285, Protector Funda iPhone 8 7 Rosado Gorro Lana Carcasa ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448776672-protector-funda-iphone-8-7-rosado-gorro-lana-carcasa-_JM,NA,NA,NA,NA,NA,#448776672,Apple,Apple,NA,NA
286, Protector Funda Silicona iPhone 8 7 Girasoles 3d Carcasa ,249,NA,0,NA,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449414332-protector-funda-silicona-iphone-8-7-girasoles-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449414332,Apple,Apple,NA,Silicona
287," Funda Para iPhone 8, [armorbox] I-blason Incorporada [protec ",1491,NA,0,100,18 cuotas,82.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457484368-funda-para-iphone-8-armorbox-i-blason-incorporada-protec-_JM,NA,NA,NA,NA,NA,#457484368,Apple,i-Blason,iPhone 8,NA
288," Funda Rosa De iPhone 7 Plus Para Niñas, iPhone 8 Plus, Vivib ",890,NA,0,100,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457703641-funda-rosa-de-iphone-7-plus-para-ninas-iphone-8-plus-vivib-_JM,NA,NA,NA,NA,NA,#457703641,Apple,VIVIBIN,i7Plus-IMD-TPU,Silicona
289," Funda iPhone 7, Funda iPhone 8, Funda Cartera Arae Pu Cuero ",1045,NA,0,100,18 cuotas,58.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457711763-funda-iphone-7-funda-iphone-8-funda-cartera-arae-pu-cuero-_JM,NA,NA,NA,NA,NA,#457711763,Apple,Arae,FBA_iphone 8 / 7,Cuero
290," Funda De Cuero Genuino Para iPhone 8 Plus / 7 Plus, Funda Co ",2045,NA,0,100,18 cuotas,113.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457847370-funda-de-cuero-genuino-para-iphone-8-plus-7-plus-funda-co-_JM,NA,NA,NA,NA,NA,#457847370,Apple,ProCase,PC-08360628,Cuero
291, Protector Funda iPhone 8 7tpu Biberon Rosado Carcasa ,199,NA,0,9,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448193121-protector-funda-iphone-8-7tpu-biberon-rosado-carcasa-_JM,NA,NA,NA,NA,NA,#448193121,Apple,Apple,NA,Silicona
292, Protector Funda iPhone 8 7 Silicona 3d Bitch Spray Carcasa ,199,NA,0,500,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210686-protector-funda-iphone-8-7-silicona-3d-bitch-spray-carcasa-_JM,NA,NA,NA,NA,NA,#448210686,Apple,Apple,NA,Silicona
293, Protector Carcasa iPhone 8 7 Pop Bubble Fucsia Funda ,299,NA,0,2,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448323653-protector-carcasa-iphone-8-7-pop-bubble-fucsia-funda-_JM,NA,NA,NA,NA,NA,#448323653,Apple,NA,NA,NA
294, Protector Funda iPhone 8 7 Antigravedad Negro Carcasa ,289,NA,0,3,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449478675-protector-funda-iphone-8-7-antigravedad-negro-carcasa-_JM,NA,NA,NA,NA,NA,#449478675,Apple,Apple,NA,NA
295, Protector Funda 360 iPhone 8 7 Bryant Azul ,399,NA,0,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-452608501-protector-funda-360-iphone-8-7-bryant-azul-_JM,NA,NA,NA,NA,NA,#452608501,Apple,Apple,NA,NA
296, iPhone 8 Caso Ulak 9 Tarjeta Ranuras Billetera Funda De Cuer ,2272,NA,NA,100,18 cuotas,126.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-456541394-iphone-8-caso-ulak-9-tarjeta-ranuras-billetera-funda-de-cuer-_JM,NA,NA,NA,NA,NA,#456541394,Apple,NA,NA,Cuero
