search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
596," Torras [lock Series] iPhone 7 Funda, iPhone 8 Funda, 3 In 1 ",45.489,NA,0,NA,12,3.791,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487037655-torras-lock-series-iphone-7-funda-iphone-8-funda-3-in-1-_JM#position=13&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487037655,TORRAS,NA,NA
597, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,9.99,NA,2,8,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=3edjYwVaYogM80%2BwrLvttg1HffQ5dOBdm0E9AW0tlxCh0cNrYw3qV3gmSsZQqYy6ASctY6fAnJSxzWZg9X2GCmdJ46uyEP2RWkPpS%2Fzm%2FNSMQbv2PoxBeCnNZ602MIlXyn6a597CKp7DgYTk%2FrJreLjUurCuMgV81MaGW9tIrWOon0Eo38K5IRHayZ1MyGdoQefoR%2Fy57VEXNAdsDETkqPK9zM2hzS3f8DSFCCTIdOejDwL%2FrQrW%2FumfVH%2FnW0dSbyH36rYed56FkwdaDV4auJZEiEk3glt1cYn9ddg6dGG15bZ4%2FfY5GoNEMUjce1BISI8up4Ojf4NUbUTQWg%2B7iBaJCLNKXarFCMpLE4dYqzW2YIvtPrqBieyadrmY71mvweYxY4yV4OEBGyFFClpIYEqHOZXwBiw40hvBBIVjn%2BHW9zo937Jqlyfbm4Ng%2BUk5%2B083g7zAhG0vo4s5hOanJq6scAsow%2Bm6trZSv%2B7OHETsc8iVnD1jK%2F5FDLb6tVNi9kEo3Zkq1paKOIQ13dyYZ6u1XKM%2Fone2vZT2nqgT%2BHkD4KIpnOMUkeBHG44XglqyKyvwEtSGTVV0GErjmk7od3VMbdOvaxhybWpNLw2eBgOjHmNjU9SNtiQRXOYZzWd38DlDh6I3qDtsxdWuaFV9bHj%2Fc%2BSw3tEBzPRrCo%2BVzQefUqvMr%2FyY82IWjZKlN%2FnxqDF7wV0qLjPFRRFvOft4Ifjn5GOd%2BMuMcDw0wq5xqCAcRXf08Ehq0XrZi7CgwifaIeH50nrdeXB7DBSuhoSPB3%2Fpd27LC5Axf8fYxhyrcZJwsPNGCTjBlp5MAutbsDFD15dSm0f6aZCwe%2FMPpI6ZTtN%2FSDgw9j0qRhv4MTXDCrniKvnQBA2r%2BTak8ZGTKqQMcYDRcOLhJeHVJ8MYIDQ2jnHMNOBmzjUDaWBU1UbUyCr5mWTC6OLGUIyt4T1gIRc1VA44C5dapggNue%2BLR6GPwKvqIZjskLWxUJdtwOEg5LIAn30%2BW7ebRbQ0Z7yqx7YZmwYhG0WqScWaFItgKCtmab06GMmKVe5Mob7nR2OS2Clyw5XBOmFVTtvHHj1gLMta65VNd%2Fp2cbCOft%2BgDWr%2FTLC1D%2FMCtp5EqlIcJnO7CLakl5vhkuZkzw%2FhOt6OZ%2FGBvmaLTcQUkctC6VSXDOXiKCLB8bgtbEUCOuh5fmkYY4RCEu1e9wyfutFA4FhobZcvqKRIgjEfTzcRBw4oV9rucRlfy1gIfXIffvRh%2BGAXRlMKOByFXYpprsdDjYvA5gAw3LlI6MonZ%2Bj%2BLM4l6ZymPFIDLhG4cPzi274yOWSm7uLVVUM%2BOwKbyLyeAsNOkZCBqvmygV89XrOyMopU6LoBmIXR0IWi%2F84sF%2FDi2xOrZmzCJl71tt8gCTkVFYdRTo9LPczyA1zHc3OgoNIZoE9icrAL19wz9fUe2LQjY1MXI3XbpwTNM3p71o5DL8hju%2BCgqifwvHbkBYfOrUXakwBXg6PrG4Ryv8OCXxVYBbPE97r1KGwMiw8ZDDCdqimrzO%2B5FFjOMICMvC1A4Xbjz%2BJwkuxmM8zHilQwPXHJO4isAZyOJh7q%2BltZNMp5BPuHVxx102ZlZrpds4zWuFhjbeQL7rz%2BNzCemUQWCI7JlZyEDHVTdCD6zzOKMojEHHlMesYwoQtQDSPO5gO%2BNcpEacUG2ElmgSlUebeETGlc2J1M%2BXIl4g%3D%3D,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
598," iPhone 8-plus Funda Liquid Silicone, iPhone 8 Silicone Funda ",38.964,NA,0,NA,12,3.247,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487040567-iphone-8-plus-funda-liquid-silicone-iphone-8-silicone-funda-_JM#position=15&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487040567,Saperi,NA,NA
599," iPhone 7 Funda, iPhone 8 Funda,xundd Phone Holder Grip Ring ",43.66,NA,0,NA,12,3.638,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487046291-iphone-7-funda-iphone-8-fundaxundd-phone-holder-grip-ring-_JM#position=16&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487046291,Xundd,Apple,Carcasa
600," iPhone 7 Funda,iPhone 8 Funda,xundd Surface Pu Funda+tpu Bum ",43.66,NA,0,NA,12,3.638,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487046349-iphone-7-fundaiphone-8-fundaxundd-surface-pu-fundatpu-bum-_JM#position=17&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487046349,Xundd,NA,NA
601, iPhone 8 / iPhone 7 - Full Carcasa Funda Original Resistente ,10.99,NA,1,4,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=OBPm%2FeiGPipM4B6Ms4prD%2BAh4bJXUOmUoyT26kpWjycKMVqCw13TRsH7RaPHf7%2BUjeqcISFWaaW%2Bndngogx%2FZFoGkYDBdnQy%2BRBJxP4Pvz5B3wg%2Fd7wWszvWo7K3wU8oHOCwRhtFEV03a1YHxLyEOpmT9qo1vg4s0tR%2BdhNfHa3WFGTHuvB7zjnJ7Dm4fXbvyL8%2BrfJOIwGtxVfGitRA6CjnqntziNZIzN%2B5jaSDWLWHpefwrePHqkFldg4%2BixwmaVIeqp8OHVNw0EikA%2BZhwjzkK6lke9KaBhoUCVJtnjhnK568FHvmPSrhmxUhhEK2sBnT0bdJ06aalBjwNez1fDJPa%2F7TtU5C4JEZ4gO87TNcP2wwh3FD3dvXC7sW9ZCEaOc4YC%2FY4BVdPvhms%2FaQVDNa0bqpZgrXEzonpwPdfU693ndajkZOV2F%2F%2Fp4b0Jz8%2B00CosUfD9DzckvTq%2F7ar5bC6HoqXvWrWOlRZ0KkJlkTmrWbKbxoOQnfpQjBY0lZZk%2FpHZ6Jn%2BKUH%2B2S5Eo%2BXPT1MP6nyAI6X1Ez5JAEyfHJYnIiXUYWhQENxp4zy4RIayDsuT2IzgyOO52J%2FYzrkyOi%2Fnw%2BBhN70Ubs6CnDXJ2laLEO7kEsdISL%2F5if0%2By7uEtX267frF4MNPzICPyLofD4OZHMvjkd0CpU4yOCHtj%2BUPgcIXGTdgPhkygBQGrcbK3y2RH7leZN71PKgVajiTcbQ6HBOBth4g%2F7WllU7Ytcccp9Yy24FoYx%2FkVVdIXCIXRgkjr0nHJtfZhonS7GsEUZHlT60ry%2FY0erMyUm3CL8UxeINXlJU5%2FVEn9s53%2BBwvzNzm8iXUNcfWdwn1obd8NpolwqdcyZeRt%2Fq87%2BeaOCLTzz9Kbj0Hu9fs49KUIlp%2BMyoqJe6G%2ByeOSYufo2ipjXzFFSxZc3WtAADEcU7vVd0oLOvZTPiRMXhQ0hgi0MQMkB5%2BlqPmwbaRU%2BDExlAHSowKMLnkLepQ9qlIF%2FnHkVrGkAXwO4cEv%2F9i6mR7baiOdEArsWer2XJk%2FldDUEhc0eQjOVKM%2Ff0KJlVmM8tHJUn%2FTHqqpE4YTX6baWLgrrXos3zmwSKa5lmtE4i7LMBxRuOMALDe5dAzX%2F9yX7Drf0l37gfNXyFbF2lZ7CqICncvho2oWxKNrkAS5aeIFgObAyL%2Fs29oUY8xVyzB2nmGPgEYgIfZjLd9cFaZjytx69Lm%2BwEEdum%2BMqpv%2B6EXoiiIvWiguA8Z6voEdY1EijCxPbgZzvw2%2Fe1QExYCWQqCIXU%2FqB%2FHED6xz6JK%2Bn%2Bl97KLQ1ChgnNwgcED%2FtT8hk6wG6qT2Bio2fwYZUeIW5zV%2BvqtquO7Tuqpb6y3zNRNhhJU9DcU6Y4qmLHLEl0B9lQazD3J5zzgTNLkt9%2BJQBgH4chARVZHbuvh1%2Fmwfkzh80Hf8KNwXuS24xNRYma5lctaOyTM4V6bBVUPaL2mX%2Fhf03qAzZQWYFmBZi%2BZa%2FXkBG%2BsR9EIfnBvL8nSMVlzP0NUA5AEvI%2F%2FBk34VWcFiks5Dre5VqrbSEPlmDytWmE3Z88rSRsu0g7QodcnKR8XCU0Z2k7ezEGNdZGBWPlr38mP3FxARTUcVz60DRIFCaq%2F4ep%2FcBre6m95CQEAV6TLZ2kCsZaI5498SpqMq1A7loGyz4iZ1yM%2Fjyibi4VnulaP6Nz%2FI47LveNf55eOZIuxI38YPuj%2FQ%3D,NA,NA,NA,NA,NA,#492182033,OEM /Apple,Apple,Carcasa
602," iPhone 8 Funda,lack Geometric Marble Design, Clear Bumper Ma ",41.875,NA,0,NA,12,3.490,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487050083-iphone-8-fundalack-geometric-marble-design-clear-bumper-ma-_JM#position=19&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487050083,Lack,Apple,Carcasa
603," iPhone 8/7/6/6s Shockproof Funda, Aifunda Daul Layer Armor [ ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487051963-iphone-8766s-shockproof-funda-aifunda-daul-layer-armor--_JM#position=20&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487051963,AICase,NA,NA
604," iPhone 8 Funda Para Girls/iPhone 7 Funda, Golink Hybrid Fund ",36.453,NA,0,NA,12,3.038,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487053490-iphone-8-funda-para-girlsiphone-7-funda-golink-hybrid-fund-_JM#position=21&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487053490,Go Link,Apple,Carcasa
605," iPhone 7 Funda, iPhone 8 Funda, Fashion Pu Leather Magnetic ",32.796,NA,0,NA,12,2.733,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487053641-iphone-7-funda-iphone-8-funda-fashion-pu-leather-magnetic-_JM#position=22&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487053641,mophinda,Apple,Carcasa
606," La Masa iPhone 8- Más Funda, iPhone 7- Más Funda, Funda De V ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487059602-la-masa-iphone-8-mas-funda-iphone-7-mas-funda-funda-de-v-_JM#position=23&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487059602,The Mass,NA,NA
607," iPhone 8 Funda,iPhone 7 Funda,airwee Clear Bumper Tropical B ",36.475,NA,0,NA,12,3.040,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487059786-iphone-8-fundaiphone-7-fundaairwee-clear-bumper-tropical-b-_JM#position=24&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487059786,AIRWEE,Apple,Bumper
608," Jiaxiufen iPhone 7 Funda, iPhone 8 Funda Pink Flowers Design ",40.075,NA,0,NA,12,3.340,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487063668-jiaxiufen-iphone-7-funda-iphone-8-funda-pink-flowers-design-_JM#position=25&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487063668,JIAXIUFEN,Apple,Flip Cover
609," iPhone 8 & 7 Funda,extree Tpu+pc Slim Hard Protective Funda ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487067059-iphone-8-7-fundaextree-tpupc-slim-hard-protective-funda-_JM#position=26&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487067059,NA,NA,NA
610," iPhone 7 Funda, iPhone 8 Funda, [waking Dragon Series][paten ",34.668,NA,0,NA,12,2.889,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487067824-iphone-7-funda-iphone-8-funda-waking-dragon-seriespaten-_JM#position=27&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487067824,AIYZE,NA,NA
611," Apple iPhone 8 Funda, Icoverfunda Anti-scratch Tempe-red Gla ",36.475,NA,0,NA,12,3.040,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487068318-apple-iphone-8-funda-icoverfunda-anti-scratch-tempe-red-gla-_JM#position=28&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487068318,iCoverCase,NA,NA
612," BeatuiPhone Funda Para iPhone 7 iPhone 8,unique Cute 3d Cart ",34.675,NA,0,NA,12,2.890,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487068576-beatuiphone-funda-para-iphone-7-iphone-8unique-cute-3d-cart-_JM#position=29&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487068576,Beatuiphone,Apple,Carcasa
613," Tncy iPhone 7 Funda,iPhone 8 Funda,bumper Soft Music Cassett ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487070090-tncy-iphone-7-fundaiphone-8-fundabumper-soft-music-cassett-_JM#position=30&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487070090,TNCY,Apple,Carcasa
614," iPhone 7/iPhone 8 Funda(red),leather Wallet Phone Funda With ",50.707,NA,0,NA,12,4.226,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487072117-iphone-7iphone-8-fundaredleather-wallet-phone-funda-with-_JM#position=31&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487072117,Lunazoe,Apple,Bumper
615," iPhone 8 Funda / iPhone 7 Funda Cremallera Billetera , Iphon ",47.303,NA,0,NA,12,3.942,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487072358-iphone-8-funda-iphone-7-funda-cremallera-billetera-iphon-_JM#position=32&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487072358,LAMEEKU,Apple,Carcasa
616," iPhone 8 Funda, iPhone 7 Funda, Topfunny iPhone 7 Silicone 3 ",36.475,NA,0,NA,12,3.040,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487072712-iphone-8-funda-iphone-7-funda-topfunny-iphone-7-silicone-3-_JM#position=33&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487072712,TopFunny,NA,NA
617," iPhone 8 Funda, iPhone 7 Funda, [waking Dragon Series][paten ",31.054,NA,0,NA,12,2.588,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487073962-iphone-8-funda-iphone-7-funda-waking-dragon-seriespaten-_JM#position=34&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487073962,AIYZE,Apple,Carcasa
618, Carcasa 360 Magnética iPhone 8 Plus Negro Plata Digitek ,11.99,NA,2,8,6,1.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=8oo%2FPgOFJ9dCXQcDVJtYUs8Upa%2BibU7flNN8Iky5ncbIYknoNQQtKLpgVMUpRCccKe417P1QeP6bWkCKmFJlk2B%2F1LRBl8rFmNcZ%2BxB7qB4O8Y6%2B6EjcFo3n1MmdPRDUTkpoVzd9TzxT8ENWmOxnUqypQSIgLyFPr%2Fr9egA5NSIk0axWM1w8jMDjlCjmFpWj5SUKVjmRPMflyqQKkVZRCatBXKchUtGmwMv97ua5I7ppGwgdBBCeohkTPUK%2FGl2EcgAJZyeHh52iBsfEsZlzbXl3Ryi582rIR3DgfWAaGvGRXJiLCu9whpmawybU34AYIgwDcY4sCCVRKfI3F3PmNb5PMOyad5FI8RsGIsy%2BzghlxygJ3C%2FveiHuKJxthteDs3r%2BC8MPL55dB%2FH8MkKD9L%2FJXlcGblwhqA%2BtsM29UDJV4tHNE6WuO4PXer1MtSWneDrOvifLSbVVxyoSngRBx6fe%2Bp1o6oW1%2B16x3%2Bc3zTPkOHyzlqWA8Jgkz45WjOFPk9PO4mQBqQxxGtfHw29WWMFgfjfhvzjlhxWc4%2BOqiJ5AoNgXP2fr%2Bxq8xoM%2FZqYJdU8tyVF2jRwzgKJjVF4tU9LkQxGk%2FwGbr09g63EoP%2FCakFhk1SIxX8dhhUcHqQxfBOKA2Il%2BQhjdG0ME8KMycK7ABmEOxqbh6ZA%2F88NwfEq0wUMoIhv88IQ6CCsSKeuijuIrPQjBnaLgTjiQYJMpIxmaa%2BR8qa8VVv%2FgnI01G0glR2DBaisRkR0k7m2l6lGwo67TfGjFkvV00nFLRHI0qPjAevGsFMvjjN4EKaXrlvCeUIDSmxdTMNiRD604NuLH8Y65MJaRxORZw9VWUjaXSkA7%2BjbIzt0a47S9NKxlIiJe4C154AAfuAUzU9QJuUyxRp0q2C1giZrHgGibvZO468ZOMvRrNKkTD9l0lm8w3ibpvvXqL5kUws58KRN0A77x7M4thHCbi33oPTISeDo0UbkrTaPBuISXFvent9ds6E9UQAhbtK68lKksI7%2FVif0SzgvpXBJfgWE%2FYB4gKIiJ6kSNfs5dGGS65g5zuiJcNg%2BPd%2Be%2F5itxtRctvg9OeRrV8qMtoO8hOsI93SsXK3YyEnobKg3st%2BZY9jY789ueEtK98AF9Kz9kZFJmkWHT4Vr7ntCAmXIfLEG5GvqL8jQFdtk4IcP%2FPbVOBbONybCPegB%2FKpC4cxrkytjEvicKc9jSHNVYFtBPSjNEvORbJWnOWW2AhiuHCVWPHor57es6ZYbTTqxjMOHV8XWeBYC%2F2vd5aUFAj9wjONqJGlmZF2IUucPpyAq3zoEnNyISOi1HfgJXW4vshrUqJYp7PieZqIhx1fYK0g%2F9uhXZzYSOHO2CQJpnPn%2FgAa8XgatMsGVoOqHfElWKBwswo0jze86gGU08dTyn8l8U5eQxqUmQT%2F3t8h7z%2FpwnlY7Sk9xnrCDqAltEosJBhOhiyic3uRtbN7gaAwV%2FEc0tMykmPG0p7BPe6EMGKiaJmW4ZNJBmdKVw7yeZzKu%2BBVkMCHQQD%2FrjN3CkFLPoxe2ccqZelCoURUjIJb%2FMZII4e4CCHCFsYHMm18rANZ6Ybdhfw%2BRCvk%2Ba7nfqjfZN%2BbPq0y777SCQzbxw8K0uB7M6L6NaVYRD0Io5zyZ0rOGeu1lqD4QVBsM%2B2FAMXu8Bl8Fd8sMVxy6WUm%2FJUErzOdiETg%2BfI%2FaNSyDU1E1AJQ%3D%3D,NA,NA,NA,NA,NA,#470860909,NA,Apple,Carcasa
619," iPhone 7 Funda, iPhone 8 Funda, Bekhic Perfect Slim Fit Ultr ",34.675,NA,0,NA,12,2.890,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487078370-iphone-7-funda-iphone-8-funda-bekhic-perfect-slim-fit-ultr-_JM#position=36&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487078370,Bekhic,Apple,Bumper
620," iPhone 7 Funda, iPhone 8 Funda Yarrashop Aluminum Metal Fund ",40.075,NA,0,NA,12,3.340,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487084605-iphone-7-funda-iphone-8-funda-yarrashop-aluminum-metal-fund-_JM#position=37&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487084605,Yarrashop,NA,NA
621," iPhone 8 Funda (4,7 ), Duro + Caucho Dual Capa Híbrido Pesa ",56.15,NA,0,NA,12,4.679,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487096160-iphone-8-funda-47-duro-caucho-dual-capa-hibrido-pesa-_JM#position=38&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487096160,Nella Case,Apple,Carcasa
622," iPhone 7 Funda, iPhone 8 Shiny Rose Gold White Gray Marble F ",41.791,NA,0,NA,12,3.483,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487105682-iphone-7-funda-iphone-8-shiny-rose-gold-white-gray-marble-f-_JM#position=39&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487105682,BAISRKE,Apple,Bumper
623," iPhone 8 Funda,lack Marble Creative Rose Gold White Marble D ",40.075,NA,0,NA,12,3.340,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487110889-iphone-8-fundalack-marble-creative-rose-gold-white-marble-d-_JM#position=40&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487110889,Lack,Apple,Carcasa
624," iPhone 8 Funda With Kickstand Support, iPhone 7 Funda Finewo ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487114558-iphone-8-funda-with-kickstand-support-iphone-7-funda-finewo-_JM#position=41&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487114558,Fineworld,NA,NA
625, Funda Para iPhone 8 Music/iwone Designer Non Slip Rubber Dur ,36.853,NA,0,NA,12,3.071,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487125212-funda-para-iphone-8-musiciwone-designer-non-slip-rubber-dur-_JM#position=42&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487125212,IWONE,Apple,Carcasa
626," iPhone 8- Más Médico Quien Funda, Durarmor Azul Policía Caja ",38.282,NA,0,NA,12,3.190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487127691-iphone-8-mas-medico-quien-funda-durarmor-azul-policia-caja-_JM#position=43&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487127691,DURARMOR,NA,NA
627, Funda Bateria Para iPhone 8/7/6s/6 V-ewige 5500mah 4.7 Inch ,61.723,NA,0,NA,12,5.144,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487129800-funda-bateria-para-iphone-876s6-v-ewige-5500mah-47-inch-_JM#position=44&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487129800,V-EWIGE,Apple,NA
628," Cofunda Wallet Funda Compatible iPhone 8, iPhone 7, iPhone 6 ",50.903,NA,0,NA,12,4.242,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487133717-cofunda-wallet-funda-compatible-iphone-8-iphone-7-iphone-6-_JM#position=45&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487133717,COCASES,Apple,Carcasa
629, Rebex iPhone 8 Funda Ipaky 360 All-around Protective Cover T ,43.689,NA,0,NA,12,3.641,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487135437-rebex-iphone-8-funda-ipaky-360-all-around-protective-cover-t-_JM#position=46&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487135437,Rebex,Apple,Carcasa
630, French Bulldog Clear Phone Funda Para iPhone 8 / iPhone 7 Cu ,32.694,NA,0,NA,12,2.724,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487139048-french-bulldog-clear-phone-funda-para-iphone-8-iphone-7-cu-_JM#position=47&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487139048,MERVELLE,Apple,Bumper
631," iPhone 8 Mickey Quotes Funda, Imagitouch Disney Quotes Micke ",36.475,NA,0,NA,12,3.040,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-487142037-iphone-8-mickey-quotes-funda-imagitouch-disney-quotes-micke-_JM#position=48&type=item&tracking_id=acad17a7-4e9c-4a40-bee9-a5b350d99953,NA,NA,NA,NA,NA,#487142037,EDEALSAVING,Apple,NA
