search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
1125, Fone De Ouvido Kz As06 3ba Drive In Ear Bag Retorno De Palc ,189,NA,22,12,12x,15.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JHONATAM.MARTINS,https://produto.mercadolivre.com.br/MLB-790301890-fone-de-ouvido-kz-as06-3ba-drive-in-ear-bag-retorno-de-palc-_JM,NA,NA,NA,NA,NA,#790301890,Universal,kz As06,As06,In-ear,Kz As06
1126, Fone Ouvido Sem Fio I12 Mini Earphone Com Base Carregador ,109,NA,10,10,12x,9.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EAIMPORTS+2017,https://produto.mercadolivre.com.br/MLB-1261493945-fone-ouvido-sem-fio-i12-mini-earphone-com-base-carregador-_JM,NA,NA,NA,NA,NA,#1261493945,TWS,I12,Touch,Ear-Buds,i12
1127, Fone Jabra Elite Active 65t True Wireless Caixa Lacrada!!! ,1299,NA,43,3,12x,108.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,6,https://perfil.mercadolivre.com.br/FOUND+IMPORT..,https://produto.mercadolivre.com.br/MLB-1184849719-fone-jabra-elite-active-65t-true-wireless-caixa-lacrada-_JM,6,0,0,0,0,#1184849719,Jabra,Elite Active,Elite Active 65t,Ear-Buds,100-99010002-14
1128, Fone 503 Ouvido Sem Fio Bluetooth 4.1 Esportivo Stereo ,38,NA,11,94,6x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,1,1,https://perfil.mercadolivre.com.br/LINA+LIN,https://produto.mercadolivre.com.br/MLB-1225524641-fone-503-ouvido-sem-fio-bluetooth-41-esportivo-stereo-_JM,0,0,0,0,1,#1225524641,Universal,Fone Bluetooth Sem Fio,BH-503,Over-ear,3.0
1129, Fone De Ouvido Para Capacete Bluetooth ,120,NA,32,32,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/MUNDOL%C3%8A,https://produto.mercadolivre.com.br/MLB-1196515634-fone-de-ouvido-para-capacete-bluetooth-_JM,0,2,0,0,0,#1196515634,SAIEOSYU,NA,hedset,NA,NA
1130, Fone Bluetooth Sem Fio St15 Fm/ Sd/p2/6h Longa Duraç ,90,NA,785,332,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,69,https://perfil.mercadolivre.com.br/GUERRADOSGAMES,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=VuyRN8s7xkZ2Mmn36NYxklRFnU5HdpWznbvWXm1ltgJJmTxrTmb%2Fj2I54AypslbNM9swBC6YQJwD93VQ1cq%2BAd1auybaZ78bdCYJZUZVdgPiHHKmvfvAsmq8V7QkFaACcFCmbAjZLeDidbfglOWThTpjyLWGVid%2B9qejCXemsLJQvTcxjeFIT28%2FDb1YxvW6d9ZIc1Z3YIqeOTMInumlemZF0NkTe%2F08RPSJfVRDFeTxmjMOFjCwNmDL26n8pgHIyLmCMPRBzECeYL%2FVEKLZ9gc%2FLLAGYNeUBpPRa6SPDRapa1aoLbM4vpZ3Zem8ajXS5UaBQZk5K0PJFS2M62WsQ20f8mYybH%2Bx%2FyRsSPuGwNRRNik2OIu5vkgLUneqQq%2B8nTyjYLCBlrGIdd%2FZQ40oFnk%2Bbt7YeJ%2B%2FxTGpCiId0gTR9xkhDogfNdLV1Zf40erIxPEGTA2M9RpPXWM%2FxnNa1tYJ%2F4ESL6rmE8Z2pikDTI2X%2FFs%2FXb6e1GfZB9Sb4qoi5cHpno9Nu0p2KkcWaeWPAx3tjg%2BqUsHJhJE4OVtqeVc56eD8PQGPG1ikD7OmcVwcwR1WuGKCNVeyIVU3SW8csynXg559YCXoyahy2mZlMdGLrMseTDQ3ZsgEF70EXagw9VvWN5rNinFkwRTvw5qhRkFem%2B6PbwJav3SsrFChTYUp77KaMw49te41iROA%2FMucJRdlY63OUvCWch20SSztJi8V9KUssxKl6kDUJNGy4HP40j12dB9ZcKbpYLvTUnwDIrwG9sWDgUdUaCOW%2FLFBMqxydJovsoLHtFwZiv6kK9Ug2kuiFsS%2BEj5BN5dtlHUOGCEE7JL8CFmFbjoSv0%2B9FXOMRxWjctQ8mZxT2IMqgmq1YNp%2FLZiq6yCptNipgp5WJ4HNDL71sHHhWEJ5lQGrblo397OD2xsE0f1ciD13Nlw2qiZVBScOS5qlle%2F4BmN%2FeKU6cd6LMnwa0pTaK2CP0No484C0iiDSXaW75Bep9WKbx%2BrtgdMkWWbxDpr%2BRWXY8yB5EPeOL0YrejM2vyZDrNwF3rjCy8hgjjnV7lwKSFaeHeQrBN%2FNaRyS1TcHk0lT3LsBYnSYljwiBanfONTqmyCeQ7Vfv2r4rPX0h5lF5IBctmmB0QYAfjeQQK8NVosUiTplJQzHQ%2FjyBRkN7Iw%2BfSwzEUFsaNC%2BP1ogQumm1JxzaJSokf3OTYwr7MejCsO58xjEifqg5EYrJUArTsCx499peHiL8Ctdln51uZjPHdZa5dL5imkH8hd7ej2tGxFoq8VSostkJI1lQlLbIkCzfAqtnJRFIT4bn0hTGgA9pP5xVCPT8WU9OItTpK9ZJ8hbAtd%2F%2FPFWfbtlwajU5MH%2F1w6RokjafkOy5NOjbheyVjW752NsPvrWjfVTpxl4x%2BeZW8gAJU0O8cuqBlTGJuGMwJ4s3ABQhWjGg%2F6MsSB2aIzR2teh5gbS3yRPjtScis8S8sNuOAjafJNruR9qj2nOndg%2BmbfDXQ%2FhiORepX%2FkIfEjEx8bKATlY9XVNgVnnLRETfkSRdoW3u7KjL2Vwp6PJZyUawJ9VYzWWVD1KgVaLgBAki8sUycsW33yzpry1%2FL3NYPG2Jih4BWGR09sq2MlJL2YsabvYznLd6LtsgVIOPThPie6MMZ5tC8xrZhrjw27081rZ5aT1TJgdxdmCGNXX7wCuohUZfuXWqJoQLBvFrur3LB%2FySQ6TB34S6Ths8q99Mh1D%2F1zKjb%2BD921,59,6,2,0,2,#945753208,Fone De Ouvido Feir Fr-501,Bluetooth Fm,Fone De Ouvido Feir Fr-501 2 Em 1 Fone E Caixa Bluetooth Fm,Over-ear,Fone De Ouvido Feir Fr-501
1131, Fone De Ouvido Bluetooth Headphone Sem Fio Micro Sd Usb Fm ,44,NA,24,12,6x,8.14,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/MAGAZINESHOP10,https://produto.mercadolivre.com.br/MLB-1051760028-fone-de-ouvido-bluetooth-headphone-sem-fio-micro-sd-usb-fm-_JM,0,1,0,0,0,#1051760028,Universal,P15,Beats,Over-ear,NA
1132, Fone De Ouvido I7s Tws Bluetooth AirPods iPhone Smartphone ,66,NA,8,492,12x,5.54,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TAKSTORE,https://produto.mercadolivre.com.br/MLB-1277346757-fone-de-ouvido-i7s-tws-bluetooth-airpods-iphone-smartphone-_JM,NA,NA,NA,NA,NA,#1277346757,Universal,I7S,TWS,Ear-Buds,I7S TWS
1133, Fone Bluedio T5 Edição Especial Bluetooth 5.0 Com Anc ,260,NA,51,1,12x,24.85,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,114,https://perfil.mercadolivre.com.br/APCD+IMPORTADOS,https://produto.mercadolivre.com.br/MLB-1040768648-fone-bluedio-t5-edico-especial-bluetooth-50-com-anc-_JM,80,21,11,1,1,#1040768648,Bluedio,Turbine,T5,Over-ear,T5
1134, Fone De Ouvido Sem Fio I5 Ios Android Pronta Entrega ,145,NA,5,95,12x,12.08,NA,Chegará grátis amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPTECH+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1240790437-fone-de-ouvido-sem-fio-i5-ios-android-pronta-entrega-_JM,NA,NA,NA,NA,NA,#1240790437,TWS,airpods,Airpods i5,In-ear,NA
1135, Fone De Ouvido Bluetooth V4.2 Aukey Resistente Original ,142,NA,5,4,12x,13.65,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ITECH+LOJA,https://produto.mercadolivre.com.br/MLB-1244797647-fone-de-ouvido-bluetooth-v42-aukey-resistente-original-_JM,NA,NA,NA,NA,NA,#1244797647,Aukey,Esportiva,EP-B62,In-ear,EP-B62
1136, Fone De Ouvido Sem Fio Moto Viva Voz Capacete Bluetooth Bt8 ,75,NA,17,13,12x,7.26,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HAMYPRESENTES,https://produto.mercadolivre.com.br/MLB-1240879098-fone-de-ouvido-sem-fio-moto-viva-voz-capacete-bluetooth-bt8-_JM,NA,NA,NA,NA,NA,#1240879098,Hamy,NA,BT8,NA,NA
1137, Fone De Ouvido Tws I9s AirPods Bluetooth iPhone Ios Android ,79,NA,21,479,12x,6.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,1191,https://perfil.mercadolivre.com.br/TAER9783816,https://produto.mercadolivre.com.br/MLB-1230916377-fone-de-ouvido-tws-i9s-airpods-bluetooth-iphone-ios-android-_JM,992,90,44,26,39,#1230916377,Apple,Airpods I9S,Airpods I9S,In-ear,NA
1138, Fone Jbl Tune 500 Bt Bluetooth Original Garantia 1ano T500bt ,247,NA,13,37,12x,20.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,375,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1197848191-fone-jbl-tune-500-bt-bluetooth-original-garantia-1ano-t500bt-_JM,323,45,4,0,3,#1197848191,JBL,Tune,Tune 500BT,Over-ear,JBLT500BT
1139, Fone De Ouvido Sem Fio AirPods I9s iPhone 5 6 7 8 X Plus ,129,NA,9,41,12x,10.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,1191,https://perfil.mercadolivre.com.br/BBDN-SHOP,https://produto.mercadolivre.com.br/MLB-1257565087-fone-de-ouvido-sem-fio-airpods-i9s-iphone-5-6-7-8-x-plus-_JM,992,90,44,26,39,#1257565087,Apple,tws,i9s,Headset,MMEF2
1140, Fone De Ouvido Bluetooth Leve E Potente Chamada Música Jwcom ,28,NA,20,986,5x,6.35,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOP+PERFECTION,https://produto.mercadolivre.com.br/MLB-1129349326-fone-de-ouvido-bluetooth-leve-e-potente-chamada-musica-jwcom-_JM,NA,NA,NA,NA,NA,#1129349326,JWCOM,bluetooth,W-21,In-ear,jww21
1141, I7s Tws Mini Bluetooth Fones De Ouvido Fones De Ouvido Fones ,36,NA,31,59,6x,6.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/LUCKYYE,https://produto.mercadolivre.com.br/MLB-1233171604-i7s-tws-mini-bluetooth-fones-de-ouvido-fones-de-ouvido-fones-_JM,0,1,0,0,0,#1233171604,TWS,NA,I7s,NA,NA
1142, Fone De Ouvido I11 Bt 5.0 Bluetooth Com Botão Tws Promocao ,54,NA,5,178,10x,5.44,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CERTA.WEB,https://produto.mercadolivre.com.br/MLB-1251093190-fone-de-ouvido-i11-bt-50-bluetooth-com-boto-tws-promocao-_JM,NA,NA,NA,NA,NA,#1251093190,TWS,TWS,I11,In-ear,I11
1143, Fone De Ouvido S Fio Bluetooth Recarregável Microfone I7s ,44,NA,9,41,6x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CILLEYGONCALVESDASILVA,https://produto.mercadolivre.com.br/MLB-1213202722-fone-de-ouvido-s-fio-bluetooth-recarregavel-microfone-i7s-_JM,1,0,0,0,0,#1213202722,Importado,fone,i7S TWS,sem fio,i7s TWS
1144, Fone De Ouvido Magnético Intra- Auricular Bluetooth ,36,NA,19,13,6x,6.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,1,2,https://perfil.mercadolivre.com.br/GERALUTILIDADES,https://produto.mercadolivre.com.br/MLB-1209455361-fone-de-ouvido-magnetico-intra-auricular-bluetooth-_JM,0,0,0,0,2,#1209455361,Geral Utilidades,Bluetooth 4.2,Esportivo estéreo com microfone e imãs nos falantes,Ear-Buds,M10
1145, Fone De Ouvido Headphone Sem Fio Micro Sd Usb Fm Bluetooth ,31,NA,2,99997,6x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MENGYAOLIN,https://produto.mercadolivre.com.br/MLB-1267052321-fone-de-ouvido-headphone-sem-fio-micro-sd-usb-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#1267052321,Universal,NA,B05,In-ear,NA
1146, Cabo Bluetooth Fone Kz Zst ,46,NA,42,6,6x,8.69,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,1024,https://perfil.mercadolivre.com.br/WILLIANSG,https://produto.mercadolivre.com.br/MLB-904346073-cabo-bluetooth-fone-kz-zst-_JM?searchVariation=36921259569,801,166,42,2,13,#904346073,KZ,SEMIPROFISSIONAL,ZST,NA,NA
1147, Xiaomi Redmi Airdots Fones De Ouvido Com Bluetooth ,175,NA,7,5,12x,14.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,779,https://perfil.mercadolivre.com.br/TMARKMP,https://produto.mercadolivre.com.br/MLB-1263387108-xiaomi-redmi-airdots-fones-de-ouvido-com-bluetooth-_JM,646,97,23,3,10,#1263387108,Xiaomi,Mi,AirDots,In-ear,xiaomi
1148, Fone De Ouvido Para Motorola G6 Play Moto G5s E4 X4 Indigo ,37,NA,27,5947,6x,6.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TRIP+INFO,https://produto.mercadolivre.com.br/MLB-1096810799-fone-de-ouvido-para-motorola-g6-play-moto-g5s-e4-x4-indigo-_JM,NA,NA,NA,NA,NA,#1096810799,Motorola,Moto,B1,In-ear,NA
1149, Fone De Ouvido Pulse Headphone Bluetooth Preto Ph150 ,159,NA,39,48,12x,15.23,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,29,https://perfil.mercadolivre.com.br/HANDAL_ACTION+SPORTS,https://produto.mercadolivre.com.br/MLB-1181927936-fone-de-ouvido-pulse-headphone-bluetooth-preto-ph150-_JM,25,4,0,0,0,#1181927936,Multilaser,Pulse,Headphone,Over-ear,NA
1150, Fone De Ouvido Bluetooth Sem Fio Duplo Tws Original -hbq ,148,NA,5,1,12x,12.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ENERGIGA,https://produto.mercadolivre.com.br/MLB-1284965327-fone-de-ouvido-bluetooth-sem-fio-duplo-tws-original-hbq-_JM,NA,NA,NA,NA,NA,#1284965327,importado,tws,HBQ-Q32,Headset,Q32
1151, Mini Fone Ouvido Universal Bluetooth Moto Samsung iPhone Lg ,22,NA,35,7,4x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MICHAELBEZERRARODRIGUES,https://produto.mercadolivre.com.br/MLB-1116416854-mini-fone-ouvido-universal-bluetooth-moto-samsung-iphone-lg-_JM,1,0,0,0,0,#1116416854,Universal,NA,Bluetooth,In-ear,NA
1152, Fone De Ouvido Sem Fio Bluetooth Handsfre Original ,99,NA,10,20,12x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LENIXXASSES%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1233237157-fone-de-ouvido-sem-fio-bluetooth-handsfre-original-_JM,NA,NA,NA,NA,NA,#1233237157,Lenixx,Bluetooth,Sem Fio,Gancho de ouvido,Garnish headset
1153, Fone De Ouvido Barato Sem Fio Bluetooth I7s Tws iPhone ,59,NA,6,1,10x,6.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TUTTIMIXCOMERCIO,https://produto.mercadolivre.com.br/MLB-1124738394-fone-de-ouvido-barato-sem-fio-bluetooth-i7s-tws-iphone-_JM,NA,NA,NA,NA,NA,#1124738394,i7S,NA,TWS,Ear-Buds,NA
1154, Fone De Ouvido Esportivo Jbl Reflect Mini Bluetooth Corrida ,249,NA,16,24,12x,23.80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,174,https://perfil.mercadolivre.com.br/MW-DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1118248615-fone-de-ouvido-esportivo-jbl-reflect-mini-bluetooth-corrida-_JM,122,34,8,4,6,#1118248615,JBL,Reflect,Reflect Mini BT,Ear-Buds,NA
1155, Fone Ouvido Preto Sony Wh-ch400 Bluetooth Nfc Wireless Mic ,263,NA,15,2,12x,25.22,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,5,https://perfil.mercadolivre.com.br/CORUJAMIX?brandId=1365,https://produto.mercadolivre.com.br/MLB-1071975028-fone-ouvido-preto-sony-wh-ch400-bluetooth-nfc-wireless-mic-_JM,5,0,0,0,0,#1071975028,Sony,NA,WH-CH400,Over-ear,NA
1156, Fone De Ouvido Com Fio Headfone Headset Extra Bass ,54,NA,26,4,10x,6.14,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/INOXSTORE,https://produto.mercadolivre.com.br/MLB-819626879-fone-de-ouvido-com-fio-headfone-headset-extra-bass-_JM,2,1,0,0,0,#819626879,Extra Bass,NA,M-450S, Concha,M-450S
1157, Fone Headphone Sem Fio Bluetooth P2 Mp3 Micro Sd N65 ,47,NA,136,982,6x,8.79,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/IDEAL+COMERCIO,https://produto.mercadolivre.com.br/MLB-984114610-fone-headphone-sem-fio-bluetooth-p2-mp3-micro-sd-n65-_JM,4,1,0,0,0,#984114610,Wolf Tech,Universal,N65,Headphone,NA
1158, Fone Ouvido Sem Fio Bluetooth Stereo Universal Mini Bh-503 ,37,NA,53,15,6x,6.94,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/STARLIFE+COMERCIO,https://produto.mercadolivre.com.br/MLB-686362804-fone-ouvido-sem-fio-bluetooth-stereo-universal-mini-bh-503-_JM,0,2,0,0,0,#686362804,Universal,Fone Bluetooth,BH-503,Over-ear,4.1
1159, Fone De Ouvido Bluetooth C/ Imã Earphone Esportes Chamadas ,35,NA,59,1,6x,6.48,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,4,https://perfil.mercadolivre.com.br/MEGAMIXXX,https://produto.mercadolivre.com.br/MLB-886227338-fone-de-ouvido-bluetooth-c-im-earphone-esportes-chamadas-_JM,2,2,0,0,0,#886227338,Universal,NA,Magnetico,Neckband,NA
1160, Fone Sem Fio Bluetooth Xiaomi Mi True Airdots Pro Promoção ,415,NA,10,99,12x,34.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,779,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,https://produto.mercadolivre.com.br/MLB-1228767511-fone-sem-fio-bluetooth-xiaomi-mi-true-airdots-pro-promoco-_JM,646,97,23,3,10,#1228767511,Xiaomi,Air,Pro,Ear-Buds,TWSEJ01JY
1161, Fone De Ouvido Sem Fio Bluetooth 5.0 Dual Tws Bs-01 Original ,249,NA,NA,9,12x,20.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LENIXXASSES%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1281273713-fone-de-ouvido-sem-fio-bluetooth-50-dual-tws-bs-01-original-_JM,NA,NA,NA,NA,NA,#1281273713,OEM,NA,Bluetooth,Headset,BS-01
1162, Fone De Ouvidos Bluetooth Tws 5.0 ,99,122,30,981,12x,8.30,NA,NA,NA,NA,5,4,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1183596676-fone-de-ouvidos-bluetooth-tws-50-_JM,4,0,0,0,0,#1183596676,TWS,NA,"Wireless, bluetooth",NA,NA
1163, Fone Ouvido Bluetooth Duplo S7 + Caixa Carregadora Bateria ,159,NA,2,1,12x,13.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TIOCHICO_SHOP,https://produto.mercadolivre.com.br/MLB-1269317238-fone-ouvido-bluetooth-duplo-s7-caixa-carregadora-bateria-_JM,NA,NA,NA,NA,NA,#1269317238,TWS,TWS,S7,In-ear,S7
1164, Fone De Ouvido Sem Fio Airbuds Original 1:1 Ios + Brinde ,649,NA,3,2,12x,54.12,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RDL+STORE,https://produto.mercadolivre.com.br/MLB-1228572104-fone-de-ouvido-sem-fio-airbuds-original-11-ios-brinde-_JM,NA,NA,NA,NA,NA,#1228572104,AirBuds,Fones de Ouvido,AirBuds,In-ear,airbuds 13837-2012
1165, 5 Conector P2 Saida Fone Ouvido Headphone Controle Xbox One ,45,NA,58,26,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,3,https://perfil.mercadolivre.com.br/PE%C3%87ASPS4EXBOXONE,https://produto.mercadolivre.com.br/MLB-1055551061-5-conector-p2-saida-fone-ouvido-headphone-controle-xbox-one-_JM,2,0,1,0,0,#1055551061,Xbox,NA,Xbox One,QUADRADO,NA
1166, Fone De Ouvido Bluetooth Sports Compativel iPhone Android Pc ,30,NA,8,29,6x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GOLDEN+ELETRONICOS.,https://produto.mercadolivre.com.br/MLB-1057724572-fone-de-ouvido-bluetooth-sports-compativel-iphone-android-pc-_JM,NA,NA,NA,NA,NA,#1057724572,Universal,Sports,Bluetooth Sports,Ear-Buds,NA
1167, Fone Ouvido Headset Bluetooth S Fio Stereo Moto G X E 2 H18 ,112,NA,10,9989,12x,9.36,NA,Frete grátis,NA,NA,5,1,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-743698910-fone-ouvido-headset-bluetooth-s-fio-stereo-moto-g-x-e-2-h18-_JM,1,0,0,0,0,#743698910,Universal,NA,FAVIX 777,In-ear,NA
1168, Fone De Ouvido Jbl Endurance Dive Ipx7 - Verde ,399,NA,10,62,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,11,https://perfil.mercadolivre.com.br/DIRETOCOMVOCE?brandId=1328,https://produto.mercadolivre.com.br/MLB-1239164798-fone-de-ouvido-jbl-endurance-dive-ipx7-verde-_JM,9,1,0,0,1,#1239164798,JBL,Endurance,DIVE,Ear-Buds,ENDURDIVEBNL
1169, Fone De Ouvido Bluetooth Jaybird X2 Preto Oem ,339,NA,5,1,12x,28.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/PRIMEINHP,https://produto.mercadolivre.com.br/MLB-808277145-fone-de-ouvido-bluetooth-jaybird-x2-preto-oem-_JM,3,1,0,0,0,#808277145,Jaybird,X-Series,X2,In-ear,NA
1170, Fone Edifier W800bt Bluetooth Wi Fi Até 75hrs De Música W800 ,229,NA,47,10,12x,21.89,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,1033,https://perfil.mercadolivre.com.br/SOUNDSTORECLUB,https://produto.mercadolivre.com.br/MLB-1099357287-fone-edifier-w800bt-bluetooth-wi-fi-ate-75hrs-de-musica-w800-_JM,868,130,29,3,3,#1099357287,AKG,w800,W800BT,Over-ear,w800bt
