search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
122, Aparador De Pelos Ga.ma Gcx Master 9 Em 1 C/ 5 Ajustes ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(32 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1242
		
		 sem juros
		
	

	
		",42,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/O+IMPERIO,https://produto.mercadolivre.com.br/MLB-1187420140-aparador-de-pelos-gama-gcx-master-9-em-1-c-5-ajustes-_JM,NA,NA,NA,NA,NA,#1187420140,GA.MA Italy,GCX,GCX Master,NA,Recarregável,Removíveis,45 minutos,0.141 kg
123, Barbeador Eletrico Maquina Kemei 8 Em 1 Multigroom Original ,89,NA,"
			
				Novo
			
			
				
					 - 
				
				52
				vendidos
			
		",(948 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 859
		
		 sem juros
		
	

	
		",59,NA,Envio para todo o país,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1115636765-barbeador-eletrico-maquina-kemei-8-em-1-multigroom-original-_JM,NA,NA,NA,NA,NA,#1115636765,Kemei,Multigroom,KM500,NA,Elétrica,Planos,NA,NA
124, Barbeador Elétrico Philips Aquatouch S1030 Seco E Molhado ,189,NA,"
			
				Novo
			
			
				
					 - 
				
				35
				vendidos
			
		",(45 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1577
		
		 sem juros
		
	

	
		",77,NA,Frete grátis,NA,NA,4.4,325,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1169013307-barbeador-eletrico-philips-aquatouch-s1030-seco-e-molhado-_JM,222,52,28,10,13,#1169013307,Philips,AquaTouch,S1030/04,S1030/04,Elétrica,Giratórios,45min,NA
125," Fonte Carregador Barbeador Philips 15v 5,4w 100/240v Hq8505 ",40,NA,"
			
				Novo
			
			
				
					 - 
				
				117
				vendidos
			
		",1,"
	
		
			
		
		6x 
		
			
				R$ 670
		
		 sem juros
		
	

	
		",70,NA,Envio para todo o país,NA,NA,3.8,5,https://perfil.mercadolivre.com.br/RR-FONTES,https://produto.mercadolivre.com.br/MLB-1103413828-fonte-carregador-barbeador-philips-15v-54w-100240v-hq8505-_JM,2,2,0,0,1,#1103413828,Philips,Barbeador,Hq8505,NA,Recarregável,Flexíveis,3,NA
126, Barbeador Elétrico Maquininha Shaver Dourado Barato Kemei ,99,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(31 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 832
		
		 sem juros
		
	

	
		",32,NA,Frete grátis,NA,NA,4.7,14,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOMAGAZINE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=THJrmlstHUn9jN1t1E5VWSLub9eWxYa63l%2BWHMG66ie1P9tMmdHZz8%2FnBVS7ymiyJMu5WJokepY6y%2FLGvCshq7D0044j6W4chhk9rU4sx%2FfUu9OtxxkwFJ7wMAFzJPAF0mprnPenythEBW4ZOjyaDsuI3%2BZSxT8g%2BtLaiIBntrwIZV92EA9CZ3KiEA5CXl2zlTHZeqyucgzb8z3f6ssMH534v1w7VFOkaoEx24UfuFu3txmZGC7BqODzsAohPIEnMgZjsLVxnnBtSWaJYu%2FUg45iSzeIdgaFXECC11SAkxtNUGmnjyDLJPYc8ewPdQEYjzcv8lVvd2zQy7M0m8kZMbKVAvIU1MVkgaBS6srmqUvbAfx4ZyNUvJDOe8LCFJodynPA6U66nnql3RPF1TZT2uC3914dqNr2oxUBj1o50Jx%2BZRGrvStGDvmgYK0fZYUtStRoxFlR07WC3NC%2B36k1%2FL3dirS%2FcX7ZrkSe%2FE6BWo8L%2FJGPjTwrFDtRlSjUZJ1rcfic77BKvjXUVSFKq%2FoizzWcF%2FVqse%2Fnij2FXXjNln2B6b934Ko4Vkocav9AzTcd5RQNK81tokv1fCFr%2BYLHep9MelUAyjcl7ttT1Rad1wcyXFLI8pFEcBp6Zfbk9z257o7m009fwyolS9CZnBLm864JdV1nrl9MnZ9MEuYCEqrx%2BlM2DaxuA76DCsvWGpfpSVYEeJbfqszy8B6aHqUAx9nyw4pRgATsyPpU4G7inLWFREmnbMWtcc3tWdj86d7iZefgwLscd6la52rbW20PcA5UOC5us25vrnrrongAQt14tlSfzDWywoBoslcEmBV1ZqeEZFVYEtP5D3iTb9CflG0IRfWEj13YDpUvciAKAKq2allf8Tcs3HodI%2FbOhfPEEIyS9g3yEaa0Cr66%2B5%2FA%2BfCXYsiC8z5YcA7oM%2BRtMGo9G1tnIhDkNF8L8mqMD8iQLbtVxFgSVhVFSUSxT2weRfmmY4DB2yIu3nXAn147vgMgjtIdlVJlOQL4stxI%2BuE%2BGU9xujQTTjH3mUefnTW9u3OdAmkBrq06fZwRSMR8EMwjfc1lyberyVniPN2So9lIUiaXCr1bwoaAaNrRnSklmFCtvSr4BTTZVZf4xZ4pQgixu0MANsLwiMPOy27s1DhL1IEuW9DgUpQYika0uvRzXF4ZR%2BpbviZLWRg6n1nqGJsZtBQCtJoqzX9eIH%2Bv8Za4B7cafKbjGzvsCC5b4WOHVY7uTuYe%2BLg8fGB4ddeHye3mOZW0eTQr4gbiU6HNkAbvSlDEYRQts6L8suBwWcQcxOY8BT%2FTXPNM12NTEBqcy0HyniG8e8v450AnFvMs0O1knmH6vdMoKp6MiKNcwiJTpQ2c%2F9chz2X8rpIimzgiwb%2BjbW8ZzWVuhUKVFfUOOqgqK0XDHN8RxN9sTT3DGFOpXh%2Fh8dxTrWnCRNyanhpfk0vj0e3nvYxY4Ks3GQu5yUhQE2VOzW19eacC664y8%2F9GMHGIC6Fh1DMdCnji3GH7c%2FqAQfXgted0BzCNOyq4pjXPffBIm2Ova050ADcarMahjkiZCtQ7yHYSBJfaiSLw%2FTkE5RCSTdSuH6DJ9FAdTXZQ48DSkoVSANsZYHszovNyJQiC3RHi29Wtb7sd5EOQVlQTJJ9%2FbfWAfuljktisGEq5kFUIZ%2Fx9nhEQ1ylUwWk0JgszaqDALmrYxms07vfx5h1zUyTDjPHi7lBbZrb2194%2FWr9mgOOPn0zzwoGfUA7Gklm9g56ovJUwpmoV6UyvnFooDQ%2BnysuZFhokEb0%3D,10,2,1,0,0,#1208068524,Philips,Series 1000,BT1209/15,BT1209/15,Recarregável,Planos,NA,NA
127, Barbeador Mallory Bm-8000 Aparador Costeleta Coutour Flex 4d ,95,NA,"
			
				Novo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 910
		
		 sem juros
		
	

	
		",10,NA,Envio para todo o país,NA,NA,4.3,4,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1190498575-barbeador-mallory-bm-8000-aparador-costeleta-coutour-flex-4d-_JM,2,1,1,0,0,#1190498575,Mallory,bm 8000wet&dry,BM-8000,NA,Recarregável,Flexíveis,Normal,150 g
128, Barbeador Elétrico Maquina Aparelho De Barbear Barba ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				63
				vendidos
			
		",(936 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 610
		
		 sem juros
		
	

	
		",10,NA,Envio para todo o país,NA,NA,4.0,2,https://perfil.mercadolivre.com.br/BAZUSPACE,https://produto.mercadolivre.com.br/MLB-1230514084-barbeador-eletrico-maquina-aparelho-de-barbear-barba-_JM,NA,NA,NA,NA,NA,#1230514084,Aiker,barbeador eletrico,AG-098,NA,Bateria,Ergónomicos,NA,230 g
129, Lâmina Barbeador Braun Series 7 790cc 760c 740s 720 Original ,219,NA,"
			
				Novo
			
			
				
					 - 
				
				145
				vendidos
			
		",(38 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1825
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,NA,NA,5.0,5,https://perfil.mercadolivre.com.br/MX+IMPORTADOS,https://produto.mercadolivre.com.br/MLB-864978751-lmina-barbeador-braun-series-7-790cc-760c-740s-720-original-_JM,5,0,0,0,0,#864978751,Braun,Serie 7,Braun  Series 7,NA,Elétrica,MULTI,NA,NA
130, Barbeador Elétrico Gama Gsh890 Aparador De Costeleta Bivolt ,134,NA,"
			
				Novo
			
			
				
					 - 
				
				37
				vendidos
			
		",(18 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1281
		
		 sem juros
		
	

	
		",81,NA,Frete grátis,NA,NA,4.6,9,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-1102936372-barbeador-eletrico-gama-gsh890-aparador-de-costeleta-bivolt-_JM,6,2,1,0,0,#1102936372,GA.MA Italy,Precision Cut,BECSH0000000141,NA,Recarregável,NA,60 minutos,153 g
131, Lâmina P/ Barbeador Philips Kit C/3 Peça Hq8 Aquatouch At756 ,64,NA,"
			
				Novo
			
			
				
					 - 
				
				88
				vendidos
			
		",(22 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 621
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,NA,NA,4.0,1,https://perfil.mercadolivre.com.br/ITALYIMPORTATI2,https://produto.mercadolivre.com.br/MLB-1109929664-lmina-p-barbeador-philips-kit-c3-peca-hq8-aquatouch-at756-_JM,NA,NA,NA,NA,NA,#1109929664,Philips,AquaTouch,HQ8,HQ8,Recarregável,3,N/A,NA
132, Barbeador Elétrico Philips Aquatouch S1030/04 Seco Molhado ,155,NA,"
			
				Novo
			
			
				
					 - 
				
				26
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1300
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,NA,NA,4.4,325,https://perfil.mercadolivre.com.br/ALTIVA+SHOP,https://produto.mercadolivre.com.br/MLB-1240942171-barbeador-eletrico-philips-aquatouch-s103004-seco-molhado-_JM,222,52,28,10,13,#1240942171,Philips,AquaTouch,S1030/04,NA,Bateria,"cabeças arredondadas, Lâminas clean-cut auto-afiáveis, Barba, Bigode, Detalhes",NA,NA
133, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,42,NA,"
			
				Novo
			
			
				
					 - 
				
				41
				vendidos
			
		",(459 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 700
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,NA,NA,4.0,153,https://perfil.mercadolivre.com.br/CRISTIANO.ANDRADE.8,https://produto.mercadolivre.com.br/MLB-1173861794-barbeador-aparador-eletrico-recarregavel-goncon-prova-dagua-_JM,73,36,23,10,11,#1173861794,Importado,Shaver,RSCW-2088,NA,Recarregável,Removíveis,NA,240 g
134, Aparador Philips One Blade Qp2510/10 ,235,NA,"
			
				Novo
			
			
				
					 - 
				
				373
				vendidos
			
		",(1627 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1958
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.4,1478,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA3,https://produto.mercadolivre.com.br/MLB-1219885400-aparador-philips-one-blade-qp251010-_JM,1015,259,99,39,65,#1219885400,Philips,Portatil,QP2510/10,NA,Recarregável,Removíveis,NA,NA
135, Barbeador Braun 9296cc Wet & Dry| O + Top Séries 9- 12x S/ J ,2299,NA,"
			
				Novo
			
			
				
					 - 
				
				49
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 19158
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.6,13,https://perfil.mercadolivre.com.br/IPIRANGA+IMPORTS,https://produto.mercadolivre.com.br/MLB-793015568-barbeador-braun-9296cc-wet-dry-o-top-series-9-12x-s-j-_JM,9,3,1,0,0,#793015568,Braun,Series 9,9296CC,NA,Recarregável,Planos,50 m,NA
136, Barbeador Elétrico Philips One Blade Oneblade Light Garan ,149,NA,"
			
			
				
				24
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1434
		
		 sem juros
		
	

	
		",34,NA,Frete grátis,NA,NA,4.4,1478,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,https://produto.mercadolivre.com.br/MLB-1167076389-barbeador-eletrico-philips-one-blade-oneblade-light-garan-_JM,1015,259,99,39,65,#1167076389,Philips,OneBlade,QP2510/10,QP2510/10,Elétrica,Flexíveis,30min,NA
137, Pente Reposição Philips Qc5115 Qc5130 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				235
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 584
		
		 sem juros
		
	

	
		",84,NA,Envio para todo o país,NA,NA,4.8,13,https://perfil.mercadolivre.com.br/JOK_ANDRADE,https://produto.mercadolivre.com.br/MLB-1011376592-pente-reposico-philips-qc5115-qc5130-_JM,10,3,0,0,0,#1011376592,Philips,QC5105 QC5115 QC5120 QC5130 QC5125 QC5135,Compatível Família QC51,NA,Elétrica,Removíveis,Ilimitado,15 g
138, Combo Kemei 3202+1102shaver Barbeador/acabamento ,196,NA,"
			
				Novo
			
			
				
					 - 
				
				43
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1633
		
		 sem juros
		
	

	
		",33,NA,Frete grátis,NA,NA,4.0,2,https://perfil.mercadolivre.com.br/SISTEMA+NOVO.COM,https://produto.mercadolivre.com.br/MLB-1243809427-combo-kemei-32021102shaver-barbeadoracabamento-_JM,NA,NA,NA,NA,NA,#1243809427,Kemei,Barbeadores,1102 3202,NA,Corrente direta,Removíveis,NA,NA
139, Barbeador Philco Shaver Pba03 Recarregável Bivolt ,128,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1067
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,NA,NA,4.5,24,https://perfil.mercadolivre.com.br/VEGASMIX,https://produto.mercadolivre.com.br/MLB-1270708792-barbeador-philco-shaver-pba03-recarregavel-bivolt-_JM,16,4,4,0,0,#1270708792,Philco,Shaver,PBA03,NA,bivolt,Flexíveis,NA,190 g
140, Barbeador Eletrico Braun 3040s Serie 3 Pronta Entrega ,478,NA,"
			
				Novo
			
			
				
					 - 
				
				69
				vendidos
			
		",1,"
	
		
			
		
		12x 
		
			
				R$ 3983
		
		 sem juros
		
	

	
		",83,NA,Frete grátis,NA,NA,4.5,12,https://perfil.mercadolivre.com.br/OFERTAS+ROGERLIMEIRA,https://produto.mercadolivre.com.br/MLB-925622484-barbeador-eletrico-braun-3040s-serie-3-pronta-entrega-_JM,9,2,0,0,1,#925622484,Braun,Series 3,3040S,3040s,Elétricos,Flexíveis,NA,NA
141, Barbeador Philips Oneblade Qp2521/10 2 Pentes ,179,NA,"
			
				Novo
			
			
				
					 - 
				
				10
				vendidos
			
		",(22 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1500
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,NA,NA,4.7,523,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-999293112-barbeador-philips-oneblade-qp252110-2-pentes-_JM,420,69,21,7,6,#999293112,Philips,OneBlade,Qp2521,QP2521/10,Bateria,NA,NA,NA
142," Conjunto Aparador De Cabelos E Pelos, Cortador Cabelo, Nasal ",179,NA,"
			
				Novo
			
			
				
					 - 
				
				7
				vendidos
			
		",(15 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1492
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-1132415168-conjunto-aparador-de-cabelos-e-pelos-cortador-cabelo-nasal-_JM,NA,NA,NA,NA,NA,#1132415168,Mondial,NA,KT-72,KT-72,NA,NA,NA,1.6 kg
143, Aparador Barbeador Elétrico Philips One Blade 2521 Original ,167,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",(11 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1399
		
		 sem juros
		
	

	
		",99,NA,Frete grátis,NA,NA,4.7,523,https://perfil.mercadolivre.com.br/ELETRONEW.,https://produto.mercadolivre.com.br/MLB-1239914807-aparador-barbeador-eletrico-philips-one-blade-2521-original-_JM,420,69,21,7,6,#1239914807,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,NA,NA
144, Barbeador Eletrico Philips At756/16 + Frete Grátis !! ,244,NA,"
			
				Novo
			
			
				
					 - 
				
				104
				vendidos
			
		",(52 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2341
		
		 sem juros
		
	

	
		",41,NA,Frete grátis,NA,NA,4.7,363,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-891175735-barbeador-eletrico-philips-at75616-frete-gratis--_JM,286,49,16,5,6,#891175735,Philips,AquaTouch,AT756/16,AT756/16,Elétricos,Flexíveis,45 m,NA
145, Maquina Barbeador Aparador Barba Pêlos Philips Bt1209 Bivolt ,99,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(31 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 832
		
		 sem juros
		
	

	
		",32,NA,Frete grátis,NA,NA,4.7,14,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOMAGAZINE,https://produto.mercadolivre.com.br/MLB-1208068524-maquina-barbeador-aparador-barba-plos-philips-bt1209-bivolt-_JM,10,2,1,0,0,#1208068524,Philips,Series 1000,BT1209/15,BT1209/15,Recarregável,Planos,NA,NA
146, Barbeador Philips S1070 Prova D'água + Wahl Trimmer P/ Nariz ,239,NA,"
			
				Novo
			
			
				
					 - 
				
				32
				vendidos
			
		",(976 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1999
		
		 sem juros
		
	

	
		",99,NA,Frete grátis,NA,NA,4.6,80,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-784249174-barbeador-philips-s1070-prova-dagua-wahl-trimmer-p-nariz-_JM,56,14,7,1,1,#784249174,Philips,AquaTouch,S1070,AT756/16,Elétrica,Giratórios,45 MIN.,NA
147, Barbeador Braun Serie 3 300s 110-240volts ,309,NA,"
			
				Novo
			
			
				
					 - 
				
				114
				vendidos
			
		",(1080 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2575
		
		 sem juros
		
	

	
		",75,NA,Frete grátis,NA,NA,4.9,37,https://perfil.mercadolivre.com.br/OFERTAS+ROGERLIMEIRA,https://produto.mercadolivre.com.br/MLB-925603013-barbeador-braun-serie-3-300s-110-240volts-_JM,36,4,1,0,0,#925603013,Braun,braun,300S,3 300s,Elétricos,Flexíveis,NA,NA
148, Barbeador Elétrico Seco/molhado At891 Aquatouch Philips ,262,NA,"
			
				Novo
			
			
				
					 - 
				
				22
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2504
		
		 sem juros
		
	

	
		",04,NA,Frete grátis,NA,NA,4.6,5,https://perfil.mercadolivre.com.br/MIRON+TTE,https://produto.mercadolivre.com.br/MLB-1217491024-barbeador-eletrico-secomolhado-at891-aquatouch-philips-_JM,4,0,1,0,0,#1217491024,Philips,AquaTouch,AT891,NA,Bateria,Giratórios,NA,NA
149, Maquina Barbeador Elétrico Philips Aquatouch S1030 ,172,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(36 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1441
		
		 sem juros
		
	

	
		",41,NA,Frete grátis,NA,NA,4.4,325,https://perfil.mercadolivre.com.br/ELETRONEW.,https://produto.mercadolivre.com.br/MLB-1164462481-maquina-barbeador-eletrico-philips-aquatouch-s1030-_JM,222,52,28,10,13,#1164462481,Philips,AquaTouch,S1030/04,S1030/04,Recarregável,Giratórios,45min,225 g
150, Barbeador Eletrico Maquina Philips 7 Em1 Multigroom Nacional ,173,NA,"
			
				Novo
			
			
				
					 - 
				
				100
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1662
		
		 sem juros
		
	

	
		",62,NA,Frete grátis,NA,NA,4.7,7,https://perfil.mercadolivre.com.br/SWA+MOBILE,https://produto.mercadolivre.com.br/MLB-1045430322-barbeador-eletrico-maquina-philips-7-em1-multigroom-nacional-_JM,5,2,0,0,0,#1045430322,Philips,Multigroom series 3000,MG3721,MG3721/15,Recarregável,Planos,BATERIA RECARREGÁVEL,0.63 kg
151, Barbeador 3 Em 1 A Prova D´àgua Com 1 Ano De Garantia ,79,NA,"
			
				Novo
			
			
				
					 - 
				
				186
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 667
		
		 sem juros
		
	

	
		",67,NA,Envio para todo o país,NA,NA,4.9,10,https://perfil.mercadolivre.com.br/LOJATUDOONLNE,https://produto.mercadolivre.com.br/MLB-938136423-barbeador-3-em-1-a-prova-dgua-com-1-ano-de-garantia-_JM,9,1,0,0,0,#938136423,Multilaser,MULTILASER,EB024,NA,Bateria,"1 BARBEADOR, 1 CABO USB, 1 ESCOVA PARA LIMPEZA, 1 PENTE DE PRECISÃO AJUSTÁVEL, 1 RECIPIENTE DE OLÉO PARA LÁMINAS, 1 MANUEL DE INSTRUÇÕES",NA,NA
152, Barbeador Elétrico Philips One Blade Á Prova Água Qp2521/10 ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				25
				vendidos
			
		",(9971 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1250
		
		 sem juros
		
	

	
		",50,NA,Frete grátis,NA,NA,4.7,523,https://perfil.mercadolivre.com.br/THAGIS+COM%C3%89RCIO,https://produto.mercadolivre.com.br/MLB-1257675259-barbeador-eletrico-philips-one-blade-a-prova-agua-qp252110-_JM,420,69,21,7,6,#1257675259,Philips,OneBlade,QP2521,QP2521/10,Recarregável,Flexíveis,NA,NA
153, Fonte Carregador 15v Para Barbeadores Philips Para Todos 15v ,40,NA,"
			
				Novo
			
			
				
					 - 
				
				42
				vendidos
			
		",(17 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 678
		
		 sem juros
		
	

	
		",78,NA,Envio para todo o país,NA,NA,5.0,2,https://perfil.mercadolivre.com.br/POWER.FONTES,https://produto.mercadolivre.com.br/MLB-1181943272-fonte-carregador-15v-para-barbeadores-philips-para-todos-15v-_JM,NA,NA,NA,NA,NA,#1181943272,Philips,BARBEADOR,Philips,NA,Recarregável,Flexíveis,3,NA
154, Barbeador Aparador Oneblade Qp2530/10 Com 4 Pentes Philips ,189,NA,"
			
				Novo
			
			
				
					 - 
				
				42
				vendidos
			
		",(10 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1806
		
		 sem juros
		
	

	
		",06,NA,Frete grátis,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/MANSURMARCIO,https://produto.mercadolivre.com.br/MLB-1155314359-barbeador-aparador-oneblade-qp253010-com-4-pentes-philips-_JM,NA,NA,NA,NA,NA,#1155314359,Philips,OneBlade,QP2530/10,QP2530/10,Recarregável,Removíveis,60 min,NA
155, Barbeador Elétrico Gama Italy Gsh860 3 Lâminas Bivolt ,139,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1166
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,NA,NA,4.4,18,https://perfil.mercadolivre.com.br/MGP+IMPORTS,https://produto.mercadolivre.com.br/MLB-1080692221-barbeador-eletrico-gama-italy-gsh860-3-lminas-bivolt-_JM,10,4,2,1,0,#1080692221,GA.MA Italy,Profissional,GSH 860,NA,Recarregável,Ergónomicos,50,NA
156, Barbeador Aparador Philips Oneblade Sem Fio À Prova D Água ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				28
				vendidos
			
		",(4972 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1250
		
		 sem juros
		
	

	
		",50,NA,Frete grátis,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/THAGIS+COM%C3%89RCIO,https://produto.mercadolivre.com.br/MLB-1258444020-barbeador-aparador-philips-oneblade-sem-fio-prova-d-agua-_JM,NA,NA,NA,NA,NA,#1258444020,Philips,OneBlade,QP2521,NA,Recarregável,Flexíveis,NA,NA
157, Maquininha Eletrica Acabamento Pezinho Cabelo Nariz Bateria ,87,NA,"
			
				Novo
			
			
				
					 - 
				
				58
				vendidos
			
		",(71 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 725
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,NA,NA,1.0,1,https://perfil.mercadolivre.com.br/R1SHOP,https://produto.mercadolivre.com.br/MLB-1091686708-maquininha-eletrica-acabamento-pezinho-cabelo-nariz-bateria-_JM,NA,NA,NA,NA,NA,#1091686708,Philips,BARBA CABELO,Máquina Para Corta Cabelo Fazer A Barba Pezinho,NA,Recarregável,Removíveis,NA,150 g
158, Barbeador Elétrico Máquina Shaver Kemei Rscw-5500 Bivolt Top ,30,NA,"
			
				Novo
			
			
				
					 - 
				
				143
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,NA,NA,5.0,3,https://perfil.mercadolivre.com.br/BBS+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1217844292-barbeador-eletrico-maquina-shaver-kemei-rscw-5500-bivolt-top-_JM,3,0,0,0,0,#1217844292,Kemei,NA,RSCW 5500,NA,Elétrica,NA,30,124 g
159, Barbeador Aparador Barba Panasonic Er 389k 100% Original Nfe ,179,NA,"
			
				Novo
			
			
				
					 - 
				
				121
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1720
		
		 sem juros
		
	

	
		",20,NA,Frete grátis,NA,NA,4.9,10,https://perfil.mercadolivre.com.br/MARIO+SHOP,https://produto.mercadolivre.com.br/MLB-1044518498-barbeador-aparador-barba-panasonic-er-389k-100-original-nfe-_JM,9,1,0,0,0,#1044518498,Panasonic,panasonic,ER-389K,NA,Recarregável,Planos,45 minutos,350 g
160, Barbeador Aparador Elétrico Philips One Blade Qp2510/10 ,119,NA,"
			
				Novo
			
			
				
					 - 
				
				74
				vendidos
			
		",(60 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1137
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,NA,NA,4.4,1478,https://perfil.mercadolivre.com.br/JPMAGAZINEGYN,https://produto.mercadolivre.com.br/MLB-1152768904-barbeador-aparador-eletrico-philips-one-blade-qp251010-_JM,1015,259,99,39,65,#1152768904,Philips,Barbeador,OneBlade QP2510/10,QP2510/10,Recarregável,Flexíveis,30m,200 g
161, Barbeador Elétrico Á Prova D'água Philips Aquatouch At891 ,289,NA,"
			
				Novo
			
			
				
					 - 
				
				40
				vendidos
			
		",(960 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2771
		
		 sem juros
		
	

	
		",71,NA,Frete grátis,NA,NA,4.6,157,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-1036801497-barbeador-eletrico-a-prova-dagua-philips-aquatouch-at891-_JM,116,31,7,2,1,#1036801497,Philips,AquaTouch,AT891,AT891/14,Recarregável,Flexíveis,50 MIN,NA
