search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Material
344," Case iPhone 6,7, 7plus,8, 8 Plus,x,xs,xr ",30,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397160-case-iphone-67-7plus8-8-plusxxsxr-_JM,NA,NA,NA,NA,NA,#433397160,Apple,NA,Acrílico
345, Case Protector En Silicona Reforzada Para Iphone6/7/8 ,20,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RODRI+STORE01,https://articulo.mercadolibre.com.pe/MPE-433982810-case-protector-en-silicona-reforzada-para-iphone678-_JM,NA,NA,NA,NA,NA,#433982810,Apple,NA,TPU silicona
346, Case iPhone 7 7+ 8 Plus 8+ 5.5 Protector Supcase Extremo Pro ,149,NA,6,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421273231-case-iphone-7-7-8-plus-8-55-protector-supcase-extremo-pro-_JM,NA,NA,NA,NA,NA,#421273231,Apple,NA,NA
347, Case Personalizados Para Ellos iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-428428987-case-personalizados-para-ellos-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#428428987,Apple,NA,NA
348, Estuche Case Verus iPhone 7 8 Protector Antigolpe Duro ,15,NA,1,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-430327720-estuche-case-verus-iphone-7-8-protector-antigolpe-duro-_JM,NA,NA,NA,NA,NA,#430327720,Apple,NA,NA
349, Lunatik Taktik iPhone 5/6/6s/plus 7/7plus 8/8plus D Aluminio ,135,NA,45,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428540359-lunatik-taktik-iphone-566splus-77plus-88plus-d-aluminio-_JM,1,0,0,0,0,#428540359,Apple,NA,Aluminio
350, Case Bumper Espejo Elegante iPhone 8 Plus Y 7 Plus ,29,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-423191621-case-bumper-espejo-elegante-iphone-8-plus-y-7-plus-_JM,2,0,0,0,0,#423191621,Apple,Apple,Aluminio
351, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826903-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#425826903,Apple,OtterBox,NA
352, Estuche Case Gel iPhone 7 8 Apple Autofocus Tipo Cuero ,19,NA,7,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431453198-estuche-case-gel-iphone-7-8-apple-autofocus-tipo-cuero-_JM,NA,NA,NA,NA,NA,#431453198,Apple,Apple,Gel
353," iPhone 7 , 8 Lensun Nano Protector De Pantalla 360 Anti-shok ",125,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOCELENSUNPERU,https://articulo.mercadolibre.com.pe/MPE-435068498-iphone-7-8-lensun-nano-protector-de-pantalla-360-anti-shok-_JM,NA,NA,NA,NA,NA,#435068498,Apple,NA,Gel
354, Protector Case Estuche Para iPhone 8 8+ 7 7+ X 6 6s ,80,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-430167655-protector-case-estuche-para-iphone-8-8-7-7-x-6-6s-_JM,NA,NA,NA,NA,NA,#430167655,Apple,NA,NA
355," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,195,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIESSTORE+PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430007672-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#430007672,Apple,Silicone,Silicona
356, Case Duro Armor Para iPhone 7 8 Doble Capa Contra Golpes ,25,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-431871289-case-duro-armor-para-iphone-7-8-doble-capa-contra-golpes-_JM,NA,NA,NA,NA,NA,#431871289,Apple,NA,NA
357, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-429724857-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM,NA,NA,NA,NA,NA,#429724857,NA,NA,NA
358, Case Flipcover iPhone 7 8 Plus Rock Tapa Transparente ,60,NA,3,97,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421263018-case-flipcover-iphone-7-8-plus-rock-tapa-transparente-_JM,NA,NA,NA,NA,NA,#421263018,Apple,Rock,NA
359, Protector Laut Exoframe Rosado Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425692793-protector-laut-exoframe-rosado-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#425692793,Apple,NA,NA
360, Estuche De Goma 3d Para iPhone X 8 7 6 7 Plus ,30,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428548641-estuche-de-goma-3d-para-iphone-x-8-7-6-7-plus-_JM,NA,NA,NA,NA,NA,#428548641,Apple,NA,Silicona
361, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r ,139,NA,0,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434239903-lensun-vidrio-protector-pantalla-360-iphone-78plusxr-_JM,NA,NA,NA,NA,NA,#434239903,Apple,NA,NA
362, Lunatik iPhone 6/6s Plus 7/7 Plus 8/8 Plus De Aluminio ,140,NA,3,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313360-lunatik-iphone-66s-plus-77-plus-88-plus-de-aluminio-_JM,NA,NA,NA,NA,NA,#428313360,Apple,NA,Aluminio
363," Lunatik iPhone 7/7 Plus, 8/8 Plus Armadura Original ",140,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313368-lunatik-iphone-77-plus-88-plus-armadura-original-_JM,NA,NA,NA,NA,NA,#428313368,Apple,NA,Aluminio
364, Case Personalizado Para Ellas iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-427602423-case-personalizado-para-ellas-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#427602423,Apple,NA,Acrílico
365, Protector Laut Exoframe Gris Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426199675-protector-laut-exoframe-gris-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426199675,Apple,NA,NA
366, Estuche Case Gel iPhone 7 8 Plus Apple Autofocus Tipo Cuero ,19,NA,5,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431453335-estuche-case-gel-iphone-7-8-plus-apple-autofocus-tipo-cuero-_JM,NA,NA,NA,NA,NA,#431453335,Apple,Apple,Gel
367," Protector Silicona Original iPhone 6/6s, 7/8 & Plus, Xr, Xs ",35,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437017398-protector-silicona-original-iphone-66s-78-plus-xr-xs-_JM?searchVariation=39963309842,NA,NA,NA,NA,NA,#437017398,Apple,Original,Silicona
368," Case Gkk Imantado Para iPhone, Samsung Y Huawei ",35,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MRL+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436677698-case-gkk-imantado-para-iphone-samsung-y-huawei-_JM,NA,NA,NA,NA,NA,#436677698,NA,Samsung,Gel
369, Flip Cover Estuche Libreta iPhone 6 7 8 ,40,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-423809596-flip-cover-estuche-libreta-iphone-6-7-8-_JM,NA,NA,NA,NA,NA,#423809596,Apple,NA,NA
370," Protector Silicone Case Oficial De Apple iPhone 8, X Colores ",45,NA,0,84,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CITYCENTER+STORE,https://articulo.mercadolibre.com.pe/MPE-430008747-protector-silicone-case-oficial-de-apple-iphone-8-x-colores-_JM,NA,NA,NA,NA,NA,#430008747,Apple,Silicone,NA
371, Ocasion Protector De Cuero iPhone 8 Leather Case Original ,90,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437119552-ocasion-protector-de-cuero-iphone-8-leather-case-original-_JM,NA,NA,NA,NA,NA,#437119552,NA,Apple,Cuero
372, Estuche Armor Gancho Correa iPhone 8plus 7 Plus 6 Plus ,52,NA,10,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-431921505-estuche-armor-gancho-correa-iphone-8plus-7-plus-6-plus-_JM,NA,NA,NA,NA,NA,#431921505,Apple,NA,NA
373, Pantalla iPhone 5 Alta Calidad 8 En 1 Con Camara Frontal ,209,NA,1,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVATRONIC+SAC,https://articulo.mercadolibre.com.pe/MPE-420615762-pantalla-iphone-5-alta-calidad-8-en-1-con-camara-frontal-_JM,NA,NA,NA,NA,NA,#420615762,Apple,iPhone,NA
374, Case Protector Silicone iPhone 7 & iPhone 8 Apple ,35,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/APPLEMALLCENTER,https://articulo.mercadolibre.com.pe/MPE-428928464-case-protector-silicone-iphone-7-iphone-8-apple-_JM,NA,NA,NA,NA,NA,#428928464,Apple,Silicone,Silicona
375, Estuche Case Gel iPhone 7 8 Apple Autofocus Tipo Cuero ,19,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435503574-estuche-case-gel-iphone-7-8-apple-autofocus-tipo-cuero-_JM,NA,NA,NA,NA,NA,#435503574,Apple,Apple,Gel
376, Case iPhone 7 8 Y Plus Protector Resistente C/ Mica Y Gancho ,129,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990428-case-iphone-7-8-y-plus-protector-resistente-c-mica-y-gancho-_JM,NA,NA,NA,NA,NA,#435990428,Apple,NA,NA
377, Protector Cover Softek Negro Para iPhone 7 Plus Y 8 Plus ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426549618-protector-cover-softek-negro-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426549618,Apple,NA,NA
378, Protector 360 iPhone Y Samsung S8 Y S8 Plus ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-425957619-protector-360-iphone-y-samsung-s8-y-s8-plus-_JM,NA,NA,NA,NA,NA,#425957619,Samsung,Samsung,NA
379," Protector Silicona Case iPhone 8, iPhone X Caja Original ",39,NA,1,95,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CITYPHONESTORE,https://articulo.mercadolibre.com.pe/MPE-430007806-protector-silicona-case-iphone-8-iphone-x-caja-original-_JM,NA,NA,NA,NA,NA,#430007806,Apple,NA,Silicona
380," Case Transparente iPhone 6, 7, 8, X Y Plus + Vidrio ",24,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-431770899-case-transparente-iphone-6-7-8-x-y-plus-vidrio-_JM,NA,NA,NA,NA,NA,#431770899,Apple,NA,Gel
381, Case Protector Gel iPhone 7 8 Apple Autofocus Tipo Cuero ,20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435920377-case-protector-gel-iphone-7-8-apple-autofocus-tipo-cuero-_JM,NA,NA,NA,NA,NA,#435920377,Apple,Apple,Gel
382, Protector Tarjetero iPhone 7/8 Goospery ,20,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436656378-protector-tarjetero-iphone-78-goospery-_JM,NA,NA,NA,NA,NA,#436656378,Apple,NA,Silicona
383, Case Estuche iPhone S8 Tipo Cuero ,20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VELBRO+PERU,https://articulo.mercadolibre.com.pe/MPE-427902541-case-estuche-iphone-s8-tipo-cuero-_JM,NA,NA,NA,NA,NA,#427902541,Apple,NA,Cuero
384," Case Silicone iPhone 5s, Se, 6, 6s, 6 Plus, 7, 7 Plus, 8, X ",39,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNOLOGIAS_AQP,https://articulo.mercadolibre.com.pe/MPE-432334911-case-silicone-iphone-5s-se-6-6s-6-plus-7-7-plus-8-x-_JM,NA,NA,NA,NA,NA,#432334911,Apple,Silicone,Silicona
385, Protector Cover Softek Rosado Para iPhone 7 Plus Y 8 Plus ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426495028-protector-cover-softek-rosado-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426495028,Apple,NA,NA
386, Case Protector Rock iPhone 8 ,30,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430733531-case-protector-rock-iphone-8-_JM,NA,NA,NA,NA,NA,#430733531,Apple,Rock,Acrílico
387," Protector De Gel Iphone7, Iphone8 Tipo Cuero Negro ",20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435913155-protector-de-gel-iphone7-iphone8-tipo-cuero-negro-_JM,NA,NA,NA,NA,NA,#435913155,Apple,NA,Gel
388, Protector De Piel Para iPhone 7 Y iPhone 8 ,21,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CMARYLIN,https://articulo.mercadolibre.com.pe/MPE-436193875-protector-de-piel-para-iphone-7-y-iphone-8-_JM,NA,NA,NA,NA,NA,#436193875,Apple,NA,Cuero
389, Pantalla iPhone 5 - 8 En 1 Con Camara Frontal- Envío Gratis ,179,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARDINOVA,https://articulo.mercadolibre.com.pe/MPE-429650157-pantalla-iphone-5-8-en-1-con-camara-frontal-envio-gratis-_JM,NA,NA,NA,NA,NA,#429650157,Apple,Apple,NA
390, Pantalla iPhone 5 - 8 En 1 Con Camara Frontal- Envío Gratis ,199,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARDINOVA,https://articulo.mercadolibre.com.pe/MPE-429901513-pantalla-iphone-5-8-en-1-con-camara-frontal-envio-gratis-_JM,NA,NA,NA,NA,NA,#429901513,Apple,Apple,NA
391," Silicone Case iPhone 6, 6s, 7/8, 7/8plus, Xr, Xs, Xsmax ",45,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437204608-silicone-case-iphone-6-6s-78-78plus-xr-xs-xsmax-_JM,NA,NA,NA,NA,NA,#437204608,iPhone,Silicone,NA
392, Estuche Protector 3d Para iPhone X 8 7 6 7 Plus ,30,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428554111-estuche-protector-3d-para-iphone-x-8-7-6-7-plus-_JM,NA,NA,NA,NA,NA,#428554111,Apple,NA,Silicona
393," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORT+PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430778770-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#430778770,Apple,Silicone,Silicona
394," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CITYCENTER+STORE,https://articulo.mercadolibre.com.pe/MPE-430838163-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#430838163,Apple,Silicone,Silicona
395," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTADIRECTO+PERU,https://articulo.mercadolibre.com.pe/MPE-434101748-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#434101748,Apple,Silicone,Silicona
396," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REDMOVILPERU,https://articulo.mercadolibre.com.pe/MPE-434112474-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#434112474,Apple,Silicone,Silicona
397, iPhone 7 Plus /8 Plus Vidrio Templado Lensun Nano 0.35 Mm ,60,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOCELENSUNPERU,https://articulo.mercadolibre.com.pe/MPE-435230291-iphone-7-plus-8-plus-vidrio-templado-lensun-nano-035-mm-_JM,NA,NA,NA,NA,NA,#435230291,Apple,NA,NA
398, Case iPhone Colores Delivery Lima Callao 6 7 8 Xr Xs Max Plu ,29,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELMER+ALFARO,https://articulo.mercadolibre.com.pe/MPE-437293010-case-iphone-colores-delivery-lima-callao-6-7-8-xr-xs-max-plu-_JM,NA,NA,NA,NA,NA,#437293010,iPhone,NA,NA
399," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SUPERCELL+STORE,https://articulo.mercadolibre.com.pe/MPE-430756193-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#430756193,Apple,Silicone,Silicona
400," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PER%C3%9ACELL+STORE,https://articulo.mercadolibre.com.pe/MPE-430831392-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#430831392,Apple,Silicone,Silicona
401," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+SMART,https://articulo.mercadolibre.com.pe/MPE-434327636-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM,NA,NA,NA,NA,NA,#434327636,Apple,Silicone,Silicona
402, Cover Protector Silicona Flamingo iPhone 7/8/x/7 Plus/8 Plus ,30,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380370-cover-protector-silicona-flamingo-iphone-78x7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437380370,iPhone,Chino,Silicona
403, Cover Protector Silicona Ice Cream iPhone 6/7/8 ,30,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380517-cover-protector-silicona-ice-cream-iphone-678-_JM,NA,NA,NA,NA,NA,#437380517,NA,NA,NA
404, Cover Protector Silicona Star iPhone 7/8/7 Plus/8 Plus ,30,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380668-cover-protector-silicona-star-iphone-787-plus8-plus-_JM,NA,NA,NA,NA,NA,#437380668,iPhone,Chino,Silicona
405, Flip Cover Laut Apex Knit iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437385286-flip-cover-laut-apex-knit-iphone-678-_JM,NA,NA,NA,NA,NA,#437385286,iPhone,Laut,Policarbonato/Tela
406, Cover Protector Laut Exoframe iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437385535-cover-protector-laut-exoframe-iphone-678-_JM,NA,NA,NA,NA,NA,#437385535,iPhone,Laut,Aluminio/Tpu
407, Cover Protector Laut Nomad iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437385893-cover-protector-laut-nomad-iphone-678-_JM,NA,NA,NA,NA,NA,#437385893,iPhone,Laut,TPU/Policarbonato
408, Cover Protector Laut Ombre iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437386190-cover-protector-laut-ombre-iphone-678-_JM,NA,NA,NA,NA,NA,#437386190,iPhone,Laut,TPU/Policarbonato
409, Cover Protector Otterbox Symmetry iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437386320-cover-protector-otterbox-symmetry-iphone-678-_JM,NA,NA,NA,NA,NA,#437386320,iPhone,Otterbox,TPU/Policarbonato
410, Cover Protector Puregear Dualtek iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437386850-cover-protector-puregear-dualtek-iphone-678-_JM,NA,NA,NA,NA,NA,#437386850,iPhone,PureGear,TPU/Policarbonato
411, Bumper Protector Puregear Glassbak 360 iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437386931-bumper-protector-puregear-glassbak-360-iphone-678-_JM,NA,NA,NA,NA,NA,#437386931,iPhone,PureGear,Aluminio/Silicona
412, Cover Protector Gear4 D3o Trafalgar iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437387122-cover-protector-gear4-d3o-trafalgar-iphone-678-_JM,NA,NA,NA,NA,NA,#437387122,iPhone,Gear4,TPU/Policarbonato/Goma
413, Cover Protector Wk Earl Series iPhone 6/7/8 ,45,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437387553-cover-protector-wk-earl-series-iphone-678-_JM,NA,NA,NA,NA,NA,#437387553,iPhone,WK,TPU/Policarbonato/Fibra de Carbón
414, Rematando!!! Case Magnetico iPhone 6/7/7plus & Sam 8/edge S7 ,18,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427161014-rematando-case-magnetico-iphone-677plus-sam-8edge-s7-_JM,NA,NA,NA,NA,NA,#427161014,Apple,NA,Acrílico
