search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
1900, Ancor 702027 Marina Grado Eléctrico Micro Heat Therm Pistola ,"1,347",NA,0,8,18 meses,74.86,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OCTOPUSSALESFORCEMX,https://articulo.mercadolibre.com.mx/MLM-630608396-ancor-702027-marina-grado-electrico-micro-heat-therm-pistola-_JM#position=51&type=item&tracking_id=07a52fed-3e93-4d01-a745-83b1d982492d,NA,NA,NA,NA,NA,#630608396,Ancor,NA,702027,NA,NA,NA,NA,NA,NA
1901, Afeitadora De Afeitar Manual De Doble Filo Afeitadora De ,287,NA,0,200,18 meses,15.99,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRATECHMX,https://articulo.mercadolibre.com.mx/MLM-644820496-afeitadora-de-afeitar-manual-de-doble-filo-afeitadora-de-_JM#position=52&type=item&tracking_id=07a52fed-3e93-4d01-a745-83b1d982492d,NA,NA,NA,NA,NA,#644820496,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902, 4 En 1 Rotary 3d Recargable Razor Elctrico Lavable Hombres ,491,NA,0,200,18 meses,27.31,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRATECHMX,https://articulo.mercadolibre.com.mx/MLM-653101853-4-en-1-rotary-3d-recargable-razor-elctrico-lavable-hombres-_JM#position=53&type=item&tracking_id=07a52fed-3e93-4d01-a745-83b1d982492d,NA,NA,NA,NA,NA,#653101853,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903, Bemagsa 5d Máquina De Afeitar Eléctrica Se Dirigió A Pru ,"1,587",NA,0,3,18 meses,88.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOOLCOMEX-03,https://articulo.mercadolibre.com.mx/MLM-654320251-bemagsa-5d-maquina-de-afeitar-electrica-se-dirigio-a-pru-_JM#position=1&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#654320251,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904, Philips Norelco S1570 Close Cut Shaver 2300 Nuevo! ,"1,499",NA,0,3,12 meses,148.09,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CAMAY02016-ML,https://articulo.mercadolibre.com.mx/MLM-656442352-philips-norelco-s1570-close-cut-shaver-2300-nuevo-_JM#position=2&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#656442352,Philips,2300,S1570,Giratorios,3,Rotativo,Eléctrica,40MIN,8 h
1905, Remate Afeitadora Profoil Andis Lithium Titanium Shaver ,"1,449",NA,0,298,12 meses,143.15,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-656590909-remate-afeitadora-profoil-andis-lithium-titanium-shaver-_JM#position=3&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#656590909,Andis,pROFESIONAL,Profoil Shaver,Planos,1,Láminas,Recargable,90 m,1 s
1906, Oferta Afeitadora Profoil Andis Lithium Titanium Shaver ,"1,499",NA,0,298,18 meses,83.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-656591183-oferta-afeitadora-profoil-andis-lithium-titanium-shaver-_JM#position=4&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#656591183,Andis,pROFESIONAL,Profoil Shaver,Planos,1,Láminas,Recargable,90 m,1 s
1907, Portátil Eléctrico Nariz Cabello Trimmer Clipper Nariz Bat ,181,NA,0,22,18 meses,10.10,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GABRIELVISIONMX,https://articulo.mercadolibre.com.mx/MLM-667470572-portatil-electrico-nariz-cabello-trimmer-clipper-nariz-bat-_JM#position=5&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#667470572,PADDY,NA,PADDY,NA,NA,NA,NA,NA,NA
1908, Rasuradora Wahl Portatil 1xaa Half Pint De Bolsillo ,399,NA,0,15,18 meses,22.17,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ROMBOSESHOP,https://articulo.mercadolibre.com.mx/MLM-678495277-rasuradora-wahl-portatil-1xaa-half-pint-de-bolsillo-_JM#position=6&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#678495277,maquina wahl,Patillera,Half Pint,Removibles,NA,NA,Baterias,NA,NA
1909, Km - 2016 Recargable Afeitar Eléctrico Recargable 2 Cuchilla ,392,NA,0,200,18 meses,21.80,NA,NA,NA,NA,5,2,https://perfil.mercadolibre.com.mx/JKTECHMX,https://articulo.mercadolibre.com.mx/MLM-679387384-km-2016-recargable-afeitar-electrico-recargable-2-cuchilla-_JM#position=7&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,2,0,0,0,0,#679387384,Kemei,NA,no model,NA,NA,NA,NA,NA,NA
1910, Rasuradora Eléctrica Inalambrica 3 Cabezas Barba Y Bigotes ,829,NA,151,5,12 meses,81.90,NA,Envío gratis,NA,NA,4.8,17,https://perfil.mercadolibre.com.mx/RGCBRANDS+MEXICO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Jk8i2URU%2BuWnT%2BVkXKuJxTJrUar4cgOTAKq5UXfLsVr6wo%2FKQYDIomN4h5IWfoiQkCFQOq7cuHFm8VK2cbTCZrNZqtO8Myb89aPI%2BSSXNXMIYx%2FbEwKgR8%2Be4uqZMVwsuE29XyFHXCCx0VfNMi1lziCrDanNJRrmu2wSSLjCBKtStvBCxU6eRNc%2FFWIjBECdxdbX1OTA1qu75U6bxn9eFc0iPqXhK9jzpO27GYjEjbdUxJs4%2BmEReOo8yo0BgDUj6Rc6fgahG7dvMxUBT5cGDnmFMp%2F2T%2FArObuSjdEEcTwclU01FOBh7NXSM058KC3VsnsF6R%2BOSqQVoHRDWcyAz1T%2BmDJ6ejXh3PuOLI1v7bnsuNfs%2F2%2FJNB1zpEMosxd7JdL4ULo4%2FTsGrWNDNF9%2Fe6tkM%2FHlTVYbm%2BA%2ByjOOLVQ1JZwmgsw4WYrMsLwBOeHVwGgGYbC8RXMOBK%2FxdSB66uCtDiWtYpeDXYeIaH3S5nG4VuxB8fJvInDnANcoZ5rF1ow0dBNPeSbHRxcRm6s06GbU037EOSLR5ElZ6tVohRwzMge3oW0190Ep9BiO8U7mLqUPTlCQVoz0fASG%2F8GIBCreDF%2BrncgySTcEbK0IBJ6TfOBmahfQOGDUZKmVDEmn2X93pKHVUNvYyy8JwL%2F7MWL5%2Fx03w64vZE9nvzvCL07na%2FqIrs94H121tWsie%2BgD2GBu%2FPEqcnrEHdLLPtaT5bAGsG0zciRieWtPpUrkJG%2BN3mOLclsrH%2FwxssIMMb2MpfleFeWVG3ahuS5qcX4VXozfOLXuNbOEz4FB7nJgiCD%2B%2B2erUy1KvMf9tzUvp2eG9EiXTXf1Tclwssgx7KdM9nma4jUNUMnef814vsVirsx7KZZmHrcAdj%2BoYIif5peQdOl2VolhRuNkj%2BcS12kvURxUJDN7IvnbvM0YxbzKcVjN307a11VrjNh3xMnzw7KhWgg3G3Cp9SP0uzw5l5Y6lQ1tBBTMKI93VL%2Befet0GQG%2Bs%2BMsfRlWlxcE1n8ocBJTFq07tvk1SvG7PmuJNhVhDz2UPu%2F9ywXTbLNksm1C%2FNHcgXa7Oyxgohuuftb9zPMoOolYbHUrdwThqjreaSaOd4GAMlLoR8cA3glnCJODv%2FmRYTadoEVMeFFb2K14OjOc2wfLj3SiH5YGOmb%2BK763jx%2FmegJ0MwZl3w7Y%2FOeZW7hehoUiYc%2FD3%2Bk7Q5jHdiESocCBTGUwB4XxTK%2FY4%2BU7sBLQA%2Fp68eZriYpaqP%2F97lndIUJWyxlBWU4r5Z37bkjkzyzjpK2HtHgDzbd3zUjw4w4v%2F0muyM4%2FQthkeTNCnD0cyN37yNTcyNIXsN1AZdUVwTs5P94lgVW6%2BpsTSjttiaP8XCGPlxQEUrJlNyTl800LdxLLDfmaA6qPnM1zEhx%2Bx3NLS6DJrGFqL9N4rgUNSnz3ejP1lASnoeDcOSRkn31ZrGBUMe5yzurrFy%2FsIdaVncrn%2BO18nqLdHw6SubVmeLwN%2BjcyGW4M8oO8kkC5arUP2d27ZxP3mDy2SLh4zZzKGYYbNTZphRJVaK9U6M656yvAZT54k%2Bz6FfQKM7nI%2B1UdpkpkG5VTpSM9cY%2BECOQGn3MMOwuAxL0OeBQUIBZ6TSqyM169MQMfetxNYE5Hg9VKVETiXtitCY%2F%2FF17uWyZz6KMG8tV7FAH8eIFAnFCIgU2M3X4hEp6lSa36jEuyGLqnxdCWqL1Ly%2FX%2BmTAEPwZDQD6XLaGfb3DR25LFuQYyUcjL%2FfaNGmEWBHblCV5xbztX3hYukfYzsjb66rWrXDdqSxwJDLME0oXMOu12lKITUgchLiWoobCULRFLLd0pGbUO%2BwN9CQKbH6CA3pTzvMJGEj%2BhmRU44cWqWN%2FjD0ncsyYovrcMypqtJiL0uosXtc5ZgsdnuxnOu07ZRmaw1amVsUwACulksSrJwZiqc%2FrCFBx0LRDwo4UnqBexlyEMV0vvk4%2FeUQN3ogxHNRgKlwyXSZ2Y5ZW38ljXrlIG6ZL1%2FjA%2Fi8QBcHiMZUc8qeg8ImL4VcGtSw%3D%3D,14,1,1,0,0,#600053779,Philips,Kissliss,KLS7110 Kissliss,Giratorios,3,Rotativo,Recargable,120 m,60 m
1911, Rasuradora Braun Serie 9 Nueva ,"8,500",NA,0,NA,18 meses,472.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MARIAGABRIELAFLORESMARES,https://articulo.mercadolibre.com.mx/MLM-681770921-rasuradora-braun-serie-9-nueva-_JM#position=9&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#681770921,Braun,Rasuradoras,Serie 9,Flexibles,NA,NA,Corriente directa,NA,NA
1912, Philips Mg5750 Kit Cabello Y Barba Nuevo De Línea ,"1,099",NA,0,8,18 meses,61.06,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TATRIC+MEXICO,https://articulo.mercadolibre.com.mx/MLM-686009754-philips-mg5750-kit-cabello-y-barba-nuevo-de-linea-_JM#position=10&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#686009754,Philips,Multigroom 5000,MG5750,NA,NA,NA,Eléctrica,NA,NA
1913," Philips Norelco Máquina De Afeitar Eléctrica 9700, Cepillo D ","11,896",NA,0,40,12 meses,"1,175.28",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CHUPAPRECIOS,https://articulo.mercadolibre.com.mx/MLM-687204427-philips-norelco-maquina-de-afeitar-electrica-9700-cepillo-d-_JM#position=11&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#687204427,Philips Norelco,Series 9000,S9721/89,NA,NA,NA,NA,NA,NA
1914, Rasuradora Totalmente Lavable Philips Fs9185/49 ,669,NA,0,10,18 meses,37.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENTASMILENIUM,https://articulo.mercadolibre.com.mx/MLM-692853337-rasuradora-totalmente-lavable-philips-fs918549-_JM#position=12&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#692853337,Philips,Rasuradoras,SA9185/49,Removibles,NA,NA,Batería,NA,NA
1915, Hombres S Eléctrico Papel De Aluminio De Afeitar En Húmedo Y ,"1,394",NA,0,3,18 meses,77.48,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ENKARGOMX,https://articulo.mercadolibre.com.mx/MLM-693021228-hombres-s-electrico-papel-de-aluminio-de-afeitar-en-humedo-y-_JM#position=13&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#693021228,Roziapro,NA,HT965,NA,NA,NA,NA,NA,NA
1915, Hombres S Eléctrico Papel De Aluminio De Afeitar En Húmedo Y ,"1,394",NA,0,3,18 meses,77.48,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ENKARGOMX,https://articulo.mercadolibre.com.mx/MLM-693021228-hombres-s-electrico-papel-de-aluminio-de-afeitar-en-humedo-y-_JM#position=13&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#693021228,Roziapro,NA,HT965,NA,NA,NA,NA,NA,NA
1916, Rasuradora Maquina Corta Pelo Portatil 4 Cabezas Recargable ,299,NA,33,4,18 meses,16.61,NA,Envío gratis,NA,NA,5,2,https://perfil.mercadolibre.com.mx/MALU8988452,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=v9%2FEN0xdmvSLx6FIJPBFCT57pejjJojIopCV5eU%2FGfLS9Mi2nx1ax%2B8BKr46zdDJvIb80nEvu7nxzRmiVmiyhRGtIN4jXadLDeSl4yLvKdLA%2FIzEtNaAJgus2lWHnVSw%2Fiaa%2FJVNnKswRkJCfU%2FHWH3y4NtqjpcpUqtk9IEOFgmqyOF1g54q3ln27IvvdVpPQPkF4EJgr8GB9KMWjtLGWVHTzxbTKUuyD2Os41ID0eNrS9diYw6bG%2BVHl7b2P8Gt08T5QtXq3nnr2qbDbtS91FSTc4kmGxAKwZfA9EeMAH2HQ3kBpTyCoCu%2B3YHKVhSJ%2FcaEZgNLN%2BEVlolXbHYSCIYE0AljaM7ptqvAvdJLL2zZ7xkTcAhmT%2FO5FFwdX0QslMofscdSc5RSVkgkGVYE9X20W9TCpYjj1dgynaBmkh7XQT9Uyzbk8w2qfs%2BPFl%2BMhQkKCct3cQ1tkXIR2SvMsT3%2B9OGhfzgQUQNuxtJwm%2BuSlLhEwto7BuL0a2bSy953LwqlzaQPIq3En%2F0KFQHUTLKMqMeGtXkc3DyXgHaD2584XGdtO5EjBRbFA7FppxqtVUe%2FGWlCITE8SzxCJfol2kYJhElWGSEHZSpvAjfJM0w%2FRKo%2BWIkefm56hpN245TsdJ0h6QZFU2pGyIZBJIhWhxMZ%2BVu%2BavGOsOncqUnfIRoBfsNZ7JHsBnLdTpwD48szMjY4RIv5vCykkZ1%2F%2Bn%2Bbxw6q66Ar6iT4liP11QDYjjb0Na%2BHwkp8FnN1EG2%2BJWMWA1edKMGWpIQcpPTrtS899ZvQXLK5THLaxR%2FUj%2BufUoiy5%2BvPyzilC2B7MU6p3fKuwC0M6UxjsZpA0wHkGc5iqYW003AtRtf2%2FCXLpaboJzqYcDhpG5UUtFHodEw657svTnrFmCpNt3Jh96sexztROWa3YLnhxW1V6IRqG2%2BPzDAiaRtenHrNqeKFN4pT6AY3G%2Bk%2FrY%2F4xtTbpHPhKLQPApSf6DxY8Xv%2BWnPHjQ1UdRCJpTh7fo48uFUj7x4qR%2Fs8R%2FPOL01c1FPO5rYcm8sPxCtpdTERf2yOfC7R6gNcf6tIvTZl%2BKg6NaAefMeycL1yxzQhk5fDOtvuRgHBDxAQ0F30PszEpjWvPyZbssWMNJATS%2Fj0%2BZTs5rjTXPGDxscPzNyxN1fkggGZWh1MMZcsA5lKXz9xrZ4ilXdg0ErNIpCK504UWDKMxqU3Bbbus8qdgik%2BKM6CCXD%2B5IhycZAKtztYHE%2F0Uq4AMTEJ0%2FLpumHKG%2BNT5rObADEkUIkxK%2FLXUC4SjvlcU0QF7uTQoGHAQ82XrJPpdXu6vvO0TFtdesSd3Its2ijGdQFDwC6wvYqQ9quOq%2FqSjXGz3mIRhR72nyC1%2BCNtzEW7uLZP9LFK04ti3jpR36sEV%2FWuC3KEuUXjCRJxK4CyugkFXjYTHB7ZeqNdr2GsqDu5lMRFYNz6p627poGXhNjdwis5k5HX7%2B3ZHipNiF413qdQ4S7a6ty3QNSd4x37h5cp8BMRQdrL8qN9TNkeDe3rtnhur8%2FdaYuXa0ISrm3C1wqwBaCmfqLrkj9usXoys1ZYOE43zzyt7wH4%2FBvuIxCok2DLEqTBNEyMkLmfS1um7hN1UWNTpvULLPKQ9Y%2F%2BWB25d7Sg6wxt20l8Ngf5zwuDxr25IE2cuvwiHgnv4t6elZ9hixtw3rz2So5xuKnmvBSSLc73KIffhnPlyPVdOX4XC2Hvf79Kjk7wGHo1lasi%2BJEzQ2ZatG%2Flfw322I0uviMtuUwnjpZ5F6Uh4h%2Fao8TkU5HgARbDcAI%2B1Sn0fvlm2f%2FWLZOtBi8Wbv45HADcATHnzvq8wdXY5WHl5%2FGoNfShBEqngjTQ0hZM4LApUZsWAKKAzHggXtj5QcsN5wP81V3U7GKk1mpl1IHwJhzRgG76P28Qv7NADeIHgB8DxXLkNg6PuT6GEGM%2F6rlBXtL%2Bg7NWxh57sZwMixh4E56rGTg0pi3DmDRrY6qq6YxJpyruLBiiFFrrkhZ8hAOUixF82Mv8D0eAbkF0cRrVe2752Gw92A%3D%3D,2,0,0,0,0,#678415577,Sonar,Blanca,5803,Removibles,NA,NA,Batería,NA,NA
1917, Maquina Rasuradora Timco/ Maquina Afeitar ,229,NA,0,1,12 meses,22.62,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BADILLOLIZZIE,https://articulo.mercadolibre.com.mx/MLM-699197862-maquina-rasuradora-timco-maquina-afeitar-_JM#position=15&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#699197862,Timco,NA,NA,NA,NA,NA,NA,NA,NA
1918, Rasuradora Maquina Para Quitar Pelos De Animalitos ,319,NA,0,88,18 meses,17.77,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CKEYINMX,https://articulo.mercadolibre.com.mx/MLM-704019179-rasuradora-maquina-para-quitar-pelos-de-animalitos-_JM#position=16&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#704019179,Ckeyin,NA,RC047B-MLC,NA,NA,NA,NA,NA,NA
1919, Rasuradora Para Barba Y Bigote Conair Cod.lp ,"1,104",NA,0,11,18 meses,61.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENE-GAS,https://articulo.mercadolibre.com.mx/MLM-709307516-rasuradora-para-barba-y-bigote-conair-codlp-_JM#position=17&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#709307516,Conair,NA,NA,rasuradores,NA,NA,Batería,NA,NA
1920, Rasuradora Timco Nueva En Caja. Oferta. Excelente. ,550,NA,0,NA,18 meses,30.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JORDANFR888,https://articulo.mercadolibre.com.mx/MLM-560203128-rasuradora-timco-nueva-en-caja-oferta-excelente-_JM#position=18&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#560203128,Timco,NA,NA,NA,NA,NA,NA,NA,NA
1921, Recortadora Conair Hc18es Cuchilla De Acero Inoxidable Pro ,437,NA,0,3,18 meses,24.31,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TODOAQUI.COM.MX,https://articulo.mercadolibre.com.mx/MLM-639109646-recortadora-conair-hc18es-cuchilla-de-acero-inoxidable-pro-_JM#position=19&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#639109646,Conair,RECORTADORA,HC18ES,NA,1,NA,Eléctrica,NA,NA
1922, Micro Rasuradora Maquina Barba ,149,NA,106,7,18 meses,8.28,NA,Envío gratis,NA,NA,2.8,4,https://perfil.mercadolibre.com.mx/MALU8988452,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=icfMeOo2ChGTQygASm9K%2BxkzMRzcbHDZ6yxYsYIM%2F9tyC9kLjV5rln1Vt4NMdTCAAQfqPQeDGAK3PJnSAncY8maRCy8%2BkggnWDnjKnYl0w6JFs11i7RYNwEdFWYBPLqC6xUXM05jkIKEErGHKh78IkOTsNqx67KyrNm6hd%2BzJ5%2FxHVOnL9drMV1PfmC0FOyAaj%2BAbA4V13bBb1XdqWqeUfHOyr5LR0Wt7%2Fy%2FtHMTgk0OXYksR5oxruszQwfTbojBVOti1LLA5hI%2BOqdXhMRXeeD4mXRU7zqcYp%2BUTe2A2E758t31cFVpBZhkjHhpfnIOBsTyyaftjrG7PYD%2FpXVntWxJYjNNRM%2BWyUAOqlHUyKB8Z%2BYCQZjclCdmmo0466VimkYW5Cpw%2FkLkg5LLN%2BbC%2Bj5Frp8mb1xkYVANlIQZrNF%2BH46H7TinYG0hNewi2X9wROuTyvnMBq7wBpGEjea1vXbx5b3d%2B13hUrRwyErD%2FX7DjQ2K%2Bp3AhS%2FQ2Hc9cMJ0FQwLZajFSsIr09w51ENPo9XNDYiSkq6am90Ulu2ITr9ZOJKJTM2V9k329kZbXJ7zxWt8408mubyqlV9qZhZ24thaYXHX%2Bug3RwdOJzkVizJAtLUXudTwIj0oF%2Bz3mnejujT7uKniS5I6hGKBL%2F9kSLb7NVZgG4cWY5qlaQgZqlLOo8XGmNHeRaH8DPKVU90uUrYzfBKeIGhbSoVe8KPOSqpgq86OZbPUqMVyk1frkC1AgIggAYQP2D9miekofC%2FJd8t5EStNZegXKweDJuizTAEyjd%2FuSIkI3B72fe18uhXPHSia9ni%2BXKEma268kR%2BxkdBKBJ5GJ%2FXPltS1%2B2bSkkCU8A1JRmp8ZA%2BWxFWozQOVGH6n5VBYXOuT8tOEj7ejrdUugweHcK4a8sJL4wtVAeEufCWb8LOj%2BLFSwtFc64sFQ%2Bw1DzSpryYutvxHl7lWOaUW2oYRMJ%2B9Yb%2Bn0IK99JHK17NFtZ0OrehybSX5z7RordX2OR9Sf6sQ32P%2BiUzD%2Bq1J7mrUiUzj2sZydsEzSNmhDApoNhqNTiTGOykyRSJlElet3fAXIKe7ilSzLMaszlPZxinMgonEAXxguCsP50hxGsPYp15Ziz3rBvwA9LKF5SgvpHqFx0zhh2PCOkaTT6m61mE2pVYMlnAIR7xyhrjisngOkmxP8ypZSJM4kGzSgciEEUPOOpJBv%2By%2FTj0AZoDpSkViP1Z2VC3SDYkZnuSsaBfxFFKNYcFpKcujho%2Bg46aCW90hRl4vpGZuPPEjKiPJLCNPE2LJKBQJEjIOsCe%2BJW8DA6okas0pckh6Zu4SiPv0sEtwQAm2cg6YnafE0%2FEgzoEmjWRdjIJTBkiZHZOC1MZnjSJep15%2BBj0OOACTiVlxCo%2FSPtQE8fCmMUGrg84fWhtY97QAxyHwMt1xKri%2BWM6KmGwAL6UkZsZMnLXpEJWwIIRuR4c42714aOod563vY5xP1yNxYfbAygXm36Npw3EfEy9E2h50K4HNigY8U9ulfZMCJoxJXfCjlD2lPxy0o3qQ%2BfTcqng7S3Vgav8uqPWATBQqxXe1rxdLfvJlmrFFLyka6D7t0%2FoffrGZxCDxdb16YcPtPFeL0MBIFEKjSMm0x2A4%2Fgq1KvrjdARaUkZVQ1DR6YAdcJCYu7xyP7lJnVoL2YDeLfeCBazcBWzfK%2BI8Cljaxlom6RZkuLJ7LHtou6JiwcuzpiaB7vK9OmL3CQJKVtATiroGK8%2BvIl18nREajAAqMQqdwoFehcsBqeZfX456JvAbWPR%2FuX0yK3gOhkM8CGeykpzx3QHQkl1qMHahjnV3sMHVM5uQsI30CpsRsVeUz5thPhRnazSmboP34D733T8C8CUh%2BcrnUTIZ6EYrxbimnMl6rm5uskb7qzxphdTE1NYnnxH9XecwlzmLHDx5PsgT3snSIYvhyfsk8gHJ62P%2BeyEABVnRARW0yDQ3pJy6VfIqAY2sP72Jv3lqM2o2myWBX74%3D,1,0,1,1,1,#664802590,universl,barba,micro rasuradora,Planos,NA,NA,Eléctrica,electrico,NA
1923, Mujeres 's Eléctrico Dama Máquina De Afeitar Portátil Ros ,339,NA,0,6,18 meses,18.88,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MXBEAUTYWANNA,https://articulo.mercadolibre.com.mx/MLM-640624483-mujeres-s-electrico-dama-maquina-de-afeitar-portatil-ros-_JM#position=21&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#640624483,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924, Juego De Peluquería For Men 30 Pzs ,"1,500",NA,0,NA,12 meses,148.19,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ADAN2211,https://articulo.mercadolibre.com.mx/MLM-658215484-juego-de-peluqueria-for-men-30-pzs-_JM#position=22&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#658215484,Conair,sku: 145611,NA,NA,NA,NA,Eléctrica,NA,NA
1925, Maquita Para Cortar El Cebello Rasuradora Recargable Papá ,339,NA,0,NA,12 meses,33.49,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AKATZINGALICIA,https://articulo.mercadolibre.com.mx/MLM-688561547-maquita-para-cortar-el-cebello-rasuradora-recargable-papa-_JM#position=23&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#688561547,Rca,Barbero,NA,Removibles,NA,NA,Corriente directa,NA,NA
1926, Rasuradora Trimmer Solo Micro Touch Barba Bigote Afeitadora ,920,NA,0,1,18 meses,51.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENTASBARUKS,https://articulo.mercadolibre.com.mx/MLM-698943296-rasuradora-trimmer-solo-micro-touch-barba-bigote-afeitadora-_JM#position=24&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#698943296,MicroTouch,NA,Solo,Planos,NA,NA,NA,NA,NA
1927, Remington Rasuradora Recargable De Bateria Litio 3 Cabezas ,609,NA,2,3,18 meses,33.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-563907987-remington-rasuradora-recargable-de-bateria-litio-3-cabezas-_JM#position=25&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#563907987,Remington,Personal,1240,Flexibles,1,Lift&Cut,Recargable,35 MINUTOS,8 h
1928, Rasuradora Philips Axe Norelco Xa504 Recargable 2 Cabezas ,999,NA,0,3,12 meses,98.69,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-575751701-rasuradora-philips-axe-norelco-xa504-recargable-2-cabezas-_JM#position=26&type=item&tracking_id=4af12067-aa63-4158-9989-d51870e10cb3,NA,NA,NA,NA,NA,#575751701,Philips,Axe,XA504,Ergónomico,2,Rotativo,Recargable,30 m,8 h
