search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
245, Funda iPhone 8 Spigen Thin Fit Arabesque Case ,145,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 806
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/THEBESTPARTSREPAIRYOURCELL8,https://articulo.mercadolibre.com.mx/MLM-651915919-iphone-7-7plus-8-8-plus-funda-impacto-funcion-luz-brillante-_JM,NA,NA,NA,NA,NA,#651915919,iPhone,7 7plus 8 8 plus,ulak,iluminada,trasera,TPU/Policarbonato,ulak
246, Funda iPhone 8 Plus - Nillkin Frosted + Mica De Plástico ,189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-611950394-funda-uso-rudo-armis-iphone-5-6-7-8-6-7-8-_JM?searchVariation=34368226362,NA,NA,NA,NA,NA,#611950394,Apple,iPhone 6,Atti,Armis Bumper Case,uso rudo militar,Plástico,Atti
247, Funda Uso Rudo New Case I Phone 8 ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1679
		
		 sin intereses
		
	

	
		",79,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BYCTXS,https://articulo.mercadolibre.com.mx/MLM-641360316-protecto-silicon-diamantes-negro-iphone-8-plus-cenvio-_JM,NA,NA,NA,NA,NA,#641360316,Apple,iPhone 8 Plus,NA,iPhone 8 Plus,Diseño,Plástico,HECHO EN CHINA
248, Funda iPhone 8 / 7 Supcase Unicorn Beetle Holster Clip Rudo ,439,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2444
		
		 sin intereses
		
	

	
		",44,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-578964926-funda-apple-iphone-7-8-plus-spigen-rugged-armor-original-_JM,NA,NA,NA,NA,NA,#578964926,Apple,iPhone 8 Plus,Spigen,Rugged Armor,Rugerizada,Plástico,Spigen
249, Funda Case Bumper iPhone 7 iPhone 8 Envio Gratis ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-633787458-funda-vrs-duo-guard-hard-case-iphone-7-8-alto-impacto-_JM,NA,NA,NA,NA,NA,#633787458,Apple,iPhone 7 | iPhone 8,VRS Design (Verus),Duo Guard,Rugerizada,TPU/Policarbonato,VRS
250, Funda iPhone 8 Plus 7 Plus Spigen Tough Armor 2da Gen Origin ,379,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2106
		
		 sin intereses
		
	

	
		",06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-642389272-funda-iphone-8-plus-spigen-thin-fit-arabesque-case-_JM,NA,NA,NA,NA,NA,#642389272,Apple,iPhone 8 Plus,Spigen,Thin Fit Arabesque,Rigida,Plástico,Spigen
251, Funda iPhone 7 iPhone 8 S-view Flip Cover Premium ,229,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1272
		
		 sin intereses
		
	

	
		",72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-595979668-funda-iphone-8-7-cartera-tarjetero-flip-case-magnetico-_JM,NA,NA,NA,NA,NA,#595979668,iPhone,IPHONE 7 / 8,Mobo,CARTERA 2 EN 1,Billetera,Piel Imitación,Mobo
252, Case Espejo Piedras Colgante iPhone 6 7 8 Plus X Xr Xs Max ,649,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3606
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-564616611-funda-holster-iphone-7-plus-8-plus-i-blason-magma-rudo-mica-_JM?searchVariation=30430777582,NA,NA,NA,NA,NA,#564616611,Apple,iPhone 8 Plus,i-Blason,Magma,360 con CLIP y Mica,TPU/Policarbonato,i-Blason
253, Funda iPhone 7 Plus 8 Plus I-blason Ares 360 Original Mica ,379,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 2106
		
		 sin intereses
		
	

	
		",06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-642399648-funda-iphone-8-spigen-thin-fit-arabesque-case-_JM,NA,NA,NA,NA,NA,#642399648,Apple,iPhone 8,Spigen,Thin Fit Arabesque,Rigida,Plástico,Spigen
254, Funda Piel Cartera iPhone 8/7 Plus / S9 / S9 Plus + Cristal ,299,NA,"
			
			
				
				25
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2954
		
		 sin intereses
		
	

	
		",54,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,1,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://articulo.mercadolibre.com.mx/MLM-592289251-funda-iphone-8-plus-nillkin-frosted-mica-de-plastico-_JM?searchVariation=18549634835,NA,NA,NA,NA,NA,#592289251,Apple,iPhone 8 Plus,Nillkin,Frosted Shield,Rigida,Plástico,Nillkin
255, Funda iPhone 8 /7 Plus Ares Protección 360° Negra ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-679563395-funda-uso-rudo-new-case-i-phone-8-_JM?searchVariation=36074276841,NA,NA,NA,NA,NA,#679563395,Apple,Iphone 8,ATTI,uso rudo,uso rudo,silicona y tpu,NA
256, Funda Protector Silicon Tpu Hibrido iPhone 8+ iPhone 7+ Plus ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				41
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3328
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,5,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-562562727-funda-iphone-8-7-supcase-unicorn-beetle-holster-clip-rudo-_JM?searchVariation=30430147078,4,1,0,0,0,#562562727,Apple,iPhone 8 7,Supcase,UB Pro Holster,360,TPU/Policarbonato,Supcase
257, Funda iPhone 8 Plus 7 Plus Spigen Airskin Ultra Ligera Origi ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 828
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IKA+TECNOKANA,https://articulo.mercadolibre.com.mx/MLM-601493076-funda-case-bumper-iphone-7-iphone-8-envio-gratis-_JM?searchVariation=25180340278,NA,NA,NA,NA,NA,#601493076,Apple,iPhone 7 Iphone 8,INNOVACEL,SKYFALL,Bumber,Acrílico,Case
258, Funda iPhone 8/ 7 Slim Armor Uso Rudo Spigen 100% Original ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3328
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-666513980-funda-iphone-8-plus-7-plus-spigen-tough-armor-2da-gen-origin-_JM?searchVariation=33460876549,NA,NA,NA,NA,NA,#666513980,Apple,iPhone 8 Plus 7 Plus,Spigen,Tough Armor 2da,Uso Rudo,TPU/Policarbonato,NA
259, Funda iPhone 8/ 7 Plus Ultra Hybrid 2 Bumper Negro Spigen ,299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				155
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1661
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,4,https://perfil.mercadolibre.com.mx/COMPUPRICE,https://articulo.mercadolibre.com.mx/MLM-623623184-funda-iphone-7-iphone-8-s-view-flip-cover-premium-_JM?searchVariation=23331277211,2,1,1,0,0,#623623184,Apple,iPhone 7/8,Genérico,S-View Flip Cover,Flip Cover,Plástico,GENERICA
260, Funda iPhone 8 / 7 Neo Hybrid Herringbone Plata Spigen Tpu ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3333
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-561293499-funda-iphone-7-plus-8-plus-i-blason-ares-360-original-mica-_JM?searchVariation=29396852014,NA,NA,NA,NA,NA,#561293499,Apple,iPhone 8 Plus,i-Blason,Ares 360,360,Plástico,i-Blason
261, Funda iPhone 8 / 7 Plus Neo Hybrid Crystal 2 Spigen Bumper ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(37 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1383
		
		 sin intereses
		
	

	
		",83,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-649485061-funda-piel-cartera-iphone-87-plus-s9-s9-plus-cristal-_JM,NA,NA,NA,NA,NA,#649485061,"Samsung, Iphone","iphone, s9",Aicoo,Funda Piel Billetera Cartera,Funda Piel Billetera Cartera,Piel Imitación,Apple
262, Funda iPhone 8/7 Plus Ultra Hybrid 2 Bumper Rose Crystal ,559,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 3106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-606968638-funda-iphone-8-7-plus-ares-proteccion-360-negra-_JM,NA,NA,NA,NA,NA,#606968638,Apple,iPhone 8/7,i-Blason,Ares,Protección 360°,Plástico,i-Blason
263, Funda iPhone 8/7 Plus Neo Hybrid Herringbone Spigen Original ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				31
				vendidos
			
		",(11 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.0,1,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,https://articulo.mercadolibre.com.mx/MLM-595514550-funda-protector-silicon-tpu-hibrido-iphone-8-iphone-7-plus-_JM,NA,NA,NA,NA,NA,#595514550,Apple,IPHONE 7 + (7 PLUS) Iphone 8+ /Iphone 8 plus,"NA",TPU,NA,Silicona,"NA"
264, Funda Case iPhone 8 / iPhone 7 Con Mica Hibiscus ,439,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2439
		
		 sin intereses
		
	

	
		",39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-666523591-funda-iphone-8-plus-7-plus-spigen-airskin-ultra-ligera-origi-_JM?searchVariation=33470088839,NA,NA,NA,NA,NA,#666523591,Apple,Iphone 7 Plus 8 Plus,Spigen,AirSkin,Ultra Ligera,TPU/Policarbonato,NA
265, Funda iPhone 8 / 7 Rugged Armor Tpu Spigen Rugerizada ,549,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-568241624-funda-iphone-8-7-slim-armor-uso-rudo-spigen-100-original-_JM?searchVariation=22950332183,NA,NA,NA,NA,NA,#568241624,Apple,iPhone 8/7,Spigen,Slim Armor,Uso Rudo,TPU/Policarbonato,Spigen
266, Funda iPhone 8/ 7 Plus Ultra Hybrid 2 Bumper Negro Spigen ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-601014477-funda-case-iphone-8-plus-7-plus-con-cristal-templado-silve-_JM?searchVariation=38754904015,NA,NA,NA,NA,NA,#601014477,Apple,iPhone 7 Plus / iPhone 8 Plus,MYBAT,iPHONE 7 PLUS - COMBO HIBRIDO CALAVERA - SILVER,uso rudo,Plástico,MYBAT
267, Funda iPhone 8 / 7 Neo Hybrid Herringbone Plata Spigen Tpu ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 3942
		
		 sin intereses
		
	

	
		",42,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-646868164-funda-marmol-pp-iphone-xs-max-xr-8-plus-7-plus-conmica-_JM,NA,NA,NA,NA,NA,#646868164,Apple,Iphone XR,Mybat,Tuff,Uso Rudo,Plástico,Valor com
268, Funda iPhone 8 / 7 Plus Neo Hybrid Crystal 2 Spigen Bumper ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1939
		
		 sin intereses
		
	

	
		",39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-651273848-funda-iphone-87-plus-liquid-air-spigen-tpu-azul-flexible-_JM,NA,NA,NA,NA,NA,#651273848,Apple,iPhone 8/7 Plus,Spigen,Liqui air,Estilizada,TPU,Spigen
269, Funda iPhone 8/7 Plus Ultra Hybrid 2 Bumper Rose Crystal ,379,NA,"
			
				Nuevo
			
			
				
					 - 
				
				50
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2106
		
		 sin intereses
		
	

	
		",06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,7,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-592719977-funda-iphone-8-7-plus-rugged-armor-tpu-spigen-fibra-carbono-_JM,7,0,0,0,0,#592719977,Apple,iPhone 7 Plus,Spigen,Rugged Armor,Rugerizada,TPU,Spigen
270, Funda iPhone 8/7 Plus Neo Hybrid Herringbone Spigen Original ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1944
		
		 sin intereses
		
	

	
		",44,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-564617564-funda-iphone-8-7-spigen-crystal-shell-rosa-original-uso-rudo-_JM?searchVariation=30429262931,NA,NA,NA,NA,NA,#564617564,Apple,iPhone 8,Spigen,Crystal Shell,Uso Rudo,TPU/Policarbonato,Spigen
271, Funda Case iPhone 8 / iPhone 7 Con Mica Hibiscus ,245,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		",(10 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1361
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/KUNSTLER+ARTISTS.TOOLS,https://articulo.mercadolibre.com.mx/MLM-601281627-funda-case-protector-goku-dragon-ball-15-iphone-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#601281627,Apple,"iPhone 6, 6s, 7, 8, 7 Plus y 8 Plus",Geek Mx,DB15,iPhone,Silicona,China
272, Funda iPhone 8 / 7 Rugged Armor Tpu Spigen Rugerizada ,389,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 2161
		
		 sin intereses
		
	

	
		",61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-561329842-funda-iphone-8-plus-spigen-liquid-crystal-glitter-original-_JM,NA,NA,NA,NA,NA,#561329842,Apple,iPhone 8 Plus,Spigen,Liquid Crystal Glitter,con Brillantina,TPU,Spigen
273, Funda iPhone 8 Plus - Nillkin Frosted + Mica De Plástico ,420,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 4149
		
		 sin intereses
		
	

	
		",49,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MERCADO-AGIL,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=jCd2NMFAFwQsLVCfkHc8w8Xgu9Uil1tHVeUIxF1dlBiD0LVlt111h8KhSl30YbbxPKrX%2FbVmgrHVHgBCOA7NKu42ezgcYeWKBWQOlJZBOkm%2BNDefZXoPrd9YZjn%2FSybQcafXtc3RREk1QFyH1wrHrhe4Gcrf4NdbfbB3FQP6lYwO5845X5eLqfdkTGHbvqGkeZnA3ZQ2UY9IVwNKV9IGmTsjqYH4rxpFW5S9dXqsr5Gq9aeOKdW1RsY%2FaNhz%2BDn2yCIBaV%2BD4oF0kOEp46fEITgoPvpDI1qKl5DRGUULIHmVORaeh99q7qFhQAhAkNFGbnvmmbUxPPvcTIvY83KPHLkXv6C07vXh4kIHSx%2F5eXlSf3uVglpkHBaxvaD2wSUYAXWPN6k4IrPfRbfo9331bi7V6PvkTlvMlae692efCLnjAiuhy4wYKAnnweOp2yQ3HeWk1%2FtX7VabaMALvW8BlxctFRv9JUR%2Fzeh3qjwy8FH%2FXvCfkNGGYC3tnlGVR9I6nTg7KW8vmu7ocy8iHOivmYiyM8IyJdrDfyUTy8l6Iw61nRM01%2FggRTgkA7C4FQsxPULesXZvUz8YJcpwpPga1WUsVlBY2PtGD2K%2F7U0K78Or8vYFlD1bXlwQe4qvxQKK97MQYLnlDJ%2FoZU1xGWjKxPvR9GgBIxj%2FNl3Nzv5eg8B42PdAoLqiMIHmM2is%2Fm426jsv8t2xr%2Be3I9%2BS0Nsn7SFvmyai0ljN1F%2BQzruP0lvFS1KMHyp5WqepXRR1P0qqfEL484zbngMmkzoAmjdQKTPYlW2wg7YuC9Pbmvtj2Y%2BtFoy2h%2Fx5y0tyWLv1fl5jswu5hWTYDkNCz0HNUjdVSZcI4jgPtveMq8eoWz3MNXoAAG%2BhmsO%2FIFufOpM%2Bvs26G7vjNkqDHSx3yHANOB%2Fwoy3WZtCZGr36r%2Fwy3owO%2BWp%2BkgRNJPkM%2F0LZoUfdI1%2ByloY4P35AidoS2FSSCeD4hoZQxi9C3jlQJAs1WpiO66DfYuF%2BWaJsaVy0HmXbeTDf2j%2BCmhe%2Bk9AT6H5BNvgVL4a0McijJ%2F3WS0TOr%2BpRDIbmh9CHzDs9dDNClSPA1anJqOTQVNN745r8ZWP9djIb%2BiS5qgynUzlrsxywKD%2FWq%2B5gaqzhkpxXx%2FSoj0bRP7ZV57wnzcofJhYSwZPkKrFELUTeA96NGxNMtL0Q6D5MnjVptNvPoOoFu6bFQOWTFpsRC7mbKK504zS902eDGtMl1xIHmcnEoBrWquVbPBMppPP%2FeH%2FMSnxZl9AUH9YeohmrU0e1%2FLc5HLN%2FPS6OSo3k56jMs1nR6CwEET%2BcA4uUwaVrXBVhIBy7ZYUxyocDd%2FHhr8o2O5gyEPsV9klRa80J%2Fw2HezznsxcnfxRntC20WOWdtAJUFfoTQwDZk%2Bb6nn87AwDLDcO359cZApR1cYoMAGaKoJvPsPen%2FzYMfzUrxcAbC4dB6c32w0GOyZkNOHh7cjjANX%2FB9xJq1M8Jm3jbm0A6a3wJ67MiUJyXobMII2NmUf0i6YZygruH5lHfMH37YLcBnqEkVfZArzgmd6uxjPCStg%2B9yhCvNZiPpchPr9N8jS4gOySPG3ShY%2BcQqQ%2FOzCv9FhF9SiswELhc2%2FmqnTRs7%2FXkZiBAx%2FfjXVCI3Ur1q6YYAiqUdR5Mindes1tEEPnCLm%2FBrvAr36vkCkQnlhQVy24y3MPueZmhAGi4h8nGC6JvOvJ2FbqfsNG9r9%2BtkP7WDu0bu0zC15s%3D,NA,NA,NA,NA,NA,#630855142,Apple,iPhone 8,Genérico,Genérico,Plástico,Plástico,NA
274, Funda Case iPhone 8 Plus / 7 Plus Con Cristal Templado Silve ,299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2954
		
		 sin intereses
		
	

	
		",54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-646847506-funda-marmol-iphone-8-plus-7-plus-8-7-y-cris-templado-_JM,NA,NA,NA,NA,NA,#646847506,Apple,Iphone 8 Plus,idenmex,Mármol,TPU IMD,Plástico,Dream
275, Funda Marmol Pp iPhone Xs Max / Xr / 8 Plus / 7 Plus Conmica ,300,NA,"
			
				Nuevo
			
			
				
					 - 
				
				29
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1667
		
		 sin intereses
		
	

	
		",67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-565682991-funda-case-para-iphone-7-iphone-8-uso-rudo-negro-_JM,2,0,1,0,0,#565682991,Apple,iPhone 7,iDENMEX,iPhone 7 - COMBO HIBRIDO EZPRESS - NEGRO,uso rudo,Plástico,iDENMEX
276, Funda iPhone 8/7 Plus Liquid Air Spigen Tpu Azul Flexible ,499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2772
		
		 sin intereses
		
	

	
		",72,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/CLUBMAC97,https://articulo.mercadolibre.com.mx/MLM-618133082-funda-recover-marmol-iphone-8766s-plus-blanco-_JM?searchVariation=34890409399,NA,NA,NA,NA,NA,#618133082,Apple,Iphone 8/7/6 PLUS,Recover,Recover,Silicona,Plástico,Recover
277, Funda iPhone 8 /7 Plus Rugged Armor Tpu Spigen Fibra Carbono ,255,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1417
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-601013783-funda-case-iphone-8-plus-7-plus-acrilico-transparente-aqua-_JM,NA,NA,NA,NA,NA,#601013783,Apple,iPhone 7 Plus / iPhone 8 Plus,IDENMEX,iPhone 7 PLUS - Carcasa Candy - Aqua Transparente,uso rudo,Acrílico,IDENMEX
278, Funda iPhone 8 7 Spigen Crystal Shell Rosa Original Uso Rudo ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(27 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1383
		
		 sin intereses
		
	

	
		",83,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-648758582-funda-slim-survivor-iphone-87-plus-s9-s9plus-cristal-_JM?searchVariation=28982047867,NA,NA,NA,NA,NA,#648758582,Apple,Iphone 7/8 Plus S9/S9 Plus,Aicoo,Funda Slim Survivor,Bumper,TPU/Policarbonato,Apple
