search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
380, Funda iPhone Xs Max X Xr 8 7 6 Plus Protector Otterbox Rudo ,259,NA,28,191,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650079567-funda-iphone-xs-max-x-xr-8-7-6-plus-protector-otterbox-rudo-_JM?searchVariation=32287939822,NA,NA,NA,NA,NA,#650079567,Apple,NA,FIXEALO,NA,TPU/Policarbonato,FIXEALO,Otterbox
381, Funda iPhone 6 7 8 X Plus Grabada Case Madera Bambu Carcasa ,399,NA,569,887,18 meses,22.17,NA,Envío gratis a todo el país,NA,NA,4.9,47,https://perfil.mercadolibre.com.mx/ARTCASES_CO,https://articulo.mercadolibre.com.mx/MLM-562428759-funda-iphone-6-7-8-x-plus-grabada-case-madera-bambu-carcasa-_JM,43,3,1,0,0,#562428759,Apple,iPhone,ZZIGNOO,iPhone,Madera,Apple,Madera
382, Otter Box iPhone 7 Plus / 8 Plus ,389,NA,53,3,18 meses,21.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/LITTLEBOX+ML,https://articulo.mercadolibre.com.mx/MLM-586305586-otter-box-iphone-7-plus-8-plus-_JM?searchVariation=31683121057,0,1,0,0,0,#586305586,Apple,iPhone 7 Plus / 8 Plus,OtterBox,Defender Series,Plástico,OtterBox,Uso rudo
383, Funda De Brazo Deportiva Armband iPhone X / 6 / 7 / 8 Plus ,99,NA,578,945,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,21,https://perfil.mercadolibre.com.mx/GOGO+ELECTRONICS?brandId=1136,https://articulo.mercadolibre.com.mx/MLM-554599077-funda-de-brazo-deportiva-armband-iphone-x-6-7-8-plus-_JM?searchVariation=19642287201,15,6,0,0,0,#554599077,Apple,iphone,Gogo Electronics,brazoss,Plástico,Gogo Electronics,NA
384, Case Marmol Mandala Pop Pompon iPhone 6 7 8 Plus X Xr Xs Max ,350,NA,41,46,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-673093297-case-marmol-mandala-pop-pompon-iphone-6-7-8-plus-x-xr-xs-max-_JM,2,0,0,0,0,#673093297,Apple,iPhone 6 6s 7 8 Plus X XS XR XS MAX,iPhoneMX,Mandalas Tribal Espiritual Ritual Marmol Pop Sujetador Diamantes Correa colguije Pon Pom Peluche Piel piedras arcoiris diamante tornasol galaxia marble negra blanca sock lila morada dama caballero niño niña mujer hombre love mayoreo lote negocio Budismo,Goma Dura con Sujetador y Pompon,NA,Case Protector Resistente
385, Funda iPhone 8 Plus / 7 Plus - Ringke Fusion + Mica Plástico ,299,349,53,9,12 meses,29.54,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,28,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=A7LH0PJ6%2FekM6db1VB6zx%2BFN5dd18UVPexuk4g5o6Cd1Wi8exVYFsdbQ6PbIi57%2BrqfnqZMBVmBNX0FCIgYjMTkk0mwTR55QUn9uxV8xeDhlnJbyiIfUGgqLlMwPIoF%2BkJ84hg8jLliHdSlB8wdGZDfoubby1ARyMoIvJIZDdV6ltuhf5i1igfWd9SfHVenLKcJ2V%2BeE7rPJ%2FpBwN%2FJGWO9e4mYWWLqZJGOAKFnhNUq9Joc3jooB46WdRjMjo5eij%2FYnXGC9JuQ4DkyerGg8gW7A30FFsuZNO61ILUEHumnyw2EDFySnk9OMWkJ4k4Iu4iXBSKfRs5kh5%2FOcBeBiheYlCK8o0%2FAi1IHlNNiEndAEtBB360R8w2zoVuuSy4bWktyIV5Naj9CAexocn7dgOuQVLUDMqZ4fBt1ltzHVOa4Pz%2FnoprDU6hip8yzRi5Nl9CMLXXz%2BV5OKcHGdptlqP1Ial0aRxpZnVlIIQND%2F2XaAB4g30RxaNjYrfutGH%2Fjl%2FoLqvDdzgsXeBWOUGmO1P98Kk7p2iMDAj4MT9D9O8OH45NwBQ4mAmFh%2BnLRkR6MjnIfE7atVQ7SYxKLhtWfH4TAFu2mDOcoM3r3oIlb2hby8uG5KrVnVB7ztcWevMLucl5m2C0GeHTqc3wI53eJHTdQy9aRgcL7EfUWDPVvfxvyd7L8YFaMS3vYjtylqFoSGGTmyWI2Nzy%2FOFKRc519umynAGC%2BFXiy8VxYSsF%2Bp1XDCtwgkDp%2B3zhAvvEUbl8mFYHl6hbCO845T9fg%2F1QoU%2F%2F%2FxY0oHMNON%2Fsd8tGp6nl2K0wJSLmRL0e%2BR3frbytD8YsQc%2F%2FQyh3CEzlpdzCD6R6YwGSnQNYk35WOfsVfGm%2BtOkgKhaH02TlQp3jgnNW2ogbyFqpAEN8Qh0GtLxFKVVr%2BeMygli9vhd%2FE6quOKsNX7S0OK0xjMQe%2B4TRh8KtpdMy8MECZa0KfeV160PPy0aWpqQ0LfWsKfmEg11KAGhdwU4kJuuSvssmw1pwUqyB4jVJK1BFmiWeMg0QEe8%2BhKHdpPmRsy9elsr4YUP2%2FbyQ5JASTFtX5ZXwyJN52JQFSvRjgxoXtkS%2FtBo%2BdxwH0IlyTdq5YWkqVhZ2wYIMic6NkjDbmTU%2FHB2nsuSdDY8tvMxwqd7GO1vsnnMvli0ybZlRsVgNRfjQAUC83ok70xLwqdg%2FdORwWf1TCAKbi9KcWVUYYt%2BpUICThsmnKrat78Bsi8%2FauGy1C5SJqo6xNW%2BaSPAfVfALJg%2FrfxNiRJjcz6%2B9orParfcNICyZYstIVnBxbIeURoEERv3BGhO%2BpUeXXWQYjAoBjqLUIzJFe9sbTi8oeLRowkZKlSHI4yCwGqJ9u9NWRd%2FkU%2FrALdFUtRRu6HM1h8zJE1W%2Fcr2IerhOEWfs8ycM7xobrrC%2Fo90d%2BZRKUN85DTuPpKDexbSEIQBAH6utDkv3laNUpAofYaSrdg%2Fx52h4gnd3xcm3GRfh0mce52wmb%2FI2REvZW2qedXssr9E93K%2FYD%2F2Lw0WMFZwtxRq2wmN%2FKa47lJC6iI%2BVFh6%2BWNmG84R1q8EljdEzBauSXCIIzoMqSzoYOcEWZWUJMSrRZkpOAi9AserLLsX5xaA9xLetnFz5DNyaLQeGq46gIHzO6cTRIYFRvil7Ezlw%3D%3D,27,0,1,0,0,#622539516,Apple,iPhone 8 Plus / iPhone 7 Plus,Ringke,Fusion,Plástico,Rearth,Rígida PC + TPU
386," Funda De Silicón Case Apple Original iPhone Se, 6s, 6s Plus ",349,NA,226,116,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,15,https://perfil.mercadolibre.com.mx/NEGOCELL_MX,https://articulo.mercadolibre.com.mx/MLM-599847595-funda-de-silicon-case-apple-original-iphone-se-6s-6s-plus-_JM,13,1,1,0,0,#599847595,Apple,"iPhone 5, 6, 6 Plus",Apple,"iPhone 5, SE, 6, 6 plus",Silicona,Apple,Silicón Case
387, Funda Personalizada Para iPhone Envío Gratis ,305,359,19,13,18 meses,16.95,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INSIGNIUS+MEXICO,https://articulo.mercadolibre.com.mx/MLM-674234315-funda-personalizada-para-iphone-envio-gratis-_JM,NA,NA,NA,NA,NA,#674234315,Apple,Iphone,Insignius,Perseo,Piel Imitación,NA,Funda
388, Funda Case iPhone 7 8 Plus Ultra Delgada Slim + Cristal 9h ,290,NA,85,31,18 meses,16.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/APPLENEXT,https://articulo.mercadolibre.com.mx/MLM-609701617-funda-case-iphone-7-8-plus-ultra-delgada-slim-cristal-9h-_JM,1,2,0,0,0,#609701617,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8 Plus, iPhone 8",AppleNext,AirSkin,Policarbonato,Applenext,Ultra Delgada
389, Funda Gato Flexible Para iPhone 5|5s|se|6|7|6p|7p|8p ,199,NA,120,53,12 meses,19.66,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/FUNDASPARAIPHONEMX,https://articulo.mercadolibre.com.mx/MLM-593994824-funda-gato-flexible-para-iphone-55sse676p7p8p-_JM,2,0,0,0,0,#593994824,Apple,iPhone,Apple,gato bigotes,Silicona,General,Bumper
390," Funda Survivor iPhone Xs Max, Xr, Xs, X, 6,6+, 7, 7+, 8+ ",550,NA,402,397,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,47,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-591744272-funda-survivor-iphone-xs-max-xr-xs-x-66-7-7-8-_JM?searchVariation=38708563879,35,11,0,0,1,#591744272,Apple,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",LUNATIK,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",Aluminio,IPHONE,FUNDA CASE BUMPER SURVIVOR
391, Funda iPhone 8 Plus - Nillkin Frosted + Mica De Plástico ,299,NA,25,3,12 meses,29.54,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=ns2OLwfGXAa7w3m66wHhjgKWlki0vn4xbXCc2G2hyynrdbsygkps0IxvsHjMtWl%2BpdiIGIB5i4SexUZqZrtMflAEuIq4LQupO8srEStOTs782sWCt0oBSkoGffdDWPJ57%2F6dmua2QNXL2lw6tiu4XvMl%2FT6Sofa%2BbAgZZsaH4axcES51e4sjv6rQusndofV4KKUcuypxOtGFoDjpcTe8IFE2EeaNenJUa%2Bre%2F64udKrz3DO5qdjvxgKmh6wYhJBqJYc9Dru7j1taDQyfg79lv3Yt%2BabWSGWvV873zXfensdh6LRKJp0OyyHqp21QjcX009zJuNa8uRAstChbqStHw%2FK9KoP%2BGtUCL2i5KCT4olhm3d6rdIa6s6CgEdxzy%2BhO3WdoQg8rFpKehR5nkD0yfp6RAbHEr5Fh7kMHAoY77qN85KpG5o3pJHlmY0yclww8%2B8ABeqGiIjAAUITSZhEx02i5xuNnPs0ctMj%2BKEvG5oT0Y4fjBSkMcVnylxBv4tmwpdVsACF7pIcu2W5oKpNpIHZzXyghJAnG4Do8vgQOYBVHPAvvDXsWckmc5Vw2oWuBFJBVIzyBx949q%2BH1T%2FQxa72L606nu%2BmoIrvPV1Wo5RNcpz5BG5WCOs4%2F1EdjcwY772jI9j3VRw%2FQQpjyMMbv684%2FcM%2B2%2Fg9Jib6lBZFP18M4b3hR6KN2n0dpFyZ35gbatb%2BsWC8zxNmxK6xJvE2ghB%2Fd1yZnnoT453I15JYUH6boq0mZJpP%2Bn3A2bTGYD29nGzOKaDowCPsLFG6JqXsI%2FSCr9LNSNp8NAvhPdcPRVHVauyaQD3HpU%2FRSvJlKk7nRzO0Ek7aoXgqrDlXnMEGRaX6ApXE%2FV1WEgYlE%2B9NSJ7V%2BYei1YLmm5EoTDBud9H66R14B%2Bhv7kM%2BIO4cynEACd1sXfTxvEKPXs5wJe5vP90PPHwdu0XP%2FJDNPV5wxGTs%2Fidmj%2B3eM79J%2FMJUSavj7cf8C79lHh4seZzilzeNYwmgnZr5yuIS3zEmx3GPVj171VivgWuI3cnhZ9S1IezOhZp2NAUhaJ45wbnpk06eCLLlxGmPl2%2Fg%2BotOWvC61HUah5CHIYOVV76CaR%2B%2FWdQ9k2nzdtKurqzyQEWF8XpYV1aTbsiJTPB%2BmeblR1277qgZ5stUTMrORWNojUabP23Z%2F3Ey3xc6OldmyiYSuMgFedCedpngHSyhmJVRvZyflqeRdImemxJwI%2BfK7%2FTL608b%2BSiceDKSwaGQSOBdKVpvPWrB7FognwkcYcVjwQx%2BOovjliaEgnr8sFGeDW6x8ZzREgrvn6rx8f7whr7xXHB928HAzKirg8hSJLZr3es5HwFP1t3b2XvMmVaFXiScQRjQIrVsaZnmWd8DLflXLzYlMLC8DmwFmVCtEST5q67iNCEV8TYSUaANTYWZfbcFeiW2Fen63BLWQ1GaEhzzooWG%2B3RPM2MW2ieplz0MZX4I4i1pdNQ8v%2B5pjZREZRxN12HUa1hReG9qqVXQyuuZzBN%2FbWxBWJ2Bg7mnEz07xUYkbV%2BrVnXIfX9MHpP97ZISdeS3RGE9ZW81kSnSJdr6peMmSIcGK2OHHnss%2FpWmAsPyDBycI52toduFAiKTsmPnyYY2Oq3xgnrjdBnMgHYaVh332cItnyJAlmTrgViceikU%3D,1,0,0,0,0,#592289251,Apple,iPhone 8 Plus,Nillkin,Frosted Shield,Plástico,Nillkin,Rigida
392," Funda Bape iPhone Xs Max, 6, 6 Plus, 7 Plus, 8 Plus, X Y Xr ",349,NA,80,13,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/ROSAS+CASES,https://articulo.mercadolibre.com.mx/MLM-616584431-funda-bape-iphone-xs-max-6-6-plus-7-plus-8-plus-x-y-xr-_JM,3,1,0,0,0,#616584431,Apple,"6,6plus,7,7plus,X",BAPE,iPhone 7 Plus 8 plus,Acrílico,NA,case
393, Funda Madera Oro Personalizada iPhone X Max 8 7 6 Plus Art ,549,NA,15,85,18 meses,30.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ARTCASES_CO,https://articulo.mercadolibre.com.mx/MLM-682376471-funda-madera-oro-personalizada-iphone-x-max-8-7-6-plus-art-_JM,NA,NA,NA,NA,NA,#682376471,Apple,iPhone,zzignoo,Madera,Madera,NA,Madera
394, Funda iPhone 6 8 7 Plus Cartera Lv Louis Vuitton Case Ghjk ,599,NA,27,2,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-592727585-funda-iphone-6-8-7-plus-cartera-lv-louis-vuitton-case-ghjk-_JM,NA,NA,NA,NA,NA,#592727585,Apple,iphone,cartera case,monograma chocolate,Piel,cartera case,DISEÑO
395, Funda 3 En 1survivor 360 Usorudo iPhone 6 7 8 Plus X Xr Max ,259,NA,165,339,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/XUEHUANG,https://articulo.mercadolibre.com.mx/MLM-629046999-funda-3-en-1survivor-360-usorudo-iphone-6-7-8-plus-x-xr-max-_JM?searchVariation=31429899546,5,0,0,0,0,#629046999,Apple,8G,NA,NA,Silicona,NA,survivor
396, Funda Fendi iPhone X 7 8 Y Plus Xsmax Negro Protector Xs Xr ,400,NA,39,3,18 meses,22.22,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-630480861-funda-fendi-iphone-x-7-8-y-plus-xsmax-negro-protector-xs-xr-_JM?searchVariation=32105548587,1,0,0,0,0,#630480861,Apple,iPhone x 7 8 plus xsmax Xr,Genérico,mounstro amarillo,Silicona,protector,case diseño
397, Protector Funda Uso Rudo Elegante Clip iPhone 6 7 8 Plus ,149,NA,198,30,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,15,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592680078-protector-funda-uso-rudo-elegante-clip-iphone-6-7-8-plus-_JM?searchVariation=23994157831,13,0,1,0,1,#592680078,Apple,VARIOS,Shopeame,ROBOT PLUS,TPU/Policarbonato,Shopeame,Rugerizada
398, Case Bumper Espejo Aluminio iPhone 5 Se 6 7 8 Plus Resistent ,195,NA,68,36,18 meses,10.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-666402976-case-bumper-espejo-aluminio-iphone-5-se-6-7-8-plus-resistent-_JM?searchVariation=33424659570,NA,NA,NA,NA,NA,#666402976,Apple,iphone 5 5s se 5c 6 6s 7 8 plus,IphoneMx,Ipaky Espejo bumper aluminio transparente acrilico resistente uso rudo mirror brilloso brillo fuerte,Aluminio Con Plastico Rigido,NA,Case Bumper Protector
399, Protector Ultradelgado iPhone X Xs Xr 8 7 6 Funda .3 Mm Tpu ,169,NA,133,69835,18 meses,9.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,6,https://perfil.mercadolibre.com.mx/CELULARCENTERMEXICO,https://articulo.mercadolibre.com.mx/MLM-603105711-protector-ultradelgado-iphone-x-xs-xr-8-7-6-funda-3-mm-tpu-_JM?searchVariation=31976060304,5,1,0,0,0,#603105711,Apple,iPhone 6 / 6+ / 6S / 6S+ / 7 / 7+ / 8 / 8+ / X / XS / XR / XS Max,celularcenter,Ultrathin Velvet,Fibra de carbono (Policarbonato TPU),celularcenter,Ultradelgada
400, Funda Lujo Moda Silicona Para iPhone 6 6plus 7 7plus 8 ,59,NA,21,94,18 meses,3.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ILIOS+INNOVA,https://articulo.mercadolibre.com.mx/MLM-656343812-funda-lujo-moda-silicona-para-iphone-6-6plus-7-7plus-8-_JM?searchVariation=32166372525,NA,NA,NA,NA,NA,#656343812,Apple,"6, 6plus, 7/8 7plus",Ilios,Funda,Silicona,Ilios Innova,silicon
401, Funda Protector Silicon iPhone 7 8 6 / Plus 5 Se Case Suave ,199,NA,64,25,18 meses,11.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-602406334-funda-protector-silicon-iphone-7-8-6-plus-5-se-case-suave-_JM?searchVariation=29066506502,1,0,0,0,0,#602406334,Apple,"iPhone 5, 5s, SE / iPhone 6, 6s, 6 plus / iPhone 7, 7 plus / iPhone 8, 8 plus",FIXEALO,Silicon,Silicona,FIXEALO,Silicon
402, Funda Otterbox Commuter Uso Rudo iPhone Xr X 8 7 6 Plus Max ,319,NA,23,49,18 meses,17.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACC3SORIOS,https://articulo.mercadolibre.com.mx/MLM-699975594-funda-otterbox-commuter-uso-rudo-iphone-xr-x-8-7-6-plus-max-_JM?searchVariation=40534051880,NA,NA,NA,NA,NA,#699975594,Apple,iPhone Xr X 8 7 6 Plus Max,OtterBox,Commuter,TPU/Policarbonato,NA,Uso Rudo
403," Funda Bumper Survivor Lunatik Taktik iPhone 6, 6+, 6s,6s+ ",550,NA,225,401,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,19,https://perfil.mercadolibre.com.mx/PILILASTEAM,https://articulo.mercadolibre.com.mx/MLM-594515074-funda-bumper-survivor-lunatik-taktik-iphone-6-6-6s6s-_JM?searchVariation=23054917647,15,4,0,0,0,#594515074,Apple,"IPHONE XS MX, XR, XS, X, 8, 8 PLUS, 7, 7 PLUS, 6, 6S, 6 PLUS, 6S PLUS, 5, SE",NA,"IPHONE 6, IPHONE 6 PLUS, IPHONE 6S, 6S PLUS",Aluminio,IPHONE,SURVIVOR ALTO IMPACTO
404, Funda Pareja Mickey Minnie iPhone ,149,NA,47,34,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-640758470-funda-pareja-mickey-minnie-iphone-_JM,NA,NA,NA,NA,NA,#640758470,Apple,5/5S/SE/6/6S/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,Mickey Minnie,Plástico,iBumper Ver,Mickey & Minnie
405, Crystal Case iPhone 5s 5c 6 6s 7 8 Plus X + Cristal Templado ,189,NA,159,11,18 meses,10.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,8,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-552794249-crystal-case-iphone-5s-5c-6-6s-7-8-plus-x-cristal-templado-_JM,6,1,0,0,1,#552794249,Apple,iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 5C iPhone 6 iPhone 6s iPhone 6 Plus iPhone 6s Plus iPhone 7 iPhone 7 Plus iPhone 8 iPhone 8 Plus,NETONBOX,Funda Rígida Acrilico Transparente,Acrílico,NETONBOX,Rigida Transparente
406," Funda Survivor iPhone Xs Max, Xs, X, Xr, 6, 6s, 7. 7+, 8, 8+ ",550,NA,96,793,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,6,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-587147720-funda-survivor-iphone-xs-max-xs-x-xr-6-6s-7-7-8-8-_JM?searchVariation=38763159988,3,0,2,1,0,#587147720,Apple,"Iphone 8, 7 y Iphone 8 plus y  7 plus",LUNATIK,IPHONE 7 / IPHONE 7 PLUS,Aluminio,PARA IPHONE,FUNDA CASE BUMPER SURVIVOR
407, Funda Transparente iPhone 6s 7 8 Plus X Xr Xs Max Tpu ,89,NA,41,75,18 meses,4.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,https://articulo.mercadolibre.com.mx/MLM-643563555-funda-transparente-iphone-6s-7-8-plus-x-xr-xs-max-tpu-_JM,NA,NA,NA,NA,NA,#643563555,Apple,6 6s 7 8 plus X Xs max t,Apple,TPU USO RUDO,Plástico,NA,TPU
408, Protector Funda Uso Rudo Elegante Clip iPhone 7 iPhone 8 ,59,NA,34,30,18 meses,3.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3,1,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592684394-protector-funda-uso-rudo-elegante-clip-iphone-7-iphone-8-_JM,0,0,1,0,0,#592684394,Apple,IPHONE 7 / 8,Shopeame,ROBOT PLUS,TPU/Policarbonato,Shopeame,Rugerizada
409, Funda Case iPhone 5 6 7 8 X Plus Nike Etiqueta Jordan Air ,269,NA,71,76,18 meses,14.94,NA,Envío gratis a todo el país,NA,NA,2.5,2,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-674635331-funda-case-iphone-5-6-7-8-x-plus-nike-etiqueta-jordan-air-_JM,0,0,1,1,0,#674635331,Apple,iphone,glam,Case,plástico rígido,NA,case
410, Corazon Love Amor Pop iPhone 6 7 8 Plus X Xr Xs Max Mujer ,330,NA,24,18,18 meses,18.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-679925624-corazon-love-amor-pop-iphone-6-7-8-plus-x-xr-xs-max-mujer-_JM?searchVariation=36202685051,1,0,0,0,0,#679925624,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus / X / XS / XR / XS Max,iPhoneMX,Corazones de goma sujetador dama amor mujer REGALO soporte love amor novio novios pareja boyfriend girlfriend wedding groom bride,Goma Dura Flexible con Pop,NA,Bumper Case Protector Funda
411, Funda 360 + Cristal Templado Para iPhone ,189,NA,16,27,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-640858172-funda-360-cristal-templado-para-iphone-_JM?searchVariation=27132148676,1,0,0,0,0,#640858172,Apple,5/5s/SE/6/6s/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,360 + Cristal templado,Plástico,iBumper Ver,Funda 360 Plástico
412," Funda Case iPhone 8 ,5, Xs Max, 6, 6s, 7, X 360 Mica Cristal ",189,NA,767,220,12 meses,18.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,38,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-573307198-funda-case-iphone-8-5-xs-max-6-6s-7-x-360-mica-cristal-_JM?searchVariation=19100394595,23,6,4,1,4,#573307198,Apple,"IPhone 5, 5s, SE, 6, 6s, 7, 6 Plus, 6s Plus, 7 Plus, 8 Plus Xr, Xs Max",NA,360°,Acrílico,NA,360
413, Case Apps Glitter Liquido Brillos iPhone 6 7 8 Plus Xr Xsmax ,250,NA,25,12,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-689990478-case-apps-glitter-liquido-brillos-iphone-6-7-8-plus-xr-xsmax-_JM,NA,NA,NA,NA,NA,#689990478,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus / X / XS / XR / XS Max,IphoneMty,Funda Apps Glitter,Plastco Rigido con Orilla de Goma y Liquido,NA,Case bumper protector
414, Funda Flores Con Textura En Silicon Para iPhone ,139,NA,17,16,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667492486-funda-flores-con-textura-en-silicon-para-iphone-_JM?searchVariation=33653574642,NA,NA,NA,NA,NA,#667492486,Apple,6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs/XsMax/,iBumper Ver,Flores con textura,Silicon,NA,Flores con textura
415, Funda iPhone X Xs Max Xr 6 7 8 Plus Rudo Otterbox Protector ,189,NA,24,106,12 meses,18.67,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-650090511-funda-iphone-x-xs-max-xr-6-7-8-plus-rudo-otterbox-protector-_JM?searchVariation=29528074336,NA,NA,NA,NA,NA,#650090511,Apple,"Iphone 6, Iphone 7 Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X, Iphone XS, Iphone XS MAX",COVER CASE,OtterBox,TPU/Policarbonato,COVER CASE,OtterBox
