search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
494, Funda Uso Rudo Zizo iPhone 6/7/8 Plus C/ Clip Y Cristal Temp ,499,NA,23,1,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CAHU3674086,https://articulo.mercadolibre.com.mx/MLM-642558870-funda-uso-rudo-zizo-iphone-678-plus-c-clip-y-cristal-temp-_JM?searchVariation=31796990670,NA,NA,NA,NA,NA,#642558870,Apple,IPHONE 6/7/8 PLUS,ZIZO,ZIZO BOLT,Plástico,ZIZO,CLIP USO RUDO
495, Ringke Max Case Funda iPhone 7 Plus / 8 Plus Bumper Uso Rudo ,155,NA,441,11,18 meses,8.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,33,https://perfil.mercadolibre.com.mx/IMPORTNOVALZC,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=8BefP2Sx1Az4v0gQadr3%2BCOF2f9nG4cP%2FM4W6%2BsKYDUlxcRG2vo2O6gbnN2Msaf7eQ%2BXSXw5eYYLWyt62LuO8g2yC%2FbAByhozQysz2IA2NRwemEpvthLYVBg%2Bqjt93duwoOg2doK4ur9B5Px72MToCA0h6xrWlZzaPwCMZON8Gpg8BXKN3Sw1efcF2d%2FyL9BqNY6ZyLGHnVpMp6tr8KeH2RgRA3AB8dJwxWqEt26dFcDTnO93RpLDs9trIICoioqHYy1pJarMQDh%2BH%2Fvu5EIrihbDelbY8%2FEwN5mX%2FHh9AiSjvq9ybQX%2Bh4rzdLgWLqzLwi%2FXsKrOy%2BBWYtUuudAdqBsorT8PFbygbpR1%2FyjuhE%2B1%2FHyT4uEwcu6bIc6ZQdHhM3iYEUXudisn7GDAuumd70nqc4qxYZBZOAi2uu7Kqt7suTNmIZ80sBR%2BJhhn0N2iX4TnerJOlJg5sFMqDzbVk9DuKzMyn8qFTlAhmzHTwGR0DYC069QlzGIovCEdIHNSob2TkzZDBLPmT1wNPbdnGtky6Pfz81%2FeuejZH8joIyPYzVdUoYGp9YuQHmyR5r6CkuJQpb8vUBZmRkpudTzOnvOXiBNUUSGNeU3EoKU%2FCEKLy7LtFmAg1aDJOkPHqq%2BsGJhyKThOBzB3LDeyVabDqByJKJOGctW%2BJNA%2BEyKQJzis3m7MN5lab6%2FFRR1ljgmEd0vQlfdDysJ8AgMRnwXTj9s4SP59HiIH5t0iKX1oiQ4sDY63xWtSUnuhQ%2FFumjtYpcRipLUbtvMy80a6mnqQi4NIiigjJ6n27FqPqFTi5afgrKwRfs0Cvjl%2Fl0RUwmGepfVipDIHCM3FhexFaW7wMmGvDPKXZ8nsixCBNFROSFx5KgbITUuHmKQrVQjY9dGCh0hdujLukdIRbY10esdTPkfuA1o4f2no5cBhiyyFsznhMQzzKXAPaFltdXmL8ie3i5uEfRSvVLZzS7GVMMi3y3qvMvzqEVYMpc4ctRqleDZIh9eC68DMXRBlXSis5JwHs9EFZBN59S8g4DI675NoI%2FX4%2FIKLQGDhPE%2B8j6ZUmmAROMHtuy5ZXQfHbg0OroNNN6tXSuxRFkJHlDDTdnAQdd1UwqXwl6ZSSfHzNsuktS5rhbFDNKONv3x%2BTsFB54gX5qFvutk8cqw8jEgW2jQZHFnyFSwtpEJXBF2J8thFf6igxGPO3QRJr5ekzKlC5J%2FG7S9pIku9iP%2FHyDzthEa1YU5yJ04BMpdk40BtkcSADuVHowwGanAl%2BqNKKvN41SjqTCXqYNhxDUjzzCIKEHpldiTzKmBNAUhlBx5mqGb1diSXTCb%2BWfB9d4RaaNAc91Zm6ANB5kwJD0CVtXR6YUh6pQAgQ1UGQfpF4J2GDHWi8e1Pc7OI7oQvaIB%2BcIEVL6t7L5yhkFEFa8vS0%2BTREOTwb5VTIBEa2mRfEDJOOpXHPCqYgegD1HmAT9Yw3nI5SZpfxLfC4RwGkwJcKABTQ9JU7YP3TVPDy9IvBaAc10NATefh6Xq1PzDSg%3D%3D,23,7,1,1,1,#586110517,Apple,SAMSUNG/IPHONE,OEM,Sport,Tela,oem,DEPORTIVA
496," Funda Survivor iPhone 7 / 7 Plus, 6, 6+ Sumergible En Agua ",79,NA,44,33,18 meses,4.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,7,https://perfil.mercadolibre.com.mx/RINGKE.MX?brandId=873,https://articulo.mercadolibre.com.mx/MLM-566188205-ringke-max-case-funda-iphone-7-plus-8-plus-bumper-uso-rudo-_JM?searchVariation=32852319696,6,1,0,0,0,#566188205,Apple,iPhone 7 Plus / 8 Plus,Ringke,Max,polimero,REARTH RINGKE,alta resistencia
497, Funda Deportiva Armband Brazo 7 Plus 7 6 6 Plus S7 S8 S8 Plu ,750,NA,123,93,18 meses,41.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,19,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-595194813-funda-survivor-iphone-7-7-plus-6-6-sumergible-en-agua-_JM?searchVariation=20465861397,11,4,4,0,0,#595194813,Apple,"IPHONE 7, 7 PLUS, 6, 6 PLUS, 6S, 6S PLUS",LUPHIE,"IPHONE 7, 7PLUS, 6, 6PLUS, 6S, 6S PLUS",Aluminio,Apple,FUNDA CASE BUMPER SURVIVOR SUMERGIBLE
498, Funda Protector Tipo Cartera Ferrari Original iPhone 8 Plus ,380,NA,23,8,18 meses,21.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-633660662-funda-protector-tipo-cartera-ferrari-original-iphone-8-plus-_JM?searchVariation=32507764290,NA,NA,NA,NA,NA,#633660662,Apple,iphone 7 y 8 plus,Ferrari,car disign,Plástico,FERRARI,cartera
499, Funda Louis Vuitton iPhone 6-x ,280,NA,14,10,18 meses,15.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ROSAS+CASES,https://articulo.mercadolibre.com.mx/MLM-648676434-funda-louis-vuitton-iphone-6-x-_JM,NA,NA,NA,NA,NA,#648676434,Apple,iPhone,LV,iPhone,Plástico,NA,Cubre todo el Contorno
500, Funda Neo Hybrid Case iPhone 8 | 7 | 6 | 5 | Se ,39,NA,202,17,18 meses,2.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,32,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-568339415-funda-neo-hybrid-case-iphone-8-7-6-5-se-_JM?searchVariation=23552274702,16,8,6,2,0,#568339415,Apple,5 5S SE | 6 6S | 6 Plus 6S Plus | 7 | 7 Plus | 8 | 8 Plus,OEM,Neo Hybrid,Plástico,NA,Neo Hybrid
501, Cartera iPhone X 7 8 Y Plus Gucci Protector Funda Cafe Marca ,649,NA,9,1,18 meses,36.06,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-644100949-cartera-iphone-x-7-8-y-plus-gucci-protector-funda-cafe-marca-_JM,1,0,0,0,0,#644100949,Apple,IPHONE X 6 7 8 Y PLUS,SIN,CARTERA ABEJORRO,SINTETICO BROCHE METAL,CASE,CASE CARTERA
502, Funda Ultra Slim Silicon iPhone 6 7 8 + X Xr Xs Max Mayoreo ,49,NA,9,29,12 meses,4.84,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS-YM,https://articulo.mercadolibre.com.mx/MLM-696496265-funda-ultra-slim-silicon-iphone-6-7-8-x-xr-xs-max-mayoreo-_JM?searchVariation=39972799093,NA,NA,NA,NA,NA,#696496265,Apple,iPhone 6s/7/8/ X/ Xs /Xr / Xs Max,Genérico,Genérico,TPU/Policarbonato,NA,Protector
503," Funda Para iPhone 8, 8 +, 7 7 Plus 6 6s, 6s+ X iPhone ",195,NA,53,47,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,4,https://perfil.mercadolibre.com.mx/ONEMEMORY,https://articulo.mercadolibre.com.mx/MLM-626618049-funda-para-iphone-8-8-7-7-plus-6-6s-6s-x-iphone-_JM,1,1,2,0,0,#626618049,Apple,iPhone 6 / 6s / iPhone 7/ 8 iPhone 7/8 plus / X,Apple,Silicon Case,Silicon,Genérico,Silicon
504," Funda Lujo Case iPhone 5,5s|se| 6|6s|6,6s+|7,7+|8,8+| X ",195,NA,13,138,18 meses,10.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QULA1809457,https://articulo.mercadolibre.com.mx/MLM-637041793-funda-lujo-case-iphone-55sse-66s66s7788-x-_JM,NA,NA,NA,NA,NA,#637041793,Apple,"iPhone 5,5s,SE,6,6s,6 PLUS, 6s PLUS, 7, 7 PLUS, 8, 8Plus, X",LINKEE,LUXURY MATTE SILICON,Silicona,LINKEE,SILICONA ANTIGOLPES
505, Funda De Silicon Con Brillo Encapsulado Para iPhone ,139,NA,8,17,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667009860-funda-de-silicon-con-brillo-encapsulado-para-iphone-_JM?searchVariation=33561655305,NA,NA,NA,NA,NA,#667009860,NA,NA,NA,NA,NA,NA,NA
506, Funda Disney Pixar iPhone 4 5 5c Se 6 6s 7 8 Plus X Xs 3d ,250,NA,15,24,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-640180187-funda-disney-pixar-iphone-4-5-5c-se-6-6s-7-8-plus-x-xs-3d-_JM,NA,NA,NA,NA,NA,#640180187,Apple,iphone 5 5s 5c Se 6 6s 7 8 plus 6+ 7+ 8+ 6s+,iPhoneMX,Gato rison Aristogatos Marie Disney Pixar Iphone Toy Story 3d Monsters,Silicona,NA,silicona case bumper protector
507, Funda Contra Agua Y Golpes Sumergible Survivor iPhone 8 Plus ,647,NA,40,68,18 meses,35.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/MIRAQUI+OAXACA,https://articulo.mercadolibre.com.mx/MLM-549362685-funda-contra-agua-y-golpes-sumergible-survivor-iphone-8-plus-_JM,2,0,0,0,0,#549362685,Apple,iPhone 8 PLUS: A1864 | A1897 | A1898,Samsung,Dot+ Series,Plástico,Redpepper,NA
508, Funda Estilo Perla En Silicon Para iPhone ,159,NA,6,16,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667635310-funda-estilo-perla-en-silicon-para-iphone-_JM?searchVariation=33679348416,NA,NA,NA,NA,NA,#667635310,Apple,6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs/Xs Max/XR,iBumper Ver,Perla,Silicon,NA,Perla
509, Funda Mickey De Goma Tipo Piel Para iPhone ,159,NA,10,16,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-659783482-funda-mickey-de-goma-tipo-piel-para-iphone-_JM?searchVariation=31696756345,NA,NA,NA,NA,NA,#659783482,Apple,5/5S/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Gentleman Mickey,Goma,iBumper Ver,Gentleman Mickey Goma
510, Funda Corazón Pastel Para iPhone ,125,NA,20,16,18 meses,6.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-641681277-funda-corazon-pastel-para-iphone-_JM?searchVariation=27296064496,NA,NA,NA,NA,NA,#641681277,Apple,5/5s/SE/6/6s/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,Corazón Pastel,Plástico,iBumper Ver,Corazón Pastel Plastico
511, Funda De Silicon iPhone 8 Plus Apple Silicona Eg ,348,NA,196,93,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,8,https://perfil.mercadolibre.com.mx/GADGETME2002,https://articulo.mercadolibre.com.mx/MLM-596992732-funda-de-silicon-iphone-8-plus-apple-silicona-eg-_JM?searchVariation=24780892321,7,0,0,0,1,#596992732,Apple,iPhone 8 Plus,OEM,iPhone,Silicona,Generic,Silicón
512, Funda Flores Con Textura En Silicon Para iPhone ,139,NA,12,21,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667492486-funda-flores-con-textura-en-silicon-para-iphone-_JM?searchVariation=33653574642,NA,NA,NA,NA,NA,#667492486,Apple,6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs/XsMax/,iBumper Ver,Flores con textura,Silicon,NA,Flores con textura
513, Funda Protector Iring Guess Original iPhone 7/8 Plus ,550,NA,23,26,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-633809396-funda-protector-iring-guess-original-iphone-78-plus-_JM?searchVariation=32151782236,NA,NA,NA,NA,NA,#633809396,Apple,7 y 8 plus,Guess,iring glitter,Plástico,guess,anillo sujetador
514, Funda iPhone 6 6s 7 8 Plus 5 5s Se X Protector + Cristal 9h ,195,NA,304,782,18 meses,10.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,28,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-566382425-funda-iphone-6-6s-7-8-plus-5-5s-se-x-protector-cristal-9h-_JM?searchVariation=27123339437,12,8,4,4,0,#566382425,Apple,iPhone 5 / 5s / SE,FIXEALO,TPU TRENDY + CRISTAL,Plástico,FIXEALO,TPU TRENDY
515, Funda Waterproof Sumergible iPhone X 8 7 Plus Galaxy S8 S9 ,75,NA,129,6,18 meses,4.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/IDEAS+DIGITALESS,https://articulo.mercadolibre.com.mx/MLM-550760459-funda-waterproof-sumergible-iphone-x-8-7-plus-galaxy-s8-s9-_JM,3,0,0,0,0,#550760459,NA,NA,NA,NA,NA,NA,NA
516, Funda iPhone Tipo Marmol Varios Modelos + Mica De Regalo ,256,NA,44,9,18 meses,14.25,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/MANGUO,https://articulo.mercadolibre.com.mx/MLM-636555938-funda-iphone-tipo-marmol-varios-modelos-mica-de-regalo-_JM?searchVariation=37137319823,2,0,0,0,0,#636555938,Apple,"Iphone 6/6s, 6/6s Plus, 7/8, 7/8 Plus, X",Manguo,Luxury,Plástico,Manguo,Trasera
517, Funda Rudo Lujo Tarjetero Auto iPhone 6 7 8 Plus X Xs Max ,749,NA,21,49,18 meses,41.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-642630130-funda-rudo-lujo-tarjetero-auto-iphone-6-7-8-plus-x-xs-max-_JM?searchVariation=34251667050,NA,NA,NA,NA,NA,#642630130,Apple,Apple Iphone 6 Plus | 6s Plus | iPhone 7 Plus | Iphone 8 Plus | Iphone XS Max | Iphone X | Iphone Xs | Iphone 8 7 6 6s |,Gen Alta Calidad,PROTECTOR FUNDA USO RUDO SURVIVOR DE LUJO DEFENSA EXTREMA con TARJETERO STAND compatible con montaje de auto,Material Alta calidad: PU + Plástico rígido Premium + TPU suave durable en el contorno Peso 62grs,USA,"Uso Rudo Tipo Survivor de Lujo con tarjetero, stand y compatible con montaje magnetico para carro"
518, Mica Cristal Templado iPhone X 5 5c 5s Se 6 6s 7 8 Plus ,129,NA,68,30,18 meses,7.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592681721-mica-cristal-templado-iphone-x-5-5c-5s-se-6-6s-7-8-plus-_JM,5,0,0,0,0,#592681721,Apple,"iPhone 7 Plus, iPhone 8 Plus, iPhone 5, iPhone 5s, iPhone SE, iPhone 7, iPhone 8, iPhone X, iPhone XS",Shopeame,CRISTAL TEMPLADO,TPU/Policarbonato,Shopeame,Rugerizada
519, Funda iPhone 8/7/6 Plus Supcase Clip Holster Unicorn Beetle ,649,NA,28,3,18 meses,36.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-616495293-funda-iphone-876-plus-supcase-clip-holster-unicorn-beetle-_JM,3,0,0,0,0,#616495293,Apple,iPhone 8/7/6 Plus,Supcase,Unicorn Beetle Pro,Plástico,Supcase,Uso Rudo
520, Funda Piel Cocodrilo Tornasol Moda 2018 iPhone 6s 7 8 Plus X ,59,NA,12,2,18 meses,3.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-623971525-funda-piel-cocodrilo-tornasol-moda-2018-iphone-6s-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#623971525,Apple,iPhone X Plus 8 7 6s,IMPORTALL MEXICO,Piel Cocodrilo,Piel,iPhone,TPU / PC
521, Bumper Love Mei Aluminio Para iPhone 6 7 8 Y 6 7 8 Plus ,99,NA,154,197,18 meses,5.56,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,14,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-550528905-bumper-love-mei-aluminio-para-iphone-6-7-8-y-6-7-8-plus-_JM?searchVariation=30625552342,11,2,0,0,1,#550528905,Apple,iPhone 6 Plus,LOVE MEI,Bumper,Aluminio,Love Mei,Bumper
522, iPhone Plus 8 7 Funda Guess Charm 5.5 Pulg Hard Case Dorada ,499,NA,7,10,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-647890303-iphone-plus-8-7-funda-guess-charm-55-pulg-hard-case-dorada-_JM,NA,NA,NA,NA,NA,#647890303,NA,NA,NA,NA,NA,NA,NA
523, Funda Caricaturas iPhone 4 5 6 7 8 Plus ,50,NA,14,202,18 meses,2.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG7049898,https://articulo.mercadolibre.com.mx/MLM-671212294-funda-caricaturas-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#671212294,Apple,iPhone 4 / 4S / 5 / 5S / SE / 5c / 6 / 6S / 6 Plus / 6S Plus / 7 / 8 / 7 Plus / 8 Plus,iPhoneMX,Caricaturas,Plastico rigido,NA,Bumper Case Protector
524, Funda Protector Dualpro iPhone X 8 7 + 6s 6 5s 5g Uso Rudo ,89,NA,34,191,18 meses,4.94,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,1,1,https://perfil.mercadolibre.com.mx/SLIM_COMPANY,https://articulo.mercadolibre.com.mx/MLM-631451916-funda-protector-dualpro-iphone-x-8-7-6s-6-5s-5g-uso-rudo-_JM,0,0,0,0,1,#631451916,Apple,Iphone X,Incipio,IPHX,Silicona,OEM,DUALPRO
525, Funda Case Protector Rudo iPhone 7 8 Plus X Xs Xr Xs Max ,299,NA,11,23,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.7,3,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+KEVICOM,https://articulo.mercadolibre.com.mx/MLM-662977866-funda-case-protector-rudo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=32522766631,2,0,0,0,1,#662977866,Apple,iphone 7 8 Plus / X / Xs / Xs Max,Q Accesorios,iPREM,NA,NA,USO RUDO SLIM
526, Funda iPhone Perros Dogs Mujer Antigolpes 6 6s Plus 7 8 ,199,NA,11,29,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-651676896-funda-iphone-perros-dogs-mujer-antigolpes-6-6s-plus-7-8-_JM,NA,NA,NA,NA,NA,#651676896,Apple,iPhone,NETONBOX,Funda iPhone Mujer Texturizada,Silicona,NETONBOX,Funda iPhone Flores Mujer Dama
527, Funda Survivor iPhone 5 6 6s 7 8 6plus 7plus 8 Plus Uso Rudo ,599,NA,13,42,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STOREAYN,https://articulo.mercadolibre.com.mx/MLM-646540245-funda-survivor-iphone-5-6-6s-7-8-6plus-7plus-8-plus-uso-rudo-_JM,NA,NA,NA,NA,NA,#646540245,Apple,Iphone,Armor,USO RUDO -HEAVY DUTY,Aluminio,Armor,USO RUDO -HEAVY DUTY
528, Funda 3d Ice Cream Cono Nieve iPhone 6s 7 8 Plus ,215,NA,8,23,18 meses,11.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,https://articulo.mercadolibre.com.mx/MLM-623972433-funda-3d-ice-cream-cono-nieve-iphone-6s-7-8-plus-_JM?searchVariation=23390473225,NA,NA,NA,NA,NA,#623972433,Apple,iPhone  Plus 8 7 6s,IMPORTALL MEXICO,3D ICE CREAM,Plástico,iPhone,TPU / PC
529, Funda Case Anti Gravedad Bumper iPhone 6s/6splus/7y8/7p/8p/x ,119,NA,81,7,18 meses,6.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,6,https://perfil.mercadolibre.com.mx/BIG+MOMO,https://articulo.mercadolibre.com.mx/MLM-612505328-funda-case-anti-gravedad-bumper-iphone-6s6splus7y87p8px-_JM?searchVariation=20530607575,4,1,1,0,0,#612505328,Apple,Iphone 6s/6splus/ 7y8// 7 Plus/ 8 Plus/ X,Momo,Gravity Case,Plástico,MOMO ENTERPRISE,Bumper
530, Funda Magnetica iPhone X Xr Xs Max 6 6s 7 8 Plus Aluminio ,119,NA,47,2,12 meses,11.76,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,https://articulo.mercadolibre.com.mx/MLM-660992564-funda-magnetica-iphone-x-xr-xs-max-6-6s-7-8-plus-aluminio-_JM?searchVariation=33338117836,1,0,0,0,0,#660992564,Apple,IPHONE,Apple,Magnetic-Adsorption,Cristal y Aluminio,Varios,Magnética
531, Funda Uso Rudo Elegante Con Clip iPhone 6 6s 7 8 X 10 Plus ,149,NA,47,60,18 meses,8.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-592690121-funda-uso-rudo-elegante-con-clip-iphone-6-6s-7-8-x-10-plus-_JM?searchVariation=25446341004,3,0,0,0,0,#592690121,Apple,Varios,Shopeame,ROBOT PLUS,TPU/Policarbonato,Shopeame,Rugerizada
532," Funda Slim Marmol iPhone 5, 6, 7, 8, X, Xs ",139,NA,8,953,12 meses,13.73,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-663102193-funda-slim-marmol-iphone-5-6-7-8-x-xs-_JM,NA,NA,NA,NA,NA,#663102193,Apple,"IPhone 5, 5s, Se, 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs",NA,Marmol,TPU,NA,Slim
533, Funda Escamas De Sirena En Plastico Para iPhone ,149,NA,7,30,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-644451295-funda-escamas-de-sirena-en-plastico-para-iphone-_JM,1,0,0,0,0,#644451295,Apple,5/5s/SE/6/6s/6plus/6splus/7/7Plus/8/8Plus,iBumper Ver,Escamas de Sirena,Plástico,iBumper Ver,Escamas de Sirena Plastico
534, Funda Antigravedad iPhone 6 / 6 Plus 7 / 7 Plus 8 / 8 Plus ,179,NA,18,3,12 meses,17.68,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/STRONG+ACCESORIES,https://articulo.mercadolibre.com.mx/MLM-625095619-funda-antigravedad-iphone-6-6-plus-7-7-plus-8-8-plus-_JM?searchVariation=23625193832,2,0,0,0,0,#625095619,Apple,iPhone 6 6 Plus 7 7 Plus 8 8 Plus,Strong,Antigravedad,Nano Succión,Strong,Antigravedad
535," Funda Case iPhone X, 7/8 Plus,6/6 Plus Mate Frosted ",139,NA,34,10,12 meses,13.73,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/PROTECH+LR,https://articulo.mercadolibre.com.mx/MLM-609119869-funda-case-iphone-x-78-plus66-plus-mate-frosted-_JM?searchVariation=19528510455,2,0,0,0,0,#609119869,Apple,Iphone X,Matte,iPhone X,Plástico,Apple,Matte Frosted
