search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
574, Case Tipo Gucci Para iPhone Funda Protector ,300,NA,3,63,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GUTIERREZMORELOSMARCOANTONIO,https://articulo.mercadolibre.com.mx/MLM-668738507-case-tipo-gucci-para-iphone-funda-protector-_JM?searchVariation=33865059348,NA,NA,NA,NA,NA,#668738507,iPhone,"iphone 6, iphone 6s, iphone 6 plus, iphone 6s plus, iphone 7, iphone 7 plus, iphone 8, iphone 8 plus, iphone X, IPHONE XS iphone xr, iphone xs max",t- gucci,case funda protector,Bumper,Silicona,NA
575, Goma Delgada Slim iPhone 5 6 7 8 Plus Xr Xs Max Pastel Mate ,60,NA,3,21,18 meses,3.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-687828254-goma-delgada-slim-iphone-5-6-7-8-plus-xr-xs-max-pastel-mate-_JM?searchVariation=38421509555,NA,NA,NA,NA,NA,#687828254,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 8 / 7 / 8 Plus / 7 Plus / X / XS / XR / XS Max,IphoneMty,Goma Suave Delgada Ligera Colores Candy DAMA MUJER NIÑA NIÑO CABALLERO HOMBRE DIVERTIDA DULCE MODA REMATE DESCUENTO BARATA NEGOCIO LOTE,Bumper Case Protector Funda,Goma Flexible tipo Silicon Delgada,NA
576, Funda iPhone 8 Plus 7 Plus Otterbox Defender Rudo Clip Mica ,999,NA,8,2,18 meses,55.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-611506083-funda-iphone-8-plus-7-plus-otterbox-defender-rudo-clip-mica-_JM,NA,NA,NA,NA,NA,#611506083,Apple,Iphone 8 plus 7 plus,OtterBox,Fusion ENVIOGRATIS,360,Policarbonato,OtterBox
577, Funda Case Mas Mica Bumper iPhone X Max|xs/x|8/7 Plus|6|5/se ,250,NA,373,23,12 meses,24.70,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,24,https://perfil.mercadolibre.com.mx/PROTECH+LR,https://articulo.mercadolibre.com.mx/MLM-608830059-funda-case-mas-mica-bumper-iphone-x-maxxsx87-plus65se-_JM?searchVariation=33380897380,18,4,0,1,1,#608830059,Apple,Iphone,Cristal Clear,iPhone,Crystal Clear,Acrílico,Iphone
578, Funda Incipio Dualpro iPhone 8 Plus / 7 Plus Negra ,499,NA,2,81,12 meses,49.30,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/TODOPARASMARTPHONES,https://articulo.mercadolibre.com.mx/MLM-665698143-funda-incipio-dualpro-iphone-8-plus-7-plus-negra-_JM,2,0,0,0,0,#665698143,Apple,iPhone 8 PLUS / iPhone 7 PLUS,Incipio,IPH-1491-BLK,Doble Capa,TPU/Policarbonato,Incipio
579, Funda Auto Focus iPhone 6 6+ 6s 6s+ 7 7+ 8 8+ iPhone X ,19,NA,67,1,12 meses,1.88,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/NADA1026345,https://articulo.mercadolibre.com.mx/MLM-633212706-funda-auto-focus-iphone-6-6-6s-6s-7-7-8-8-iphone-x-_JM,3,0,0,0,0,#633212706,Apple,IPHONE 8,AUTO FOCUS,Auto Focus,TPU,Plástico,AUTO FOCUS
580, Funda iPhone 8/7 Zizo Bolt Roja Uso Rudo Cristal Templado ,559,NA,2,3,18 meses,31.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-661234280-funda-iphone-87-zizo-bolt-roja-uso-rudo-cristal-templado-_JM,NA,NA,NA,NA,NA,#661234280,iPhone,iPhone 8/7/6,NA,Bolt,Uso rudo,TPU/Policarbonato,Zizo
581, Funda Cartera Premium iPhone 8/7 Plus / S9/s9 Plus + Cristal ,249,NA,3,39,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-649486270-funda-cartera-premium-iphone-87-plus-s9s9-plus-cristal-_JM?searchVariation=29321040265,NA,NA,NA,NA,NA,#649486270,"Samsung, Iphone","iphone, s9",Aicoo,Funda Cartera Premium,Funda Cartera Premium,Tela,Apple
582, Funda Gameboy Arcade iPhone 8 Plus ,700,NA,3,5,18 meses,38.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TIBET_04ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-682180311-funda-gameboy-arcade-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#682180311,iPhone,8 plus,gameboy arcade,Gamer,Bumper,Acrílico,NA
583, Funda Especial Tipo Cartera Flip Para iPhone 7 8 ,229,NA,3,16,18 meses,12.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ROMOEDGAR73,https://articulo.mercadolibre.com.mx/MLM-696207312-funda-especial-tipo-cartera-flip-para-iphone-7-8-_JM?searchVariation=39918181154,NA,NA,NA,NA,NA,#696207312,Apple,"Iphone 7 / Iphone 8 (A1660, A1778, A1779, A1780, A1863, A1905, A1906)",Genérico,Cartera,Cartera,Piel sintética,NA
584, Funda iPhone 8 Y 7 Crystal Shell Tpu Transparente Spigen ,379,NA,20,2,18 meses,21.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-567427866-funda-iphone-8-y-7-crystal-shell-tpu-transparente-spigen-_JM,2,0,0,0,0,#567427866,Apple,iPhone 8/7,Spigen,Crystal Shell,Tipo Bumper,TPU,Spigen
585," Funda 360 iPhone 8, 8 Plus, iPhone X + Cristal Templado ",140,NA,14,7,18 meses,7.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MULTI-COMERCIO,https://articulo.mercadolibre.com.mx/MLM-610005594-funda-360-iphone-8-8-plus-iphone-x-cristal-templado-_JM?searchVariation=40048492766,NA,NA,NA,NA,NA,#610005594,Apple,iPhone,360,Iphone,universal,Plástico,Desconocido
586, Funda iPhone 8 / 7 Supcase Unicorn Beetle Hybrid Bumper Rudo ,499,NA,73,1,18 meses,27.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-571611609-funda-iphone-8-7-supcase-unicorn-beetle-hybrid-bumper-rudo-_JM?searchVariation=28339495750,3,1,0,0,0,#571611609,Apple,iPhone 8 / 7,Supcase,Hybrid Bumper,Bumper,Plástico,Apple
587, Funda iPhone 8 Y 7 Liquid Air Spigen Original Ultra Liviana ,349,NA,22,8,18 meses,19.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,3,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-568211600-funda-iphone-8-y-7-liquid-air-spigen-original-ultra-liviana-_JM,2,1,0,0,0,#568211600,iPhone,IPhone 8/7,Spigen,Liquid Air,Liviana,TPU,NA
588, Funda iPhone 8 / 7 6 Survivor Uag Urban Armor Gear Original ,799,NA,21,1,18 meses,44.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-564632056-funda-iphone-8-7-6-survivor-uag-urban-armor-gear-original-_JM,3,1,0,0,0,#564632056,Apple,iPhone 8,UAG,Plasma,Uso Rudo,Plástico,UAG
589, Bateria Protector De Respaldo Mobo iPhone 7/8 Plus ,550,NA,22,7,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-604247727-bateria-protector-de-respaldo-mobo-iphone-78-plus-_JM?searchVariation=34451112907,1,0,0,0,0,#604247727,Apple,iphone 8 y 7 plus,batery case,mobo bateria,Rugerizada,Plástico,Mobo
590, Funda Puregear iPhone 8 Plus / 7 Plus Dualtek Pro Rosa ,299,NA,2,49,12 meses,29.54,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODOPARASMARTPHONES,https://articulo.mercadolibre.com.mx/MLM-665698489-funda-puregear-iphone-8-plus-7-plus-dualtek-pro-rosa-_JM,NA,NA,NA,NA,NA,#665698489,Apple,"iPhone 8 PLUS, iPhone 7 PLUS",PureGear,61601PG,Dualtek Pro,TPU/Policarbonato,PureGear
591, Bumper Espejo iPhone 7 7 Plus 6 6s 6 Plus + Cristal + Envio ,359,NA,2,2,12 meses,35.47,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODOPARASMARTPHONES,https://articulo.mercadolibre.com.mx/MLM-665698141-funda-incipio-octane-iphone-87-transparente-negro-_JM,NA,NA,NA,NA,NA,#665698141,Apple,iPhone 8 / iPhone 7 (normal NO Plus),Incipio,IPH-1469-FBK,NA,NA,Incipio
592, Funda Incipio Octane iPhone 8/7 Transparente Negro ,899,NA,10,1,18 meses,49.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-616883552-funda-iphone-8-plus-otterbox-symmetry-star-wars-original-rud-_JM,NA,NA,NA,NA,NA,#616883552,Apple,Iphone 7 plus 8 Plus,OtterBox,Symmetry Star Wars,Uso rudo,Policarbonato,OtterBox
593, Funda iPhone 8 Plus Otterbox Symmetry Star Wars Original Rud ,690,NA,18,50,12 meses,68.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-600364135-funda-clip-cinturon-giratorio-para-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#600364135,Apple,Apple iPhone 8 Plus,Gen Alta Calidad,Funda Clip Cinturon,De Lujo,Piel,USA
594, Funda Clip Cinturon Giratorio Para Apple iPhone 8 Plus ,225,NA,7,1,18 meses,12.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENTAS+DANFER,https://articulo.mercadolibre.com.mx/MLM-613564537-funda-spigen-hybrid-armor-iphone-8-7-champagne-gold-_JM?searchVariation=33014569037,NA,NA,NA,NA,NA,#613564537,Apple,iPhone 7,Spigen,HYBRID ARMOR,CASE,Plástico,Spigen
595," Funda Spigen Hybrid Armor iPhone 8, 7 Champagne Gold ",330,NA,6,10,18 meses,18.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-676494923-case-camara-tornasol-pop-lente-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=35318628387,NA,NA,NA,NA,NA,#676494923,iPhone,Iphone 6 7 8 Plus X XR Xs Max,IphoneMty,Camara tornasol con sujetador,Case Bumper Protector Resistente,Goma Dura,NA
596, Case Camara Tornasol Pop Lente iPhone 6 7 8 Plus X Xr Xs Max ,740,NA,2,18,12 meses,73.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-667226538-funda-cinturon-2-dos-telefonos-iphone-8-7-6-plus-xs-max-xr-_JM?searchVariation=33611195518,NA,NA,NA,NA,NA,#667226538,Apple,Apple iPhone,Gen Alta Calidad,"Funda Cinturon Vertical con Presilla para Doble Celular, Compatible con Apple iPhone",Funda Cinturon 2 Dos Telefonos,PU,NA
597, Funda De Silicon iPhone 8 Plus Apple Silicona ,209,NA,63,229,18 meses,11.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,7,https://perfil.mercadolibre.com.mx/NETONBOX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=viGnQAlP7kZOrpUMAwUUd%2FXO0GM4YWbFjOzOJ26K%2BPg7Ae4fL11bXNB1km1%2BGriFCJnPKqTE%2FuXa3cXvSLqM5v6joUsr%2Bx%2BEoEKnw6kb0a4VN9mr8%2Fu7elNAOk5W4iMFEshxHB3e6KbiNzCVBiYH%2BuK4dP%2B%2FYXItTt62JBXkX4X8dxVwPMR6pLW4lpRUiH%2Fk73etyw3hJU4ZqvfzXkerpppgvRgDdJYroEDI92z8OV%2FsaVthtJ4qoPkdTxjDc%2BrhjqBAY2%2B2NuqrZkhAHtSMa2p%2F3UGNnlIktTgS2A9%2BR1AAQYmfE6B%2Bcz%2Flu8fYnKgrT91RwiRnoSJXsz863ecAfnyqjm00babIVq9on%2BnrLjApGtsrt9J4fAUkYV7BrK2MCyL%2FDWKJx7hrROgVs9%2BsR1gjcv1sPJ78%2BrcJKD8wT19aRxWxnhP3LAIPn6x0gQBrpKCQEtRAY1x9qbz4VeHChEMnSNgD9a%2BN4axIZ%2FTUZvtB2tKElZFeKdth2JHyd5fIHNdCI%2FWU6ZSl7ZMK5DpxtZ1IY7YyTBKAh9yOemYVsAB9jDHg0Ggnhno6%2F9PWukJgL6F2%2Fd6ac%2BK%2FV%2FJPPl4vJMr4%2BNnbjpNtN6PR0cr7tVJYCpfVm%2FX%2BqQ61zSDqPHH0ppHEcXbxZK%2FZcF6q22RRwnZS7gaev3xAJBAJ%2BCp9qDi1TtfB3g%2FvQbhmWtMjPTFEwpbMCspS69sq9%2FhL0sbOX70eG326u6t8IuKMAfZs2ekpxz91iM14SuJfLF6YSdIwEXT7Z725xRwMqw7QYNtpMHHpaBbaPbFA9N1WdOEdkKJWP4Ob5b8afcbviXzudfrv0X4y26zjizPGKuAkk1PGK4f5rwMWpDqx8GqCDApRHyuvzkdeeNZ2Tb14aeWPtedlRN5sYM%2FRU6esp4aGk65oXilIDiZxxes46jq%2Bl3dn%2FlY6LMGIo2HX9kcA18pu%2F8HYALZEj%2FtmfIy7EU5FcXJDeoRJ3rXEawkoZmotEeIF0QuyJEiSK0l1gIaaseDqgWwqQbo0M9KoTRqlm%2FN5yN29tzTCMm7okAi1B05%2FnJDP2PlaShy0KFZM0P7Asm2a7xC9%2B2hjQTREvNQC%2BOHC9l96B23kvtDMx7Mj2S9jAfmKPvT90UfccLeBM90bIhVomOs5Qni2K8Xe%2BamJzG7nxRZTKo%2FFQp5yxsIjFLoOTgBRZ82n%2Fvh3xiByyDeVgodIDCwHxbtaFATHcyw8ZDebtVWta9qXSpb%2Ft76clgPGzR1OPcZ8rY2FzwVqvVHv%2FtsdSes0g8T7aIP4iTtGhtGzCTxPc7ri5yaXoZty%2F2M2g3MhblJLyhxtlWq1COmjwZGAI171hfIhz6ukF9vQfVyhfquAabgdJ%2FzwMpHujP5FCqFDwyyZXrkJjh%2Bjpy%2BhMvmfpEJfxEjo0RqVSvEoobSungBx5MyxLHd%2BctZMAqrwiACO96P2i9tn2qHLMX%2FqXZpmimeOGolzSHHlAZI6rrI3tMWpycnBVm1tUHAmsCx%2FBfaINppE%2FZr5qDt%2BOxxFOmgZE%2Bs4NC4qY2Hf8ZGDQo6uIWjv3YfJoX41bHkdupKvPR8kn6QQVk5QyTwGDN4coiFEs5HaOv0bninz7k%2BPefQH0chjUhtpt13iMIOGzpguHVZTmRl54LlofUs7gtVWdF%2FycNbIQlLn0Fxf3srZMvg0Ql%2FslFSozxfBof8hMcu5Iqxv064FKmSVr2LVI7osOh2pXjTOfTto9fQlxJ9ucy0XwV6N,3,2,2,0,0,#566313122,Apple,iPhone 8 iPhone 8 Plus iPhone 7 iPhone 7 Plus iPhone 6 iPhone 6 Plus iPhone 6s iPhone 6s Plus,NETONBOX,Bumper Lujo Aluminio Espejo,Bumper aluminio,Aluminio,NETONBOC
598, Funda Cinturon 2 Dos Telefonos iPhone 8 7 6 Plus Xs Max Xr ,840,NA,2,NA,18 meses,46.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/212+FITCLUB,https://articulo.mercadolibre.com.mx/MLM-621587557-funda-under-armour-iphone-8-plus-7-plus-6-plus-6s-plus-_JM,NA,NA,NA,NA,NA,#621587557,NA,NA,NA,NA,NA,Sintético,NA
599, Funda Under Armour iPhone 8 Plus /7 Plus /6 Plus/ 6s Plus ,250,NA,2,3,18 meses,13.89,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM,https://articulo.mercadolibre.com.mx/MLM-698101160-iphone-8-7-47-protector-ferrari-silicone-negro-_JM?searchVariation=40228562953,NA,NA,NA,NA,NA,#698101160,iPhone,"IPHONE 8, 7 Y 6",Ferrari,Liso,FUNDA TRASERA,Silicona,NA
600, iPhone 8 7 4.7 Protector Ferrari Silicone Negro ,350,NA,3,18,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RAFE3677192,https://articulo.mercadolibre.com.mx/MLM-688984557-funda-gucci-logos-vinipiel-monograma-iphone-6-7-8-plus-x-xs-_JM?searchVariation=38709261897,NA,NA,NA,NA,NA,#688984557,Apple,iPhone 6 / 6S / 6 Plus / 6S Plus / 7 / 8 / 7 Plus / 8 Plus / X / XS,ipmx,Gucci #1 Logos Patrones Elegante,Funda Bumper Case Protector,Plastico Duro Flexible con Vinipiel,NA
601, Funda Gucci Logos Vinipiel Monograma iPhone 6 7 8 Plus X Xs ,248,NA,23,99,12 meses,24.60,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETME2002,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=vwc8dvnSj3JePF3rNxxtTXeIrp0bjjSK4S3CPth0TkscFi4%2FSLEUANleO%2BuujWvAPzc4X%2F%2FatIiZpOivf2LSvbRjxFW2VmvVsL%2B23MPqbpsA2guj7hf1H9Flf7wk1TYLZitEqmFGjtCghMVIlbZzRUZE6Zm2iOk5T%2FR3n5UzsOl695FicKCdhzuLJOY21XkIu3TXW5sN%2B3VZCLrzQ2TJC3G9PA0%2FPs4lL6XcD%2F8JrxrdcvB4i%2BVKQ5ecHTYScXBwv4Jc6TEedKB4zCkLJiscbRqogJO2wvRHFokohQeGsddbVzjTbtAq2gq%2FRigS8U3ZRs3ItAfRNumT1O2x2LMM1oBR1%2F%2FbpMA%2FBxqyIg8xlDkIR0zq9KqH1oeDEGW38QOQsw23pOsh8lePHjxX1fZwe2JL1w9rz6fp8VIbcIEGuuXnQ1JvO1TpQrsplcKOvALWaFXb%2F%2Bnw0iHb1lYelCkNIA%2BhWLmiI7bdMrKVdNhEy95S9P50c1lEC2hdaI8EfzWtOp7qRe%2FarZnLnyxdcf%2Fo8Zhxc3gViyHsyMMivGLgw%2BwBAlOAd5Y0cX2YkMKjNgm3R5MLKcoG6WNbpcaE7apfwB2JVqDW6ogCwMeSCdHGz9iHpV0%2FBv1Bqn5wuGKnE0ZYNdk%2FnbidDovqcq4DIVcKA7Zp5esC7l0MKovmlYowFARDJCrwiiGO5kkpNRC6wpTe0Bvhug7wQbfpyWHRhhLNhxQ1KDpTz6oWtH%2Ba8gEJzsVW3vRjtVMgBHCOIh3xH%2BqGXW%2BFXidr5RnSdlH6N3qJpFitnNN7NG9Cb09i33vyZh9Gmo%2FqZTaO6RV8gu86wSQ%2BYZuz0l8ExIq64%2BCnBkhLHK2RasMSvd6Fv0iHmP%2FOOBwSdiXJYpfP3rc9T2QcBhmZI0%2FMFvAKld6LqIG4rrOKMlp6yr6GaioXe%2Bik8v4930gKxKKmakMjkY87Cw9l7inGj21mtCDekNaqIm50C4yYcCPLZJZMiCNSICSHuuIqFo4tnR%2BLRPvhVUo%2FyMetiFgZL3Ff79frOimNHmhr7eM9JoBJMwfR0dkaJbIcBmQs8S3XiWHCYTfntsDQP8BaTFoQD%2FVLFUve6sdMmflLr%2FyOCzTJhKXY8Y3FKB%2BWivzR2mUHNWlCyOxO24I%2F3xfOfE4ItFDhTuAi5owEeKzshG8H9GJsqaJYksUhZxaQw8KLiOpI%2B3t%2FSibZ9P2De6C1hKo8318Xb4qcQeRqo%2BwM%2F2nerttbWR%2FreNQMGqP6KX8RadlZyQuPTje5eE8v7%2F2Bc7%2FCVLqbO%2Fyby1jjrmRH7HywO8sZ50ebhse8SeT6TLsmflFLd9kNMMyTePhAOnnekwRqBzLxczVyYrNKPvI%2F7OMavRzco10DmjsA7yvr2BYK3HKR5%2B7FBK3bsFds%2BSIwRNbm7bymbAR3V%2FdBNvRMSTcUIjouZ%2F26lxEhR0%2Btzyyr8qA8wS2k9gGy9mw0xtE%2BP7880m6%2BidZLyNS143lqtd699tstq5KLtvjv0ZeYYCnyZpEB8Yvwo3c%2FcbKKVuIxv%2Bbe15zsylbs6J2TEI5VWQsEMZRRL5EgSjsAnm4dWLkhL6qORI%2B90b8ZOoOtNoybO6faacg3PLPyhV23rpniGhkkIve4hrSleyDBAAlJpXpUqejEpameFqtLjxjeftT6Pb7lZ1%2FFH7hL39I8K3xdOkqTev%2FclcOqiM1q1D1XgXBDn4ya9DsBmxrzxBIupjQzJ79flVppEAs%3D,NA,NA,NA,NA,NA,#596992463,Apple,iPhone 8 Plus,OEM,iPhone,Silicón,Silicona,Generic
602, Funda Gucci Piedras Brillantes iPhone 6 7 8 Plus X Xr Xs Max ,350,NA,5,25,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RAFE3677192,https://articulo.mercadolibre.com.mx/MLM-689131896-funda-gucci-piedras-brillantes-iphone-6-7-8-plus-x-xr-xs-max-_JM,NA,NA,NA,NA,NA,#689131896,iPhone,iPhone 6 / 6S / 6 Plus / 6S Plus / 7 / 8 / 7 Plus / 8 Plus / X / XS / XR / XS MAX,ipmx,Piedras Brillantes Gucci,Funda Bumper Case Protector,NA,NA
603, Funda iPhone 8 / 7 Spigen Ultra Hybrid 100% Original ,949,NA,11,7,18 meses,52.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-633405831-funda-iphone-8-plus-otterbox-defender-holster-clip-original-_JM,NA,NA,NA,NA,NA,#633405831,Apple,iPhone 8 Plus,OtterBox,Defender,NA,Plástico,OtterBox
604, Funda iPhone 8 Plus Otterbox Defender Holster Clip Original ,199,NA,1,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738253-funda-case-trendy-game-boy-s1181-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738253,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1181,Slim,Policarbonato,Case Trendy
605, Funda Case Trendy Game Boy S1181 iPhone X | 8 | 7 | 6 | 5 ,940,NA,1,NA,18 meses,52.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/212+FITCLUB,https://articulo.mercadolibre.com.mx/MLM-621582460-funda-kate-spade-pop-liquid-glitter-iphone-8-7-6s-6-_JM,NA,NA,NA,NA,NA,#621582460,NA,NA,NA,NA,NA,silicon,NA
606, Funda Kate Spade Pop Liquid Glitter iPhone 8 / 7/ 6s /6 ,690,NA,9,30,12 meses,68.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-600364150-funda-clip-cinturon-horizontal-lujo-para-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#600364150,Apple,Apple iPhone 8 Plus,Gen Alta Calidad,Funda Clip Cinturon,Premium,Piel,USA
607, Funda Clip Cinturon Horizontal Lujo Para Apple iPhone 8 Plus ,559,NA,8,2,18 meses,31.06,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CABRAMACCESORIOSYTECNOLOGIA,https://articulo.mercadolibre.com.mx/MLM-639103310-funda-case-de-cuero-luxury-iphone-7-8-x-envio-_JM?searchVariation=35058658849,NA,NA,NA,NA,NA,#639103310,Apple,iPhone 8 / iPhone X,Floveme,Tarjetero,Carcasa trasera,Piel,Floveme
608, Funda Case De Cuero Luxury iPhone 7/ 8 / X + Envío ,690,NA,2,28,12 meses,68.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-600365673-funda-clip-cinturon-giratorio-para-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#600365673,Apple,Apple iPhone 8,Gen Alta Calidad,Funda Clip,CINTURON,PU,NA
609, Funda Clip Cinturon Giratorio Para Apple iPhone 8 ,799,NA,2,2,18 meses,44.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-652192594-funda-iphone-8-plus-7-plus-otterbox-commuter-rudo-origina-_JM?searchVariation=30015240026,NA,NA,NA,NA,NA,#652192594,Apple,iPhone 8 Plus 7 Plus,OtterBox,Commuter,Uso rudo,Plástico,OtterBox
610, Funda iPhone 8 Plus 7 Plus Otterbox Commuter Rudo Origina ,950,NA,19,5,18 meses,52.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600524372-funda-cargador-ferrari-f1-para-iphone-8-plus-negro-_JM,2,0,0,0,0,#600524372,NA,NA,NA,NA,NA,Policarbonato,NA
